[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 5   6            ascii   Rich:
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 6   7            ascii   .reloc
47   0x00001246 0x00ad1e46 6   7    .text   ascii   M\fRPQW
48   0x000012aa 0x00ad1eaa 5   6    .text   ascii   E\bSW3
49   0x0000131a 0x00ad1f1a 4   5    .text   ascii   RSSh
50   0x000014ce 0x00ad20ce 4   5    .text   ascii   vG9u
51   0x000014e5 0x00ad20e5 5   6    .text   ascii   t0WSV
52   0x0000150a 0x00ad210a 4   5    .text   ascii   WVRj
53   0x0000153b 0x00ad213b 7   8    .text   ascii   U\bWSPQR
54   0x0000157e 0x00ad217e 4   5    .text   ascii   vt9u
55   0x000015a5 0x00ad21a5 5   6    .text   ascii   t0WSV
56   0x000015ca 0x00ad21ca 4   5    .text   ascii   WVRj
57   0x000015fb 0x00ad21fb 7   8    .text   ascii   U\bWSPQR
58   0x0000177a 0x00ad237a 4   5    .text   ascii   gfff
59   0x000017e7 0x00ad23e7 5   6    .text   ascii   M\fWQV
60   0x000017f4 0x00ad23f4 4   5    .text   ascii   WVRj
61   0x00001825 0x00ad2425 6   7    .text   ascii   U\bPWQR
62   0x00001878 0x00ad2478 6   7    .text   ascii   M\bQj\bP
63   0x00001915 0x00ad2515 4   5    .text   ascii   u\bhP
64   0x00001925 0x00ad2525 4   5    .text   ascii   u3h0
65   0x00001937 0x00ad2537 4   5    .text   ascii   u!h(
66   0x0000195b 0x00ad255b 4   5    .text   ascii   E\fPV
67   0x00001985 0x00ad2585 4   5    .text   ascii   u3h0
68   0x000019bb 0x00ad25bb 4   5    .text   ascii   E\fPV
69   0x000019de 0x00ad25de 5   6    .text   ascii   >CAL 
70   0x000019ec 0x00ad25ec 4   5    .text   ascii   uGh4
71   0x000019fe 0x00ad25fe 5   6    .text   ascii   u5h\bp
72   0x00001a1d 0x00ad261d 5   6    .text   ascii   M\bh\bp
73   0x00001a37 0x00ad2637 12  13   .text   ascii   =MSG t\v=SDG 
74   0x00001a73 0x00ad2673 7   8    .text   ascii   >MSG u`
75   0x00001ad2 0x00ad26d2 4   5    .text   ascii   \f_^[
76   0x00001b23 0x00ad2723 5   6    .text   ascii   I9\r\fq
77   0x00001b77 0x00ad2777 4   5    .text   ascii   E\fVP
78   0x00001b8d 0x00ad278d 6   8    .text   utf8    ӋM\bPVQ blocks=Cyrillic,Basic Latin
79   0x00001baf 0x00ad27af 4   5    .text   ascii   Gu\fh
80   0x00001bc0 0x00ad27c0 4   5    .text   ascii   t\eWh
81   0x00001c85 0x00ad2885 5   6    .text   ascii   \bSVW3
82   0x00001d6a 0x00ad296a 6   7    .text   ascii   f9_\buP
83   0x00001e22 0x00ad2a22 5   7    .text   utf8    ]ËM\f_ blocks=Basic Latin,Latin-1 Supplement
84   0x00001e39 0x00ad2a39 4   5    .text   ascii   SVW3
85   0x00001eb1 0x00ad2ab1 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
86   0x00001ece 0x00ad2ace 4   5    .text   ascii   9:vP
87   0x00001f14 0x00ad2b14 4   5    .text   ascii   G;9r
88   0x00001f6e 0x00ad2b6e 5   7    .text   utf8    ]ËM\b_ blocks=Basic Latin,Latin-1 Supplement
89   0x00001ff4 0x00ad2bf4 4   5    .text   ascii   w\b_^
90   0x0000203c 0x00ad2c3c 4   5    .text   ascii   M\fQh
91   0x000020e1 0x00ad2ce1 12  14   .text   utf8    []ËE\f@W;F\bva blocks=Basic Latin,Latin-1 Supplement
92   0x000020f9 0x00ad2cf9 7   8    .text   ascii   \bW9^\ft;
93   0x00002116 0x00ad2d16 4   5    .text   ascii   ^\b^3
94   0x0000211b 0x00ad2d1b 4   6    .text   utf8    []ËN blocks=Basic Latin,Latin-1 Supplement
95   0x0000214a 0x00ad2d4a 6   8    .text   utf8    tŉ~\b_^ blocks=Basic Latin,Latin Extended-A
96   0x00002164 0x00ad2d64 4   6    .text   utf8    M\b3ҋ blocks=Basic Latin,Cyrillic
97   0x00002247 0x00ad2e47 6   7    .text   ascii   u\bWj h
98   0x0000232c 0x00ad2f2c 4   5    .text   ascii   \rWSV
99   0x000023e1 0x00ad2fe1 4   5    .text   ascii   U\bSR
100  0x00002417 0x00ad3017 5   6    .text   ascii   E\bRPV
101  0x0000244e 0x00ad304e 5   6    .text   ascii   E\bPQV
102  0x0000245d 0x00ad305d 4   5    .text   ascii   u\f^_
103  0x000024ad 0x00ad30ad 4   5    .text   ascii   U\bPR
104  0x000024c9 0x00ad30c9 5   6    .text   ascii   t&j,j
105  0x00002578 0x00ad3178 4   5    .text   ascii   u\fVP
106  0x000025bb 0x00ad31bb 5   6    .text   ascii   M\fQPV
107  0x00002691 0x00ad3291 5   6    .text   ascii   G\b_^]
108  0x0000276a 0x00ad336a 4   5    .text   ascii   9~\bu
109  0x000027a0 0x00ad33a0 4   5    .text   ascii   Wjdj
110  0x000027ae 0x00ad33ae 4   5    .text   ascii   ~\bVW
111  0x000027ba 0x00ad33ba 4   5    .text   ascii   F4VP
112  0x00002874 0x00ad3474 5   6    .text   ascii   M\b9y\f
113  0x00002938 0x00ad3538 4   6    .text   utf8    \vʉH\b blocks=Basic Latin,IPA Extensions
114  0x00002958 0x00ad3558 5   7    .text   utf8    ]ËQ\fS blocks=Basic Latin,Latin-1 Supplement
115  0x00002975 0x00ad3575 4   5    .text   ascii   Q\f;V
116  0x000029fd 0x00ad35fd 4   6    .text   utf8    ^]ËU blocks=Basic Latin,Latin-1 Supplement
117  0x00002a04 0x00ad3604 4   6    .text   utf8    E\f3Ʌ blocks=Basic Latin,Latin Extended-B
118  0x00002a7e 0x00ad367e 4   5    .text   ascii   t\aA@
119  0x00002abb 0x00ad36bb 4   5    .text   ascii   SWf9
120  0x00002ac6 0x00ad36c6 4   6    .text   utf8    Ɓ8PE blocks=Latin Extended-B,Basic Latin
121  0x00002b64 0x00ad3764 5   6    .text   ascii   M\bQPj
122  0x00002b78 0x00ad3778 4   5    .text   ascii   I#M\b
123  0x00002b9d 0x00ad379d 4   5    .text   ascii   U\bRf
124  0x00002bbc 0x00ad37bc 4   5    .text   ascii   J#U\b
125  0x00002bf4 0x00ad37f4 4   5    .text   ascii   E\bPj
126  0x00002c14 0x00ad3814 4   5    .text   ascii   E\bPj
127  0x00002c46 0x00ad3846 7   9    .text   utf8    ]ËM\fQPj blocks=Basic Latin,Latin-1 Supplement
128  0x00002cec 0x00ad38ec 4   6    .text   utf8    }\b3\v
129  0x00002d0f 0x00ad390f 4   5    .text   ascii   J#U\b
130  0x00002d6a 0x00ad396a 4   6    .text   utf8    }\b3\v
131  0x00002d8d 0x00ad398d 4   5    .text   ascii   J#U\b
132  0x00002dc6 0x00ad39c6 4   5    .text   ascii   t-f;
133  0x00002dff 0x00ad39ff 5   6    .text   ascii   u\a[_3
134  0x00002ed1 0x00ad3ad1 5   6    .text   ascii   t=hH\b
135  0x00002f89 0x00ad3b89 4   5    .text   ascii   _^[]
136  0x00002f9d 0x00ad3b9d 5   7    .text   utf8    _]ËE\f blocks=Basic Latin,Latin-1 Supplement
137  0x00003021 0x00ad3c21 4   5    .text   ascii   M\bQP
138  0x00003095 0x00ad3c95 4   5    .text   ascii   \bSVW
139  0x00003130 0x00ad3d30 5   7    .text   utf8    v8+ʉ\f blocks=Basic Latin,IPA Extensions
140  0x00003340 0x00ad3f40 4   5    .text   ascii   9\r`z
141  0x000033d7 0x00ad3fd7 4   6    .text   utf8    3ɣhz blocks=Basic Latin,IPA Extensions
142  0x00003459 0x00ad4059 5   6    .text   ascii   U\bQRP
143  0x0000346f 0x00ad406f 6   7    .text   ascii   |04+~4
144  0x00003476 0x00ad4076 4   5    .text   ascii   }\btu
145  0x00003504 0x00ad4104 5   6    .text   ascii   M\bSVW
146  0x00003515 0x00ad4115 4   6    .text   utf8    3ۍt8 blocks=Basic Latin,Arabic
147  0x0000355a 0x00ad415a 4   5    .text   ascii   _^[]
148  0x0000356b 0x00ad416b 5   6    .text   ascii   SVWP3
149  0x0000364a 0x00ad424a 5   6    .text   ascii   QWSVR
150  0x0000366e 0x00ad426e 5   7    .text   utf8    ]ËE\bh blocks=Basic Latin,Latin-1 Supplement
151  0x000036fb 0x00ad42fb 4   5    .text   ascii   ]\bW3
152  0x0000370e 0x00ad430e 4   5    .text   ascii   t\b_3
153  0x00003747 0x00ad4347 5   6    .text   ascii   QPRWS
154  0x00003757 0x00ad4357 4   5    .text   ascii   F\b;E
155  0x00003769 0x00ad4369 6   7    .text   ascii   N\fRPQS
156  0x00003822 0x00ad4422 7   9    .text   utf8    ]ËE\bVPj blocks=Basic Latin,Latin-1 Supplement
157  0x00003844 0x00ad4444 4   6    .text   utf8    ^]ËM blocks=Basic Latin,Latin-1 Supplement
158  0x0000384b 0x00ad444b 6   7    .text   ascii   U\fWQRV
159  0x0000396b 0x00ad456b 4   5    .text   ascii   ]\bVW
160  0x00003ae1 0x00ad46e1 4   5    .text   ascii   9\bsM
161  0x00003c1f 0x00ad481f 6   7    .text   ascii   H\f:\vt\v
162  0x00003c58 0x00ad4858 5   8    .text   utf8    P\f뫋M\f blocks=Basic Latin,Hangul Syllables
163  0x00003c8d 0x00ad488d 4   6    .text   utf8    _]Ë\a blocks=Basic Latin,Latin-1 Supplement
164  0x00003d4b 0x00ad494b 5   6    .text   ascii   \f9\at)
165  0x00003d6a 0x00ad496a 5   6    .text   ascii   H\f:\vt
166  0x00003d86 0x00ad4986 4   6    .text   utf8    []ËM blocks=Basic Latin,Latin-1 Supplement
167  0x00003dda 0x00ad49da 4   5    .text   ascii   _^[]
168  0x00003e24 0x00ad4a24 5   6    .text   ascii   t\rf9E
169  0x00003e5e 0x00ad4a5e 5   7    .text   utf8    ЍM\bQR blocks=Cyrillic,Basic Latin
170  0x00003e7d 0x00ad4a7d 5   7    .text   utf8    []Í}\b blocks=Basic Latin,Latin-1 Supplement
171  0x00003ec6 0x00ad4ac6 4   5    .text   ascii   _^[]
172  0x00004046 0x00ad4c46 4   6    .text   utf8    ]ËU\b blocks=Basic Latin,Latin-1 Supplement
173  0x00004070 0x00ad4c70 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
174  0x0000418e 0x00ad4d8e 4   5    .text   ascii   u\bVh
175  0x000042ce 0x00ad4ece 4   5    .text   ascii   U\fRh
176  0x00004322 0x00ad4f22 4   5    .text   ascii   un9F
177  0x00004351 0x00ad4f51 4   5    .text   ascii   M\fPQ
178  0x0000435e 0x00ad4f5e 5   6    .text   ascii   t2j h
179  0x000043b4 0x00ad4fb4 4   6    .text   utf8    G03ۍ blocks=Basic Latin,Arabic
180  0x000043be 0x00ad4fbe 6   7    .text   ascii   L9_@vI
181  0x00004407 0x00ad5007 5   6    .text   ascii   \f;_@r
182  0x00004415 0x00ad5015 4   5    .text   ascii   E\fPh
183  0x00004611 0x00ad5211 4   6    .text   utf8    _^3\v
184  0x0000463e 0x00ad523e 4   6    .text   utf8    ]ËA< blocks=Basic Latin,Latin-1 Supplement
185  0x00004644 0x00ad5244 4   6    .text   utf8    A8PE
186  0x0000466d 0x00ad526d 6   7    .text   ascii   t\b\ft{W
187  0x00004716 0x00ad5316 5   6    .text   ascii   WVPQR
188  0x0000482b 0x00ad542b 4   5    .text   ascii   Rj\eV
189  0x0000484d 0x00ad544d 4   5    .text   ascii   SQRj
190  0x00004855 0x00ad5455 4   5    .text   ascii   STFU
191  0x00004915 0x00ad5515 4   5    .text   ascii   A8j@
192  0x00004949 0x00ad5549 5   6    .text   ascii   QWRPV
193  0x00004a3c 0x00ad563c 4   7    .text   utf8    EЉEԹ blocks=Basic Latin,Cyrillic,Armenian
194  0x00004a82 0x00ad5682 5   6    .text   ascii   B0QPV
195  0x00004acb 0x00ad56cb 4   5    .text   ascii   U\bQR
196  0x00004af3 0x00ad56f3 6   8    .text   utf8    ]ËE\bSW blocks=Basic Latin,Latin-1 Supplement
197  0x00004b3c 0x00ad573c 4   5    .text   ascii   PQRj
198  0x00004b86 0x00ad5786 4   5    .text   ascii   PQRj
199  0x00004c29 0x00ad5829 4   5    .text   ascii   SVWh
200  0x00004cf8 0x00ad58f8 4   5    .text   ascii   Rj\eS
201  0x00004d21 0x00ad5921 4   5    .text   ascii   STFU
202  0x00004d92 0x00ad5992 4   5    .text   ascii   9\bt0
203  0x00004efd 0x00ad5afd 4   5    .text   ascii   Vh@P
204  0x00004f78 0x00ad5b78 5   7    .text   utf8    P3ۍ\f@ blocks=Basic Latin,Arabic
205  0x00004f81 0x00ad5b81 6   7    .text   ascii   L9^8vE
206  0x00004fc6 0x00ad5bc6 5   6    .text   ascii   \f;^8r
207  0x0000508e 0x00ad5c8e 4   5    .text   ascii   STFU
208  0x00005168 0x00ad5d68 6   7    .text   ascii   t\t+\rpz
209  0x00005178 0x00ad5d78 6   7    .text   ascii   t\t+\rpz
210  0x00005187 0x00ad5d87 6   7    .text   ascii   t\b+\rpz
211  0x00005196 0x00ad5d96 6   7    .text   ascii   t\t+\rpz
212  0x000051a6 0x00ad5da6 6   7    .text   ascii   t\t+\rpz
213  0x000051b6 0x00ad5db6 6   7    .text   ascii   t\t+\rpz
214  0x000051c6 0x00ad5dc6 6   7    .text   ascii   t\t+\rpz
215  0x000051d6 0x00ad5dd6 6   7    .text   ascii   t\t+\rpz
216  0x000051e6 0x00ad5de6 6   7    .text   ascii   t\t+\rpz
217  0x000051f6 0x00ad5df6 6   7    .text   ascii   t\t+\rpz
218  0x00005250 0x00ad5e50 11  13   .text   utf8    N,3ۍPL9^(v^ blocks=Basic Latin,Arabic
219  0x00005261 0x00ad5e61 5   6    .text   ascii   9+=pz
220  0x0000526d 0x00ad5e6d 4   5    .text   ascii   +=pz
221  0x00005277 0x00ad5e77 6   7    .text   ascii   y\b+=pz
222  0x00005283 0x00ad5e83 6   7    .text   ascii   y\f+=pz
223  0x00005293 0x00ad5e93 6   7    .text   ascii   t\t+=pz
224  0x000052a3 0x00ad5ea3 6   7    .text   ascii   t\t+=pz
225  0x000052b5 0x00ad5eb5 4   5    .text   ascii   ;^(r
226  0x000052c4 0x00ad5ec4 5   6    .text   ascii   9~0v/
227  0x000052f2 0x00ad5ef2 8   10   .text   utf8    \f;~0r؋H< blocks=Basic Latin,Arabic
228  0x00005302 0x00ad5f02 5   6    .text   ascii   9^8v;
229  0x00005311 0x00ad5f11 5   6    .text   ascii   :+=pz
230  0x0000531d 0x00ad5f1d 4   5    .text   ascii   +=pz
231  0x0000532b 0x00ad5f2b 6   7    .text   ascii   t\t+=pz
232  0x0000533c 0x00ad5f3c 5   7    .text   utf8    \f;^8r
233  0x0000534c 0x00ad5f4c 5   6    .text   ascii   9^@v2
234  0x00005352 0x00ad5f52 5   6    .text   ascii   :+=pz
235  0x0000535e 0x00ad5f5e 4   5    .text   ascii   +=pz
236  0x0000536c 0x00ad5f6c 6   7    .text   ascii   t\t+=pz
237  0x0000537d 0x00ad5f7d 5   7    .text   utf8    \f;^@r
238  0x00005484 0x00ad6084 4   5    .text   ascii   U\bS3
239  0x00005493 0x00ad6093 4   5    .text   ascii   tu9]
240  0x000054a8 0x00ad60a8 5   6    .text   ascii   8H\ft\v
241  0x000054fe 0x00ad60fe 4   5    .text   ascii   J\b[]
242  0x00005531 0x00ad6131 6   7    .text   ascii   \n8H\ft\f
243  0x0000554f 0x00ad614f 7   9    .text   utf8    ^]Ë@\b^] blocks=Basic Latin,Latin-1 Supplement
244  0x00005747 0x00ad6347 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
245  0x00005777 0x00ad6377 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
246  0x00005794 0x00ad6394 4   5    .text   ascii   E\fVW
247  0x000057c1 0x00ad63c1 7   8    .text   ascii   M\bRVWPQ
248  0x000057d0 0x00ad63d0 4   5    .text   ascii   uXWV
249  0x00005822 0x00ad6422 4   5    .text   ascii   ;E\fv
250  0x00005836 0x00ad6436 7   8    .text   ascii   E\bQVWRP
251  0x00005854 0x00ad6454 4   6    .text   utf8    M\fI3
252  0x00005871 0x00ad6471 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
253  0x00005878 0x00ad6478 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
254  0x000058e1 0x00ad64e1 5   7    .text   utf8    \n]ËM\b blocks=Basic Latin,Latin-1 Supplement
255  0x000058ec 0x00ad64ec 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
256  0x00005934 0x00ad6534 4   6    .text   utf8    M\fI3
257  0x00005951 0x00ad6551 5   7    .text   utf8    @]ËE\b blocks=Basic Latin,Latin-1 Supplement
258  0x00005959 0x00ad6559 5   7    .text   utf8    D]ËE\b blocks=Basic Latin,Latin-1 Supplement
259  0x00005961 0x00ad6561 5   7    .text   utf8    P]ËE\b blocks=Basic Latin,Latin-1 Supplement
260  0x00005969 0x00ad6569 5   7    .text   utf8    ^]ËE\b blocks=Basic Latin,Latin-1 Supplement
261  0x00005971 0x00ad6571 5   7    .text   utf8    h]ËE\b blocks=Basic Latin,Latin-1 Supplement
262  0x000059c4 0x00ad65c4 4   6    .text   utf8    M\fI3
263  0x000059e0 0x00ad65e0 6   8    .text   utf8    B<]ËE\b blocks=Basic Latin,Latin-1 Supplement
264  0x000059e8 0x00ad65e8 6   8    .text   utf8    @<]ËM\b blocks=Basic Latin,Latin-1 Supplement
265  0x000059f0 0x00ad65f0 6   8    .text   utf8    A<]ËM\b blocks=Basic Latin,Latin-1 Supplement
266  0x00005a55 0x00ad6655 4   5    .text   ascii   u$WP
267  0x00005a70 0x00ad6670 5   6    .text   ascii   U\bPQR
268  0x00005b17 0x00ad6717 5   6    .text   ascii   E\bQRP
269  0x00005b4e 0x00ad674e 5   6    .text   ascii   E$_^[
270  0x00005b7b 0x00ad677b 4   5    .text   ascii   tpVW
271  0x00005bbc 0x00ad67bc 4   5    .text   ascii   uTVW
272  0x00005c07 0x00ad6807 5   6    .text   ascii   E$_^[
273  0x00005c1f 0x00ad681f 4   5    .text   ascii   E$^[
274  0x00005c39 0x00ad6839 5   6    .text   ascii   E$_^[
275  0x00005cb2 0x00ad68b2 4   5    .text   ascii   j&hx
276  0x00005ce5 0x00ad68e5 5   6    .text   ascii   }\bj.W
277  0x00005d23 0x00ad6923 4   5    .text   ascii   E\fPh
278  0x00005d45 0x00ad6945 4   5    .text   ascii   u\bW3
279  0x00005db2 0x00ad69b2 4   5    .text   ascii   t}hP
280  0x00005e77 0x00ad6a77 5   6    .text   ascii   t\t9E\b
281  0x00005f9e 0x00ad6b9e 4   5    .text   ascii   w\n_^
282  0x00005fae 0x00ad6bae 5   6    .text   ascii   }\fVWh
283  0x00005fe5 0x00ad6be5 4   5    .text   ascii   QVWh
284  0x0000607a 0x00ad6c7a 4   5    .text   ascii   u5h\b
285  0x000060b3 0x00ad6cb3 4   5    .text   ascii   95hV
286  0x0000610a 0x00ad6d0a 4   5    .text   ascii   u5h\b
287  0x00006193 0x00ad6d93 4   5    .text   ascii   QVht
288  0x00006225 0x00ad6e25 4   5    .text   ascii   \bSVW
289  0x0000625b 0x00ad6e5b 5   6    .text   ascii   8POST
290  0x0000627d 0x00ad6e7d 6   9    .text   utf8    M\fWQV蹵 blocks=Basic Latin,CJK Unified Ideographs
291  0x000062a4 0x00ad6ea4 4   5    .text   ascii   tWWV
292  0x000062d0 0x00ad6ed0 5   6    .text   ascii   U\bPSR
293  0x000062f0 0x00ad6ef0 4   5    .text   ascii   PQWj
294  0x00006355 0x00ad6f55 5   6    .text   ascii   E\bWRP
295  0x00006362 0x00ad6f62 4   5    .text   ascii   \f_^[
296  0x000064e3 0x00ad70e3 5   6    .text   ascii   RPQVW
297  0x00006633 0x00ad7233 5   6    .text   ascii   RPQVW
298  0x0000665a 0x00ad725a 4   5    .text   ascii   ]\bVW
299  0x0000668e 0x00ad728e 6   9    .text   utf8    M\fWQV許 blocks=Basic Latin,CJK Unified Ideographs
300  0x000066c1 0x00ad72c1 5   6    .text   ascii   WVRPS
301  0x000066d6 0x00ad72d6 4   5    .text   ascii   u h(
302  0x00006716 0x00ad7316 6   7    .text   ascii   U\fQWRS
303  0x00006739 0x00ad7339 4   5    .text   ascii   SVWh
304  0x000067e9 0x00ad73e9 4   5    .text   ascii   SVW3
305  0x0000687e 0x00ad747e 5   7    .text   utf8    \rU\bRP
306  0x0000689a 0x00ad749a 4   5    .text   ascii   t\f_^
307  0x00006921 0x00ad7521 4   5    .text   ascii   u\fW3
308  0x00006975 0x00ad7575 4   5    .text   ascii   95PW
309  0x000069ad 0x00ad75ad 4   5    .text   ascii   ;5PW
310  0x000069b3 0x00ad75b3 5   7    .text   utf8    ~͋]\bS blocks=Basic Latin,Combining Diacritical Marks
311  0x00006a36 0x00ad7636 4   5    .text   ascii   u\fW3
312  0x00006a8a 0x00ad768a 4   5    .text   ascii   95PW
313  0x00006ac2 0x00ad76c2 4   5    .text   ascii   ;5PW
314  0x00006ac8 0x00ad76c8 6   8    .text   utf8    ~͋]\bSW blocks=Basic Latin,Combining Diacritical Marks
315  0x00006b24 0x00ad7724 5   6    .text   ascii   M\bQh4
316  0x00006bf7 0x00ad77f7 7   8    .text   ascii   M\bVWQh4
317  0x00006c44 0x00ad7844 6   9    .text   utf8    t"j V蒬 blocks=Basic Latin,CJK Unified Ideographs
318  0x00006c79 0x00ad7879 4   5    .text   ascii   SVWh
319  0x00006cf1 0x00ad78f1 12  13   .text   ascii   =USERt\v=PASS
320  0x00006d67 0x00ad7967 6   7    .text   ascii   :Uu#Vh
321  0x00006d92 0x00ad7992 4   5    .text   ascii   8Pu.
322  0x00006de3 0x00ad79e3 4   5    .text   ascii   <Pu\f
323  0x00006dfa 0x00ad79fa 6   7    .text   ascii   =FEATt
324  0x00006e01 0x00ad7a01 14  15   .text   ascii   =TYPEt\a=PASVu\f
325  0x00006e1b 0x00ad7a1b 14  15   .text   ascii   =STATt\a=LISTu\f
326  0x00006f35 0x00ad7b35 4   5    .text   ascii   uuhh
327  0x00006f47 0x00ad7b47 5   6    .text   ascii   ucWVh
328  0x00006fe3 0x00ad7be3 4   7    .text   utf8    t\tP赨 blocks=Basic Latin,CJK Unified Ideographs
329  0x0000702d 0x00ad7c2d 4   5    .text   ascii   E\bf;
330  0x00007032 0x00ad7c32 5   6    .text   ascii   u\ah\f\e
331  0x00007075 0x00ad7c75 4   5    .text   ascii   95\fd
332  0x00007139 0x00ad7d39 4   5    .text   ascii   RPQh
333  0x000071bc 0x00ad7dbc 4   5    .text   ascii   PQRh
334  0x000071e4 0x00ad7de4 4   5    .text   ascii   QRPh
335  0x000071ff 0x00ad7dff 4   7    .text   utf8    t\tP赐 blocks=Basic Latin,CJK Unified Ideographs
336  0x0000720f 0x00ad7e0f 4   7    .text   utf8    t\tP襐 blocks=Basic Latin,CJK Unified Ideographs
337  0x00007223 0x00ad7e23 4   5    .text   ascii   QVh:
338  0x00007242 0x00ad7e42 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
339  0x00007273 0x00ad7e73 4   5    .text   ascii   Rh~f
340  0x000072e1 0x00ad7ee1 4   5    .text   ascii   M\f9H
341  0x000072fd 0x00ad7efd 4   6    .text   utf8    ^]ËF blocks=Basic Latin,Latin-1 Supplement
342  0x0000733f 0x00ad7f3f 4   5    .text   ascii   _[^]
343  0x00007359 0x00ad7f59 4   5    .text   ascii   _[^]
344  0x00007496 0x00ad8096 4   5    .text   ascii   F/PQ
345  0x000074a9 0x00ad80a9 4   5    .text   ascii   w\b_3
346  0x000074df 0x00ad80df 4   5    .text   ascii   ~(WR
347  0x000074fc 0x00ad80fc 5   6    .text   ascii   T0(RW
348  0x00007535 0x00ad8135 4   5    .text   ascii   t=VW
349  0x00007608 0x00ad8208 4   5    .text   ascii   Qh~f
