[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f0 0x000000f0 5    6            ascii   Rich4
2    0x000001f8 0x000001f8 5    6            ascii   .text
3    0x0000021f 0x0000021f 7    8            ascii   `.rdata
4    0x00000247 0x00000247 6    7            ascii   @.data
5    0x00000270 0x00000270 5    6            ascii   .rsrc
6    0x00000297 0x00000297 7    8            ascii   @.reloc
7    0x00000630 0x00401230 4    5    .text   ascii   h$-G
8    0x0000067f 0x0040127f 4    5    .text   ascii   h4-G
9    0x000006ce 0x004012ce 4    5    .text   ascii   hD-G
10   0x0000071d 0x0040131d 4    5    .text   ascii   hX-G
11   0x00000786 0x00401386 4    5    .text   ascii   hl-G
12   0x000007bb 0x004013bb 4    5    .text   ascii   h|-G
13   0x00000946 0x00401546 4    5    .text   ascii   h\b.G
14   0x0000096d 0x0040156d 4    5    .text   ascii   \fj\v3
15   0x000009e4 0x004015e4 4    5    .text   ascii   h0.G
16   0x00000a33 0x00401633 4    5    .text   ascii   hH.G
17   0x00000a82 0x00401682 4    5    .text   ascii   hT.G
18   0x00000ad1 0x004016d1 4    5    .text   ascii   h`.G
19   0x00000b20 0x00401720 4    5    .text   ascii   h|.G
20   0x0000118f 0x00401d8f 4    6    .text   utf8    j ǅX blocks=Basic Latin,Latin Extended-B
21   0x000011e0 0x00401de0 4    5    .text   ascii   \rX,G
22   0x00001225 0x00401e25 4    6    .text   utf8    j ǅp blocks=Basic Latin,Latin Extended-B
23   0x00001268 0x00401e68 4    5    .text   ascii   \rl,G
24   0x00001272 0x00401e72 4    5    .text   ascii   \rp,G
25   0x00001299 0x00401e99 4    6    .text   utf8    j"ǅx blocks=Basic Latin,Latin Extended-B
26   0x000012b3 0x00401eb3 4    5    .text   ascii   ht,G
27   0x00001568 0x00402168 5    7    .text   utf8    Y_^ù1 blocks=Basic Latin,Latin-1 Supplement
28   0x0000162f 0x0040222f 5    7    .text   utf8    Y_^ù` blocks=Basic Latin,Latin-1 Supplement
29   0x0000171e 0x0040231e 4    6    .text   utf8    3҉U\b blocks=Basic Latin,Cyrillic
30   0x00001762 0x00402362 5    6    .text   ascii   Rh`;@
31   0x000018c0 0x004024c0 4    5    .text   ascii   PQVW
32   0x00001973 0x00402573 4    5    .text   ascii   4SVW
33   0x00001af0 0x004026f0 4    6    .text   utf8    B\f\vù blocks=Basic Latin,Latin-1 Supplement
34   0x00001b50 0x00402750 4    5    .text   ascii   Y_^[
35   0x00001b8a 0x0040278a 4    5    .text   ascii   hpaI
36   0x00001bb3 0x004027b3 4    5    .text   ascii   HSVW
37   0x00001c17 0x00402817 5    8    .text   utf8    EЋ}ԋu blocks=Basic Latin,Cyrillic,Cyrillic Supplement
38   0x00001c87 0x00402887 4    5    .text   ascii   @t;f
39   0x00001cc8 0x004028c8 4    6    .text   utf8    3ɋU\f blocks=Basic Latin,Latin Extended-B
40   0x00001d33 0x00402933 5    7    .text   utf8    MċU\fB blocks=Basic Latin,Latin Extended-A
41   0x00001d48 0x00402948 4    6    .text   utf8    }ԋM\b blocks=Basic Latin,Cyrillic Supplement
42   0x00001e46 0x00402a46 4    5    .text   ascii   Y_^[
43   0x00001e80 0x00402a80 4    5    .text   ascii   hpaI
44   0x00002000 0x00402c00 4    5    .text   ascii   PQSV
45   0x00002059 0x00402c59 5    6    .text   ascii   M\bVPR
46   0x00002354 0x00402f54 5    9    .text   utf8    >벋Ëu\f blocks=Basic Latin,Hangul Syllables,Latin-1 Supplement
47   0x0000239b 0x00402f9b 4    6    .text   utf8    _^+ڋ blocks=Basic Latin,Arabic
48   0x000023e5 0x00402fe5 5    6    .text   ascii   E\b;E\f
49   0x00002533 0x00403133 5    6    .text   ascii   E\b;E\f
50   0x00002556 0x00403156 4    5    .text   ascii   Y_^[
51   0x00002643 0x00403243 4    5    .text   ascii   $SVW
52   0x0000265e 0x0040325e 6    8    .text   utf8    }؋u\b+7 blocks=Basic Latin,Arabic
53   0x000026e6 0x004032e6 4    7    .text   utf8    ؉]ЋE blocks=Arabic,Basic Latin,Cyrillic
54   0x00002710 0x00403310 4    5    .text   ascii   u\fPW
55   0x00002732 0x00403332 4    5    .text   ascii   WSPR
56   0x0000274a 0x0040334a 4    5    .text   ascii   WPQR
57   0x00002778 0x00403378 4    5    .text   ascii   Y_^[
58   0x000027d3 0x004033d3 4    5    .text   ascii   $SVW
59   0x00002833 0x00403433 4    6    .text   utf8    N\b+ϸ blocks=Basic Latin,Greek and Coptic
60   0x00002872 0x00403472 4    7    .text   utf8    ؉]ЋE blocks=Arabic,Basic Latin,Cyrillic
61   0x00002896 0x00403496 4    5    .text   ascii   u\fPV
62   0x000028b8 0x004034b8 4    5    .text   ascii   VSPR
63   0x000028d0 0x004034d0 4    5    .text   ascii   VPQR
64   0x000028fe 0x004034fe 4    5    .text   ascii   Y_^[
65   0x00002953 0x00403553 4    5    .text   ascii   $SVW
66   0x0000296e 0x0040356e 6    8    .text   utf8    }؋u\b+7 blocks=Basic Latin,Arabic
67   0x000029f6 0x004035f6 4    7    .text   utf8    ؉]ЋE blocks=Arabic,Basic Latin,Cyrillic
68   0x00002a20 0x00403620 4    5    .text   ascii   u\fPW
69   0x00002a42 0x00403642 4    5    .text   ascii   WSPR
70   0x00002a5a 0x0040365a 4    5    .text   ascii   WPQR
71   0x00002a88 0x00403688 4    5    .text   ascii   Y_^[
72   0x00002ae3 0x004036e3 4    5    .text   ascii   $SVW
73   0x00002b24 0x00403724 5    7    .text   utf8    u܋O\b+ blocks=Basic Latin,Syriac
74   0x00002bf4 0x004037f4 4    5    .text   ascii   WVQP
75   0x00002c09 0x00403809 4    5    .text   ascii   WSRP
76   0x00002c3e 0x0040383e 4    6    .text   utf8    O\b+ʃ blocks=Basic Latin,IPA Extensions
77   0x00002c6c 0x0040386c 5    8    .text   utf8    E܍\fƉO blocks=Basic Latin,Syriac,Latin Extended-B
