[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100 6    7            ascii   RichHW
2     0x00000218 0x00000218 5    6            ascii   .text
3     0x0000023f 0x0000023f 7    8            ascii   `.rdata
4     0x00000267 0x00000267 6    7            ascii   @.data
5     0x00000290 0x00000290 5    6            ascii   .rsrc
6     0x000002b7 0x000002b7 7    8            ascii   @.reloc
7     0x00000460 0x00401060 4    5    .text   ascii   hp`O
8     0x00000530 0x00401130 4    5    .text   ascii   h aO
9     0x000006dd 0x004012dd 4    5    .text   ascii   h dO
10    0x00000770 0x00401370 4    6    .text   utf8    Y_^ù blocks=Basic Latin,Latin-1 Supplement
11    0x00000811 0x00401411 4    5    .text   ascii   h\veO
12    0x000008fa 0x004014fa 5    7    .text   utf8    Y_^ù1 blocks=Basic Latin,Latin-1 Supplement
13    0x00000912 0x00401512 4    5    .text   ascii   h)eO
14    0x0000091e 0x0040151e 4    5    .text   ascii   h3eO
15    0x00000934 0x00401534 4    5    .text   ascii   h=eO
16    0x00000940 0x00401540 4    5    .text   ascii   hGeO
17    0x00000a3a 0x0040163a 4    5    .text   ascii   [_^]
18    0x00000b5c 0x0040175c 5    6    .text   ascii   t\vj\fV
19    0x00000d03 0x00401903 5    8    .text   utf8    t\tP蛾\f blocks=Basic Latin,CJK Unified Ideographs
20    0x00000d1a 0x0040191a 5    8    .text   utf8    t\tP脾\f blocks=Basic Latin,CJK Unified Ideographs
21    0x00000df7 0x004019f7 5    6    .text   ascii   ~\bOu\t
22    0x00001005 0x00401c05 4    5    .text   ascii   t@;M
23    0x000011b5 0x00401db5 4    5    .text   ascii   ]\bVW
24    0x000011ca 0x00401dca 4    5    .text   ascii   A\bPS
25    0x00001291 0x00401e91 4    5    .text   ascii   vGW3
26    0x00001340 0x00401f40 5    6    .text   ascii   t\vj4V
27    0x0000154f 0x0040214f 6    7    .text   ascii   }\bPRVW
28    0x000018f2 0x004024f2 5    6    .text   ascii   t\vjDV
29    0x00001984 0x00402584 5    6    .text   ascii   ;E\fu\a
30    0x000019a0 0x004025a0 4    5    .text   ascii   VWhl
31    0x00001b2e 0x0040272e 4    5    .text   ascii   \a$-P
32    0x00001b81 0x00402781 4    5    .text   ascii   \atWP
33    0x00001ba7 0x004027a7 4    5    .text   ascii   wCRQ
34    0x00001cbb 0x004028bb 4    5    .text   ascii   w$RQ
35    0x00001d8a 0x0040298a 5    6    .text   ascii   t\vj\bV
36    0x00001e53 0x00402a53 4    5    .text   ascii   \bSVW
37    0x00001fa1 0x00402ba1 4    5    .text   ascii   Y_^[
38    0x00001ff4 0x00402bf4 4    5    .text   ascii   u:h 
39    0x00002151 0x00402d51 4    5    .text   ascii   w&RQ
40    0x0000216f 0x00402d6f 4    5    .text   ascii   Y_^[
41    0x000021de 0x00402dde 5    6    .text   ascii   L$\fPV
42    0x000022c2 0x00402ec2 4    5    .text   ascii   \a$-P
43    0x00002312 0x00402f12 4    5    .text   ascii   \a$-P
44    0x00002362 0x00402f62 4    5    .text   ascii   \a$-P
45    0x000023df 0x00402fdf 5    6    .text   ascii   t\vj8V
46    0x000026ff 0x004032ff 5    6    .text   ascii   t\vj(V
47    0x00002ccd 0x004038cd 4    5    .text   ascii   wJRQ
48    0x00002d33 0x00403933 4    5    .text   ascii   HSVW
49    0x00002d6f 0x0040396f 4    5    .text   ascii   Y_^[
50    0x00002def 0x004039ef 5    6    .text   ascii   t\vj0V
51    0x00002e20 0x00403a20 4    5    .text   ascii   PQVW
52    0x00002e44 0x00403a44 4    5    .text   ascii   \a$-P
53    0x00002e65 0x00403a65 4    5    .text   ascii   \a0-P
54    0x00002eb0 0x00403ab0 4    5    .text   ascii   PQVW
55    0x00002ed4 0x00403ad4 4    5    .text   ascii   \a$-P
56    0x00002ef5 0x00403af5 4    5    .text   ascii   \a0-P
57    0x00002f0a 0x00403b0a 4    5    .text   ascii   \a<-P
58    0x00002f40 0x00403b40 4    5    .text   ascii   PQVW
59    0x00002f64 0x00403b64 4    5    .text   ascii   \a$-P
60    0x00002f85 0x00403b85 4    5    .text   ascii   \a0-P
61    0x00003020 0x00403c20 4    5    .text   ascii   PQVW
62    0x00003044 0x00403c44 4    5    .text   ascii   \a$-P
63    0x00003065 0x00403c65 4    5    .text   ascii   \a0-P
64    0x0000307a 0x00403c7a 4    5    .text   ascii   \aH-P
65    0x000030a9 0x00403ca9 4    5    .text   ascii   j\ahX
66    0x00003253 0x00403e53 5    6    .text   ascii   V<_^]
67    0x000032ec 0x00403eec 4    5    .text   ascii   P<^]
68    0x000035d0 0x004041d0 4    5    .text   ascii   PQVW
69    0x000035f4 0x004041f4 4    5    .text   ascii   \a$-P
70    0x00003615 0x00404215 4    5    .text   ascii   \a0-P
71    0x0000362a 0x0040422a 4    5    .text   ascii   \apMP
72    0x00003660 0x00404260 4    5    .text   ascii   PQVW
73    0x00003684 0x00404284 4    5    .text   ascii   \a$-P
74    0x000036a5 0x004042a5 4    5    .text   ascii   \a0-P
75    0x000037ec 0x004043ec 5    6    .text   ascii   Q\f9Q\b
76    0x000037f7 0x004043f7 5    7    .text   utf8    BQ\b3\v
77    0x00003889 0x00404489 4    5    .text   ascii   j$h$
78    0x0000392e 0x0040452e 4    5    .text   ascii   \a0-P
79    0x00003997 0x00404597 4    5    .text   ascii   woRQ
80    0x000039d9 0x004045d9 4    5    .text   ascii   w2RQ
81    0x000039e6 0x004045e6 4    5    .text   ascii   \aL?P
82    0x00003a5f 0x0040465f 6    7    .text   ascii   u\n8F\bt
83    0x00003a66 0x00404666 5    6    .text   ascii   8F\tt$
84    0x00003af0 0x004046f0 4    5    .text   ascii   PQVW
85    0x00003b14 0x00404714 4    5    .text   ascii   \a$-P
86    0x00003b35 0x00404735 4    5    .text   ascii   \a0-P
87    0x00003b4a 0x0040474a 4    5    .text   ascii   \aL?P
88    0x00003c57 0x00404857 5    7    .text   utf8    N\f;KV
