[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 6   7            ascii   Rich$e
2    0x000001f0 0x000001f0 5   6            ascii   .text
3    0x00000217 0x00000217 7   8            ascii   `.rdata
4    0x0000023f 0x0000023f 6   7            ascii   @.data
5    0x00000268 0x00000268 5   6            ascii   .rsrc
6    0x0000028f 0x0000028f 7   8            ascii   @.reloc
53   0x00001de0 0x100029e0 5   6    .text   ascii   T$\Rf
54   0x00001e22 0x10002a22 6   8    .text   utf8    3ۉD$$; blocks=Basic Latin,Arabic
55   0x00001e4f 0x10002a4f 5   7    .text   utf8    3\t\$(
56   0x00001e5a 0x10002a5a 4   5    .text   ascii   D$0h
57   0x00001ed4 0x10002ad4 5   6    .text   ascii   ;|$@u
58   0x00001ef6 0x10002af6 6   7    .text   ascii   ;|$@u\r
59   0x00001f17 0x10002b17 4   5    .text   ascii   |$<;
60   0x00001f1f 0x10002b1f 5   7    .text   utf8    ȋD$(; blocks=Latin Extended-B,Basic Latin
61   0x00001f2f 0x10002b2f 5   6    .text   ascii   ;\$0u
62   0x00001f51 0x10002b51 6   7    .text   ascii   ;\$0u\r
63   0x00001f7f 0x10002b7f 4   7    .text   utf8    \$0蠋 blocks=Basic Latin,CJK Unified Ideographs
64   0x00001ff0 0x10002bf0 4   5    .text   ascii   L$H+
65   0x00002002 0x10002c02 5   7    .text   utf8    T$(+ы blocks=Basic Latin,Cyrillic
66   0x0000201b 0x10002c1b 4   5    .text   ascii   \aRPS
67   0x0000204e 0x10002c4e 4   7    .text   utf8    t\tP虲 blocks=Basic Latin,CJK Unified Ideographs
68   0x0000205f 0x10002c5f 4   7    .text   utf8    t\tP舲 blocks=Basic Latin,CJK Unified Ideographs
69   0x0000208e 0x10002c8e 4   5    .text   ascii   Y_^[
70   0x000020d6 0x10002cd6 4   5    .text   ascii   SVWP
71   0x0000211d 0x10002d1d 9   14   .text   utf8    3\tEщEՉEىE blocks=Basic Latin,Cyrillic,Armenian,Arabic
72   0x00002314 0x10002f14 6   9    .text   utf8    ]̉]ċ=\f blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-A
73   0x0000245f 0x1000305f 5   8    .text   utf8    3ۉ]ȉ] blocks=Basic Latin,Arabic,Latin Extended-B
74   0x000025a7 0x100031a7 4   7    .text   utf8    t\tW踬 blocks=Basic Latin,CJK Unified Ideographs
75   0x000025e8 0x100031e8 4   7    .text   utf8    uȋE̅ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
76   0x00002673 0x10003273 4   5    .text   ascii   t\vVW
77   0x0000268d 0x1000328d 4   5    .text   ascii   Y_^[
78   0x000026b8 0x100032b8 4   5    .text   ascii   LSVW
79   0x000027ae 0x100033ae 4   6    .text   utf8    3ҋ\rl blocks=Basic Latin,Cyrillic
80   0x00002870 0x10003470 4   6    .text   utf8    3ҋ\rl blocks=Basic Latin,Cyrillic
81   0x00002910 0x10003510 4   6    .text   utf8    3ҋ\rT blocks=Basic Latin,Cyrillic
82   0x000029ad 0x100035ad 4   6    .text   utf8    3ҋ\rT blocks=Basic Latin,Cyrillic
83   0x000029ce 0x100035ce 4   5    .text   ascii   Y_^[
84   0x000029f7 0x100035f7 4   5    .text   ascii   Y_^[
85   0x00002a24 0x10003624 5   7    .text   utf8    E\bS3ۉ blocks=Basic Latin,Arabic
86   0x00002d9b 0x1000399b 4   7    .text   utf8    T$@艣 blocks=Basic Latin,CJK Unified Ideographs
87   0x00002df7 0x100039f7 4   5    .text   ascii   D$ ;
88   0x00002e32 0x10003a32 5   6    .text   ascii   ;D$$u
89   0x00002e53 0x10003a53 6   7    .text   ascii   $;D$$u
90   0x00002e9b 0x10003a9b 4   5    .text   ascii   L0\f3
91   0x00002ecc 0x10003acc 4   5    .text   ascii   9q8u
92   0x00002f6b 0x10003b6b 4   7    .text   utf8    T$0蹡 blocks=Basic Latin,CJK Unified Ideographs
93   0x00002fd6 0x10003bd6 4   5    .text   ascii   L$8Q
94   0x00003035 0x10003c35 4   6    .text   utf8    ̉d$4 blocks=Combining Diacritical Marks,Basic Latin
95   0x0000306e 0x10003c6e 4   6    .text   utf8    <Ƅ$h blocks=Basic Latin,Latin Extended-B
96   0x00003078 0x10003c78 7   8    .text   ascii   L$L+L$H
97   0x00003135 0x10003d35 7   9    .text   utf8    D$<3\tD$
98   0x00003159 0x10003d59 6   8    .text   utf8    L$tƄ$h blocks=Basic Latin,Latin Extended-B
99   0x00003192 0x10003d92 5   6    .text   ascii   L$$QP
100  0x000031bc 0x10003dbc 4   5    .text   ascii   D$tP
101  0x000031cc 0x10003dcc 4   7    .text   utf8    t\tS蓠 blocks=Basic Latin,CJK Unified Ideographs
102  0x000031d9 0x10003dd9 4   7    .text   utf8    t\tV膠 blocks=Basic Latin,CJK Unified Ideographs
103  0x00003236 0x10003e36 4   6    .text   utf8    ȍD$t blocks=Latin Extended-B,Basic Latin
104  0x0000323c 0x10003e3c 6   8    .text   utf8    \$XƄ$h blocks=Basic Latin,Latin Extended-B
105  0x00003296 0x10003e96 4   5    .text   ascii   |$l\b
106  0x0000329d 0x10003e9d 4   5    .text   ascii   D$Xs
107  0x000032ad 0x10003ead 4   7    .text   utf8    QPV蛵 blocks=Basic Latin,CJK Unified Ideographs
108  0x000032cb 0x10003ecb 4   5    .text   ascii   D$hR
109  0x000032d0 0x10003ed0 4   5    .text   ascii   \fFSQ
110  0x000032de 0x10003ede 4   7    .text   utf8    t\tS聟 blocks=Basic Latin,CJK Unified Ideographs
111  0x000032ea 0x10003eea 5   6    .text   ascii   T$,VR
112  0x00003337 0x10003f37 6   8    .text   utf8    \$HƄ$h blocks=Basic Latin,Latin Extended-B
113  0x00003363 0x10003f63 4   5    .text   ascii   Y_^[
114  0x000033a8 0x10003fa8 5   6    .text   ascii   <P,u\t
115  0x000033b4 0x10003fb4 4   5    .text   ascii   4PB;
116  0x00003465 0x10004065 5   6    .text   ascii   ;G\bu\a
117  0x00003485 0x10004085 5   6    .text   ascii   ;G\bu\a
118  0x00003541 0x10004141 6   7    .text   ascii   ?v\nhH9
119  0x0000364e 0x1000424e 5   6    .text   ascii   s'PWV
120  0x0000372b 0x1000432b 6   7    .text   ascii   ?v\nhH9
121  0x00003742 0x10004342 4   5    .text   ascii   sLSW
122  0x000039b3 0x100045b3 4   5    .text   ascii   (SVW
123  0x00003a1f 0x1000461f 4   7    .text   utf8    3\tE܋ blocks=Basic Latin,Syriac
124  0x00003b15 0x10004715 4   5    .text   ascii   P$VS
125  0x00003b36 0x10004736 5   7    .text   utf8    3ɉL8  blocks=Basic Latin,Latin Extended-B
126  0x00003bac 0x100047ac 4   5    .text   ascii   Y_^[
127  0x00003c70 0x10004870 4   5    .text   ascii   PQVW
128  0x00003c86 0x10004886 5   7    .text   utf8    u\b3\tE
129  0x00003caf 0x100048af 4   5    .text   ascii   w(9F
130  0x00003d13 0x10004913 4   5    .text   ascii   QVW3
131  0x00003ecb 0x10004acb 4   6    .text   utf8    +؋E\b blocks=Basic Latin,Arabic
132  0x00003ee1 0x10004ae1 4   6    .text   utf8    +؋E\b blocks=Basic Latin,Arabic
133  0x00004008 0x10004c08 4   5    .text   ascii   _^[]
134  0x0000401e 0x10004c1e 4   5    .text   ascii   _^[]
135  0x000040d1 0x10004cd1 6   8    .text   utf8    ƋM\bWQP blocks=Latin Extended-B,Basic Latin
136  0x00004193 0x10004d93 6   7    .text   ascii   U\bSVWR
137  0x000041e1 0x10004de1 4   5    .text   ascii   E\b_^
138  0x00004227 0x10004e27 7   8    .text   ascii   $\tv\nhH9
139  0x00004373 0x10004f73 4   5    .text   ascii   \fyQP
140  0x000043a3 0x10004fa3 4   6    .text   utf8    ƋU\fS blocks=Latin Extended-B,Basic Latin
141  0x000043a9 0x10004fa9 5   8    .text   utf8    \fQQP螤 blocks=Basic Latin,CJK Unified Ideographs
142  0x00004403 0x10005003 4   5    .text   ascii   \bSVW
143  0x00004422 0x10005022 7   8    .text   ascii   $\tv\nhH9
144  0x000044fe 0x100050fe 4   5    .text   ascii   Y_^[
145  0x00004526 0x10005126 7   8    .text   ascii   ;E\btlSV
146  0x00004590 0x10005190 4   5    .text   ascii   ;M\bu
147  0x000045b0 0x100051b0 5   6    .text   ascii   PQSVW
148  0x000045d3 0x100051d3 6   7    .text   ascii   ;E\btj;
149  0x0000464e 0x1000524e 4   5    .text   ascii   Y_^[
150  0x00004699 0x10005299 5   8    .text   utf8    AQWV讎 blocks=Basic Latin,CJK Unified Ideographs
151  0x0000471a 0x1000531a 4   5    .text   ascii   M\bW;
152  0x00004769 0x10005369 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
153  0x00004a11 0x10005611 4   5    .text   ascii   Y_^[
154  0x00004a6b 0x1000566b 5   6    .text   ascii   t\vWSV
155  0x00004af6 0x100056f6 5   6    .text   ascii   t\vWSV
156  0x00004b8c 0x1000578c 4   5    .text   ascii   M\fQ+
157  0x00004cc0 0x100058c0 5   6    .text   ascii   PQSVW
158  0x00004d1a 0x1000591a 6   8    .text   utf8    A\f\vƃy8 blocks=Basic Latin,Latin Extended-B
159  0x00004d39 0x10005939 4   5    .text   ascii   Y_^[
160  0x00004d3f 0x1000593f 4   6    .text   utf8    ]ø/Y blocks=Basic Latin,Latin-1 Supplement
161  0x00004df6 0x100059f6 4   5    .text   ascii   L183
162  0x00004e14 0x10005a14 5   6    .text   ascii   9|0\fu
163  0x00004e1b 0x10005a1b 4   5    .text   ascii   D0<;
164  0x00004e2e 0x10005a2e 4   5    .text   ascii   9|0\f
165  0x00004ed0 0x10005ad0 6   8    .text   utf8    A\f\vǃy8 blocks=Basic Latin,Latin Extended-B
166  0x00004f23 0x10005b23 4   5    .text   ascii   Y_^[
167  0x00004fd4 0x10005bd4 4   5    .text   ascii   E\bVP
168  0x00005030 0x10005c30 4   5    .text   ascii   D$\bP
169  0x00005039 0x10005c39 5   6    .text   ascii   D$\f\9
170  0x0000506f 0x10005c6f 4   5    .text   ascii   T$\bR
171  0x0000507a 0x10005c7a 5   6    .text   ascii   D$\ft9
172  0x000050ab 0x10005cab 4   5    .text   ascii   L$\bQ
173  0x00005126 0x10005d26 6   8    .text   utf8    A\f\vǃy8 blocks=Basic Latin,Latin Extended-B
174  0x00005204 0x10005e04 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
175  0x000052ec 0x10005eec 4   5    .text   ascii   \fQQP
176  0x00005374 0x10005f74 4   5    .text   ascii   E\bVP
177  0x00005515 0x10006115 4   5    .text   ascii   Y_^[
178  0x00005594 0x10006194 4   5    .text   ascii   \bsNW
179  0x000055ad 0x100061ad 6   9    .text   utf8    \f?QSV虒 blocks=Basic Latin,CJK Unified Ideographs
180  0x000056c3 0x100062c3 4   7    .text   utf8    SWP腑 blocks=Basic Latin,CJK Unified Ideographs
181  0x00005798 0x10006398 5   6    .text   ascii   u\t_^2
182  0x000058e7 0x100064e7 4   6    .text   utf8    3\bU\n
183  0x00005911 0x10006511 4   5    .text   ascii   ;@G;
184  0x0000592a 0x1000652a 4   7    .text   utf8    j=P莒 blocks=Basic Latin,CJK Unified Ideographs
185  0x000059b4 0x100065b4 5   6    .text   ascii   u\t_^2
186  0x00005ba1 0x100067a1 4   6    .text   utf8    ]ÍL? blocks=Basic Latin,Latin-1 Supplement
187  0x00005bcd 0x100067cd 4   5    .text   ascii   \fF@;
188  0x00005c39 0x10006839 5   6    .text   ascii   tMVW3
189  0x00005c70 0x10006870 9   11   .text   utf8    \aGF;u\fr͋E blocks=Basic Latin,Combining Diacritical Marks
190  0x00005d50 0x10006950 4   5    .text   ascii   SVWP
191  0x00005dcc 0x100069cc 4   5    .text   ascii   Y_^[
192  0x00005e09 0x10006a09 4   5    .text   ascii   SVWP
193  0x00005ecc 0x10006acc 4   5    .text   ascii   GetN
194  0x00005ed3 0x10006ad3 4   5    .text   ascii   ativ
195  0x00005eda 0x10006ada 4   5    .text   ascii   eSys
196  0x00005ee1 0x10006ae1 4   5    .text   ascii   temI
197  0x00005fc9 0x10006bc9 4   5    .text   ascii   Y_^[
198  0x00005ff8 0x10006bf8 4   5    .text   ascii   \fSVW
199  0x000060a5 0x10006ca5 4   5    .text   ascii   Y_^[
200  0x000060c9 0x10006cc9 4   5    .text   ascii   Y_^[
201  0x000060f7 0x10006cf7 4   7    .text   utf8    E؉uԅ blocks=Basic Latin,Arabic,Cyrillic Supplement
202  0x00006152 0x10006d52 6   9    .text   utf8    t8\f3ɋƺ blocks=Basic Latin,Latin Extended-B
203  0x0000617c 0x10006d7c 4   5    .text   ascii   \f6Qj
204  0x00006268 0x10006e68 4   5    .text   ascii   Wow6
205  0x0000626f 0x10006e6f 4   5    .text   ascii   4Dis
206  0x00006276 0x10006e76 4   5    .text   ascii   able
207  0x0000627d 0x10006e7d 4   5    .text   ascii   Wow6
208  0x00006284 0x10006e84 4   5    .text   ascii   4FsR
209  0x0000628b 0x10006e8b 4   5    .text   ascii   edir
210  0x00006292 0x10006e92 5   6    .text   ascii   ectif
211  0x00006338 0x10006f38 4   5    .text   ascii   Wow6
212  0x0000633f 0x10006f3f 4   5    .text   ascii   4Rev
213  0x00006346 0x10006f46 4   5    .text   ascii   ertW
214  0x0000634d 0x10006f4d 4   5    .text   ascii   ow64
215  0x00006354 0x10006f54 4   5    .text   ascii   FsRe
216  0x0000635b 0x10006f5b 4   5    .text   ascii   dire
217  0x00006362 0x10006f62 5   6    .text   ascii   ctiof
218  0x000063b8 0x10006fb8 4   5    .text   ascii   hSVW
219  0x000063ed 0x10006fed 9   14   .text   utf8    3\tEԉE؉E܉E blocks=Basic Latin,Cyrillic Supplement,Arabic,Syriac
220  0x0000641d 0x1000701d 4   5    .text   ascii   Y_^[
221  0x0000642c 0x1000702c 4   5    .text   ascii   RSSh
222  0x00006433 0x10007033 6   7    .text   ascii   \bSSSWS
223  0x000064a4 0x100070a4 4   5    .text   ascii   Y_^[
224  0x0000652f 0x1000712f 4   5    .text   ascii   M\bQj
225  0x00006568 0x10007168 4   5    .text   ascii   txjD
226  0x00006579 0x10007179 4   6    .text   utf8    \f3\rM
227  0x00006583 0x10007183 4   5    .text   ascii   RPPh
228  0x0000658a 0x1000718a 6   7    .text   ascii   \bPPPWP
229  0x00006624 0x10007224 5   6    .text   ascii   E\bSVW
230  0x00006949 0x10007549 8   9    .text   ascii   VW9]\fu\t2
231  0x00006957 0x10007557 6   8    .text   utf8    ]ËE\bSh blocks=Basic Latin,Latin-1 Supplement
232  0x0000697b 0x1000757b 4   5    .text   ascii   tqSV
233  0x000069a6 0x100075a6 4   5    .text   ascii   QWSV
234  0x00006a29 0x10007629 4   5    .text   ascii   SVWP
235  0x00006be2 0x100077e2 4   5    .text   ascii   Y_^[
236  0x00006c29 0x10007829 4   5    .text   ascii   SVWP
237  0x00006d3a 0x1000793a 4   5    .text   ascii   Y_^[
238  0x00006e91 0x10007a91 5   6    .text   ascii   U\bPQR
239  0x00006ec1 0x10007ac1 4   5    .text   ascii   E\bSW
240  0x00006ee4 0x10007ae4 4   5    .text   ascii   ntdl
241  0x00006eeb 0x10007aeb 5   6    .text   ascii   l.dlf
242  0x00006ef8 0x10007af8 4   5    .text   ascii   NtQu
243  0x00006eff 0x10007aff 4   5    .text   ascii   eryI
244  0x00006f06 0x10007b06 4   5    .text   ascii   nfor
245  0x00006f0d 0x10007b0d 4   5    .text   ascii   mati
246  0x00006f14 0x10007b14 4   5    .text   ascii   onPr
247  0x00006f1b 0x10007b1b 5   6    .text   ascii   ocesf
248  0x00006f9f 0x10007b9f 5   9    .text   utf8    MċUȋ] blocks=Basic Latin,Latin Extended-A,Latin Extended-B
249  0x00006fac 0x10007bac 4   5    .text   ascii   QPRV
250  0x00007019 0x10007c19 4   5    .text   ascii   SVWP
251  0x000071c0 0x10007dc0 4   5    .text   ascii   t.PS
252  0x00007380 0x10007f80 4   5    .text   ascii   Y_^[
253  0x000073b8 0x10007fb8 4   5    .text   ascii   \fSVW
254  0x00007462 0x10008062 4   5    .text   ascii   Vh\f7
255  0x0000747c 0x1000807c 4   5    .text   ascii   U\bRh
256  0x000074a0 0x100080a0 4   5    .text   ascii   Y_^[
257  0x000074a6 0x100080a6 4   6    .text   utf8    ]Ë}\f blocks=Basic Latin,Latin-1 Supplement
258  0x000074d0 0x100080d0 4   5    .text   ascii   Rh 7
259  0x000074e6 0x100080e6 4   5    .text   ascii   Ph,7
260  0x000074f4 0x100080f4 6   7    .text   ascii   M\bQh47
261  0x00007518 0x10008118 4   5    .text   ascii   Y_^[
262  0x0000753c 0x1000813c 4   5    .text   ascii   Y_^[
263  0x000076c0 0x100082c0 5   7    .text   utf8    S2ۃ=H blocks=Basic Latin,Arabic
264  0x000076ce 0x100082ce 4   5    .text   ascii   tIVj
265  0x000076ef 0x100082ef 4   5    .text   ascii   t#h8
266  0x0000773e 0x1000833e 4   5    .text   ascii   SVWP
267  0x0000774c 0x1000834c 7   10   .text   utf8    E\b3ɉEЉM blocks=Basic Latin,Latin Extended-B,Cyrillic
268  0x00007777 0x10008377 4   5    .text   ascii   9u<s
269  0x000077ae 0x100083ae 6   8    .text   utf8    Ðf90tr blocks=Latin-1 Supplement,Basic Latin
270  0x000077c8 0x100083c8 4   6    .text   utf8    }ЍM\f blocks=Basic Latin,Cyrillic
271  0x000077d2 0x100083d2 5   6    .text   ascii   9u r\f
272  0x000077f5 0x100083f5 7   8    .text   ascii   M\f9u<r\f
273  0x00007815 0x10008415 4   5    .text   ascii   Y_^[
274  0x00007825 0x10008425 5   7    .text   utf8    ]Ã} \b blocks=Basic Latin,Latin-1 Supplement
275  0x00007840 0x10008440 4   6    .text   utf8    uԍU\f blocks=Basic Latin,Cyrillic Supplement
276  0x000078ed 0x100084ed 4   6    .text   utf8    M\f+ƃ blocks=Basic Latin,Latin Extended-B
277  0x0000792e 0x1000852e 4   5    .text   ascii   twSV
278  0x00007942 0x10008542 4   5    .text   ascii   u\b^2
279  0x00007956 0x10008556 5   6    .text   ascii   E\fWPV
280  0x0000797a 0x1000857a 5   6    .text   ascii   M\bSVf
281  0x000079c6 0x100085c6 4   5    .text   ascii   0SVW
282  0x000079d3 0x100085d3 4   5    .text   ascii   D$@d
283  0x00007a1f 0x1000861f 4   5    .text   ascii   t$$h
284  0x00007a87 0x10008687 4   7    .text   utf8    t$,葹 blocks=Basic Latin,CJK Unified Ideographs
285  0x00007a8f 0x1000868f 6   8    .text   utf8    2\vL$@d
286  0x00007a9c 0x1000869c 4   5    .text   ascii   Y_^[
287  0x00007aa2 0x100086a2 5   7    .text   utf8    ]Ë|$4 blocks=Basic Latin,Latin-1 Supplement
288  0x00007b60 0x10008760 4   7    .text   utf8    t$0踻 blocks=Basic Latin,CJK Unified Ideographs
289  0x00007b86 0x10008786 4   5    .text   ascii   \$0;
290  0x00007b96 0x10008796 4   5    .text   ascii   L$$+
291  0x00007bf7 0x100087f7 4   5    .text   ascii   L$$;
292  0x00007c59 0x10008859 4   5    .text   ascii   t$ =
293  0x00007ce7 0x100088e7 4   5    .text   ascii   +\$,
294  0x00007d24 0x10008924 4   6    .text   utf8    +މT$ blocks=Basic Latin,Thaana
295  0x00007d52 0x10008952 4   6    .text   utf8    u܋\$ blocks=Basic Latin,Syriac
296  0x00007d8d 0x1000898d 4   5    .text   ascii   L$@d
297  0x00007d97 0x10008997 4   5    .text   ascii   Y_^[
298  0x00007e00 0x10008a00 5   6    .text   ascii   t+h0u
299  0x00007ebb 0x10008abb 5   6    .text   ascii   ;K\bu\a
300  0x00007ef7 0x10008af7 6   7    .text   ascii   /;K\bu\a
301  0x00007f9a 0x10008b9a 5   6    .text   ascii   ;O\bu\a
302  0x00007fd8 0x10008bd8 6   7    .text   ascii   3;O\bu\a
303  0x00008051 0x10008c51 7   8    .text   ascii   $\tv\nhH9
304  0x000080c3 0x10008cc3 4   5    .text   ascii   \bSVW
305  0x000080e4 0x10008ce4 7   8    .text   ascii   $\tv\nhH9
306  0x0000817e 0x10008d7e 4   6    .text   utf8    +ӉN\b blocks=Basic Latin,Cyrillic
307  0x00008195 0x10008d95 4   5    .text   ascii   Y_^[
308  0x00008230 0x10008e30 5   6    .text   ascii   PQSVW
309  0x00008253 0x10008e53 6   7    .text   ascii   ;E\btr;
310  0x000082d6 0x10008ed6 4   5    .text   ascii   Y_^[
311  0x00008b98 0x10009798 4   6    .text   utf8    \b3\tM
312  0x00008c1d 0x1000981d 4   5    .text   ascii   tRh(
313  0x00008ca9 0x100098a9 4   5    .text   ascii   SVWP
314  0x00008d9e 0x1000999e 4   5    .text   ascii   Y_^[
315  0x00008dd9 0x100099d9 4   5    .text   ascii   SVWP
316  0x00008eb5 0x10009ab5 4   5    .text   ascii   Y_^[
317  0x000090db 0x10009cdb 6   8    .text   utf8    tf3\v=l
318  0x00009132 0x10009d32 4   5    .text   ascii   Y_^[
319  0x00009156 0x10009d56 4   5    .text   ascii   Y_^[
320  0x000091be 0x10009dbe 4   5    .text   ascii   Qh`v
321  0x000091cb 0x10009dcb 4   6    .text   utf8    \f2\vM
322  0x000091d8 0x10009dd8 4   5    .text   ascii   Y_^[
323  0x000091e3 0x10009de3 4   5    .text   ascii   RVVh
324  0x00009215 0x10009e15 4   5    .text   ascii   Rh`v
325  0x00009222 0x10009e22 4   6    .text   utf8    \f2\vM
326  0x0000922f 0x10009e2f 4   5    .text   ascii   Y_^[
327  0x0000923a 0x10009e3a 4   5    .text   ascii   PVVh
328  0x00009277 0x10009e77 4   5    .text   ascii   Ph`v
329  0x00009284 0x10009e84 4   6    .text   utf8    \f2\vM
330  0x00009291 0x10009e91 4   5    .text   ascii   Y_^[
331  0x000092b1 0x10009eb1 4   5    .text   ascii   Y_^[
332  0x000092c0 0x10009ec0 4   5    .text   ascii   t\bVP
333  0x00009316 0x10009f16 4   5    .text   ascii   SVWP
334  0x00009334 0x10009f34 8   9    .text   ascii   t<9}\bt7;
335  0x00009364 0x10009f64 4   5    .text   ascii   Qh`v
336  0x00009371 0x10009f71 4   6    .text   utf8    \f2\vM
337  0x0000937e 0x10009f7e 4   5    .text   ascii   Y_^[
338  0x00009393 0x10009f93 4   5    .text   ascii   RWWh
339  0x000093ab 0x10009fab 4   5    .text   ascii   U\bRV
340  0x00009411 0x1000a011 4   6    .text   utf8    M܉H\b blocks=Basic Latin,Syriac
341  0x0000942d 0x1000a02d 4   5    .text   ascii   t\bWP
342  0x00009468 0x1000a068 4   5    .text   ascii   \fSVW
343  0x0000951c 0x1000a11c 4   5    .text   ascii   Y_^[
344  0x00009540 0x1000a140 4   5    .text   ascii   Y_^[
345  0x00009568 0x1000a168 4   5    .text   ascii   \fSVW
346  0x000095bf 0x1000a1bf 4   5    .text   ascii   Y_^[
347  0x000095e3 0x1000a1e3 4   5    .text   ascii   Y_^[
348  0x00009619 0x1000a219 4   5    .text   ascii   SVWP
349  0x00009707 0x1000a307 4   5    .text   ascii   Y_^[
350  0x00009738 0x1000a338 4   5    .text   ascii   (SVW
351  0x0000975e 0x1000a35e 5   8    .text   utf8    uȉủu blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
352  0x00009817 0x1000a417 7   10   .text   utf8    tk2ۉuЈ] blocks=Basic Latin,Arabic,Cyrillic
353  0x0000982d 0x1000a42d 5   7    .text   utf8    rH2ۈ] blocks=Basic Latin,Arabic
354  0x00009897 0x1000a497 4   5    .text   ascii   Y_^[
355  0x000098ce 0x1000a4ce 4   5    .text   ascii   Y_^[
