[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d0 0x000000d0 6   7            ascii   Rich98
2    0x000001d8 0x000001d8 5   6            ascii   .text
3    0x000001ff 0x000001ff 7   8            ascii   `.rdata
4    0x00000227 0x00000227 6   7            ascii   @.data
5    0x00000250 0x00000250 5   6            ascii   .rsrc
6    0x00001001 0x00401001 5   6    .text   ascii   E@Dr 
7    0x0000103b 0x0040103b 4   5    .text   ascii   LP[^
8    0x00001050 0x00401050 5   6    .text   ascii   \bA A3
9    0x00001069 0x00401069 6   8    .text   utf8     ̅$\b$A blocks=Basic Latin,Combining Diacritical Marks
10   0x00001077 0x00401077 4   5    .text   ascii   \bt@$
11   0x00001165 0x00401165 5   7    .text   utf8    Jrs#с blocks=Basic Latin,Cyrillic
12   0x0000167f 0x0040167f 5   7    .text   utf8    2r6\eÃ blocks=Basic Latin,Latin-1 Supplement
13   0x0000179e 0x0040179e 4   5    .text   ascii   C{*\e
14   0x00001d3f 0x00401d3f 4   5    .text   ascii   JOHs
15   0x0000220f 0x0040220f 5   7    .text   utf8    5rt#ȋ blocks=Basic Latin,Latin Extended-B
16   0x000022ac 0x004022ac 4   5    .text   ascii   vLON
17   0x00002914 0x00402914 4   5    .text   ascii   Ot>3
18   0x00002b85 0x00402b85 5   7    .text   utf8    ~{3ҹ[ blocks=Basic Latin,Cyrillic
19   0x00002f85 0x00402f85 4   5    .text   ascii   }'I3
20   0x00003220 0x00403220 5   6    .text   ascii   kCy$3
21   0x0000342a 0x0040342a 5   6    .text   ascii   FrnAs
22   0x00003567 0x00403567 7   8    .text   ascii   y\vOtyN3
23   0x000035b2 0x004035b2 4   5    .text   ascii   |y@w
24   0x000035cd 0x004035cd 4   5    .text   ascii   By0\v
25   0x00003652 0x00403652 4   5    .text   ascii   Iq(+
26   0x0000370d 0x0040370d 4   5    .text   ascii   Iz5i
27   0x00003780 0x00403780 4   5    .text   ascii   Qt7k
28   0x000038f0 0x004038f0 4   6    .text   utf8    py+Ӂ blocks=Basic Latin,Cyrillic
29   0x00003c92 0x00403c92 4   5    .text   ascii   xyG\v
30   0x00003e56 0x00403e56 6   7    .text   ascii   KOBrVK
31   0x00004356 0x00404356 6   7    .text   ascii   6~ZBA#
32   0x0000444b 0x0040444b 4   5    .text   ascii   (s,\e
33   0x000046b4 0x004046b4 4   5    .text   ascii   Ov@\v
34   0x000046c8 0x004046c8 4   5    .text   ascii   |2Gv
35   0x0000477a 0x0040477a 4   5    .text   ascii   |\N3
36   0x0000491f 0x0040491f 5   7    .text   utf8    u\e+א+ blocks=Basic Latin,Hebrew
37   0x0000493c 0x0040493c 5   6    .text   ascii   }GA|D
38   0x00004c1f 0x00404c1f 4   5    .text   ascii   Jy\fB
39   0x00004c87 0x00404c87 4   5    .text   ascii   I}&@
40   0x00004f0f 0x00404f0f 4   5    .text   ascii   @JGq
41   0x000050d9 0x004050d9 4   6    .text   utf8    zm\eރ blocks=Basic Latin,Thaana
