[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000a7 0x000000a7 6   7            ascii   KY5{Kz
2     0x000000d7 0x000000d7 6   7            ascii   KRich~
3     0x000001e0 0x000001e0 5   6            ascii   .text
4     0x00000207 0x00000207 7   8            ascii   `.rdata
5     0x0000022f 0x0000022f 6   7            ascii   @.data
6     0x00000258 0x00000258 5   6            ascii   .rsrc
7     0x00000403 0x00401003 5   6    .text   ascii   SVWFG
8     0x000005d7 0x004011d7 4   5    .text   ascii   _^[]
9     0x000007aa 0x004013aa 4   5    .text   ascii   _^[]
10    0x00000807 0x00401407 9   10   .text   ascii   DDDLaLiLQ
11    0x00000815 0x00401415 5   6    .text   ascii   LQ:p@
12    0x00000839 0x00401439 7   8    .text   ascii   zc.LT8u
13    0x00000850 0x00401450 9   10   .text   ascii   zt!L`Leza
14    0x00000875 0x00401475 4   5    .text   ascii   Lazp
15    0x0000087d 0x0040147d 4   5    .text   ascii   LSzy
16    0x00000882 0x00401482 4   5    .text   ascii   Lkz`
17    0x000008ba 0x004014ba 4   5    .text   ascii   LlLi
18    0x000008c1 0x004014c1 8   9    .text   ascii   tz|'Le8}
19    0x000008fb 0x004014fb 4   5    .text   ascii   L`8[
20    0x00000901 0x00401501 7   8    .text   ascii   Lhzy8Li
21    0x0000090e 0x0040150e 4   5    .text   ascii   Lm8U
22    0x00000913 0x00401513 4   5    .text   ascii   Ll8d
23    0x00000918 0x00401518 4   5    .text   ascii   LP8p
24    0x0000093a 0x0040153a 4   5    .text   ascii   p:PC
25    0x00000941 0x00401541 5   6    .text   ascii   LP:QA
26    0x0000094a 0x0040154a 12  13   .text   ascii   uLlLULSLazs6
27    0x00000959 0x00401559 4   5    .text   ascii   L`:U
28    0x00000962 0x00401562 4   5    .text   ascii   Lhzp
29    0x0000096a 0x0040156a 5   6    .text   ascii   zy\ezh
30    0x00000970 0x00401570 5   6    .text   ascii   La:]V
31    0x00000984 0x00401584 4   5    .text   ascii   LkLT
32    0x0000098a 0x0040158a 12  13   .text   ascii   LcLQLhz}%:Yu
33    0x000009b0 0x004015b0 7   8    .text   ascii   LhLUzs,
34    0x000009c5 0x004015c5 6   7    .text   ascii   zxe:t4
35    0x000009d7 0x004015d7 4   5    .text   ascii   Ld8a
36    0x000009f4 0x004015f4 12  13   .text   ascii   LQLiLcz}eztY
37    0x00000a12 0x00401612 4   5    .text   ascii   s:tj
38    0x00000a34 0x00401634 11  12   .text   ascii   LPza\tLmLizy
39    0x00000a40 0x00401640 4   6    .text   utf8    LaѻD blocks=Basic Latin,Cyrillic
40    0x00000a4e 0x0040164e 6   9    .text   utf8    IDѱѹ0> blocks=Basic Latin,Cyrillic
41    0x00000a65 0x00401665 4   5    .text   ascii   ID06
42    0x00000a7f 0x0040167f 4   5    .text   ascii   ID0>
43    0x00000a99 0x00401699 5   6    .text   ascii   ID0.\e
44    0x00000aac 0x004016ac 5   6    .text   ascii   ID|>?
45    0x00000abe 0x004016be 4   5    .text   ascii   ID8{
46    0x00000ac7 0x004016c7 5   6    .text   ascii   ID06?
47    0x00000ad3 0x004016d3 6   8    .text   utf8    IDȦ0.\a blocks=Basic Latin,Latin Extended-B
48    0x00000ae1 0x004016e1 5   6    .text   ascii   ID0>?
49    0x00000af0 0x004016f0 4   5    .text   ascii   IDP}
50    0x00000b00 0x00401700 6   7    .text   ascii   S@CDD8
51    0x00000b1b 0x0040171b 7   8    .text   ascii   L`z`kza
52    0x00000b34 0x00401734 4   5    .text   ascii   t:pq
53    0x00000b3b 0x0040173b 4   5    .text   ascii   Lk8X
54    0x00000b63 0x00401763 4   5    .text   ascii   Li:]
55    0x00000b75 0x00401775 4   5    .text   ascii   tzdf
56    0x00000b83 0x00401783 4   5    .text   ascii   uzka
57    0x00000b94 0x00401794 10  11   .text   ascii   ztmLiLS:y\f
58    0x00000baf 0x004017af 5   6    .text   ascii   ID0.3
59    0x00000bc0 0x004017c0 5   6    .text   ascii   DDD06
60    0x00000bc6 0x004017c6 4   5    .text   ascii   DDD:
61    0x00000bde 0x004017de 6   7    .text   ascii   DDD09\e
62    0x00000bf1 0x004017f1 5   6    .text   ascii   ID26/
63    0x00000c11 0x00401811 4   5    .text   ascii   DDD0
64    0x00000c1b 0x0040181b 4   7    .text   utf8    IDѿӻ blocks=Basic Latin,Cyrillic
65    0x00000c27 0x00401827 4   5    .text   ascii   DDD0
66    0x00000c3e 0x0040183e 4   5    .text   ascii   DDD8
67    0x00000c4d 0x0040184d 5   6    .text   ascii   DDD0.
68    0x00000c65 0x00401865 4   5    .text   ascii   LmLS
69    0x00000c6a 0x0040186a 12  14   .text   utf8    u8S̴tz}jLl:x blocks=Basic Latin,Combining Diacritical Marks
70    0x00000ca8 0x004018a8 4   5    .text   ascii   jhz`
71    0x00000cc0 0x004018c0 5   6    .text   ascii   zhE8a
72    0x00000cd4 0x004018d4 6   8    .text   utf8    8xܴsLQ blocks=Basic Latin,Syriac
73    0x00000cde 0x004018de 5   6    .text   ascii   pLS8[
74    0x00000ce7 0x004018e7 5   6    .text   ascii   LSzkj
75    0x00000cf1 0x004018f1 4   5    .text   ascii   Llzl
76    0x00000d2b 0x0040192b 4   5    .text   ascii   Lk8q
77    0x00000d41 0x00401941 4   5    .text   ascii   Lm8]
78    0x00000d46 0x00401946 4   5    .text   ascii   Le8s
79    0x00000d50 0x00401950 5   6    .text   ascii   z{YLh
80    0x00000d66 0x00401966 4   5    .text   ascii   LPzp
81    0x00000d6c 0x0040196c 8   9    .text   ascii   uLmL`z} 
82    0x00000d82 0x00401982 5   6    .text   ascii   Lm:`^
83    0x00000da5 0x004019a5 4   5    .text   ascii   Lk8`
84    0x00000dbb 0x004019bb 5   6    .text   ascii   sLe8q
85    0x00000dc1 0x004019c1 4   5    .text   ascii   LT8\
86    0x00000dd8 0x004019d8 6   8    .text   utf8    8p˴uzi blocks=Basic Latin,Spacing Modifier Letters
87    0x00000de0 0x004019e0 5   6    .text   ascii   LPzme
88    0x00000e13 0x00401a13 4   5    .text   ascii   L`zs
89    0x00000e1b 0x00401a1b 5   6    .text   ascii   zs#Ld
90    0x00000e37 0x00401a37 5   6    .text   ascii   Lm:Ui
91    0x00000e3f 0x00401a3f 4   5    .text   ascii   L`zq
92    0x00000e47 0x00401a47 4   5    .text   ascii   Lc8y
93    0x00000e4c 0x00401a4c 4   5    .text   ascii   LiLS
94    0x00000e57 0x00401a57 5   6    .text   ascii   zigze
95    0x00000e5e 0x00401a5e 4   5    .text   ascii   L`zy
96    0x00000e71 0x00401a71 8   9    .text   ascii   LUz{?:Q,
97    0x00000e85 0x00401a85 4   5    .text   ascii   LS8U
98    0x00000e90 0x00401a90 5   6    .text   ascii   ze@Lc
99    0x00000ea0 0x00401aa0 4   5    .text   ascii   Le8q
100   0x00000eb9 0x00401ab9 5   6    .text   ascii   SICDD
101   0x00000ec2 0x00401ac2 4   5    .text   ascii   Ll8{
102   0x00000eca 0x00401aca 9   10   .text   ascii   qz{WLmz`(
103   0x00000ed4 0x00401ad4 7   9    .text   utf8    8\̴p:p\t blocks=Basic Latin,Combining Diacritical Marks
104   0x00000ee2 0x00401ae2 4   5    .text   ascii   Llzl
105   0x00000eeb 0x00401aeb 10  11   .text   ascii   zlhLkLazqE
106   0x00000f0a 0x00401b0a 4   5    .text   ascii   L`8P
107   0x00000f1a 0x00401b1a 6   7    .text   ascii   LPLd:]
108   0x00000f2a 0x00401b2a 4   5    .text   ascii   LT8T
109   0x00000f36 0x00401b36 4   5    .text   ascii   LU8q
110   0x00000f46 0x00401b46 4   5    .text   ascii   LS8x
111   0x00000f59 0x00401b59 12  13   .text   ascii   zmcL`L`LT:Q1
112   0x00000f68 0x00401b68 7   8    .text   ascii   zeLLeLU
113   0x00000f74 0x00401b74 4   5    .text   ascii   LP:`
114   0x00000f85 0x00401b85 7   8    .text   ascii   z`qLl8}
115   0x00000f8d 0x00401b8d 14  15   .text   ascii   zs1za\az`3zmb8a
116   0x00000fa0 0x00401ba0 4   5    .text   ascii   LdLh
117   0x00000fb8 0x00401bb8 4   5    .text   ascii   t:e\f
118   0x00000fc4 0x00401bc4 5   6    .text   ascii   Lhz`[
119   0x00000fe5 0x00401be5 4   5    .text   ascii   Lczi
120   0x00000ff7 0x00401bf7 8   11   .text   utf8    DDD6ﺣ2.{ blocks=Basic Latin,Arabic Presentation Forms-B
121   0x00001002 0x00401c02 5   6    .text   ascii   ID|>;
122   0x00001014 0x00401c14 4   5    .text   ascii   ID8{
123   0x0000101d 0x00401c1d 4   5    .text   ascii   ID06
124   0x00001026 0x00401c26 4   7    .text   utf8    \f꽂.; blocks=Basic Latin,Hangul Syllables
125   0x0000103e 0x00401c3e 4   7    .text   utf8    ID0ﺫ blocks=Basic Latin,Arabic Presentation Forms-B
