[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 4   5            ascii   Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x00000287 0x00000287 7   8            ascii   @.reloc
89   0x00005cb0 0x100068b0 5   6    .text   ascii   N<WSQ
90   0x00005d37 0x10006937 5   6    .text   ascii   \b2E\bC
91   0x00005d40 0x10006940 4   5    .text   ascii   ;]\fr
92   0x00005d57 0x10006957 5   6    .text   ascii   9;^(r
93   0x00005d94 0x10006994 6   7    .text   ascii   U\fRWPQ
94   0x00005da1 0x100069a1 5   6    .text   ascii   E\f_^[
95   0x00005dd6 0x100069d6 5   6    .text   ascii   ;P(r\n
96   0x00005e1b 0x10006a1b 5   6    .text   ascii   8^,u\n
97   0x00005e33 0x10006a33 8   9    .text   ascii   t\f9^\ft\aP
98   0x00005e5c 0x10006a5c 6   7    .text   ascii   t\b8^\bt
99   0x00005ed1 0x10006ad1 4   6    .text   utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
100  0x00005f17 0x10006b17 4   6    .text   utf8    u؉C| blocks=Basic Latin,Arabic
101  0x00005f7a 0x10006b7a 4   5    .text   ascii   PPPV
102  0x0000601e 0x10006c1e 4   6    .text   utf8    \vЉSh blocks=Basic Latin,Cyrillic
103  0x00006060 0x10006c60 4   6    .text   utf8    S3ۍE blocks=Basic Latin,Arabic
104  0x000060a4 0x10006ca4 5   8    .text   utf8    EԋM؍U blocks=Basic Latin,Cyrillic Supplement,Arabic
105  0x00006136 0x10006d36 5   7    .text   utf8    3͉Vh3 blocks=Basic Latin,Combining Diacritical Marks
106  0x000061c1 0x10006dc1 4   6    .text   utf8    ]ËF| blocks=Basic Latin,Latin-1 Supplement
107  0x000061cf 0x10006dcf 4   5    .text   ascii   QRSP
108  0x00006236 0x10006e36 4   5    .text   ascii   ;Ftt
109  0x00006245 0x10006e45 5   7    .text   utf8    \e\tNp%
110  0x0000624f 0x10006e4f 4   6    .text   utf8    ËNt2 blocks=Latin-1 Supplement,Basic Latin
111  0x0000625a 0x10006e5a 5   7    .text   utf8    \e\tNp%
112  0x00006276 0x10006e76 7   8    .text   ascii   V9_Hu(h
113  0x000062b1 0x10006eb1 4   5    .text   ascii   A\fPm
114  0x00006464 0x10007064 4   5    .text   ascii   E\bSV
115  0x000064c4 0x100070c4 4   6    .text   utf8    t\nǅP blocks=Basic Latin,Latin Extended-B
116  0x00006538 0x10007138 4   6    .text   utf8    u\aƅd blocks=Basic Latin,Latin Extended-B
117  0x00006719 0x10007319 5   7    .text   utf8    CX3ɈE blocks=Basic Latin,Latin Extended-B
118  0x000068c3 0x100074c3 4   7    .text   utf8    \f|p blocks=Basic Latin,Private Use Area
119  0x000068d3 0x100074d3 4   6    .text   utf8    \b3҈E blocks=Basic Latin,Cyrillic
120  0x00006b13 0x10007713 4   5    .text   ascii   93t.
121  0x00006b30 0x10007730 4   5    .text   ascii   \f93t
122  0x00006b4f 0x1000774f 4   5    .text   ascii   C-u,
123  0x00006bfa 0x100077fa 4   5    .text   ascii   93t\r
124  0x00006f62 0x10007b62 4   6    .text   utf8    Y]Ã8 blocks=Basic Latin,Latin-1 Supplement
125  0x00006f74 0x10007b74 4   6    .text   utf8    Y]ËP blocks=Basic Latin,Latin-1 Supplement
126  0x00006fa2 0x10007ba2 4   6    .text   utf8    Y]Ã8 blocks=Basic Latin,Latin-1 Supplement
127  0x00006fb4 0x10007bb4 4   6    .text   utf8    Y]ËP blocks=Basic Latin,Latin-1 Supplement
128  0x0000705c 0x10007c5c 4   5    .text   ascii   Hpu\a
129  0x0000707c 0x10007c7c 4   5    .text   ascii   Hpu\b
130  0x00007156 0x10007d56 4   5    .text   ascii   u\vVS
131  0x000071b2 0x10007db2 6   7    .text   ascii   u'9E\bu
132  0x000071d0 0x10007dd0 4   5    .text   ascii   9E\ft
133  0x00007299 0x10007e99 4   5    .text   ascii   U\bt[
134  0x00007401 0x10008001 4   5    .text   ascii    SW3
135  0x00007413 0x10008013 4   5    .text   ascii   9]\fu
136  0x000074e2 0x100080e2 4   5    .text   ascii   woVW
137  0x00007525 0x10008125 6   7    .text   ascii   u&j\f^9
138  0x0000756f 0x1000816f 7   9    .text   utf8    ̋L$\bWSV blocks=Combining Diacritical Marks,Basic Latin
139  0x000075a8 0x100081a8 4   5    .text   ascii   ^[_3
140  0x000075ec 0x100081ec 4   6    .text   utf8    ^[_Ë blocks=Basic Latin,Latin-1 Supplement
141  0x000075f2 0x100081f2 4   6    .text   utf8    ^[_Ë blocks=Basic Latin,Latin-1 Supplement
142  0x0000763f 0x1000823f 8   10   .text   utf8    SWj\bY3\r}
143  0x000076f0 0x100082f0 6   8    .text   utf8    3\nD$\bS
144  0x00007725 0x10008325 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
145  0x00007764 0x10008364 4   5    .text   ascii   ^_[3
146  0x0000779c 0x1000839c 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
147  0x000077a3 0x100083a3 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
148  0x000077aa 0x100083aa 4   6    .text   utf8    ^_[Ë blocks=Basic Latin,Latin-1 Supplement
149  0x000077cf 0x100083cf 5   7    .text   utf8    ̋L$\fW blocks=Combining Diacritical Marks,Basic Latin
150  0x00007870 0x10008470 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
151  0x000078d5 0x100084d5 5   7    .text   utf8    t\f3\t\a
152  0x000078f0 0x100084f0 4   6    .text   utf8    [^_Ë blocks=Basic Latin,Latin-1 Supplement
153  0x00007907 0x10008507 4   5    .text   ascii   E\bSV
154  0x00007a08 0x10008608 4   5    .text   ascii   E\fPV
155  0x00007a55 0x10008655 4   6    .text   utf8    YYá8 blocks=Basic Latin,Latin-1 Supplement
156  0x00007a74 0x10008674 4   5    .text   ascii   U\bVW
157  0x00007bb0 0x100087b0 4   5    .text   ascii   M\bVW
158  0x00007c13 0x10008813 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
159  0x00007c53 0x10008853 4   6    .text   utf8    E܃`p blocks=Basic Latin,Syriac
160  0x00007caf 0x100088af 4   6    .text   utf8    E܃`p blocks=Basic Latin,Syriac
161  0x00007cd1 0x100088d1 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
162  0x00007d52 0x10008952 4   6    .text   utf8    3\vu\b
163  0x00007d76 0x10008976 5   6    .text   ascii   F\f@t\r
164  0x00007daa 0x100089aa 4   6    .text   utf8    ԋu\bV blocks=Cyrillic Supplement,Basic Latin
165  0x00007e2c 0x10008a2c 4   5    .text   ascii   u\vVW
166  0x00007fd9 0x10008bd9 4   5    .text   ascii   j\bh 
167  0x0000806b 0x10008c6b 5   6    .text   ascii   u[9=4
168  0x0000813d 0x10008d3d 4   5    .text   ascii   j\fh@
169  0x0000817a 0x10008d7a 5   6    .text   ascii   t\bWVS
170  0x000081b3 0x10008db3 5   6    .text   ascii   u WPS
171  0x000081dc 0x10008ddc 5   6    .text   ascii   u&WVS
172  0x000081fa 0x10008dfa 5   6    .text   ascii   t\bWVS
173  0x0000821e 0x10008e1e 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
174  0x0000836a 0x10008f6a 5   6    .text   ascii   \rt\fHt
175  0x0000857f 0x1000917f 4   5    .text   ascii   j\fh`
176  0x000085a7 0x100091a7 4   5    .text   ascii   u\bj 
177  0x0000874c 0x1000934c 4   5    .text   ascii   s\f9U
178  0x0000883d 0x1000943d 5   6    .text   ascii   \b\b@Iu
179  0x000088b3 0x100094b3 4   5    .text   ascii   E\b;C
180  0x00008909 0x10009509 4   5    .text   ascii   Fh=@
181  0x00008aca 0x100096ca 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
182  0x00008b7d 0x1000977d 4   5    .text   ascii   to=X
183  0x00008cad 0x100098ad 6   8    .text   utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
184  0x00008d19 0x10009919 4   5    .text   ascii   Fpt"
185  0x00008d2d 0x1000992d 4   5    .text   ascii   u\bj 
186  0x00008e17 0x10009a17 4   5    .text   ascii   F\0q
187  0x00008e9c 0x10009a9c 4   5    .text   ascii   u\bj\r
188  0x00008fbd 0x10009bbd 5   6    .text   ascii   F\=0q
189  0x0000905b 0x10009c5b 4   5    .text   ascii   u\bj\r
190  0x00009064 0x10009c64 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
191  0x000090a8 0x10009ca8 5   7    .text   utf8    ЉE\b^j blocks=Cyrillic,Basic Latin
192  0x000090e2 0x10009ce2 4   5    .text   ascii   Wh`e
193  0x0000935c 0x10009f5c 4   6    .text   utf8    \b\v@}
194  0x00009398 0x10009f98 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
195  0x00009528 0x1000a128 5   6    .text   ascii   PPPPP
196  0x00009557 0x1000a157 5   7    .text   utf8    j\rX]Ë blocks=Basic Latin,Latin-1 Supplement
197  0x000095bd 0x1000a1bd 4   6    .text   utf8    0^]Ë blocks=Basic Latin,Latin-1 Supplement
198  0x00009607 0x1000a207 4   5    .text   ascii   t\b@;
199  0x00009621 0x1000a221 5   6    .text   ascii   9]$u\v
200  0x00009639 0x1000a239 5   6    .text   ascii   9](SS
201  0x00009673 0x1000a273 4   5    .text   ascii   D?\b=
202  0x00009730 0x1000a330 4   5    .text   ascii   D?\b;
203  0x0000977f 0x1000a37f 8   9    .text   ascii   t"SS9] u
204  0x00009973 0x1000a573 4   5    .text   ascii   A\f@t
205  0x00009a3c 0x1000a63c 6   7    .text   ascii   F\f@u^V
206  0x00009b5a 0x1000a75a 6   7    .text   ascii   \bt%HHt
207  0x00009be5 0x1000a7e5 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
208  0x00009c36 0x1000a836 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
209  0x00009ca1 0x1000a8a1 4   5    .text   ascii   \a<6u
210  0x00009d9d 0x1000a99d 10  11   .text   ascii   HHtXHHt\bHH
211  0x00009e8d 0x1000aa8d 5   6    .text   ascii   HHty+
212  0x00009fdc 0x1000abdc 4   5    .text   ascii    t\ff
213  0x0000a036 0x1000ac36 4   6    .text   utf8    gucǅ blocks=Basic Latin,Latin Extended-B
214  0x0000a293 0x1000ae93 4   5    .text   ascii   RPSW
215  0x0000a2de 0x1000aede 4   5    .text   ascii   90tW
216  0x0000a2f3 0x1000aef3 7   8    .text   ascii   ?If90t\a
217  0x0000a3e9 0x1000afe9 4   5    .text   ascii   \bYt(
218  0x0000a558 0x1000b158 4   5    .text   ascii    SW3
219  0x0000a660 0x1000b260 4   5    .text   ascii   u\fVh
220  0x0000a73b 0x1000b33b 4   6    .text   utf8    ^3ҹP blocks=Basic Latin,Cyrillic
221  0x0000a7fc 0x1000b3fc 5   7    .text   utf8    Y]ËE\f blocks=Basic Latin,Latin-1 Supplement
222  0x0000a88c 0x1000b48c 6   7    .text   ascii   j@j ^V
223  0x0000a8f2 0x1000b4f2 5   6    .text   ascii   SWf9M
224  0x0000a92e 0x1000b52e 4   5    .text   ascii   j@j 
225  0x0000a96b 0x1000b56b 4   5    .text   ascii   @ \n\n
226  0x0000a9b5 0x1000b5b5 4   5    .text   ascii   \bu\vP
227  0x0000ab8f 0x1000b78f 5   6    .text   ascii   Y__^[
228  0x0000abae 0x1000b7ae 5   6    .text   ascii   s\b358
229  0x0000ac83 0x1000b883 4   5    .text   ascii   9csm
230  0x0000ac91 0x1000b891 4   6    .text   utf8    t hȍ blocks=Basic Latin,Latin Extended-B
231  0x0000acbf 0x1000b8bf 6   7    .text   ascii   E\f9X\ft
232  0x0000add3 0x1000b9d3 4   5    .text   ascii   ;u\fr
233  0x0000ae1a 0x1000ba1a 5   6    .text   ascii   uTVWh
234  0x0000ae4f 0x1000ba4f 6   7    .text   ascii   _^t\ehT
235  0x0000aed2 0x1000bad2 5   9    .text   utf8    }ԉ]܉} blocks=Basic Latin,Cyrillic Supplement,Syriac
236  0x0000af1d 0x1000bb1d 6   10   .text   utf8    ]܉]ЉE؋ blocks=Basic Latin,Syriac,Cyrillic,Arabic
237  0x0000afa1 0x1000bba1 4   5    .text   ascii   t\bj\b
238  0x0000affa 0x1000bbfa 6   8    .text   utf8    3\vM\b;\f
239  0x0000b033 0x1000bc33 4   5    .text   ascii   u\bWV
240  0x0000b0db 0x1000bcdb 5   6    .text   ascii   PPPPP
241  0x0000b0ef 0x1000bcef 4   5    .text   ascii   <v*V
242  0x0000b15c 0x1000bd5c 6   7    .text   ascii   ^SSSSS
243  0x0000b178 0x1000bd78 6   8    .text   utf8    tA3\n\fG
244  0x0000b189 0x1000bd89 5   6    .text   ascii   Gt\b@=
245  0x0000b31e 0x1000bf1e 9   10   .text   ascii   \a<xt\r<Xt\t
246  0x0000b344 0x1000bf44 4   5    .text   ascii   \a<xt
247  0x0000b3f7 0x1000bff7 4   5    .text   ascii   u+9u
248  0x0000b4d7 0x1000c0d7 4   5    .text   ascii   uNSW
249  0x0000b56f 0x1000c16f 6   7    .text   ascii   URPQQh
250  0x0000b585 0x1000c185 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
251  0x0000b59a 0x1000c19a 4   5    .text   ascii   L$,3
252  0x0000b5ec 0x1000c1ec 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
253  0x0000b652 0x1000c252 4   5    .text   ascii   UVWS
254  0x0000b664 0x1000c264 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
255  0x0000b685 0x1000c285 4   5    .text   ascii   SVWj
256  0x0000b696 0x1000c296 4   5    .text   ascii   _^[]
257  0x0000b69d 0x1000c29d 5   6    .text   ascii   l$\bRQ
258  0x0000b6c8 0x1000c2c8 4   5    .text   ascii   M\fSV
259  0x0000b6cd 0x1000c2cd 5   6    .text   ascii   u\bWP3
260  0x0000b6d3 0x1000c2d3 5   6    .text   ascii   WWWWQ
261  0x0000b7b9 0x1000c3b9 4   6    .text   utf8    \n3Ɉ] blocks=Basic Latin,Latin Extended-B
262  0x0000b8a8 0x1000c4a8 4   5    .text   ascii   E\fFW
263  0x0000b8cd 0x1000c4cd 4   5    .text   ascii   9M$u
264  0x0000b8f1 0x1000c4f1 11  12   .text   ascii   < t\f<\tt\b<\nt
265  0x0000b946 0x1000c546 4   5    .text   ascii   HHt\r
266  0x0000b969 0x1000c569 5   9    .text   utf8    Y뛍Hωu blocks=Basic Latin,Hangul Syllables,Greek and Coptic
267  0x0000b98c 0x1000c58c 7   8    .text   ascii   <+t"<-t
268  0x0000b9a0 0x1000c5a0 7   8    .text   ascii   <E~\n,d<
269  0x0000b9b2 0x1000c5b2 6   10   .text   utf8    Jj\v넍Hπ blocks=Basic Latin,Hangul Syllables,Greek and Coptic
270  0x0000b9fa 0x1000c5fa 4   6    .text   utf8    *È\aG blocks=Basic Latin,Latin-1 Supplement
271  0x0000ba54 0x1000c654 4   6    .text   utf8    *È\aG blocks=Basic Latin,Latin-1 Supplement
272  0x0000ba84 0x1000c684 5   6    .text   ascii   \bw\aj\t
273  0x0000ba93 0x1000c693 6   7    .text   ascii   +t HHt
274  0x0000bac9 0x1000c6c9 5   6    .text   ascii   ,1<\bv
275  0x0000bb2a 0x1000c72a 5   6    .text   ascii   Yj\nYJ
276  0x0000bc4e 0x1000c84e 5   8    .text   utf8    EԉE؉E blocks=Basic Latin,Cyrillic Supplement,Arabic
277  0x0000bca4 0x1000c8a4 7   10   .text   utf8    w\r3\tEȉE blocks=Basic Latin,Latin Extended-B
278  0x0000bcf2 0x1000c8f2 5   8    .text   utf8    ủuȉu blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
279  0x0000bddc 0x1000c9dc 5   8    .text   utf8    E܋}؋U blocks=Basic Latin,Syriac,Arabic
280  0x0000bed2 0x1000cad2 5   8    .text   utf8    MċuƋU blocks=Basic Latin,Latin Extended-A,Latin Extended-B
281  0x0000bf6d 0x1000cb6d 4   5    .text   ascii   u\bWV
282  0x0000c0ba 0x1000ccba 4   6    .text   utf8    Ë]\bS blocks=Latin-1 Supplement,Basic Latin
283  0x0000c121 0x1000cd21 5   6    .text   ascii   ~,WPV
284  0x0000c1df 0x1000cddf 4   5    .text   ascii   98t^
285  0x0000c1e9 0x1000cde9 4   5    .text   ascii   tVPV
286  0x0000c206 0x1000ce06 7   9    .text   utf8    Ct/9U\bu
287  0x0000c220 0x1000ce20 4   5    .text   ascii   9}\bu
288  0x0000c236 0x1000ce36 4   6    .text   utf8    \tE܉} blocks=Basic Latin,Syriac
289  0x0000c2a8 0x1000cea8 4   5    .text   ascii   t&:a
290  0x0000c36c 0x1000cf6c 4   5    .text   ascii   u\bVP
291  0x0000c476 0x1000d076 4   7    .text   utf8    t\aV聺 blocks=Basic Latin,CJK Unified Ideographs
292  0x0000c583 0x1000d183 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
293  0x0000c58d 0x1000d18d 4   5    .text   ascii   j\fhx
294  0x0000c5dc 0x1000d1dc 4   6    .text   utf8    YH]Ë blocks=Basic Latin,Latin-1 Supplement
295  0x0000c5e9 0x1000d1e9 7   8    .text   ascii   E\bVWj\bY
296  0x0000c66d 0x1000d26d 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
297  0x0000c6b9 0x1000d2b9 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
298  0x0000c6d7 0x1000d2d7 8   9    .text   ascii   u,9E\ft'9
299  0x0000c707 0x1000d307 6   8    .text   utf8    _^]Ã=P blocks=Basic Latin,Latin-1 Supplement
300  0x0000c75a 0x1000d35a 4   6    .text   utf8    tˋ58 blocks=Basic Latin,Spacing Modifier Letters
301  0x0000c782 0x1000d382 5   6    .text   ascii   t?VSP
302  0x0000c7be 0x1000d3be 4   5    .text   ascii   Y[_^
303  0x0000c7dc 0x1000d3dc 5   6    .text   ascii   PPPPP
304  0x0000c801 0x1000d401 5   6    .text   ascii   9E\bt\t
305  0x0000c8c1 0x1000d4c1 4   5    .text   ascii   >"u&
306  0x0000c90b 0x1000d50b 10  11   .text   ascii   u\b< tK<\ttG
307  0x0000c972 0x1000d572 4   5    .text   ascii   E\b^[
308  0x0000ca57 0x1000d657 5   6    .text   ascii   wf93t
309  0x0000ca60 0x1000d660 4   5    .text   ascii   f90u
310  0x0000ca68 0x1000d668 4   5    .text   ascii   f90u
311  0x0000ca74 0x1000d674 4   5    .text   ascii   VVV+
312  0x0000ca7c 0x1000d67c 5   6    .text   ascii   @PSVV
313  0x0000ca99 0x1000d699 4   5    .text   ascii   t*VV
314  0x0000cc4a 0x1000d84a 4   5    .text   ascii   vdj\b
315  0x0000cc65 0x1000d865 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
316  0x0000cc73 0x1000d873 5   6    .text   ascii   9E\bu\r
317  0x0000cd2f 0x1000d92f 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
318  0x0000cd3a 0x1000d93a 7   9    .text   utf8    ti3\nD$\b
319  0x0000cd69 0x1000d969 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
320  0x0000cda0 0x1000d9a0 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
321  0x0000cddb 0x1000d9db 5   6    .text   ascii   9] SS
322  0x0000ce0b 0x1000da0b 4   5    .text   ascii   D?\b=
323  0x0000cf0b 0x1000db0b 5   7    .text   utf8    @_^Ã$ blocks=Basic Latin,Latin-1 Supplement
324  0x0000d40a 0x1000e00a 4   7    .text   utf8    t\aP芠 blocks=Basic Latin,CJK Unified Ideographs
325  0x0000d44a 0x1000e04a 4   5    .text   ascii   v4;5
326  0x0000d45a 0x1000e05a 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
327  0x0000d4e4 0x1000e0e4 4   7    .text   utf8    t\aP谟 blocks=Basic Latin,CJK Unified Ideographs
328  0x0000d4f6 0x1000e0f6 4   7    .text   utf8    t\aP螟 blocks=Basic Latin,CJK Unified Ideographs
329  0x0000d508 0x1000e108 4   7    .text   utf8    t\aP茟 blocks=Basic Latin,CJK Unified Ideographs
330  0x0000d548 0x1000e148 4   5    .text   ascii   vL;5
331  0x0000d558 0x1000e158 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
332  0x0000d5b6 0x1000e1b6 8   9    .text   ascii   PPPPPPPP
