[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4    5            ascii   Rich
2     0x00000208 0x00000208 5    6            ascii   .text
3     0x0000022f 0x0000022f 7    8            ascii   `.rdata
4     0x00000257 0x00000257 6    7            ascii   @.data
5     0x00000280 0x00000280 5    6            ascii   .rsrc
6     0x000002a7 0x000002a7 7    8            ascii   @.reloc
7     0x000004cf 0x004010cf 4    5    .text   ascii   h@yK
8     0x000005b0 0x004011b0 4    5    .text   ascii   h`zK
9     0x000006ae 0x004012ae 4    5    .text   ascii   hP|K
10    0x0000075d 0x0040135d 4    5    .text   ascii   h`}K
11    0x000007f0 0x004013f0 4    6    .text   utf8    Y_^ù blocks=Basic Latin,Latin-1 Supplement
12    0x0000097a 0x0040157a 5    7    .text   utf8    Y_^ù! blocks=Basic Latin,Latin-1 Supplement
13    0x000009a8 0x004015a8 5    7    .text   utf8    Yùp\aO blocks=Basic Latin,Latin-1 Supplement
14    0x000009e5 0x004015e5 4    5    .text   ascii   h(\fO
15    0x00000aba 0x004016ba 4    5    .text   ascii   [_^]
16    0x00000c7b 0x0040187b 5    6    .text   ascii   t\vj\fV
17    0x00000d76 0x00401976 5    6    .text   ascii   t\vj\fV
18    0x00000e65 0x00401a65 4    5    .text   ascii   h8\bO
19    0x00000f7c 0x00401b7c 4    5    .text   ascii   t%PV
20    0x00000fb0 0x00401bb0 4    5    .text   ascii   h fN
21    0x00001290 0x00401e90 5    6    .text   ascii   t\vj\bV
22    0x0000146d 0x0040206d 5    6    .text   ascii   t\vj\bV
23    0x000014c5 0x004020c5 4    5    .text   ascii   t@;M
24    0x00001675 0x00402275 4    5    .text   ascii   ]\bVW
25    0x0000168a 0x0040228a 4    5    .text   ascii   A\bPS
26    0x00001751 0x00402351 4    5    .text   ascii   vGW3
27    0x0000183a 0x0040243a 5    6    .text   ascii   t\vj4V
28    0x0000190d 0x0040250d 6    9    .text   utf8    t\vj\bV腥 blocks=Basic Latin,CJK Unified Ideographs
29    0x00001b6f 0x0040276f 7    10   .text   utf8    }\bPRVW蟀 blocks=Basic Latin,CJK Unified Ideographs
30    0x00001f5d 0x00402b5d 5    6    .text   ascii   t\vjDV
31    0x00001ff4 0x00402bf4 5    6    .text   ascii   ;E\fu\a
32    0x00002058 0x00402c58 4    5    .text   ascii   h0gB
33    0x0000212a 0x00402d2a 5    8    .text   utf8    Cu\tEЍ blocks=Basic Latin,Cyrillic
34    0x00002298 0x00402e98 4    5    .text   ascii   w\RQ
35    0x000023e9 0x00402fe9 5    8    .text   utf8    u؉uԍM blocks=Basic Latin,Arabic,Cyrillic Supplement
36    0x0000245d 0x0040305d 4    5    .text   ascii   w=RQ
37    0x00002590 0x00403190 4    5    .text   ascii   PQVW
38    0x0000261a 0x0040321a 5    6    .text   ascii   t\vj\bV
39    0x00002650 0x00403250 4    5    .text   ascii   PQVW
40    0x00002733 0x00403333 4    5    .text   ascii   \bSVW
41    0x000027aa 0x004033aa 4    5    .text   ascii   j\rh`
42    0x00002881 0x00403481 4    5    .text   ascii   Y_^[
43    0x000028db 0x004034db 4    5    .text   ascii   hPgB
44    0x000029a3 0x004035a3 4    5    .text   ascii   $SVW
45    0x00002a43 0x00403643 4    5    .text   ascii   wLRQ
46    0x00002a87 0x00403687 4    5    .text   ascii   Y_^[
47    0x00002afe 0x004036fe 5    6    .text   ascii   L$\fPV
48    0x00002b08 0x00403708 4    5    .text   ascii   h|dN
49    0x00002c35 0x00403835 5    6    .text   ascii   w0_^Y
50    0x00002d70 0x00403970 4    5    .text   ascii   PQVW
51    0x00002e10 0x00403a10 4    5    .text   ascii   PQVW
52    0x00002ec8 0x00403ac8 5    6    .text   ascii   t\vj8V
53    0x00002f5c 0x00403b5c 4    6    .text   utf8    uЋM\b blocks=Basic Latin,Cyrillic
54    0x0000301a 0x00403c1a 4    5    .text   ascii   \t\ff
55    0x00003067 0x00403c67 4    5    .text   ascii   hPgB
56    0x000030b5 0x00403cb5 4    6    .text   utf8    ]ÍL$ blocks=Basic Latin,Latin-1 Supplement
57    0x000030e5 0x00403ce5 4    5    .text   ascii   \fSVW
58    0x0000334c 0x00403f4c 4    5    .text   ascii   Y_^[
59    0x00003369 0x00403f69 4    5    .text   ascii   \bSVW
60    0x000033d5 0x00403fd5 4    5    .text   ascii   s\f_^
61    0x0000349d 0x0040409d 4    5    .text   ascii   uo8U
62    0x0000353e 0x0040413e 4    5    .text   ascii   SVWP
63    0x000035b2 0x004041b2 4    5    .text   ascii   ::t\a
64    0x000035e7 0x004041e7 4    5    .text   ascii   9.t\t
65    0x0000366d 0x0040426d 4    5    .text   ascii   Y_^[
66    0x00003860 0x00404460 4    5    .text   ascii   w=RQ
67    0x000038de 0x004044de 4    5    .text   ascii   SVWP
68    0x00003b0c 0x0040470c 5    8    .text   utf8    w?RQ臃 blocks=Basic Latin,CJK Unified Ideographs
69    0x00003b36 0x00404736 4    5    .text   ascii   Y_^[
70    0x00003b6f 0x0040476f 5    6    .text   ascii   t\vj\V
71    0x00003d00 0x00404900 4    5    .text   ascii   PQVW
72    0x00003dfa 0x004049fa 4    5    .text   ascii   hDeN
73    0x00003e81 0x00404a81 4    5    .text   ascii   hDeN
74    0x00003eb7 0x00404ab7 4    5    .text   ascii   hPgB
75    0x00003eed 0x00404aed 4    5    .text   ascii   hPgB
76    0x00003f1d 0x00404b1d 4    5    .text   ascii   hPgB
77    0x00003f6e 0x00404b6e 6    8    .text   utf8    3ĉD$(V blocks=Basic Latin,Latin Extended-A
78    0x0000460f 0x0040520f 5    6    .text   ascii   t\vj(V
79    0x000046e9 0x004052e9 5    6    .text   ascii   t\vj(V
80    0x0000492f 0x0040552f 4    5    .text   ascii   h8\bO
81    0x00004950 0x00405550 4    5    .text   ascii   h8\bO
82    0x00004d53 0x00405953 4    5    .text   ascii   wcRQ
