Metadata Signature: 0x2e590 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 74 Size: 21f3c
Stream name: #~ 4
DirectoryAddress: 21fb0 Size: 274c0
Stream name: #Strings 12
DirectoryAddress: 49470 Size: bf04
Stream name: #US 4
DirectoryAddress: 55374 Size: 10
Stream name: #GUID 8
DirectoryAddress: 55384 Size: 5bd8
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7   8            ascii   @.reloc
4    0x000003d8 0x004021d8 4   5    .text   ascii   c18\a
5    0x000003de 0x004021de 5   6    .text   ascii   \ecY10
6    0x00000806 0x00402606 4   5    .text   ascii   X\v+h
7    0x00000831 0x00402631 4   5    .text   ascii   X\v+=
8    0x00000853 0x00402653 4   5    .text   ascii   X\v+\e
9    0x00000909 0x00402709 4   5    .text   ascii   \b\a(\b
10   0x00000a97 0x00402897 4   5    .text   ascii   X\f+|
11   0x00000ab2 0x004028b2 4   5    .text   ascii   X\f+a
12   0x00000ad5 0x004028d5 4   5    .text   ascii   X\f+>
13   0x00000b15 0x00402915 4   5    .text   ascii   X\f\tj
14   0x00000bcb 0x004029cb 4   5    .text   ascii   bj`m
15   0x00000bd2 0x004029d2 4   5    .text   ascii   \tj\tj
16   0x00000bd7 0x004029d7 4   5    .text   ascii   \rnY2
17   0x00000c3c 0x00402a3c 4   5    .text   ascii   3e+?
18   0x00000c98 0x00402a98 4   5    .text   ascii   bj`m
19   0x00000cbf 0x00402abf 4   5    .text   ascii   bj`m
20   0x000010e0 0x00402ee0 4   5    .text   ascii   X\f\b\a
21   0x00001158 0x00402f58 4   5    .text   ascii   %%{*
22   0x00001166 0x00402f66 4   5    .text   ascii   %%{+
23   0x00001426 0x00403226 4   5    .text   ascii   p*r-
24   0x0000142c 0x0040322c 4   5    .text   ascii   p*r}
25   0x00001438 0x00403238 4   5    .text   ascii   p*r5
26   0x0000143e 0x0040323e 4   5    .text   ascii   p*rw
27   0x00001450 0x00403250 4   5    .text   ascii   p*r5
28   0x0000147e 0x0040327e 4   5    .text   ascii   \n*2(
29   0x000014e3 0x004032e3 5   6    .text   ascii   \a*\a(]
30   0x00001629 0x00403429 4   5    .text   ascii    /5r
31   0x00001630 0x00403430 4   5    .text   ascii   p\b(8
32   0x0000163e 0x0040343e 4   5    .text   ascii   \n3'\a
33   0x00001655 0x00403455 4   5    .text   ascii   p\b(8
34   0x000016a0 0x004034a0 4   5    .text   ascii   p\b(8
35   0x0000175d 0x0040355d 5   6    .text   ascii   \f\a\tX\v
36   0x0000198b 0x0040378b 5   6    .text   ascii   X\f\b\a1
37   0x00001a1f 0x0040381f 4   5    .text   ascii   \n\n+$
38   0x00001a8b 0x0040388b 4   5    .text   ascii   \n*r\v
39   0x00001b2f 0x0040392f 4   5    .text   ascii   \n*rA
40   0x00001c59 0x00403a59 4   5    .text   ascii   \n\v\ar
41   0x00001c83 0x00403a83 5   6    .text   ascii   \n\f\b-\t
42   0x00001cab 0x00403aab 4   5    .text   ascii   3Kro
43   0x00001cd1 0x00403ad1 4   5    .text   ascii   \n-\a 
44   0x00001ddd 0x00403bdd 4   5    .text   ascii   X\bo3
45   0x00002017 0x00403e17 4   5    .text   ascii   p*r\a
46   0x00002023 0x00403e23 4   5    .text   ascii   p*rU
47   0x00002029 0x00403e29 4   5    .text   ascii   p*rk
48   0x00002047 0x00403e47 5   6    .text   ascii   p*r\a\a
49   0x00002053 0x00403e53 5   6    .text   ascii   p*r'\a
50   0x00002059 0x00403e59 5   6    .text   ascii   p*rA\a
51   0x0000205f 0x00403e5f 5   6    .text   ascii   p*rU\a
52   0x00002065 0x00403e65 5   6    .text   ascii   p*r{\a
53   0x0000208f 0x00403e8f 5   6    .text   ascii   p*r;\b
54   0x00002095 0x00403e95 5   6    .text   ascii   p*rw\b
55   0x000020b9 0x00403eb9 5   6    .text   ascii   p*r-\t
56   0x000020bf 0x00403ebf 5   6    .text   ascii   p*rW\t
57   0x000020dd 0x00403edd 5   6    .text   ascii   p*r#\n
58   0x000020e3 0x00403ee3 5   6    .text   ascii   p*rG\n
59   0x000020e9 0x00403ee9 5   6    .text   ascii   p*rs\n
60   0x00002107 0x00403f07 5   6    .text   ascii   p*r)\v
61   0x0000210d 0x00403f0d 4   5    .text   ascii   p*~7
62   0x00002181 0x00403f81 5   6    .text   ascii   -\vrS\v
63   0x00002391 0x00404191 4   5    .text   ascii   Y1\vr
64   0x0000241f 0x0040421f 4   5    .text   ascii   Y1\vr
65   0x00002493 0x00404293 4   5    .text   ascii   j\n+\v
66   0x000024e5 0x004042e5 4   5    .text   ascii   j\n+\v
67   0x0000253f 0x0040433f 4   5    .text   ascii   j\n+\f
68   0x00002591 0x00404391 4   5    .text   ascii   j\n+\f
69   0x000025b5 0x004043b5 5   6    .text   ascii   -\vr\r\f
70   0x0000267e 0x0040447e 4   5    .text   ascii   \e\b*\a
71   0x000027f0 0x004045f0 4   5    .text   ascii   \n.\n~
72   0x000028ea 0x004046ea 5   6    .text   ascii   -\vr\r\f
73   0x00002938 0x00404738 4   5    .text   ascii   -\a~7
74   0x00002951 0x00404751 4   5    .text   ascii   \ar\e\f
75   0x0000296c 0x0040476c 5   6    .text   ascii   X\r\t\b2
76   0x0000298b 0x0040478b 5   6    .text   ascii   \n&\aoK
77   0x000029c5 0x004047c5 5   6    .text   ascii   -\vr)\f
78   0x000029d3 0x004047d3 5   6    .text   ascii   -\vr;\f
79   0x00002a02 0x00404802 4   5    .text   ascii   j0\f\a
80   0x00002a0e 0x0040480e 4   5    .text   ascii   \n+\f\a
81   0x00002a9e 0x0040489e 4   5    .text   ascii   \n*\e0
82   0x00002b36 0x00404936 4   5    .text   ascii   \n*\e0
83   0x00002cce 0x00404ace 4   5    .text   ascii   \n*\e0
84   0x00002e22 0x00404c22 4   5    .text   ascii   jYoF
85   0x00003106 0x00404f06 5   6    .text   ascii   \v\a,\b\a
86   0x000032b5 0x004050b5 4   5    .text   ascii   \n\v\a,
87   0x000032c1 0x004050c1 5   6    .text   ascii   1\a\a(4
88   0x00003390 0x00405190 4   5    .text   ascii   \r\a(-
89   0x000033a0 0x004051a0 4   5    .text   ascii   \n\a(-
90   0x000033b0 0x004051b0 4   5    .text   ascii   \r\a(-
91   0x000033c0 0x004051c0 4   5    .text   ascii   \n\a(-
