[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c7 0x000000c7 7    8            ascii   ~RichA3
2    0x000001d8 0x000001d8 5    6            ascii   .text
3    0x000001ff 0x000001ff 7    8            ascii   `.rdata
4    0x00000227 0x00000227 6    7            ascii   @.data
5    0x00000250 0x00000250 5    6            ascii   .rsrc
6    0x000010d1 0x004010d1 5    8    .text   utf8    ҲЈD$\n blocks=Cyrillic,Basic Latin
7    0x000010e1 0x004010e1 4    5    .text   ascii   D$\bN
8    0x000010e6 0x004010e6 4    5    .text   ascii   D$\t\
9    0x000010eb 0x004010eb 4    5    .text   ascii   D$\vy
10   0x000010f0 0x004010f0 4    5    .text   ascii   D$\fo
11   0x00001136 0x00401136 4    5    .text   ascii   D$\e+
12   0x00001158 0x00401158 4    5    .text   ascii   D$"i
13   0x0000117a 0x0040117a 4    5    .text   ascii   D$)l
14   0x0000118e 0x0040118e 4    5    .text   ascii   D$-c
15   0x00001193 0x00401193 4    5    .text   ascii   D$.L
16   0x00001198 0x00401198 4    5    .text   ascii   D$/F
17   0x000011a2 0x004011a2 4    5    .text   ascii   D$1 
18   0x000011a7 0x004011a7 4    5    .text   ascii   D$25
19   0x000011b9 0x004011b9 4    5    .text   ascii   D$6b
20   0x000011be 0x004011be 4    5    .text   ascii   D$7B
21   0x000011c8 0x004011c8 4    5    .text   ascii   D$9J
22   0x000011d2 0x004011d2 4    5    .text   ascii   D$;i
23   0x000011f5 0x004011f5 4    5    .text   ascii   D$@$
24   0x00001213 0x00401213 4    5    .text   ascii   D$FF
25   0x0000121d 0x0040121d 4    5    .text   ascii   D$Hk
26   0x00001222 0x00401222 4    5    .text   ascii   D$ID
27   0x0000122c 0x0040122c 4    5    .text   ascii   D$KI
28   0x00001236 0x00401236 4    5    .text   ascii   D$Md
29   0x00001249 0x00401249 4    5    .text   ascii   D$QY
30   0x00001253 0x00401253 4    5    .text   ascii   D$S$
31   0x0000125d 0x0040125d 7    9    .text   utf8    D$UˈL$V blocks=Basic Latin,Spacing Modifier Letters
32   0x00001270 0x00401270 4    5    .text   ascii   D$ZK
33   0x00001275 0x00401275 4    5    .text   ascii   D$[I
34   0x00001289 0x00401289 4    5    .text   ascii   D$`\
35   0x0000128e 0x0040128e 4    5    .text   ascii   D$aC
36   0x00001298 0x00401298 4    5    .text   ascii   D$cG
37   0x000012a2 0x004012a2 4    5    .text   ascii   D$eL
38   0x000012ab 0x004012ab 4    5    .text   ascii   D$gy
39   0x000012ce 0x004012ce 4    5    .text   ascii   D$n:
40   0x000012e6 0x004012e6 4    5    .text   ascii   D$sf
41   0x000012fe 0x004012fe 4    5    .text   ascii   D$xO
42   0x00001307 0x00401307 4    5    .text   ascii   D$zX
43   0x0000130c 0x0040130c 4    5    .text   ascii   D${R
44   0x0000131b 0x0040131b 4    5    .text   ascii   D$~s
45   0x000015f9 0x004015f9 4    5    .text   ascii   T$\bh
46   0x0000168a 0x0040168a 4    5    .text   ascii   hp@C
47   0x000016ad 0x004016ad 10   11   .text   ascii   PQSSSSSSRS
48   0x000016d4 0x004016d4 4    5    .text   ascii   hD@C
49   0x000016de 0x004016de 6    7    .text   ascii   j\fh`@C
50   0x000016f2 0x004016f2 4    5    .text   ascii   h\bnC
51   0x00001782 0x00401782 4    6    .text   utf8    3\r|$
52   0x000017c0 0x004017c0 6    7    .text   ascii   D$\bVPh
53   0x00001835 0x00401835 4    5    .text   ascii   h`eC
54   0x00001961 0x00401961 6    8    .text   utf8    \b|ՋT$\v blocks=Basic Latin,Armenian
55   0x0000197d 0x0040197d 4    5    .text   ascii   T$\fP
56   0x000019b3 0x004019b3 4    5    .text   ascii   L$,%
57   0x00001a33 0x00401a33 4    5    .text   ascii   h`eC
58   0x00001a54 0x00401a54 4    5    .text   ascii   h`eC
59   0x00001aa4 0x00401aa4 4    5    .text   ascii   h`eC
60   0x00001ae6 0x00401ae6 4    5    .text   ascii   D$$(
61   0x00001aeb 0x00401aeb 4    5    .text   ascii   D$%(
62   0x00001af0 0x00401af0 4    5    .text   ascii   D$& 
63   0x00001af5 0x00401af5 4    5    .text   ascii   D$'6
64   0x00001afa 0x00401afa 4    5    .text   ascii   D$(*
65   0x00001aff 0x00401aff 4    5    .text   ascii   D$)-
66   0x00001b04 0x00401b04 4    5    .text   ascii   D$*/
67   0x00001b09 0x00401b09 4    5    .text   ascii   D$+\e
68   0x00001b0e 0x00401b0e 4    5    .text   ascii   D$,K
69   0x00001b13 0x00401b13 4    5    .text   ascii   D$-j
70   0x00001b5e 0x00401b5e 4    5    .text   ascii   D$6(
71   0x00001b63 0x00401b63 4    5    .text   ascii   D$76
72   0x00001b68 0x00401b68 4    5    .text   ascii   D$8*
73   0x00001b6d 0x00401b6d 4    5    .text   ascii   D$9&
74   0x00001b72 0x00401b72 4    5    .text   ascii   D$:9
75   0x00001b77 0x00401b77 4    5    .text   ascii   D$;\a
76   0x00001b7c 0x00401b7c 4    5    .text   ascii   D$<I
77   0x00001b81 0x00401b81 4    5    .text   ascii   D$=m
78   0x00001bac 0x00401bac 4    5    .text   ascii   T$<j
79   0x00001c2c 0x00401c2c 8    10   .text   utf8    4ÍD$\bSPh blocks=Basic Latin,Latin-1 Supplement
80   0x00001c39 0x00401c39 4    5    .text   ascii   h`eC
81   0x00001c4e 0x00401c4e 4    5    .text   ascii   h`eC
82   0x00001c62 0x00401c62 6    7    .text   ascii   u\rh`eC
83   0x00001cae 0x00401cae 4    5    .text   ascii   h`eC
84   0x00001d63 0x00401d63 4    5    .text   ascii   D$\nU
85   0x00001d74 0x00401d74 4    5    .text   ascii   L$$f
86   0x00001d8b 0x00401d8b 6    8    .text   utf8    3\r|$2f
87   0x00001dc7 0x00401dc7 4    6    .text   utf8    ;݉l$ blocks=Basic Latin,Syriac
88   0x00001e3c 0x00401e3c 6    8    .text   utf8    L$$Phö blocks=Basic Latin,Latin-1 Supplement
