[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000b7 0x000000b7 4   8            utf8    j⌤j٪ blocks=Basic Latin,Miscellaneous Technical,Arabic
2    0x000000c7 0x000000c7 5   7            utf8    jRich
3    0x000001e0 0x000001e0 5   6            ascii   .text
4    0x00000207 0x00000207 7   8            ascii   `.rdata
5    0x0000022f 0x0000022f 6   7            ascii   @.data
6    0x00000258 0x00000258 5   6            ascii   .rsrc
7    0x00001032 0x00401032 6   8    .text   utf8    ;ȋL$\fu blocks=Basic Latin,Latin Extended-B
8    0x0000109a 0x0040109a 4   5    .text   ascii   Ph~f
9    0x000010c5 0x004010c5 4   5    .text   ascii   D$\bP
10   0x00001102 0x00401102 4   5    .text   ascii   Rh~f
11   0x000011bc 0x004011bc 4   5    .text   ascii   D$\bz
12   0x000011c1 0x004011c1 4   5    .text   ascii   D$\t\r
13   0x000011c6 0x004011c6 4   5    .text   ascii   D$\n!
14   0x000011cb 0x004011cb 4   5    .text   ascii   D$\vW
15   0x000011d0 0x004011d0 4   5    .text   ascii   D$\f 
16   0x00001250 0x00401250 4   5    .text   ascii   L$\bQ
17   0x0000126a 0x0040126a 5   7    .text   utf8    3\r|$-
18   0x00001289 0x00401289 6   8    .text   utf8    D$,+ъ\f blocks=Basic Latin,Cyrillic
19   0x00001296 0x00401296 4   5    .text   ascii   \b@Nu
20   0x000012aa 0x004012aa 5   7    .text   utf8    ɍD$,t blocks=Latin Extended-B,Basic Latin
21   0x000012cc 0x004012cc 5   6    .text   ascii   D$,PU
22   0x000012e1 0x004012e1 5   7    .text   utf8    3\r|$-
23   0x00001300 0x00401300 4   5    .text   ascii   D$,+
24   0x0000130e 0x0040130e 4   5    .text   ascii   \b@Nu
25   0x00001322 0x00401322 5   7    .text   utf8    \rL$(t
26   0x0000132b 0x0040132b 6   7    .text   ascii   <b|\n<y
27   0x00001342 0x00401342 5   6    .text   ascii   D$(PU
28   0x0000137e 0x0040137e 4   5    .text   ascii   D$\tG
29   0x0000138d 0x0040138d 4   5    .text   ascii   D$\f3
30   0x00001392 0x00401392 4   5    .text   ascii   D$\rD
31   0x000013d8 0x004013d8 4   5    .text   ascii   D$\ef
32   0x00001409 0x00401409 4   5    .text   ascii   L$\fQ
33   0x00001423 0x00401423 5   7    .text   utf8    3\r|$)
34   0x0000142a 0x0040142a 4   5    .text   ascii   \$(h
35   0x00001437 0x00401437 4   5    .text   ascii   T$,h
36   0x0000144b 0x0040144b 4   5    .text   ascii   D$(:
37   0x0000146d 0x0040146d 5   6    .text   ascii   D$(PV
38   0x00001482 0x00401482 5   7    .text   utf8    3\r|$)
39   0x00001489 0x00401489 4   5    .text   ascii   \$(h
40   0x00001496 0x00401496 4   5    .text   ascii   L$,h
41   0x000014aa 0x004014aa 4   5    .text   ascii   D$(:
42   0x000014cc 0x004014cc 5   6    .text   ascii   D$(PV
43   0x000014e1 0x004014e1 5   7    .text   utf8    3\r|$)
44   0x000014e8 0x004014e8 4   5    .text   ascii   \$(h
45   0x000014f5 0x004014f5 4   5    .text   ascii   L$,h
46   0x00001509 0x00401509 4   5    .text   ascii   D$(:
47   0x0000152b 0x0040152b 5   6    .text   ascii   D$(PV
48   0x00001540 0x00401540 5   7    .text   utf8    3\r|$)
49   0x00001547 0x00401547 4   5    .text   ascii   \$(h
50   0x00001554 0x00401554 4   5    .text   ascii   L$,h
51   0x00001568 0x00401568 4   5    .text   ascii   D$(:
52   0x0000158a 0x0040158a 5   6    .text   ascii   D$(PV
53   0x0000159f 0x0040159f 5   7    .text   utf8    3\r|$)
54   0x000015a6 0x004015a6 4   5    .text   ascii   \$(h
55   0x000015b3 0x004015b3 4   5    .text   ascii   L$,h
56   0x000015c7 0x004015c7 4   5    .text   ascii   D$(:
57   0x000015e9 0x004015e9 5   6    .text   ascii   D$(PV
58   0x000015fe 0x004015fe 5   7    .text   utf8    3\r|$)
59   0x00001605 0x00401605 4   5    .text   ascii   \$(h
60   0x00001612 0x00401612 4   5    .text   ascii   L$,h
61   0x00001626 0x00401626 4   5    .text   ascii   D$(:
62   0x00001648 0x00401648 5   6    .text   ascii   D$(PV
63   0x0000165d 0x0040165d 5   7    .text   utf8    3\r|$)
64   0x00001664 0x00401664 4   5    .text   ascii   \$(h
65   0x00001671 0x00401671 4   5    .text   ascii   L$,h
66   0x00001685 0x00401685 4   5    .text   ascii   D$(:
67   0x000016a7 0x004016a7 5   6    .text   ascii   D$(PV
68   0x000016bc 0x004016bc 5   7    .text   utf8    3\r|$)
69   0x000016c3 0x004016c3 4   5    .text   ascii   \$(h
70   0x000016d0 0x004016d0 4   5    .text   ascii   L$,h
71   0x000016e4 0x004016e4 4   5    .text   ascii   D$(:
72   0x00001706 0x00401706 5   6    .text   ascii   D$(PV
73   0x0000171b 0x0040171b 5   7    .text   utf8    3\r|$)
74   0x00001722 0x00401722 4   5    .text   ascii   \$(h
75   0x0000172f 0x0040172f 4   5    .text   ascii   L$,h
76   0x00001743 0x00401743 4   5    .text   ascii   D$(:
77   0x00001766 0x00401766 5   6    .text   ascii   D$$PV
78   0x000017e1 0x004017e1 4   5    .text   ascii   hp A
79   0x000017f9 0x004017f9 4   5    .text   ascii   hh A
80   0x00001804 0x00401804 4   5    .text   ascii   h\ A
81   0x0000189d 0x0040189d 5   7    .text   utf8    3\r|$\t
82   0x000018b2 0x004018b2 4   5    .text   ascii   L$\bf
83   0x000018be 0x004018be 6   8    .text   utf8    D$\b+ъ\f blocks=Basic Latin,Cyrillic
84   0x000018cb 0x004018cb 4   5    .text   ascii   \b@Nu
85   0x000018db 0x004018db 4   5    .text   ascii   D$\b_
86   0x000018ea 0x004018ea 6   7    .text   ascii   <b|\n<y
87   0x00001949 0x00401949 8   10   .text   utf8    D$43\bL$\b
88   0x0000198e 0x0040198e 4   5    .text   ascii   D$\a0
89   0x00001993 0x00401993 4   5    .text   ascii   D$\t!
90   0x000019d3 0x004019d3 4   5    .text   ascii   D$\e!
91   0x000019e1 0x004019e1 4   5    .text   ascii   D$ G
92   0x000019eb 0x004019eb 4   5    .text   ascii   D$"z
93   0x00001a0e 0x00401a0e 4   5    .text   ascii   D$)S
94   0x00001a18 0x00401a18 4   5    .text   ascii   D$+}
95   0x00001a1d 0x00401a1d 4   5    .text   ascii   D$-#
96   0x00001a27 0x00401a27 4   5    .text   ascii   D$/i
97   0x00001a31 0x00401a31 4   5    .text   ascii   D$2H
