[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000a9 0x000000a9 4   5            ascii   \)22
2    0x000000cf 0x000000cf 6   7            ascii   2Rich1
3    0x000001d8 0x000001d8 5   6            ascii   .text
4    0x000001ff 0x000001ff 7   8            ascii   `.rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 5   6            ascii   .rsrc
7    0x00000277 0x00000277 7   8            ascii   @.reloc
8    0x000004c4 0x004010c4 4   5    .text   ascii   E\b;H
9    0x000004cd 0x004010cd 4   5    .text   ascii   ;E\fu
10   0x00000599 0x00401199 4   5    .text   ascii   h\bEA
11   0x000005bf 0x004011bf 4   6    .text   utf8    ̸ EA blocks=Combining Diacritical Marks,Basic Latin
12   0x00000690 0x00401290 4   5    .text   ascii   SVWj
13   0x000006c1 0x004012c1 4   5    .text   ascii   +F4h
14   0x00000716 0x00401316 4   9    .text   utf8    r؋u􋾠 blocks=Basic Latin,Arabic,Supplementary Private Use Area-B
15   0x00000835 0x00401435 5   6    .text   ascii   Ph(EA
16   0x00000875 0x00401475 4   5    .text   ascii   ]\bVW
17   0x0000095c 0x0040155c 4   5    .text   ascii   _^[]
18   0x00000972 0x00401572 4   5    .text   ascii   h@EA
19   0x0000097c 0x0040157c 4   5    .text   ascii   h@EA
20   0x00000986 0x00401586 4   5    .text   ascii   h0EA
21   0x00000a58 0x00401658 5   6    .text   ascii   t\vWSP
22   0x00000a76 0x00401676 4   5    .text   ascii   _^[]
23   0x00000a8c 0x0040168c 4   5    .text   ascii   h0EA
24   0x00000b2f 0x0040172f 4   5    .text   ascii   h@EA
25   0x00000b53 0x00401753 4   5    .text   ascii   \fSVW
26   0x00000c43 0x00401843 5   6    .text   ascii   t\vSQP
27   0x00000c83 0x00401883 4   5    .text   ascii   Y_^[
28   0x00000c94 0x00401894 4   6    .text   utf8    E\b3Ʌ blocks=Basic Latin,Latin Extended-B
29   0x00000cce 0x004018ce 6   7    .text   ascii   M\b9\bt\r
30   0x00000cf8 0x004018f8 6   7    .text   ascii   M\b9\bt\r
31   0x00000deb 0x004019eb 4   5    .text   ascii   h\JA
32   0x00000e47 0x00401a47 4   5    .text   ascii   h\bKA
33   0x00000e5d 0x00401a5d 5   6    .text   ascii   ;\r\b`A
34   0x00000f3a 0x00401b3a 4   5    .text   ascii   oF f
35   0x00000f96 0x00401b96 4   5    .text   ascii   oF f
36   0x00000fee 0x00401bee 4   5    .text   ascii   oF f
37   0x000011b9 0x00401db9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
38   0x000011c5 0x00401dc5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
39   0x000011d7 0x00401dd7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
