Error parsing resource directory
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000097 0x00000097 4    6            utf8    \f\rװ\f blocks=Basic Latin,Hebrew
2    0x000000bf 0x000000bf 4    6            utf8    \fǠC\f blocks=Basic Latin,Latin Extended-B
3    0x000000df 0x000000df 5    6            ascii   \fRich
4    0x000001f8 0x000001f8 5    6            ascii   .flat
5    0x0000021f 0x0000021f 6    7            ascii   `.text
6    0x00000247 0x00000247 7    8            ascii   `.rdata
7    0x0000026f 0x0000026f 6    7            ascii   @.data
8    0x00000298 0x00000298 5    6            ascii   .rsrc
9    0x000002bf 0x000002bf 7    8            ascii   @.reloc
10   0x00001003 0x10002803 5    6    .text   ascii   SVWj3
11   0x00001043 0x10002843 4    5    .text   ascii   T$\bL
12   0x00001083 0x10002883 4    5    .text   ascii   VWj3
13   0x000010f1 0x100028f1 4    5    .text   ascii   VWj3
14   0x0000111d 0x1000291d 4    6    .text   utf8    Ё8PE blocks=Cyrillic,Basic Latin
15   0x000011d1 0x100029d1 4    5    .text   ascii   VWj3
16   0x00001216 0x10002a16 4    5    .text   ascii   VWj3
17   0x00001227 0x10002a27 4    5    .text   ascii   u\bgH
18   0x00002004 0x10003804 4    5    .text   ascii   M\bSW
19   0x00002088 0x10003888 5    6    .text   ascii   t v\nW
20   0x0000209a 0x1000389a 5    6    .text   ascii   N\fWPQ
21   0x000020e6 0x100038e6 4    6    .text   utf8    ^[ËN blocks=Basic Latin,Latin-1 Supplement
22   0x000020f1 0x100038f1 5    6    .text   ascii   F\f+F\b
23   0x00002149 0x10003949 5    6    .text   ascii   V\fWSR
24   0x00002157 0x10003957 5    6    .text   ascii   ~\f_^[
25   0x0000216c 0x1000396c 4    5    .text   ascii   +F\f;
26   0x00002181 0x10003981 5    6    .text   ascii   V\fWQR
27   0x000021b1 0x100039b1 7    9    .text   utf8    ]\f+щM\f; blocks=Basic Latin,Cyrillic
28   0x000021ba 0x100039ba 4    5    .text   ascii   ryV3
29   0x00002253 0x10003a53 4    5    .text   ascii   QSVW
30   0x00002273 0x10003a73 4    5    .text   ascii   +N\fG
31   0x00002289 0x10003a89 4    5    .text   ascii   V\fWj
32   0x000022d6 0x10003ad6 4    5    .text   ascii   ]\bVW
33   0x000023b8 0x10003bb8 5    7    .text   utf8    ~\b+ȉM blocks=Basic Latin,Latin Extended-B
34   0x00002427 0x10003c27 4    5    .text   ascii   P\bVW
35   0x00002477 0x10003c77 4    5    .text   ascii   u\bWV
36   0x0000249d 0x10003c9d 5    7    .text   utf8    ^\b+ȉM blocks=Basic Latin,Latin Extended-B
37   0x0000251b 0x10003d1b 7    9    .text   utf8    ^\b+ȉM\b3 blocks=Basic Latin,Latin Extended-B
38   0x0000258d 0x10003d8d 5    6    .text   ascii   V\fWSR
39   0x000025da 0x10003dda 4    6    .text   utf8    W\f+Ѐ blocks=Basic Latin,Cyrillic
40   0x000025f3 0x10003df3 4    6    .text   utf8    W\f+Ѐ blocks=Basic Latin,Cyrillic
41   0x00002603 0x10003e03 4    5    .text   ascii   G\bVW
42   0x00002677 0x10003e77 4    6    .text   utf8    W\f+у blocks=Basic Latin,Cyrillic
43   0x0000268a 0x10003e8a 4    5    .text   ascii   O\bPW
44   0x000026d3 0x10003ed3 4    5    .text   ascii   SVW3
45   0x000027e9 0x10003fe9 4    5    .text   ascii   \f\eQR
46   0x000027f7 0x10003ff7 5    6    .text   ascii   \fh\fS0
47   0x0000282a 0x1000402a 4    5    .text   ascii   =HR0
48   0x00002837 0x10004037 4    5    .text   ascii   =HR0
49   0x0000290a 0x1000410a 4    5    .text   ascii   u0j\b
50   0x0000293c 0x1000413c 4    5    .text   ascii   h\bS0
51   0x00002b71 0x10004371 7    9    .text   utf8    p\b3ҍx\ff blocks=Basic Latin,Cyrillic
52   0x00002bbc 0x100043bc 4    5    .text   ascii   5HR0
53   0x00002bce 0x100043ce 4    5    .text   ascii   5HR0
54   0x00002bea 0x100043ea 4    5    .text   ascii   \tt\nf
55   0x00002e66 0x10004666 4    5    .text   ascii   5HR0
56   0x0000309e 0x1000489e 4    5    .text   ascii   t\v9~
57   0x000030eb 0x100048eb 6    7    .text   ascii   4HSVWt
58   0x0000316e 0x1000496e 4    5    .text   ascii   h S0
59   0x00003177 0x10004977 4    5    .text   ascii   T$,R
60   0x0000319d 0x1000499d 4    5    .text   ascii   L$ P
61   0x000031bd 0x100049bd 7    8    .text   ascii   9t$,u\nP
62   0x0000339b 0x10004b9b 4    5    .text   ascii   ?PSQ
63   0x00003426 0x10004c26 4    5    .text   ascii   ?SRP
64   0x000034e8 0x10004ce8 5    6    .text   ascii   U\bSVW
65   0x00003532 0x10004d32 4    5    .text   ascii   :VSW
66   0x00003552 0x10004d52 5    6    .text   ascii   E\b_^[
67   0x00003584 0x10004d84 5    6    .text   ascii   ;~\b~m
68   0x000036f5 0x10004ef5 4    5    .text   ascii   ]\bW3
69   0x000036fa 0x10004efa 6    7    .text   ascii   9}\fv+V
70   0x00003723 0x10004f23 5    6    .text   ascii   G;}\fr
71   0x00003729 0x10004f29 4    5    .text   ascii   ^_[]
72   0x0000377a 0x10004f7a 4    6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
73   0x00003790 0x10004f90 4    5    .text   ascii   PSWj
74   0x000037e2 0x10004fe2 4    6    .text   utf8    ~v3ɺ blocks=Basic Latin,IPA Extensions
75   0x000037fd 0x10004ffd 4    5    .text   ascii   VPSW
76   0x00003895 0x10005095 4    5    .text   ascii   ]\bVW
77   0x000038c5 0x100050c5 4    6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
78   0x000038ce 0x100050ce 4    10   .text   utf16le 0jjh
79   0x000038df 0x100050df 4    5    .text   ascii   PVSj
80   0x00003922 0x10005122 4    9    .text   utf16le jjjj
81   0x00003947 0x10005147 5    6    .text   ascii   WPVSj
