[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 5   6            ascii   Richx
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 5   6            ascii   .rsrc
6    0x00000412 0x00401012 4   5    .text   ascii   hpdB
7    0x00000417 0x00401017 4   5    .text   ascii   h\dB
8    0x00000432 0x00401032 7   8    .text   ascii   D$\fPj!W
9    0x00000449 0x00401049 4   5    .text   ascii   Qj'W
10   0x0000047f 0x0040107f 5   6    .text   ascii   D$\fPh
11   0x000004ab 0x004010ab 6   7    .text   ascii   D$\fPQR
12   0x000004e1 0x004010e1 7   8    .text   ascii   9t$\bv%S
13   0x00000503 0x00401103 4   5    .text   ascii   \f;t$
14   0x0000050d 0x0040110d 4   5    .text   ascii   T$\fR
15   0x00000518 0x00401118 4   5    .text   ascii   D$\fP
16   0x00000538 0x00401138 5   7    .text   utf8    3ĉD$p blocks=Basic Latin,Latin Extended-A
17   0x0000055b 0x0040115b 4   5    .text   ascii   5P`B
18   0x00000570 0x00401170 12  13   .text   ascii   D$(PUUUUUUh 
19   0x000005ad 0x004011ad 5   7    .text   utf8    |$|Ƅ$ blocks=Basic Latin,Latin Extended-B
20   0x0000060f 0x0040120f 4   5    .text   ascii   PUUj
21   0x00000634 0x00401234 4   5    .text   ascii   RQPj
22   0x00000654 0x00401254 12  13   .text   ascii   D$0PUUUUUUh!
23   0x00000672 0x00401272 4   5    .text   ascii   T$0R
24   0x00000682 0x00401282 4   5    .text   ascii   u<jL
25   0x000006dd 0x004012dd 5   7    .text   utf8    +ՉD$$ blocks=Basic Latin,Armenian
26   0x000006f1 0x004012f1 4   5    .text   ascii   T$L3
27   0x00000725 0x00401325 4   6    .text   utf8    rًt$ blocks=Basic Latin,Arabic
28   0x0000075b 0x0040135b 4   5    .text   ascii   L$8B
29   0x00000767 0x00401367 4   5    .text   ascii   D$$;
30   0x00000793 0x00401393 4   5    .text   ascii   L$`R
31   0x00000798 0x00401398 5   6    .text   ascii   D$lPj
32   0x000007a8 0x004013a8 4   5    .text   ascii   5X`B
33   0x000007e1 0x004013e1 4   5    .text   ascii   L$lQ
34   0x000007f1 0x004013f1 4   5    .text   ascii   D$D 
35   0x00000807 0x00401407 5   6    .text   ascii   T$@Rj
36   0x00000824 0x00401424 4   5    .text   ascii   =T`B
37   0x0000082a 0x0040142a 5   6    .text   ascii   T$,Rj
38   0x00000838 0x00401438 4   5    .text   ascii   L$,Q
39   0x0000084f 0x0040144f 7   8    .text   ascii   T$,RPUj
40   0x0000085f 0x0040145f 5   6    .text   ascii   T$HRj
41   0x00000866 0x00401466 5   6    .text   ascii   D$(Pj
42   0x000008a1 0x004014a1 4   5    .text   ascii   D$ 3
43   0x000008b5 0x004014b5 6   7    .text   ascii   T$TRWP
44   0x000008bc 0x004014bc 4   6    .text   utf8    ӋD$T blocks=Cyrillic,Basic Latin
45   0x000008c5 0x004014c5 4   5    .text   ascii   QPWj
46   0x00000914 0x00401514 5   6    .text   ascii   D$HPj
47   0x00000940 0x00401540 4   5    .text   ascii   5t`B
48   0x00000949 0x00401549 4   5    .text   ascii   L$0Q
49   0x00000967 0x00401567 5   6    .text   ascii   _^][3
50   0x00000989 0x00401589 4   5    .text   ascii   D$Tj
51   0x0000099a 0x0040159a 4   5    .text   ascii   D$PB
52   0x000009ac 0x004015ac 4   5    .text   ascii   L$LQ
53   0x000009b5 0x004015b5 4   5    .text   ascii   D$dL
54   0x000009cd 0x004015cd 4   5    .text   ascii   SUVh
55   0x000009f8 0x004015f8 7   9    .text   utf8    ؋D$hj\nP blocks=Arabic,Basic Latin
56   0x00000a03 0x00401603 6   7    .text   ascii   L$hjXQ
57   0x00000a0e 0x0040160e 6   7    .text   ascii   T$hjZR
58   0x00000a64 0x00401664 5   7    .text   utf8    3\tD$0
59   0x00000aa1 0x004016a1 5   7    .text   utf8    L$0i 
60   0x00000ab3 0x004016b3 4   5    .text   ascii   D$$P
61   0x00000ae3 0x004016e3 4   5    .text   ascii   T$lR
62   0x00000aff 0x004016ff 4   5    .text   ascii   D$hP
63   0x00000b17 0x00401717 5   7    .text   utf8    ӋT$hR blocks=Cyrillic,Basic Latin
64   0x00000b31 0x00401731 4   5    .text   ascii   D$hP
65   0x00000b55 0x00401755 5   7    .text   utf8    ӋT$hR blocks=Cyrillic,Basic Latin
66   0x00000b72 0x00401772 5   7    .text   utf8    ӋD$hP blocks=Cyrillic,Basic Latin
67   0x00000b7f 0x0040177f 4   5    .text   ascii   L$\fQ
68   0x00000ba5 0x004017a5 4   5    .text   ascii   SUV3
69   0x00000c47 0x00401847 4   6    .text   utf8    +Ƌt$ blocks=Basic Latin,Latin Extended-B
70   0x00000cba 0x004018ba 4   5    .text   ascii   'u6h
71   0x00000d56 0x00401956 4   5    .text   ascii   D$(0
72   0x00000d66 0x00401966 5   6    .text   ascii   T$ RV
73   0x00000dc1 0x004019c1 4   5    .text   ascii   _^[3
74   0x00000e01 0x00401a01 5   7    .text   utf8    +Ƌt$\b blocks=Basic Latin,Latin Extended-B
75   0x00000e85 0x00401a85 4   5    .text   ascii   D$\bP
76   0x00000eb7 0x00401ab7 4   5    .text   ascii   SVWh
77   0x00000edb 0x00401adb 5   7    .text   utf8    F\n3ɺ8 blocks=Basic Latin,IPA Extensions
78   0x00001168 0x00401d68 4   5    .text   ascii   _^[t
79   0x000011c2 0x00401dc2 6   7    .text   ascii   \$\fUV3
80   0x000011d4 0x00401dd4 4   5    .text   ascii   u.h\b
81   0x00001206 0x00401e06 5   6    .text   ascii   9+~W3
82   0x00001238 0x00401e38 6   7    .text   ascii   t\aF;3|
83   0x00001258 0x00401e58 4   5    .text   ascii   \vFI;
84   0x00001292 0x00401e92 5   6    .text   ascii   \$\fU3
85   0x000012a7 0x00401ea7 4   5    .text   ascii   t{V3
86   0x000012ac 0x00401eac 4   5    .text   ascii   93~Q
87   0x000012d8 0x00401ed8 6   7    .text   ascii   t\aF;3|
88   0x000012f8 0x00401ef8 4   5    .text   ascii   \vFI;
89   0x00001356 0x00401f56 4   5    .text   ascii   T$\bj
90   0x0000135b 0x00401f5b 4   9    .text   utf16le jjjj
91   0x0000136e 0x00401f6e 4   5    .text   ascii   D$0h
92   0x000013af 0x00401faf 5   7    .text   utf8    ̋D$\fj blocks=Combining Diacritical Marks,Basic Latin
93   0x000013b7 0x00401fb7 4   5    .text   ascii   L$\bj
94   0x000013c4 0x00401fc4 4   5    .text   ascii   D$ j
95   0x00001415 0x00402015 4   5    .text   ascii   L$(h
96   0x0000145b 0x0040205b 4   5    .text   ascii   54`B
97   0x00001515 0x00402115 4   5    .text   ascii   D$\bh
98   0x00001590 0x00402190 4   5    .text   ascii   VWh?
99   0x000015bb 0x004021bb 5   6    .text   ascii   L$(QW
100  0x000015ed 0x004021ed 4   6    .text   utf8    ӋL$, blocks=Cyrillic,Basic Latin
