Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000081 0x00000081 5   7            utf8    2GڒS) blocks=Basic Latin,Arabic
2    0x000000c8 0x000000c8 4   5            ascii   Rich
3    0x000001d8 0x000001d8 5   6            ascii   .text
4    0x000001ff 0x000001ff 7   8            ascii   `.rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 5   6            ascii   .rsrc
7    0x00000277 0x00000277 7   8            ascii   @.reloc
54   0x00002814 0x00403414 6   8    .text   utf8    L983ۉ] blocks=Basic Latin,Arabic
55   0x00002832 0x00403432 5   6    .text   ascii   9\8\fu
56   0x00002839 0x00403439 4   5    .text   ascii   D8<;
57   0x00002897 0x00403497 4   5    .text   ascii   P\fj\n
58   0x000028ea 0x004034ea 6   8    .text   utf8    A\f\vÃy8 blocks=Basic Latin,Latin-1 Supplement
59   0x0000293d 0x0040353d 4   5    .text   ascii   Y_^[
60   0x00002982 0x00403582 6   8    .text   utf8    A\f\vǃy8 blocks=Basic Latin,Latin Extended-B
61   0x000029ea 0x004035ea 4   5    .text   ascii   E\bVP
62   0x00002b51 0x00403751 4   6    .text   utf8    ^ËF0 blocks=Basic Latin,Latin-1 Supplement
63   0x00002b92 0x00403792 4   5    .text   ascii   \r9E\f
64   0x00002bbe 0x004037be 4   5    .text   ascii   9u\fs
65   0x00002bce 0x004037ce 5   6    .text   ascii   U\bVQR
66   0x00002c72 0x00403872 4   5    .text   ascii   \r9E\f
67   0x00002c9e 0x0040389e 4   5    .text   ascii   9u\fs
68   0x00002d43 0x00403943 4   6    .text   utf8    \b3ɉP blocks=Basic Latin,Latin Extended-B
69   0x00002d73 0x00403973 4   6    .text   utf8    \b3ɉP blocks=Basic Latin,Latin Extended-B
70   0x00002dca 0x004039ca 4   5    .text   ascii   M\fQ3
71   0x00002eb3 0x00403ab3 4   5    .text   ascii   \bSVW
72   0x00002ec9 0x00403ac9 5   7    .text   utf8    }\b3\tE
73   0x00002f71 0x00403b71 6   8    .text   utf8    N03ɍF\f blocks=Basic Latin,Latin Extended-B
74   0x00002fa9 0x00403ba9 4   5    .text   ascii   NDj\n
75   0x00002fec 0x00403bec 4   5    .text   ascii   Y_^[
76   0x0000306f 0x00403c6f 4   6    .text   utf8    V0+\t
77   0x00003104 0x00403d04 4   6    .text   utf8    V0+\t
78   0x0000317e 0x00403d7e 4   5    .text   ascii   SVWP
79   0x0000318c 0x00403d8c 4   6    .text   utf8    ]\b3\v
80   0x000031d1 0x00403dd1 5   6    .text   ascii   ~H9:u
81   0x000031e5 0x00403de5 10  12   .text   utf8    V0+ɉ\n9FDu  blocks=Basic Latin,Latin Extended-B
82   0x00003216 0x00403e16 6   10   .text   utf8    ЈEԈ]ЉM blocks=Cyrillic,Basic Latin,Cyrillic Supplement
83   0x00003233 0x00403e33 4   6    .text   utf8    UԈB\b blocks=Basic Latin,Cyrillic Supplement
84   0x0000329a 0x00403e9a 7   9    .text   utf8    EԋNTQWj blocks=Basic Latin,Cyrillic Supplement
85   0x000032d1 0x00403ed1 5   6    .text   ascii   sTWj\b
86   0x00003339 0x00403f39 4   5    .text   ascii   Y_^[
87   0x0000344e 0x0040404e 4   5    .text   ascii   SVWP
88   0x0000349c 0x0040409c 5   6    .text   ascii   wH91u
89   0x000034b0 0x004040b0 4   6    .text   utf8    O0+\t
90   0x000034b6 0x004040b6 4   5    .text   ascii   9WDu
91   0x00003522 0x00404122 4   5    .text   ascii   sHPV
92   0x0000356e 0x0040416e 5   8    .text   utf8    uȋEԉu blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
93   0x00003584 0x00404184 4   7    .text   utf8    uԉuȃ blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
94   0x0000358f 0x0040418f 4   6    .text   utf8    UԋOD blocks=Basic Latin,Cyrillic Supplement
95   0x00003668 0x00404268 4   6    .text   utf8    E̋WT blocks=Basic Latin,Combining Diacritical Marks
96   0x000036b0 0x004042b0 4   5    .text   ascii   Y_^[
97   0x000036e1 0x004042e1 4   5    .text   ascii   FHW9
98   0x00003731 0x00404331 6   7    .text   ascii   NTPWSQ
99   0x00003770 0x00404370 4   6    .text   utf8    V0+\t
100  0x00003886 0x00404486 4   6    .text   utf8    3ɋE\b blocks=Basic Latin,Latin Extended-B
101  0x000038d8 0x004044d8 4   5    .text   ascii   VPRQ
102  0x00003944 0x00404544 4   5    .text   ascii   E\bVP
103  0x00003a64 0x00404664 4   6    .text   utf8    V0+\t
104  0x00003b09 0x00404709 4   5    .text   ascii   AQWV
105  0x00003b8c 0x0040478c 4   5    .text   ascii   s5PW
106  0x00003d2c 0x0040492c 4   5    .text   ascii   M\fQ+
107  0x00003dfa 0x004049fa 4   5    .text   ascii   M\bW;
108  0x00003e49 0x00404a49 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
109  0x00003e9b 0x00404a9b 4   5    .text   ascii   u\fV+
110  0x00003ecb 0x00404acb 5   6    .text   ascii   t\vWSV
111  0x00003f6f 0x00404b6f 4   5    .text   ascii   E\bj 
112  0x00003fa1 0x00404ba1 4   7    .text   utf8    t\tV軱 blocks=Basic Latin,CJK Unified Ideographs
113  0x00003fe3 0x00404be3 4   5    .text   ascii   \bSVW
114  0x00004043 0x00404c43 4   6    .text   utf8    ҋ[8V blocks=Cyrillic,Basic Latin
115  0x00004059 0x00404c59 4   5    .text   ascii   Y_^[
116  0x000041f2 0x00404df2 4   5    .text   ascii   \fQQP
117  0x00004234 0x00404e34 4   5    .text   ascii   E\bVW
118  0x000042e2 0x00404ee2 4   6    .text   utf8    ƋU\bS blocks=Latin Extended-B,Basic Latin
119  0x000042e9 0x00404ee9 4   5    .text   ascii   ?SRP
120  0x0000433b 0x00404f3b 4   5    .text   ascii   u\fV+
121  0x0000436f 0x00404f6f 4   5    .text   ascii   ?PSV
122  0x00004393 0x00404f93 5   6    .text   ascii   \f~_^]
123  0x000043da 0x00404fda 4   5    .text   ascii   h\f#D
124  0x00004410 0x00405010 4   5    .text   ascii   PQVW
125  0x00004430 0x00405030 6   7    .text   ascii   E\bj@PQ
126  0x000044f9 0x004050f9 5   6    .text   ascii   9^Tt\e
127  0x00004570 0x00405170 4   5    .text   ascii   NL^[
128  0x0000463e 0x0040523e 4   5    .text   ascii   SVWP
129  0x00004678 0x00405278 5   8    .text   utf8    3\b]ԉM blocks=Basic Latin,Cyrillic Supplement
130  0x00004693 0x00405293 4   6    .text   utf8    EԈX\b blocks=Basic Latin,Cyrillic Supplement
131  0x000046c7 0x004052c7 4   5    .text   ascii   t\rHt
132  0x000046f7 0x004052f7 7   9    .text   utf8    EԋOTQVj blocks=Basic Latin,Cyrillic Supplement
133  0x0000474d 0x0040534d 4   5    .text   ascii   Y_^[
134  0x00004809 0x00405409 4   6    .text   utf8    I0+\t
135  0x00004848 0x00405448 4   6    .text   utf8    +ЋA0 blocks=Basic Latin,Cyrillic
136  0x000048ec 0x004054ec 8   10   .text   utf8    3ĉD$XSVW blocks=Basic Latin,Latin Extended-A
137  0x000048fe 0x004054fe 4   5    .text   ascii   D$pd
138  0x00004918 0x00405518 4   6    .text   utf8    ى|$  blocks=Arabic,Basic Latin
139  0x00004936 0x00405536 6   7    .text   ascii   M\fVPQW
140  0x00004948 0x00405548 4   5    .text   ascii   D$$P
141  0x000049dd 0x004055dd 4   5    .text   ascii   L$LQ
142  0x00004a06 0x00405606 4   5    .text   ascii   T$LR
143  0x00004a11 0x00405611 4   5    .text   ascii   D$LP
144  0x00004a36 0x00405636 4   5    .text   ascii   L$LQ
145  0x00004a4a 0x0040564a 4   5    .text   ascii   L$@|
146  0x00004a75 0x00405675 6   7    .text   ascii   U\fWPQR
147  0x00004a7c 0x0040567c 5   6    .text   ascii   D$8PS
148  0x00004aa0 0x004056a0 4   5    .text   ascii   D$0s
149  0x00004aa6 0x004056a6 4   5    .text   ascii   D$0Q
150  0x00004ab4 0x004056b4 5   6    .text   ascii   T$(RS
151  0x00004abf 0x004056bf 5   7    .text   utf8    \b3҉M\f blocks=Basic Latin,Cyrillic
152  0x00004ad4 0x004056d4 8   9    .text   ascii   t$<RPQVS
153  0x00004aef 0x004056ef 4   5    .text   ascii   D$0P
154  0x00004afc 0x004056fc 5   7    .text   utf8    ƋL$pd blocks=Latin Extended-B,Basic Latin
155  0x00004b08 0x00405708 4   5    .text   ascii   Y_^[
156  0x00004b0d 0x0040570d 4   5    .text   ascii   L$X3
157  0x00004b2e 0x0040572e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
158  0x00004b5c 0x0040575c 6   7    .text   ascii   D$ j@P
159  0x00004b6f 0x0040576f 4   5    .text   ascii   L$,Q
160  0x00004b74 0x00405774 8   9    .text   ascii   M\fRSPQWV
161  0x00004b8d 0x0040578d 4   5    .text   ascii   _^[3
162  0x00004bae 0x004057ae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
163  0x00004bdc 0x004057dc 6   7    .text   ascii   D$ j@P
164  0x00004bef 0x004057ef 4   5    .text   ascii   L$,Q
165  0x00004bf4 0x004057f4 8   9    .text   ascii   M\fRSPQWV
166  0x00004c0d 0x0040580d 4   5    .text   ascii   _^[3
167  0x00004c2e 0x0040582e 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
168  0x00004c46 0x00405846 6   7    .text   ascii   M QRPh
169  0x00004c51 0x00405851 5   6    .text   ascii   D$ PV
170  0x00004c60 0x00405860 6   7    .text   ascii   L$$j@Q
171  0x00004c73 0x00405873 4   5    .text   ascii   T$0R
172  0x00004c78 0x00405878 8   9    .text   ascii   U\fPSQRWV
173  0x00004c91 0x00405891 4   5    .text   ascii   _^[3
174  0x00004cbe 0x004058be 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
175  0x00004cd6 0x004058d6 6   7    .text   ascii   M QRPh
176  0x00004ce1 0x004058e1 5   6    .text   ascii   D$ PV
177  0x00004cf0 0x004058f0 6   7    .text   ascii   L$$j@Q
178  0x00004d03 0x00405903 4   5    .text   ascii   T$0R
179  0x00004d08 0x00405908 8   9    .text   ascii   U\fPSQRWV
180  0x00004d21 0x00405921 4   5    .text   ascii   _^[3
181  0x00004d9f 0x0040599f 4   5    .text   ascii   D$4$
182  0x00004dc3 0x004059c3 4   5    .text   ascii   |$0=
183  0x00004e1f 0x00405a1f 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
184  0x00004e2d 0x00405a2d 4   5    .text   ascii   D$0\n
185  0x00004e88 0x00405a88 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
186  0x00004e95 0x00405a95 4   5    .text   ascii   D$@%
187  0x00004ea3 0x00405aa3 4   5    .text   ascii   D$A+
188  0x00004ee3 0x00405ae3 4   6    .text   utf8    ML\te
189  0x00004ef2 0x00405af2 4   5    .text   ascii   L$<Q
190  0x00004ef7 0x00405af7 4   5    .text   ascii   T$LR
191  0x00004f00 0x00405b00 6   7    .text   ascii   D$XjlP
192  0x00004f0c 0x00405b0c 4   5    .text   ascii   L$HP
193  0x00004f15 0x00405b15 5   6    .text   ascii   t$XWQ
194  0x00004f1e 0x00405b1e 4   5    .text   ascii   T$pR
195  0x00004f27 0x00405b27 8   9    .text   ascii   D$lSQRVP
196  0x00004fbf 0x00405bbf 4   5    .text   ascii   D$4$
197  0x00004fe0 0x00405be0 4   5    .text   ascii   |$0=
198  0x00005024 0x00405c24 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
199  0x00005032 0x00405c32 4   5    .text   ascii   D$0\n
200  0x0000508d 0x00405c8d 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
201  0x000050a3 0x00405ca3 4   5    .text   ascii   D$@%
202  0x000050b1 0x00405cb1 4   5    .text   ascii   D$A+
203  0x000050f1 0x00405cf1 4   6    .text   utf8    ML\te
204  0x00005100 0x00405d00 4   5    .text   ascii   L$<Q
205  0x00005105 0x00405d05 4   5    .text   ascii   T$LR
206  0x0000510e 0x00405d0e 6   7    .text   ascii   D$XjlP
207  0x0000511a 0x00405d1a 4   5    .text   ascii   L$HP
208  0x00005123 0x00405d23 5   6    .text   ascii   t$XWQ
209  0x0000512c 0x00405d2c 4   5    .text   ascii   T$pR
210  0x00005135 0x00405d35 8   9    .text   ascii   D$lSQRVP
211  0x0000516e 0x00405d6e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
212  0x0000517d 0x00405d7d 5   6    .text   ascii   u\bWPh
213  0x0000519c 0x00405d9c 4   5    .text   ascii   L$$Q
214  0x000051a1 0x00405da1 8   9    .text   ascii   M\fRSPQVW
215  0x000051ec 0x00405dec 8   10   .text   utf8    3ĉD$XSVW blocks=Basic Latin,Latin Extended-A
216  0x000051fe 0x00405dfe 4   5    .text   ascii   D$pd
217  0x00005219 0x00405e19 4   6    .text   utf8    ى|$  blocks=Arabic,Basic Latin
218  0x00005235 0x00405e35 4   5    .text   ascii   VPQW
219  0x00005245 0x00405e45 4   5    .text   ascii   D$$P
220  0x000052b9 0x00405eb9 4   5    .text   ascii   D$D\a
221  0x000052df 0x00405edf 4   5    .text   ascii   T$LR
222  0x000052fd 0x00405efd 6   7    .text   ascii   |$`\br=
223  0x00005304 0x00405f04 4   5    .text   ascii   D$LP
224  0x0000530b 0x00405f0b 4   5    .text   ascii   L$LQ
225  0x0000532d 0x00405f2d 6   7    .text   ascii   |$`\br\r
226  0x00005334 0x00405f34 4   5    .text   ascii   T$LR
227  0x00005348 0x00405f48 4   5    .text   ascii   L$@|
228  0x00005372 0x00405f72 6   7    .text   ascii   E\fWQRP
229  0x00005379 0x00405f79 5   6    .text   ascii   L$8QS
230  0x00005398 0x00405f98 4   5    .text   ascii   |$D\b
231  0x0000539d 0x00405f9d 4   5    .text   ascii   D$0s
232  0x000053b1 0x00405fb1 5   6    .text   ascii   D$(PS
233  0x000053bc 0x00405fbc 5   7    .text   utf8    \b3҉M\f blocks=Basic Latin,Cyrillic
234  0x000053d1 0x00405fd1 8   9    .text   ascii   t$<RPQVS
235  0x000053e5 0x00405fe5 6   7    .text   ascii   |$D\br\r
236  0x000053ec 0x00405fec 4   5    .text   ascii   D$0P
237  0x000053f9 0x00405ff9 5   7    .text   utf8    ƋL$pd blocks=Latin Extended-B,Basic Latin
238  0x00005405 0x00406005 4   5    .text   ascii   Y_^[
239  0x0000540a 0x0040600a 4   5    .text   ascii   L$X3
240  0x0000542e 0x0040602e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
241  0x0000545c 0x0040605c 6   7    .text   ascii   D$ j@P
242  0x0000546f 0x0040606f 4   5    .text   ascii   L$,Q
243  0x00005474 0x00406074 8   9    .text   ascii   M\fRSPQWV
244  0x0000548d 0x0040608d 4   5    .text   ascii   _^[3
245  0x000054ae 0x004060ae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
246  0x000054dc 0x004060dc 6   7    .text   ascii   D$ j@P
247  0x000054ef 0x004060ef 4   5    .text   ascii   L$,Q
248  0x000054f4 0x004060f4 8   9    .text   ascii   M\fRSPQWV
249  0x0000550d 0x0040610d 4   5    .text   ascii   _^[3
250  0x0000552e 0x0040612e 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
251  0x00005546 0x00406146 6   7    .text   ascii   M QRPh
252  0x00005551 0x00406151 5   6    .text   ascii   D$ PV
253  0x00005560 0x00406160 6   7    .text   ascii   L$$j@Q
254  0x00005573 0x00406173 4   5    .text   ascii   T$0R
255  0x00005578 0x00406178 8   9    .text   ascii   U\fPSQRWV
256  0x00005591 0x00406191 4   5    .text   ascii   _^[3
257  0x000055be 0x004061be 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
258  0x000055d6 0x004061d6 6   7    .text   ascii   M QRPh
259  0x000055e1 0x004061e1 5   6    .text   ascii   D$ PV
260  0x000055f0 0x004061f0 6   7    .text   ascii   L$$j@Q
261  0x00005603 0x00406203 4   5    .text   ascii   T$0R
262  0x00005608 0x00406208 8   9    .text   ascii   U\fPSQRWV
263  0x00005621 0x00406221 4   5    .text   ascii   _^[3
264  0x0000569f 0x0040629f 4   5    .text   ascii   D$4$
265  0x000056c3 0x004062c3 4   5    .text   ascii   |$0=
266  0x0000571f 0x0040631f 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
267  0x0000572d 0x0040632d 4   5    .text   ascii   D$0\n
268  0x00005788 0x00406388 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
269  0x00005795 0x00406395 4   5    .text   ascii   D$@%
270  0x000057a3 0x004063a3 4   5    .text   ascii   D$A+
271  0x000057e3 0x004063e3 4   6    .text   utf8    ML\te
272  0x000057f2 0x004063f2 4   5    .text   ascii   L$<Q
273  0x000057f7 0x004063f7 4   5    .text   ascii   T$LR
274  0x00005800 0x00406400 6   7    .text   ascii   D$XjlP
275  0x0000580c 0x0040640c 4   5    .text   ascii   L$HP
276  0x00005815 0x00406415 5   6    .text   ascii   t$XWQ
277  0x0000581e 0x0040641e 4   5    .text   ascii   T$pR
278  0x00005827 0x00406427 8   9    .text   ascii   D$lSQRVP
279  0x000058af 0x004064af 4   5    .text   ascii   D$4$
280  0x000058d0 0x004064d0 4   5    .text   ascii   |$0=
281  0x00005914 0x00406514 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
282  0x00005922 0x00406522 4   5    .text   ascii   D$0\n
283  0x0000597d 0x0040657d 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
284  0x00005993 0x00406593 4   5    .text   ascii   D$@%
285  0x000059a1 0x004065a1 4   5    .text   ascii   D$A+
286  0x000059e1 0x004065e1 4   6    .text   utf8    ML\te
287  0x000059f0 0x004065f0 4   5    .text   ascii   L$<Q
288  0x000059f5 0x004065f5 4   5    .text   ascii   T$LR
289  0x000059fe 0x004065fe 6   7    .text   ascii   D$XjlP
290  0x00005a0a 0x0040660a 4   5    .text   ascii   L$HP
291  0x00005a13 0x00406613 5   6    .text   ascii   t$XWQ
292  0x00005a1c 0x0040661c 4   5    .text   ascii   T$pR
293  0x00005a25 0x00406625 8   9    .text   ascii   D$lSQRVP
294  0x00005a5e 0x0040665e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
295  0x00005a6d 0x0040666d 5   6    .text   ascii   u\bWPh
296  0x00005a8c 0x0040668c 4   5    .text   ascii   L$$Q
297  0x00005a91 0x00406691 8   9    .text   ascii   M\fRSPQVW
298  0x00005bdc 0x004067dc 5   6    .text   ascii   U\fWRP
299  0x00005ccf 0x004068cf 4   5    .text   ascii   \fPQS
300  0x00005da6 0x004069a6 5   6    .text   ascii   t\vWSV
301  0x00005e10 0x00406a10 5   6    .text   ascii   PQSVW
302  0x00005e6a 0x00406a6a 6   8    .text   utf8    A\f\vƃy8 blocks=Basic Latin,Latin Extended-B
303  0x00005e89 0x00406a89 4   5    .text   ascii   Y_^[
304  0x00005eb3 0x00406ab3 4   5    .text   ascii   \bSVW
305  0x00005f88 0x00406b88 4   5    .text   ascii   Y_^[
306  0x00006013 0x00406c13 4   5    .text   ascii   s7PW
307  0x0000609a 0x00406c9a 4   5    .text   ascii   M\bW;
308  0x000060ee 0x00406cee 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
309  0x00006163 0x00406d63 4   5    .text   ascii   \bsNW
310  0x0000617c 0x00406d7c 5   6    .text   ascii   \f?QSV
311  0x0000621f 0x00406e1f 8   10   .text   utf8    3ĉD$xSVW blocks=Basic Latin,Latin Extended-A
312  0x00006269 0x00406e69 4   5    .text   ascii   T$DR
313  0x0000628c 0x00406e8c 5   7    .text   utf8    D$@Ǆ$ blocks=Basic Latin,Latin Extended-B
314  0x000062d1 0x00406ed1 4   6    .text   utf8    #ML$
315  0x000062ef 0x00406eef 4   6    .text   utf8    ҋL$< blocks=Cyrillic,Basic Latin
316  0x000062f5 0x00406ef5 4   5    .text   ascii   D$lP
317  0x00006314 0x00406f14 4   6    .text   utf8    3ɈD$ blocks=Basic Latin,Latin Extended-B
318  0x00006327 0x00406f27 5   7    .text   utf8    L$PƄ$ blocks=Basic Latin,Latin Extended-B
319  0x00006334 0x00406f34 4   5    .text   ascii   <+t\b
320  0x0000633c 0x00406f3c 4   5    .text   ascii   <-u\b
321  0x00006351 0x00406f51 4   5    .text   ascii   SjeV
322  0x00006356 0x00406f56 4   5    .text   ascii   T$0f
323  0x0000635b 0x00406f5b 4   5    .text   ascii   D$1e
324  0x0000636e 0x00406f6e 6   7    .text   ascii   D$$SPV
325  0x000063e8 0x00406fe8 6   7    .text   ascii   T$ j0R
326  0x00006403 0x00407003 4   5    .text   ascii   j0P+
327  0x0000641d 0x0040701d 4   5    .text   ascii   L$$Q
328  0x0000642d 0x0040702d 4   5    .text   ascii   T$4+
329  0x00006441 0x00407041 7   8    .text   ascii   L$ j0QS
330  0x00006474 0x00407074 7   8    .text   ascii   \$l9D$d
331  0x0000647c 0x0040707c 4   5    .text   ascii   D$Ps
332  0x00006486 0x00407086 5   6    .text   ascii   T$$RP
333  0x000064cc 0x004070cc 5   7    .text   utf8    u҃|$d blocks=Basic Latin,Cyrillic
334  0x000064d4 0x004070d4 4   5    .text   ascii   t$Ps
335  0x0000650d 0x0040710d 6   8    .text   utf8    v\b+ȉL$ blocks=Basic Latin,Latin Extended-B
336  0x00006529 0x00407129 4   5    .text   ascii   @tg=
337  0x00006546 0x00407146 5   6    .text   ascii   D$8PW
338  0x00006573 0x00407173 5   6    .text   ascii   L$8QW
339  0x00006595 0x00407195 6   7    .text   ascii   L$$SQV
340  0x000065b7 0x004071b7 5   6    .text   ascii   D$ HP
341  0x000065c3 0x004071c3 5   6    .text   ascii   T$<RW
342  0x000065e5 0x004071e5 4   5    .text   ascii   j0RP
343  0x000065ea 0x004071ea 5   6    .text   ascii   L$8QW
344  0x00006621 0x00407221 5   6    .text   ascii   L$LQW
345  0x00006634 0x00407234 4   5    .text   ascii   T$HR
346  0x00006640 0x00407240 4   5    .text   ascii   j0QR
347  0x00006645 0x00407245 5   6    .text   ascii   D$PPW
348  0x00006665 0x00407265 4   5    .text   ascii   SjeV
349  0x00006685 0x00407285 5   6    .text   ascii   D$,HP
350  0x00006691 0x00407291 5   6    .text   ascii   L$XQW
351  0x000066b3 0x004072b3 4   5    .text   ascii   j0QR
352  0x000066b8 0x004072b8 5   6    .text   ascii   D$TPW
353  0x000066f7 0x004072f7 5   6    .text   ascii   L$TQW
354  0x00006715 0x00407315 4   6    .text   utf8    +؋L$ blocks=Basic Latin,Arabic
355  0x00006721 0x00407321 5   6    .text   ascii   QSVRP
356  0x00006727 0x00407327 5   6    .text   ascii   L$<QW
357  0x00006749 0x00407349 4   5    .text   ascii   j0QR
358  0x0000674e 0x0040734e 5   6    .text   ascii   D$8PW
359  0x00006768 0x00407368 4   6    .text   utf8    3ۉZ  blocks=Basic Latin,Arabic
360  0x00006771 0x00407371 4   5    .text   ascii   T$(R
361  0x00006776 0x00407376 8   9    .text   ascii   T$TRPQVW
362  0x0000678d 0x0040738d 7   8    .text   ascii   09|$dr\r
363  0x00006795 0x00407395 4   5    .text   ascii   D$PP
364  0x000067ae 0x004073ae 4   5    .text   ascii   \$P9
365  0x000067bb 0x004073bb 4   5    .text   ascii   L$lQ
366  0x000067d7 0x004073d7 4   5    .text   ascii   Y_^[
367  0x000067dc 0x004073dc 4   5    .text   ascii   L$x3
