[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f0 0x000000f0 4   5            ascii   Rich
2    0x000001f8 0x000001f8 5   6            ascii   .text
3    0x0000021f 0x0000021f 7   8            ascii   `.rdata
4    0x00000247 0x00000247 6   7            ascii   @.data
5    0x00000270 0x00000270 5   6            ascii   .rsrc
6    0x00000297 0x00000297 7   8            ascii   @.reloc
61   0x00002610 0x10003210 4   5    .text   ascii   y\f_^
62   0x0000273c 0x1000333c 4   6    .text   utf8    ڋU\bW blocks=Arabic,Basic Latin
63   0x000027d9 0x100033d9 4   6    .text   utf8    ñ\a$\a blocks=Latin-1 Supplement,Basic Latin
64   0x0000282d 0x1000342d 5   7    .text   utf8    ]ËM\f\f blocks=Basic Latin,Latin-1 Supplement
65   0x00002877 0x10003477 4   5    .text   ascii   E\e;F
66   0x00002921 0x10003521 4   6    .text   utf8    ±\a$\a blocks=Latin-1 Supplement,Basic Latin
67   0x0000299c 0x1000359c 4   5    .text   ascii   E\e_^
68   0x000029be 0x100035be 4   5    .text   ascii   E\e_^
69   0x000029f3 0x100035f3 5   6    .text   ascii   M\f_^[
70   0x00002a38 0x10003638 4   5    .text   ascii   ]\fVW
71   0x00002a55 0x10003655 5   7    .text   utf8    \buT3Ʌ blocks=Basic Latin,Latin Extended-B
72   0x00002aaf 0x100036af 4   6    .text   utf8    uM3҅ blocks=Basic Latin,Cyrillic
73   0x00002b38 0x10003738 4   6    .text   utf8    ñ\a$\a blocks=Latin-1 Supplement,Basic Latin
74   0x00002cb8 0x100038b8 7   9    .text   utf8    \buC3\tE\f
75   0x00002d25 0x10003925 4   6    .text   utf8    ñ\a$\a blocks=Latin-1 Supplement,Basic Latin
76   0x00002d7b 0x1000397b 5   7    .text   utf8    uf3Ƀ{ blocks=Basic Latin,Latin Extended-B
77   0x00002e57 0x10003a57 5   6    .text   ascii   E\fSVW
78   0x00002ea5 0x10003aa5 4   6    .text   utf8    u)3Ʌ blocks=Basic Latin,Latin Extended-B
79   0x00002f01 0x10003b01 4   6    .text   utf8    ñ\a$\a blocks=Latin-1 Supplement,Basic Latin
80   0x00003014 0x10003c14 4   6    .text   utf8    E\f3҅ blocks=Basic Latin,Cyrillic
81   0x00003022 0x10003c22 4   6    .text   utf8    ñ\a$\a blocks=Latin-1 Supplement,Basic Latin
82   0x00003078 0x10003c78 5   7    .text   utf8    uX3Ƀx blocks=Basic Latin,Latin Extended-B
83   0x0000308b 0x10003c8b 4   5    .text   ascii   U\bGf
84   0x00003102 0x10003d02 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
85   0x00003145 0x10003d45 4   5    .text   ascii   \fSVW
86   0x000031aa 0x10003daa 4   5    .text   ascii   _^[f
87   0x000031b2 0x10003db2 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
88   0x000031bc 0x10003dbc 4   5    .text   ascii   _^[f
89   0x000032cd 0x10003ecd 6   8    .text   utf8    ȋE\f^[f blocks=Latin Extended-B,Basic Latin
90   0x00003321 0x10003f21 4   6    .text   utf8    ȋE\bf blocks=Latin Extended-B,Basic Latin
91   0x00003335 0x10003f35 4   6    .text   utf8    ȋE\ff blocks=Latin Extended-B,Basic Latin
92   0x0000333b 0x10003f3b 4   5    .text   ascii   \b_^[
93   0x00003361 0x10003f61 5   6    .text   ascii   E\fSVW
94   0x00003750 0x10004350 4   7    .text   utf8    3ҋ؋E blocks=Basic Latin,Cyrillic,Arabic
95   0x000037c6 0x100043c6 5   7    .text   utf8    +ȉU\b+ blocks=Basic Latin,Latin Extended-B
96   0x00003a16 0x10004616 4   6    .text   utf8    ]Ã{\b blocks=Basic Latin,Latin-1 Supplement
97   0x00003a52 0x10004652 5   6    .text   ascii   L\a\f@3
98   0x00003b6e 0x1000476e 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
99   0x00003bc7 0x100047c7 7   10   .text   utf8    E܋E\b+؉] blocks=Basic Latin,Syriac,Arabic
100  0x00003bdc 0x100047dc 5   8    .text   utf8    }؋}ԉU blocks=Basic Latin,Arabic,Cyrillic Supplement
101  0x00003be9 0x100047e9 4   6    .text   utf8    U؍@@ blocks=Basic Latin,Arabic
102  0x00003bf0 0x100047f0 5   7    .text   utf8    @\rv@f
103  0x00003c18 0x10004818 4   5    .text   ascii   L\v f
104  0x00003c95 0x10004895 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
105  0x00003ca4 0x100048a4 6   9    .text   utf8    t/+ËˉE blocks=Basic Latin,Latin-1 Supplement,Spacing Modifier Letters
106  0x00003cd3 0x100048d3 4   5    .text   ascii   E\b;u
107  0x00003cdf 0x100048df 4   6    .text   utf8    ʍ<3+ blocks=IPA Extensions,Basic Latin
108  0x00003ce7 0x100048e7 5   8    .text   utf8    +ӉMԋ] blocks=Basic Latin,Cyrillic,Cyrillic Supplement
109  0x00003d5f 0x1000495f 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
110  0x00003dc2 0x100049c2 7   12   .text   utf8    E܋Iuԋˍr blocks=Basic Latin,Syriac,Cyrillic Supplement,Spacing Modifier Letters
111  0x00003dce 0x100049ce 5   8    .text   utf8    +ʉM؋M blocks=Basic Latin,IPA Extensions,Arabic
112  0x00003dda 0x100049da 4   6    .text   utf8    }ԍ@@ blocks=Basic Latin,Cyrillic Supplement
113  0x00003de3 0x100049e3 4   6    .text   utf8    \rv@f
114  0x00003df1 0x100049f1 4   6    .text   utf8    L\a\v}
115  0x00003df9 0x100049f9 4   6    .text   utf8    L7\v}
116  0x00003e0d 0x10004a0d 4   5    .text   ascii   L; f
117  0x00003e4c 0x10004a4c 4   7    .text   utf8    +IEԋ blocks=Basic Latin,Cyrillic Supplement
118  0x00003e5a 0x10004a5a 4   7    .text   utf8    E؋}ԋ blocks=Basic Latin,Arabic,Cyrillic Supplement
119  0x00003ea4 0x10004aa4 4   7    .text   utf8    ǉE܍C blocks=Latin Extended-B,Basic Latin,Syriac
120  0x00003eb2 0x10004ab2 4   6    .text   utf8    +Ƌu\b blocks=Basic Latin,Latin Extended-B
121  0x00003ee1 0x10004ae1 6   10   .text   utf8    +KM؉E\v blocks=Basic Latin,Arabic
122  0x00003eeb 0x10004aeb 4   7    .text   utf8    +ÉEЋ blocks=Basic Latin,Latin-1 Supplement,Cyrillic
123  0x00003f40 0x10004b40 5   8    .text   utf8    ]܋UȈE blocks=Basic Latin,Syriac,Latin Extended-B
124  0x00003fe9 0x10004be9 4   6    .text   utf8    EԈL0 blocks=Basic Latin,Cyrillic Supplement
125  0x0000405d 0x10004c5d 4   6    .text   utf8    EԈ\f0 blocks=Basic Latin,Cyrillic Supplement
126  0x0000412e 0x10004d2e 4   7    .text   utf8    ʋU܋] blocks=IPA Extensions,Basic Latin,Syriac
127  0x0000415a 0x10004d5a 4   7    .text   utf8    ÉM؉U blocks=Latin-1 Supplement,Basic Latin,Arabic
128  0x0000419f 0x10004d9f 4   6    .text   utf8    +Ƌu\b blocks=Basic Latin,Latin Extended-B
129  0x000041c4 0x10004dc4 5   8    .text   utf8    +KM؉E blocks=Basic Latin,Arabic
130  0x000041e2 0x10004de2 4   7    .text   utf8    +ƉE8 blocks=Basic Latin,Latin Extended-B
131  0x000041ec 0x10004dec 5   8    .text   utf8    +ƉE̊B blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
132  0x00004324 0x10004f24 4   6    .text   utf8    EĈ\f0 blocks=Basic Latin,Latin Extended-A
133  0x00004383 0x10004f83 4   7    .text   utf8    ʋU܋] blocks=IPA Extensions,Basic Latin,Syriac
134  0x00004410 0x10005010 5   8    .text   utf8    +ȉ}ȉM blocks=Basic Latin,Latin Extended-B
135  0x0000441a 0x1000501a 4   7    .text   utf8    +ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
136  0x0000442e 0x1000502e 7   11   .text   utf8    M\vM؉EċE blocks=Basic Latin,Arabic,Latin Extended-A
137  0x000044c5 0x100050c5 4   6    .text   utf8    f;ߋU blocks=Basic Latin,NKo
138  0x00004538 0x10005138 4   7    .text   utf8    ʋ]܋} blocks=IPA Extensions,Basic Latin,Syriac
139  0x00004561 0x10005161 5   8    .text   utf8    EĉM؉] blocks=Basic Latin,Latin Extended-A,Arabic
140  0x00004596 0x10005196 4   7    .text   utf8    +ˉ}܋ blocks=Basic Latin,Spacing Modifier Letters,Syriac
141  0x000046ce 0x100052ce 4   6    .text   utf8    ڍH\a3 blocks=Arabic,Basic Latin
142  0x000046ea 0x100052ea 7   8    .text   ascii   M\b9U\fv4
143  0x00004720 0x10005320 4   5    .text   ascii   ;}\fr
144  0x000047ab 0x100053ab 4   7    .text   utf8    T\rɕT blocks=Basic Latin,IPA Extensions
145  0x00004a27 0x10005627 7   8    .text   ascii   E\b)E\fSV
146  0x00004a51 0x10005651 6   9    .text   utf8    ñ\a$\a*ȋ blocks=Latin-1 Supplement,Basic Latin,Latin Extended-B
147  0x00004afd 0x100056fd 6   8    .text   utf8    t23ɋF\b blocks=Basic Latin,Latin Extended-B
148  0x00004b29 0x10005729 4   6    .text   utf8    uփ~\b blocks=Basic Latin,Armenian
149  0x00004b49 0x10005749 6   7    .text   ascii   9V\ft3f
150  0x00004b7b 0x1000577b 5   6    .text   ascii   B;V\fu
151  0x00004ba2 0x100057a2 9   10   .text   ascii   ]\b;^\fv\n_^
152  0x00004bde 0x100057de 4   5    .text   ascii   t\n_^
153  0x00004c09 0x10005809 4   6    .text   utf8    ^[]Ã blocks=Basic Latin,Latin-1 Supplement
154  0x00004c16 0x10005816 4   5    .text   ascii   t\n_^
155  0x00004d08 0x10005908 9   12   .text   utf8    3\tN8^]Ã}\b blocks=Basic Latin,Latin-1 Supplement
156  0x00004e42 0x10005a42 4   5    .text   ascii   ]\bVW
157  0x00004fc2 0x10005bc2 4   5    .text   ascii   ]\bVW
158  0x000051a1 0x10005da1 4   5    .text   ascii   \vRVP
159  0x000052c4 0x10005ec4 4   5    .text   ascii   }\b V
160  0x000056e2 0x100062e2 4   6    .text   utf8    t\n3ҋ blocks=Basic Latin,Cyrillic
161  0x00005718 0x10006318 4   6    .text   utf8    t+3ҋ blocks=Basic Latin,Cyrillic
162  0x00005728 0x10006328 4   6    .text   utf8    t!ǃp blocks=Basic Latin,Latin Extended-B
163  0x00005810 0x10006410 4   6    .text   utf8    G\bǅX blocks=Basic Latin,Latin Extended-B
164  0x000058f0 0x100064f0 4   6    .text   utf8    t\fƅO blocks=Basic Latin,Latin Extended-B
165  0x00005d09 0x10006909 4   5    .text   ascii   \a\nu\r
166  0x00005dcd 0x100069cd 4   6    .text   utf8    u\nǃp blocks=Basic Latin,Latin Extended-B
167  0x00005de9 0x100069e9 4   6    .text   utf8    u\nǃp blocks=Basic Latin,Latin Extended-B
168  0x00006063 0x10006c63 4   5    .text   ascii   C\bSQ
169  0x000060aa 0x10006caa 4   6    .text   utf8    t\nǃp blocks=Basic Latin,Latin Extended-B
170  0x000062d3 0x10006ed3 5   8    .text   utf8    t5ˌ5d blocks=Basic Latin,Spacing Modifier Letters
171  0x000063d4 0x10006fd4 5   6    .text   ascii   ~p\bt\f
172  0x000069fe 0x100075fe 5   6    .text   ascii   u\t_^3
173  0x00006a78 0x10007678 5   7    .text   utf8    K\b+ʉ] blocks=Basic Latin,IPA Extensions
174  0x00006c1d 0x1000781d 4   6    .text   utf8    V\b+Ё blocks=Basic Latin,Cyrillic
175  0x00006c56 0x10007856 5   7    .text   utf8    IF\b^]
176  0x00006c77 0x10007877 4   5    .text   ascii   E\fSW
177  0x00006c92 0x10007892 4   5    .text   ascii   u\v;C
178  0x00006dd5 0x100079d5 5   7    .text   utf8    +ϋE\b+ blocks=Basic Latin,Greek and Coptic
179  0x00006df4 0x100079f4 4   5    .text   ascii   $^_[
180  0x00006e00 0x10007a00 5   8    .text   utf8    4\aPV臚 blocks=Basic Latin,CJK Unified Ideographs
181  0x00006f5c 0x10007b5c 5   6    .text   ascii   t\vj\fV
182  0x00007318 0x10007f18 7   8    .text   ascii   u\b;q\fs\f
183  0x00007338 0x10007f38 5   6    .text   ascii   ;p\fs\v
184  0x00007452 0x10008052 4   7    .text   utf8    QVR趎 blocks=Basic Latin,CJK Unified Ideographs
185  0x00007584 0x10008184 5   6    .text   ascii   ;E\fu\a
186  0x000077af 0x100083af 4   5    .text   ascii   wCRQ
187  0x000078ca 0x100084ca 5   6    .text   ascii   t\vj\bV
188  0x00007981 0x10008581 4   5    .text   ascii   w&RQ
189  0x0000799f 0x1000859f 4   5    .text   ascii   Y_^[
190  0x00007a0e 0x1000860e 5   6    .text   ascii   L$\fPV
191  0x00007de6 0x100089e6 5   6    .text   ascii   9^<vU
192  0x00007e3b 0x10008a3b 4   5    .text   ascii   ;^<r
193  0x0000810e 0x10008d0e 5   7    .text   utf8    3ĉD$@ blocks=Basic Latin,Latin Extended-A
194  0x00008115 0x10008d15 5   6    .text   ascii   E\bSVW
195  0x00008121 0x10008d21 4   5    .text   ascii   \bhX\n
196  0x00008180 0x10008d80 4   5    .text   ascii   ;|$\f
197  0x000081c7 0x10008dc7 7   9    .text   utf8    +ʍD$DQP blocks=Basic Latin,IPA Extensions
198  0x0000822c 0x10008e2c 5   7    .text   utf8    +у|$@ blocks=Basic Latin,Cyrillic
199  0x00008238 0x10008e38 5   6    .text   ascii   CL$,;
200  0x0000829e 0x10008e9e 5   6    .text   ascii   t3hX\n
201  0x000082e7 0x10008ee7 7   9    .text   utf8    +ʍD$DQP blocks=Basic Latin,IPA Extensions
202  0x0000838d 0x10008f8d 4   5    .text   ascii   \b;D$
203  0x000083f1 0x10008ff1 7   8    .text   ascii   L$L_^[3
204  0x00008460 0x10009060 5   8    .text   utf8    3ҋÉ\$ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
205  0x000084bb 0x100090bb 4   5    .text   ascii   D$\f3
206  0x000084e7 0x100090e7 4   6    .text   utf8    3҉\$ blocks=Basic Latin,Cyrillic
207  0x000084f8 0x100090f8 4   6    .text   utf8    3\tD$
208  0x000084ff 0x100090ff 4   5    .text   ascii   L$,3
209  0x0000869f 0x1000929f 5   6    .text   ascii   L$HVW
210  0x000086d1 0x100092d1 4   5    .text   ascii   D$XP
211  0x000086d6 0x100092d6 4   7    .text   utf8    L$(肱 blocks=Basic Latin,CJK Unified Ideographs
212  0x00008754 0x10009354 4   6    .text   utf8    ;3\vS
213  0x0000875c 0x1000935c 6   8    .text   utf8    \b3ۉD$  blocks=Basic Latin,Arabic
214  0x00008764 0x10009364 4   5    .text   ascii   D$L3
215  0x0000876a 0x1000936a 4   6    .text   utf8    ωT$\f blocks=Greek and Coptic,Basic Latin
216  0x00008783 0x10009383 4   5    .text   ascii   t$H;
217  0x000087fd 0x100093fd 4   5    .text   ascii   L$$B
218  0x0000887b 0x1000947b 5   7    .text   utf8    CC|$4
219  0x00008885 0x10009485 6   7    .text   ascii   8IDATu
220  0x000088f6 0x100094f6 4   5    .text   ascii   ;T$\f
221  0x00008911 0x10009511 4   5    .text   ascii   ;T$@
222  0x00008954 0x10009554 5   7    .text   utf8    rω|$  blocks=Basic Latin,Greek and Coptic
223  0x000089c0 0x100095c0 9   10   .text   ascii   |$<;D$\fs1
224  0x00008a02 0x10009602 6   8    .text   utf8    3\rT$@h
225  0x00008a17 0x10009617 4   5    .text   ascii   D$PS
226  0x00008a30 0x10009630 4   7    .text   utf8    D$L舏 blocks=Basic Latin,CJK Unified Ideographs
227  0x00008b05 0x10009705 6   7    .text   ascii   )|$\ft,
228  0x00008b99 0x10009799 4   5    .text   ascii   wUQS
229  0x00008be2 0x100097e2 4   5    .text   ascii   _^[3
230  0x00008c4a 0x1000984a 4   5    .text   ascii   SVWj
231  0x00008c94 0x10009894 4   5    .text   ascii   CD$$
232  0x00008ca2 0x100098a2 4   5    .text   ascii   T$4;
233  0x00008cb7 0x100098b7 4   5    .text   ascii   CD$$
234  0x00008cdd 0x100098dd 6   7    .text   ascii   CD$$Wj
235  0x00008d4d 0x1000994d 4   5    .text   ascii   CD$$
236  0x00008e37 0x10009a37 4   5    .text   ascii   \f0@;
237  0x00008ee8 0x10009ae8 5   7    .text   utf8    ;It$\f
238  0x00008ef6 0x10009af6 4   5    .text   ascii   D$PP
239  0x00008efb 0x10009afb 4   5    .text   ascii   D$ P
240  0x00008f4e 0x10009b4e 4   5    .text   ascii   |$<V
241  0x00008fb6 0x10009bb6 4   5    .text   ascii   \nPQQ
242  0x0000915b 0x10009d5b 6   7    .text   ascii   D$<SVP
243  0x000091fb 0x10009dfb 4   5    .text   ascii   wkRQ
244  0x00009229 0x10009e29 4   5    .text   ascii   L$$B
245  0x00009245 0x10009e45 4   5    .text   ascii   w!RQ
246  0x0000925a 0x10009e5a 4   5    .text   ascii   _^[3
247  0x00009297 0x10009e97 4   5    .text   ascii   E\bSV
248  0x00009503 0x1000a103 4   5    .text   ascii   (SVW
249  0x00009525 0x1000a125 5   8    .text   utf8    }܉uԋB blocks=Basic Latin,Syriac,Cyrillic Supplement
250  0x00009679 0x1000a279 4   5    .text   ascii   Y_^[
251  0x000096a3 0x1000a2a3 4   5    .text   ascii   (SVW
252  0x000096c5 0x1000a2c5 5   8    .text   utf8    }܉uԋB blocks=Basic Latin,Syriac,Cyrillic Supplement
253  0x0000981a 0x1000a41a 4   5    .text   ascii   Y_^[
254  0x000098b0 0x1000a4b0 4   5    .text   ascii   PQVW
255  0x0000993e 0x1000a53e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
256  0x00009966 0x1000a566 4   5    .text   ascii   D$$P
257  0x00009972 0x1000a572 4   5    .text   ascii   u\fSW
258  0x00009987 0x1000a587 4   5    .text   ascii   _^[3
259  0x000099ce 0x1000a5ce 5   7    .text   utf8    E\b3ҋM blocks=Basic Latin,Cyrillic
260  0x00009a13 0x1000a613 5   8    .text   utf8    3ɉuĉM blocks=Basic Latin,Latin Extended-B,Latin Extended-A
261  0x00009b68 0x1000a768 4   5    .text   ascii   w)RQ
262  0x00009bce 0x1000a7ce 5   7    .text   utf8    E\b3ҋM blocks=Basic Latin,Cyrillic
263  0x00009c13 0x1000a813 5   8    .text   utf8    3ɉuĉM blocks=Basic Latin,Latin Extended-B,Latin Extended-A
264  0x00009d68 0x1000a968 4   5    .text   ascii   w)RQ
265  0x00009dae 0x1000a9ae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
266  0x00009db9 0x1000a9b9 4   5    .text   ascii   D$\bV
267  0x00009ddd 0x1000a9dd 6   7    .text   ascii   D$$j@P
268  0x00009df9 0x1000a9f9 4   5    .text   ascii   u\fSW
269  0x00009e0b 0x1000aa0b 4   5    .text   ascii   _^[3
270  0x00009e2e 0x1000aa2e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
271  0x00009e39 0x1000aa39 4   5    .text   ascii   D$\bV
272  0x00009e5d 0x1000aa5d 6   7    .text   ascii   D$$j@P
273  0x00009e79 0x1000aa79 4   5    .text   ascii   u\fSW
274  0x00009e8b 0x1000aa8b 4   5    .text   ascii   _^[3
275  0x00009eae 0x1000aaae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
276  0x00009eb9 0x1000aab9 4   5    .text   ascii   D$\bV
277  0x00009eda 0x1000aada 6   7    .text   ascii   D$ j@P
278  0x00009ee7 0x1000aae7 4   5    .text   ascii   D$,P
279  0x00009ef3 0x1000aaf3 4   5    .text   ascii   u\fSW
280  0x00009f08 0x1000ab08 4   5    .text   ascii   _^[3
281  0x00009f2e 0x1000ab2e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
282  0x00009f39 0x1000ab39 4   5    .text   ascii   D$\bV
283  0x00009f5a 0x1000ab5a 6   7    .text   ascii   D$ j@P
284  0x00009f67 0x1000ab67 4   5    .text   ascii   D$,P
285  0x00009f73 0x1000ab73 4   5    .text   ascii   u\fSW
286  0x00009f88 0x1000ab88 4   5    .text   ascii   _^[3
287  0x00009fbe 0x1000abbe 4   5    .text   ascii   SVWP
288  0x0000a0e2 0x1000ace2 4   5    .text   ascii   @t(V
289  0x0000a11c 0x1000ad1c 4   6    .text   utf8    CE؋] blocks=Basic Latin,Arabic
290  0x0000a131 0x1000ad31 5   8    .text   utf8    uԋű\b blocks=Basic Latin,Cyrillic Supplement,Combining Diacritical Marks
291  0x0000a13e 0x1000ad3e 4   5    .text   ascii   PQVS
292  0x0000a17f 0x1000ad7f 4   5    .text   ascii   w*RQ
293  0x0000a197 0x1000ad97 4   5    .text   ascii   Y_^[
294  0x0000a304 0x1000af04 5   6    .text   ascii   Q\f\vU\b
295  0x0000a340 0x1000af40 5   6    .text   ascii   t\vj\bV
296  0x0000a5ae 0x1000b1ae 4   5    .text   ascii   SVWP
297  0x0000a5d7 0x1000b1d7 4   5    .text   ascii   <-u\a
298  0x0000a5fe 0x1000b1fe 4   5    .text   ascii   <30u
299  0x0000a78a 0x1000b38a 4   6    .text   utf8    \bf\vȈ blocks=Basic Latin,Latin Extended-B
300  0x0000a8e8 0x1000b4e8 4   5    .text   ascii   PQVS
301  0x0000a929 0x1000b529 4   5    .text   ascii   woRQ
302  0x0000a96b 0x1000b56b 4   5    .text   ascii   w2RQ
303  0x0000a983 0x1000b583 4   5    .text   ascii   Y_^[
304  0x0000aa29 0x1000b629 4   5    .text   ascii   $ \fX
305  0x0000aa5e 0x1000b65e 4   5    .text   ascii   SVWP
306  0x0000aa85 0x1000b685 4   5    .text   ascii   \a<+t
307  0x0000aa8a 0x1000b68a 4   5    .text   ascii   <-u\a
308  0x0000aabd 0x1000b6bd 4   5    .text   ascii   <70u
309  0x0000ac99 0x1000b899 4   6    .text   utf8    \bf\vȈ blocks=Basic Latin,Latin Extended-B
310  0x0000adf7 0x1000b9f7 4   5    .text   ascii   PQVS
311  0x0000ae38 0x1000ba38 4   5    .text   ascii   woRQ
312  0x0000ae7a 0x1000ba7a 4   5    .text   ascii   w2RQ
313  0x0000ae92 0x1000ba92 4   5    .text   ascii   Y_^[
314  0x0000af26 0x1000bb26 4   6    .text   utf8    M\fME
315  0x0000af6b 0x1000bb6b 4   6    .text   utf8    M\fMe
316  0x0000b0e0 0x1000bce0 5   6    .text   ascii   PQSVW
317  0x0000b143 0x1000bd43 4   5    .text   ascii   Y_^[
318  0x0000b250 0x1000be50 4   5    .text   ascii   9=0\n
