Metadata Signature: 0xc37c 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 6c08
Stream name: #~ 4
DirectoryAddress: 6c74 Size: 1f94
Stream name: #Strings 12
DirectoryAddress: 8c08 Size: 4a8
Stream name: #US 4
DirectoryAddress: 90b0 Size: 10
Stream name: #GUID 8
DirectoryAddress: 90c0 Size: 1934
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7   8            ascii   @.reloc
102  0x0000170f 0x0040350f 4   5    .text   ascii   cXF,
103  0x00001748 0x00403548 4   5    .text   ascii   dXF:
104  0x000017be 0x004035be 4   5    .text   ascii   eX~2
105  0x000017e2 0x004035e2 4   5    .text   ascii   eXF,
106  0x00001808 0x00403608 4   5    .text   ascii   NXFR
107  0x0000180e 0x0040360e 5   6    .text   ascii   fXF,\a
108  0x0000182c 0x0040362c 4   5    .text   ascii   gX~e
109  0x0000183e 0x0040363e 5   6    .text   ascii   gXF,)
110  0x00001846 0x00403646 4   5    .text   ascii   hX~/
111  0x00001860 0x00403660 4   5    .text   ascii   hXF,
112  0x00001890 0x00403690 4   5    .text   ascii   iXF,
113  0x000018be 0x004036be 4   5    .text   ascii   jXF:
114  0x00001968 0x00403768 5   6    .text   ascii   +\b*(\t
115  0x00001988 0x00403788 4   5    .text   ascii   +9{b
116  0x0000198f 0x0040378f 8   9    .text   ascii   +5+6+7~q
117  0x0000199a 0x0040379a 8   9    .text   ascii   +3+4+5t5
118  0x000019a6 0x004037a6 7   8    .text   ascii   -4&+4|b
119  0x000019f0 0x004037f0 4   5    .text   ascii   +9{b
120  0x000019f7 0x004037f7 8   9    .text   ascii   +5+6+7~r
121  0x00001a02 0x00403802 8   9    .text   ascii   +3+4+5t5
122  0x00001a0e 0x0040380e 7   8    .text   ascii   -4&+4|b
123  0x00001a7f 0x0040387f 4   5    .text   ascii   XF,d
124  0x00001ab5 0x004038b5 4   5    .text   ascii   \eX~t
125  0x00001ad7 0x004038d7 5   6    .text   ascii   \eXF,\n
126  0x00001af6 0x004038f6 4   5    .text   ascii   XF,\v
127  0x00001b14 0x00403914 4   5    .text   ascii   XF,H
128  0x00001b30 0x00403930 4   5    .text   ascii   \tX~t
129  0x00001b53 0x00403953 5   6    .text   ascii   \tXF,\a
130  0x00001bb4 0x004039b4 5   6    .text   ascii   XF*\n8
131  0x00001c00 0x00403a00 4   5    .text   ascii   +:+;
132  0x00001c1c 0x00403a1c 8   9    .text   ascii   +$+)+.+3
133  0x00001c2b 0x00403a2b 4   5    .text   ascii   -\a~g
134  0x00001c39 0x00403a39 5   6    .text   ascii   +&*\n+
135  0x00001cc9 0x00403ac9 5   6    .text   ascii   +-+2~
136  0x00001cd2 0x00403ad2 4   5    .text   ascii   +.~j
137  0x00001cde 0x00403ade 4   5    .text   ascii   +%~j
138  0x00001cea 0x00403aea 11  12   .text   ascii   + +%+*+++,+
139  0x00001d7b 0x00403b7b 4   5    .text   ascii   ,,8v
140  0x00001dbd 0x00403bbd 4   5    .text   ascii   -\a(\
141  0x00001e88 0x00403c88 4   5    .text   ascii   %\e~Q
142  0x00001ee8 0x00403ce8 4   5    .text   ascii   \a,\f~
143  0x00001f88 0x00403d88 5   6    .text   ascii   +\b*(\t
144  0x00002006 0x00403e06 4   5    .text   ascii   -\a(\
145  0x00002086 0x00403e86 4   5    .text   ascii   %\e~Q
146  0x0000213f 0x00403f3f 4   5    .text   ascii   \a,\f~
147  0x000021e0 0x00403fe0 5   6    .text   ascii   +\b*(\t
148  0x00002261 0x00404061 6   7    .text   ascii   -|&&&~
149  0x0000228d 0x0040408d 4   5    .text   ascii   \n*(\t
150  0x000022fa 0x004040fa 4   5    .text   ascii   \n*\e0
151  0x00002308 0x00404108 10  11   .text   ascii   +5+:+?+D+I
152  0x00002313 0x00404113 5   6    .text   ascii   -(+Gr
153  0x0000232a 0x0040412a 4   5    .text   ascii   H+>r
154  0x00002392 0x00404192 4   5    .text   ascii   \n*>+
155  0x00002508 0x00404308 4   5    .text   ascii   \n\f\br
156  0x00002529 0x00404329 4   5    .text   ascii   +z\br
157  0x00002562 0x00404362 4   5    .text   ascii   +A\br
158  0x0000261d 0x0040441d 4   5    .text   ascii   \r\t,\v
159  0x0000266b 0x0040446b 5   6    .text   ascii   \tXF,\v
160  0x00002747 0x00404547 6   7    .text   ascii   XF*\n8z
161  0x0000277c 0x0040457c 4   5    .text   ascii   +X8Y
162  0x00002791 0x00404591 4   5    .text   ascii   +Y~h
163  0x000027a2 0x004045a2 6   7    .text   ascii   -U&+U,
164  0x00002809 0x00404609 5   6    .text   ascii   +++,{
165  0x00002861 0x00404661 6   7    .text   ascii   -\v++-\a
166  0x00002872 0x00404672 6   7    .text   ascii   +*++,\t
167  0x000028b5 0x004046b5 5   6    .text   ascii   +)+*{
168  0x000028f1 0x004046f1 5   6    .text   ascii   +\v+\f+
169  0x00002a75 0x00404875 4   5    .text   ascii   \t*(y
170  0x00002b44 0x00404944 4   5    .text   ascii   -vY\n
171  0x00002c33 0x00404a33 5   6    .text   ascii   +R+S{
172  0x00002c3c 0x00404a3c 4   5    .text   ascii   +O+P
173  0x00002c47 0x00404a47 5   7    .text   utf8    +J+KҜ blocks=Basic Latin,Cyrillic
174  0x00002db8 0x00404bb8 5   6    .text   ascii   XF,\r~
175  0x00002e7a 0x00404c7a 4   5    .text   ascii   *\n8h
176  0x00002f23 0x00404d23 4   5    .text   ascii   +l8m
177  0x00002f59 0x00404d59 5   6    .text   ascii   +f+k(
178  0x00002f83 0x00404d83 4   5    .text   ascii   XF,\a
179  0x00002fe6 0x00404de6 6   7    .text   ascii   XF*\n82
180  0x000030a0 0x00404ea0 5   6    .text   ascii   \n-b\a{
181  0x000030ad 0x00404ead 5   6    .text   ascii   \n-U(a
182  0x000031cb 0x00404fcb 5   6    .text   ascii   \fXJo\
183  0x00003200 0x00405000 4   5    .text   ascii   \a,sr
184  0x00003297 0x00405097 5   6    .text   ascii   \n*\n8w
185  0x00003355 0x00405155 10  11   .text   ascii   ,'+)+*+++,
186  0x000033a1 0x004051a1 10  11   .text   ascii   ,_+N\e,Z+Y{
187  0x000033af 0x004051af 5   6    .text   ascii   +U+V{
188  0x000033b8 0x004051b8 4   5    .text   ascii   +R+S
189  0x000033c3 0x004051c3 5   6    .text   ascii   +M+N{
190  0x0000349b 0x0040529b 4   5    .text   ascii   8X(8
191  0x000034b6 0x004052b6 4   5    .text   ascii   <X(8
192  0x0000357d 0x0040537d 4   5    .text   ascii   fX~F
193  0x00003591 0x00405391 4   5    .text   ascii   fXF,
194  0x000035a9 0x004053a9 4   5    .text   ascii   gX~G
195  0x000035c5 0x004053c5 7   8    .text   ascii   gXF,'~`
196  0x0000362d 0x0040542d 4   5    .text   ascii   \b\to.
197  0x00003686 0x00405486 5   6    .text   ascii   ,XJj 
198  0x00003699 0x00405499 4   5    .text   ascii   hX~'
199  0x000036b9 0x004054b9 4   5    .text   ascii   hXF,
200  0x000036c8 0x004054c8 5   6    .text   ascii   8X (#
201  0x000036f5 0x004054f5 4   5    .text   ascii   @X(\v
202  0x0000370c 0x0040550c 4   5    .text   ascii   jXF,
203  0x00003722 0x00405522 4   5    .text   ascii   kXF,
204  0x0000374a 0x0040554a 4   5    .text   ascii   lXF,
205  0x00003797 0x00405597 4   5    .text   ascii   nX~g
206  0x000037ad 0x004055ad 4   5    .text   ascii   nXF9
207  0x00003817 0x00405617 4   5    .text   ascii   oXF,
208  0x0000384a 0x0040564a 4   5    .text   ascii   pXF,
209  0x0000389a 0x0040569a 4   5    .text   ascii   qXF:
210  0x000038ce 0x004056ce 5   6    .text   ascii   bXHXX
211  0x000038d7 0x004056d7 5   6    .text   ascii   dXHZX
212  0x00003946 0x00405746 4   5    .text   ascii   rX~'
213  0x00003955 0x00405755 5   6    .text   ascii   TXJjX
214  0x0000396d 0x0040576d 4   5    .text   ascii   rXF,
215  0x00003999 0x00405799 4   5    .text   ascii   sXF:
216  0x00003a34 0x00405834 4   5    .text   ascii   tX~'
217  0x00003a58 0x00405858 4   5    .text   ascii   tXF,
218  0x00003a79 0x00405879 7   8    .text   ascii   4XJjX(J
219  0x00003aba 0x004058ba 4   5    .text   ascii   XLo2
220  0x00003aca 0x004058ca 4   5    .text   ascii   XLo2
221  0x00003ae4 0x004058e4 4   5    .text   ascii    XJ(
222  0x00003b1d 0x0040591d 5   6    .text   ascii   uXF:O
223  0x00003b25 0x00405925 4   5    .text   ascii   *\n8\n
224  0x00003be4 0x004059e4 4   5    .text   ascii   +=+B
225  0x00003be9 0x004059e9 4   5    .text   ascii   ,\t+@
226  0x00003bf2 0x004059f2 4   5    .text   ascii   ++~`
227  0x00003c03 0x00405a03 4   5    .text   ascii   ++~I
228  0x00003c0a 0x00405a0a 5   6    .text   ascii   +++0~
229  0x00003c18 0x00405a18 7   8    .text   ascii   +++0+5&
230  0x00003ce3 0x00405ae3 4   5    .text   ascii   T+D8
231  0x00003d45 0x00405b45 4   5    .text   ascii   T+u\b
232  0x00003d65 0x00405b65 4   5    .text   ascii   _bXT
233  0x00003dad 0x00405bad 4   5    .text   ascii   _cXT
234  0x00003e08 0x00405c08 4   5    .text   ascii    XJY
235  0x00003e0e 0x00405c0e 4   5    .text   ascii   _bYT
236  0x00003e1d 0x00405c1d 4   5    .text   ascii   _T+E
237  0x00003e29 0x00405c29 5   6    .text   ascii   (XJ(G
238  0x00003e3a 0x00405c3a 5   6    .text   ascii    XJ`h
239  0x00003e52 0x00405c52 4   5    .text   ascii   _bXT
240  0x00003e5c 0x00405c5c 4   5    .text   ascii   (XJ 
241  0x00003e6d 0x00405c6d 4   5    .text   ascii   $XJ2
242  0x00003ea3 0x00405ca3 4   5    .text   ascii   0XJ9
243  0x00003edd 0x00405cdd 5   6    .text   ascii   0XJ`h
244  0x00003ef4 0x00405cf4 4   5    .text   ascii   _bXT
245  0x00003efa 0x00405cfa 4   5    .text   ascii   4XJ 
246  0x00003f12 0x00405d12 4   5    .text   ascii   4XJ 
247  0x00003f59 0x00405d59 5   6    .text   ascii   0XJ`h
248  0x00003f70 0x00405d70 4   5    .text   ascii   _bXT
249  0x00003f7b 0x00405d7b 4   5    .text   ascii   <XJ2
250  0x00003f93 0x00405d93 4   5    .text   ascii   0XJY
251  0x00004050 0x00405e50 4   5    .text   ascii   +f8g
252  0x00004089 0x00405e89 5   6    .text   ascii   +R+S{
253  0x00004129 0x00405f29 4   5    .text   ascii   XF,\f
254  0x00004160 0x00405f60 4   5    .text   ascii   \n\v~`
255  0x000041ab 0x00405fab 4   5    .text   ascii   XF,;
256  0x000042ad 0x004060ad 5   6    .text   ascii   X+#+$
257  0x000043b0 0x004061b0 4   5    .text   ascii   \eXF-
258  0x0000445b 0x0040625b 6   7    .text   ascii   +G+L+Q
259  0x00004483 0x00406283 4   5    .text   ascii   \b,\f~
260  0x000044b5 0x004062b5 4   5    .text   ascii   \a,\f~
261  0x00004534 0x00406334 5   6    .text   ascii   +@+E{
262  0x0000453d 0x0040633d 5   6    .text   ascii   +B+G{
263  0x00004546 0x00406346 7   8    .text   ascii   +D+E+J{
264  0x000045cc 0x004063cc 8   9    .text   ascii   +,+-+.{ 
265  0x000045d7 0x004063d7 4   5    .text   ascii   +*{"
266  0x000045de 0x004063de 4   5    .text   ascii   +&+'
267  0x000045e5 0x004063e5 6   7    .text   ascii   +)+*{"
268  0x000045ee 0x004063ee 5   6    .text   ascii   +&X}"
269  0x00004628 0x00406428 4   5    .text   ascii   +h{$
270  0x00004630 0x00406430 6   7    .text   ascii   1Q+d{ 
271  0x00004639 0x00406439 6   7    .text   ascii   +c+d{"
272  0x00004642 0x00406442 4   5    .text   ascii   +`+a
273  0x0000464d 0x0040644d 6   7    .text   ascii   +[+\{#
274  0x00004656 0x00406456 5   7    .text   utf8    Ҝ+V{$ blocks=Cyrillic,Basic Latin
275  0x0000470c 0x0040650c 5   6    .text   ascii   +"+#{
276  0x00004760 0x00406560 10  11   .text   ascii   +'+,+1+6+;
277  0x00004776 0x00406576 5   6    .text   ascii   \n+9+>
278  0x0000487e 0x0040667e 4   5    .text   ascii   _b`}
279  0x000048ac 0x004066ac 5   6    .text   ascii   Yj_i*
280  0x0000490d 0x0040670d 4   5    .text   ascii   +%+&
281  0x00004912 0x00406712 4   5    .text   ascii   +&+'
282  0x0000491e 0x0040671e 4   5    .text   ascii   +$+%
283  0x00004963 0x00406763 5   6    .text   ascii   \eb+d{
284  0x00004977 0x00406777 4   5    .text   ascii   ,Ja 
285  0x0000497f 0x0040677f 6   7    .text   ascii   _+U+V{
286  0x00004995 0x00406795 4   5    .text   ascii   _+H{
287  0x00004a1e 0x0040681e 5   6    .text   ascii   XhS87
288  0x00004b9c 0x0040699c 4   5    .text   ascii   XJ2\b
289  0x00004bc9 0x004069c9 4   5    .text   ascii   XJ3Y
290  0x00004bf5 0x004069f5 6   7    .text   ascii   \r\t\b\a(Q
291  0x00004c10 0x00406a10 6   7    .text   ascii   \r\t\b\a(Q
292  0x00004d04 0x00406b04 5   6    .text   ascii   X\n+7\b
293  0x00004e1c 0x00406c1c 4   5    .text   ascii   +T8Y
294  0x00004e35 0x00406c35 6   7    .text   ascii   +\n+!+"
295  0x00004f1d 0x00406d1d 5   6    .text   ascii   %-"1'
296  0x00004f64 0x00406d64 4   5    .text   ascii   XJY}
297  0x00004f7d 0x00406d7d 6   7    .text   ascii   XJ*\n8$
298  0x00004fb9 0x00406db9 5   6    .text   ascii   +*++{
299  0x00005037 0x00406e37 8   9    .text   ascii   +8+9+>+?
300  0x00005040 0x00406e40 5   6    .text   ascii   T+$+<
301  0x00005084 0x00406e84 4   5    .text   ascii   \a,\f~
302  0x000051c1 0x00406fc1 4   5    .text   ascii   +f8k
303  0x000051d9 0x00406fd9 5   6    .text   ascii   T+7+m
304  0x000051df 0x00406fdf 6   7    .text   ascii   X+o+sJ
305  0x00005221 0x00407021 4   5    .text   ascii   \t*\n8
306  0x0000527e 0x0040707e 4   5    .text   ascii   +),\e
307  0x00005303 0x00407103 4   5    .text   ascii   \eXF,
308  0x000053e3 0x004071e3 4   5    .text   ascii   T+_\t
309  0x00005424 0x00407224 6   7    .text   ascii   \tXF,\r~
310  0x00005590 0x00407390 5   6    .text   ascii   _b`}#
311  0x0000576c 0x0040756c 4   5    .text   ascii   XG@{
312  0x00005897 0x00407697 4   5    .text   ascii   XJ?\f
313  0x000058a1 0x004076a1 4   5    .text   ascii   XJ1B
314  0x00005902 0x00407702 6   7    .text   ascii   \fXJ1\r\a
315  0x00005909 0x00407709 8   9    .text   ascii   %,$Y%\v:/
316  0x00005935 0x00407735 4   5    .text   ascii   *\n8B
317  0x00005a62 0x00407862 4   5    .text   ascii   \fXJ 
318  0x00005a71 0x00407871 4   5    .text   ascii   \fXJ 
319  0x00005ba3 0x004079a3 4   5    .text   ascii   \n%~I
320  0x00005d54 0x00407b54 5   6    .text   ascii   +\a+\t+
321  0x00005f6f 0x00407d6f 4   5    .text   ascii   c\v\aE
322  0x0000604b 0x00407e4b 4   5    .text   ascii   XJY}
323  0x0000610a 0x00407f0a 10  11   .text   ascii   ,-+@+E+J+K
324  0x00006119 0x00407f19 4   5    .text   ascii   ,&+K
325  0x000061a8 0x00407fa8 11  12   .text   ascii   +)+.+3+4&+8
326  0x000061b4 0x00407fb4 7   8    .text   ascii   X+7FR+6
327  0x000061bc 0x00407fbc 4   5    .text   ascii   XF,\n
328  0x00006272 0x00408072 4   5    .text   ascii   ,:,-
329  0x00006297 0x00408097 4   5    .text   ascii   XF,\a
330  0x000062bb 0x004080bb 5   6    .text   ascii   \r\t,\f~
331  0x000062dd 0x004080dd 5   6    .text   ascii   XF*\n8
332  0x0000633a 0x0040813a 4   5    .text   ascii   iT8l
333  0x00006349 0x00408149 5   6    .text   ascii   XJT8h
334  0x00006352 0x00408152 4   5    .text   ascii   \fX8f
335  0x00006367 0x00408167 4   5    .text   ascii   XJ(,
336  0x00006374 0x00408174 5   6    .text   ascii   \fXJXT
337  0x00006388 0x00408188 6   7    .text   ascii   \fXJjX}
338  0x0000639b 0x0040819b 5   6    .text   ascii   \fXJYT
339  0x000063e6 0x004081e6 4   5    .text   ascii   XF(0
340  0x00006402 0x00408202 4   5    .text   ascii   XJY*
341  0x00006422 0x00408222 5   6    .text   ascii   _XT+!
342  0x00006491 0x00408291 6   7    .text   ascii   XJY*\n8
343  0x0000654d 0x0040834d 4   5    .text   ascii   \nz~K
344  0x000065ee 0x004083ee 4   5    .text   ascii   XF,\r
345  0x00006628 0x00408428 4   5    .text   ascii   \a,\f~
346  0x000066b0 0x004084b0 4   5    .text   ascii   \eXF,
347  0x000066c8 0x004084c8 4   5    .text   ascii   \nz~K
348  0x00006771 0x00408571 4   5    .text   ascii   XF,\a
349  0x000067a2 0x004085a2 6   7    .text   ascii   XF*\n86
350  0x00006893 0x00408693 4   5    .text   ascii   Y\e(\n
351  0x000068e7 0x004086e7 5   6    .text   ascii   \f\b\a(I
352  0x000068ff 0x004086ff 5   6    .text   ascii   \f\b\a(I
353  0x00006bb5 0x004089b5 4   5    .text   ascii   XJ,K
354  0x00006bc1 0x004089c1 4   5    .text   ascii   XJY 
355  0x00006bce 0x004089ce 4   5    .text   ascii   XJ(\f
356  0x00006c2c 0x00408a2c 4   5    .text   ascii   JYT\a
357  0x00006d71 0x00408b71 4   5    .text   ascii   XJ\b(
358  0x00006d82 0x00408b82 4   5    .text   ascii   XJX}
359  0x00006e36 0x00408c36 5   6    .text   ascii   XF,\f~
360  0x00006e60 0x00408c60 4   5    .text   ascii   \eXF,
361  0x00006fac 0x00408dac 4   5    .text   ascii   &*(h
362  0x000070ec 0x00408eec 4   5    .text   ascii   \n*\t*
363  0x0000738a 0x0040918a 4   5    .text   ascii   \fXJ(
364  0x0000739c 0x0040919c 4   5    .text   ascii   \fXJ(
365  0x000073b1 0x004091b1 4   5    .text   ascii   X\r+'
366  0x0000745c 0x0040925c 4   5    .text   ascii   X%\f}
367  0x0000756a 0x0040936a 4   5    .text   ascii   ,\n-\n
368  0x000075aa 0x004093aa 4   5    .text   ascii   +v8{
369  0x000075c2 0x004093c2 4   5    .text   ascii   +r~I
370  0x000076ad 0x004094ad 4   5    .text   ascii   +M+U
371  0x000076b4 0x004094b4 6   7    .text   ascii   ,\t+X+`
372  0x000076c3 0x004094c3 5   6    .text   ascii   +_+`,
373  0x000076cc 0x004094cc 4   5    .text   ascii   +\+a
374  0x000076e9 0x004094e9 4   5    .text   ascii   XF,\b
375  0x000077fb 0x004095fb 4   5    .text   ascii   X\b\ao
376  0x00007a26 0x00409826 5   6    .text   ascii   +\e+ +
377  0x00007a9c 0x0040989c 4   5    .text   ascii   +>~`
378  0x00007aad 0x004098ad 4   5    .text   ascii   +4~I
379  0x00007ab4 0x004098b4 5   6    .text   ascii   +4+9~
380  0x00007b48 0x00409948 6   7    .text   ascii   +M+N8S
381  0x00007b6f 0x0040996f 4   5    .text   ascii   +B+C
382  0x00007b76 0x00409976 5   6    .text   ascii   +A+B(
383  0x00007cc4 0x00409ac4 4   5    .text   ascii   \a,\f~
384  0x00007de8 0x00409be8 5   6    .text   ascii   *\b*\n8
385  0x00007eb7 0x00409cb7 4   5    .text   ascii   T+A\t
386  0x00007edd 0x00409cdd 4   5    .text   ascii   \rXF,
387  0x00007f83 0x00409d83 4   5    .text   ascii   %,\v8
388  0x00007fc1 0x00409dc1 4   5    .text   ascii   XJ1:
389  0x00007fd5 0x00409dd5 4   5    .text   ascii   XJ(P
390  0x00007fe1 0x00409de1 4   5    .text   ascii   XJ3/
391  0x00007ff3 0x00409df3 5   6    .text   ascii   XJY(P
392  0x00008039 0x00409e39 5   6    .text   ascii   J*\n88
393  0x000080ec 0x00409eec 5   6    .text   ascii   -M&+M
394  0x000080f8 0x00409ef8 11  12   .text   ascii   T+,+G+HJ+H{
