[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000e2 0x000000e2 4    5            ascii   @\b!e
2     0x000000e7 0x000000e7 7    8            ascii   \b e(\bve
3     0x000000f7 0x000000f7 7    8            ascii   \bRich e
4     0x00000208 0x00000208 5    6            ascii   .text
5     0x0000022f 0x0000022f 7    8            ascii   `.rdata
6     0x00000257 0x00000257 6    7            ascii   @.data
7     0x00000280 0x00000280 6    7            ascii   .didat
8     0x000002a8 0x000002a8 5    6            ascii   .rsrc
9     0x000002cf 0x000002cf 7    8            ascii   @.reloc
10    0x0000042f 0x0040102f 4    5    .text   ascii   u\bRQ
11    0x00000545 0x00401145 5    6    .text   ascii   9E\fs\t
12    0x000005b6 0x004011b6 4    5    .text   ascii   t6WS
13    0x000005f0 0x004011f0 7    9    .text   utf8    _^[]Ày\b blocks=Basic Latin,Latin-1 Supplement
14    0x000006a0 0x004012a0 4    5    .text   ascii   u\fQj
15    0x000006ef 0x004012ef 5    6    .text   ascii   t\nj\fV
16    0x000007c2 0x004013c2 4    5    .text   ascii   %\bdB
17    0x000007cb 0x004013cb 4    5    .text   ascii   %\fdB
18    0x00000859 0x00401459 4    5    .text   ascii   w7VW
19    0x0000090c 0x0040150c 4    5    .text   ascii   w+VW
20    0x000009f3 0x004015f3 5    6    .text   ascii   YRPj#
21    0x00000ad3 0x004016d3 4    5    .text   ascii   sRVh
22    0x00000b07 0x00401707 6    7    .text   ascii   \a<"t\vA
23    0x00000be2 0x004017e2 5    6    .text   ascii   j Yf;
24    0x00000c02 0x00401802 5    6    .text   ascii   j Yf;
25    0x00000c5f 0x0040185f 4    5    .text   ascii   h $B
26    0x00000c67 0x00401867 4    5    .text   ascii   h`$B
27    0x00000c9e 0x0040189e 4    5    .text   ascii   h@%B
28    0x00000cef 0x004018ef 6    8    .text   utf8    SVW3ۍM blocks=Basic Latin,Arabic
29    0x00000cf7 0x004018f7 4    5    .text   ascii   hh$B
30    0x00000d4b 0x0040194b 5    6    .text   ascii   u\bG;}
31    0x00000d7b 0x0040197b 4    5    .text   ascii   E\bSV
32    0x00000d84 0x00401984 4    6    .text   utf8    3ۍN\b blocks=Basic Latin,Arabic
33    0x00000e86 0x00401a86 4    5    .text   ascii   h,#B
34    0x00000fd1 0x00401bd1 4    5    .text   ascii   D$,j
35    0x00000fe0 0x00401be0 5    6    .text   ascii   D$(VP
36    0x00001036 0x00401c36 4    5    .text   ascii   h<$B
37    0x0000103b 0x00401c3b 4    5    .text   ascii   h $B
38    0x00001041 0x00401c41 7    8    .text   ascii   D$ hx$B
39    0x000010df 0x00401cdf 4    5    .text   ascii   _^[3
40    0x000010fb 0x00401cfb 4    5    .text   ascii   x3;s
41    0x00001181 0x00401d81 4    5    .text   ascii   h`$B
42    0x0000119f 0x00401d9f 4    5    .text   ascii   K\b;y
43    0x000011e9 0x00401de9 4    5    .text   ascii   uLh\b
44    0x0000127c 0x00401e7c 4    5    .text   ascii   hP$B
45    0x00001343 0x00401f43 5    6    .text   ascii   PSShL
46    0x000014a2 0x004020a2 5    6    .text   ascii   PSSh&
47    0x000014cf 0x004020cf 4    5    .text   ascii   h4#B
48    0x000014f5 0x004020f5 6    7    .text   ascii   u.h,%B
49    0x0000155c 0x0040215c 5    7    .text   utf8    SVW3ۋ blocks=Basic Latin,Arabic
50    0x0000163a 0x0040223a 6    7    .text   ascii   VWh0#B
51    0x00001662 0x00402262 4    5    .text   ascii   t5Vj
52    0x00001683 0x00402283 5    6    .text   ascii   PPPPS
53    0x000016bf 0x004022bf 4    5    .text   ascii   VWh\b
54    0x0000176d 0x0040236d 5    7    .text   utf8    SVW3ۋ blocks=Basic Latin,Arabic
55    0x000017ca 0x004023ca 4    5    .text   ascii   ht#B
56    0x00001975 0x00402575 4    5    .text   ascii   ht#B
57    0x00001a12 0x00402612 4    5    .text   ascii   E\bSV
58    0x00001a63 0x00402663 4    7    .text   utf8    E\tEă blocks=Basic Latin,Latin Extended-A
59    0x00001a71 0x00402671 4    6    .text   utf8    ]̋\aP blocks=Basic Latin,Combining Diacritical Marks
60    0x00001d3b 0x0040293b 4    5    .text   ascii   VPVj
61    0x00001d40 0x00402940 4    5    .text   ascii   VVVh
62    0x00001d55 0x00402955 5    6    .text   ascii   u_SWj
63    0x00001d7d 0x0040297d 4    5    .text   ascii   u\n9}
64    0x00001d9e 0x0040299e 4    5    .text   ascii   PWVS
65    0x00001dd6 0x004029d6 4    5    .text   ascii   VWh\b
66    0x00001e60 0x00402a60 4    5    .text   ascii   \a|NW
67    0x00001e6e 0x00402a6e 4    5    .text   ascii   WWWh
68    0x00001e93 0x00402a93 5    6    .text   ascii   Wh &B
69    0x00001ef3 0x00402af3 4    6    .text   utf8    WP3ۋ blocks=Basic Latin,Arabic
70    0x0000217b 0x00402d7b 4    5    .text   ascii   h\b&B
71    0x000022c9 0x00402ec9 5    6    .text   ascii   @_^[]
72    0x000022f7 0x00402ef7 4    5    .text   ascii   QSVW
73    0x000022fc 0x00402efc 4    6    .text   utf8    ٹDcB blocks=Arabic,Basic Latin
74    0x00002374 0x00402f74 5    6    .text   ascii   QQSVW
75    0x0000258b 0x0040318b 8    9    .text   ascii   t,9A\f}\nP
76    0x000025b7 0x004031b7 4    5    .text   ascii   \a^_[
77    0x00002603 0x00403203 4    5    .text   ascii   RQVP
78    0x0000267d 0x0040327d 5    6    .text   ascii   \b_^[]
79    0x00002757 0x00403357 4    5    .text   ascii   }\fu\v
80    0x0000275d 0x0040335d 4    5    .text   ascii   t\ahW
81    0x00002904 0x00403504 4    5    .text   ascii   <pSW
82    0x0000298a 0x0040358a 6    7    .text   ascii   |\v;;u\a
83    0x00002ac1 0x004036c1 4    5    .text   ascii   E\fSV
84    0x00002aff 0x004036ff 5    6    .text   ascii   \f_^[]
85    0x00002b49 0x00403749 5    6    .text   ascii   9z\b}.
