[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000ce 0x000000ce 5   7            utf8    ɀRich blocks=Latin Extended-B,Basic Latin
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x00000479 0x00401079 7   9    .text   utf8    \bSV3ہ=\f blocks=Basic Latin,Arabic
7    0x0000048f 0x0040108f 4   5    .text   ascii   u*SS
8    0x00000499 0x00401099 6   7    .text   ascii   SSSSSS
9    0x000005a3 0x004011a3 4   6    .text   utf8    3ƃ=\f blocks=Basic Latin,Latin Extended-B
10   0x000005c8 0x004011c8 4   5    .text   ascii   SSSS
11   0x00000697 0x00401297 5   8    .text   utf8    oƊ\ǅp blocks=Basic Latin,Latin Extended-B
12   0x000006a1 0x004012a1 6   8    .text   utf8    jzI-ǅ@ blocks=Basic Latin,Latin Extended-B
13   0x000006ac 0x004012ac 4   6    .text   utf8    <6\vǅ blocks=Basic Latin,Latin Extended-B
14   0x000006eb 0x004012eb 6   8    .text   utf8    \b7s\nǅx blocks=Basic Latin,Latin Extended-B
15   0x0000074e 0x0040134e 4   6    .text   utf8    1hǅ, blocks=Basic Latin,Latin Extended-B
16   0x00000777 0x00401377 4   6    .text   utf8    e~ǅ\b blocks=Basic Latin,Latin Extended-B
17   0x00000814 0x00401414 5   7    .text   utf8    _7zǅ, blocks=Basic Latin,Latin Extended-B
18   0x0000081e 0x0040141e 5   7    .text   utf8    1&"ǅ4 blocks=Basic Latin,Latin Extended-B
19   0x00000837 0x00401437 4   6    .text   utf8    [vǅd blocks=Basic Latin,Latin Extended-B
20   0x00000847 0x00401447 4   6    .text   utf8    p5Zǅ blocks=Basic Latin,Latin Extended-B
21   0x0000088b 0x0040148b 4   6    .text   utf8    a\aǅ` blocks=Basic Latin,Latin Extended-B
22   0x00000917 0x00401517 4   6    .text   utf8    7hCǅ blocks=Basic Latin,Latin Extended-B
23   0x0000094c 0x0040154c 6   8    .text   utf8    {T%7ǅ\ blocks=Basic Latin,Latin Extended-B
24   0x00000980 0x00401580 4   6    .text   utf8    :cǅ  blocks=Basic Latin,Latin Extended-B
25   0x000009bc 0x004015bc 7   10   .text   utf8    EԆ>Q"ǅ| blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
