[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
332  0x000087ba 0x004087ba 5   6    .text   ascii   jcjjV
333  0x000087de 0x004087de 8   9    .text   ascii   Rj\bjsjkV
334  0x00008805 0x00408805 8   9    .text   ascii   Pj\bjnjlV
335  0x0000882c 0x0040882c 8   9    .text   ascii   Qj\bjxjmV
336  0x00008852 0x00408852 6   9    .text   utf8    jcjnV褹 blocks=Basic Latin,CJK Unified Ideographs
337  0x00008872 0x00408872 9   12   .text   utf8    Pj\njwjoV聹 blocks=Basic Latin,CJK Unified Ideographs
338  0x00008895 0x00408895 8   9    .text   ascii   Qj\njxjpV
339  0x000088e3 0x004088e3 4   5    .text   ascii   SVWj
340  0x00008902 0x00408902 10  11   .text   ascii   G(Pj\bj\jcV
341  0x00008926 0x00408926 10  11   .text   ascii   O(Qj\fj\jdV
342  0x0000894a 0x0040894a 11  14   .text   utf8    W(Rj\bj\jeV觸 blocks=Basic Latin,CJK Unified Ideographs
343  0x0000896e 0x0040896e 11  14   .text   utf8    G(Pj\tj\jfV胸 blocks=Basic Latin,CJK Unified Ideographs
344  0x00008992 0x00408992 10  11   .text   ascii   O(Qj\bj\jgV
345  0x000089b2 0x004089b2 10  11   .text   ascii   W(Rj\tj\jhV
346  0x000089d2 0x004089d2 4   5    .text   ascii   G(Pj
347  0x000089d7 0x004089d7 5   6    .text   ascii   j\jiV
348  0x00008a0c 0x00408a0c 4   5    .text   ascii   F4_^
349  0x00008a15 0x00408a15 4   6    .text   utf8    []ËN blocks=Basic Latin,Latin-1 Supplement
350  0x00008a3b 0x00408a3b 4   6    .text   utf8    1+IE
351  0x00008a48 0x00408a48 4   7    .text   utf8    ]ø \r blocks=Basic Latin,Latin-1 Supplement
352  0x00008b4d 0x00408b4d 4   6    .text   utf8    rыu\b blocks=Basic Latin,Cyrillic
353  0x00008b78 0x00408b78 4   5    .text   ascii   t\nPV
354  0x00008bad 0x00408bad 4   5    .text   ascii   z|_U
355  0x00008c0f 0x00408c0f 4   7    .text   utf8    EɈEˍ blocks=Basic Latin,Latin Extended-B,Spacing Modifier Letters
356  0x00008cc6 0x00408cc6 5   6    .text   ascii   www.u
357  0x00008d76 0x00408d76 4   7    .text   utf8    PWV肴 blocks=Basic Latin,CJK Unified Ideographs
358  0x00008dd5 0x00408dd5 4   6    .text   utf8    1+IE
359  0x00008e57 0x00408e57 5   8    .text   utf8    M\bPQ蠳 blocks=Basic Latin,CJK Unified Ideographs
360  0x00008e7d 0x00408e7d 4   5    .text   ascii   FHWP
361  0x00008e92 0x00408e92 4   5    .text   ascii   FHPS
362  0x00008ea0 0x00408ea0 4   5    .text   ascii   VUR3
363  0x00008fb4 0x00408fb4 6   8    .text   utf8    U\bVW3ɿ blocks=Basic Latin,IPA Extensions
364  0x00009064 0x00409064 5   7    .text   utf8    E\b3ɉH blocks=Basic Latin,Latin Extended-B
365  0x00009086 0x00409086 5   6    .text   ascii   @\fvT2
366  0x0000909c 0x0040909c 4   6    .text   utf8    >\եU blocks=Basic Latin,Armenian
367  0x000090ac 0x004090ac 6   8    .text   utf8    u\bW3ɍF blocks=Basic Latin,Latin Extended-B
368  0x00009173 0x00409173 4   5    .text   ascii   3\b3X
369  0x00009190 0x00409190 5   6    .text   ascii   H 3X\b
370  0x00009562 0x00409562 4   7    .text   utf8    bʋI] blocks=Basic Latin,IPA Extensions
371  0x0000960d 0x0040960d 4   5    .text   ascii   F\~A
372  0x0000963c 0x0040963c 5   6    .text   ascii   9N\}-
373  0x00009649 0x00409649 6   7    .text   ascii   ~\9N\|
374  0x000096af 0x004096af 4   5    .text   ascii   _^[]
375  0x00009716 0x00409716 6   8    .text   utf8    $)zׂ,X blocks=Basic Latin,Hebrew
376  0x0000972a 0x0040972a 4   5    .text   ascii   E\bSV
377  0x0000973a 0x0040973a 4   5    .text   ascii   ABCD
378  0x00009741 0x00409741 4   5    .text   ascii   EFGH
379  0x00009748 0x00409748 4   5    .text   ascii   IJKL
380  0x0000974f 0x0040974f 4   5    .text   ascii   MNOP
381  0x00009756 0x00409756 4   5    .text   ascii   QRST
382  0x0000975d 0x0040975d 4   5    .text   ascii   UVWX
383  0x00009764 0x00409764 4   5    .text   ascii   YZab
384  0x0000976b 0x0040976b 4   5    .text   ascii   cdef
385  0x00009772 0x00409772 4   5    .text   ascii   ghij
386  0x00009779 0x00409779 4   5    .text   ascii   klmn
387  0x00009780 0x00409780 4   5    .text   ascii   opqr
388  0x00009787 0x00409787 4   5    .text   ascii   stuv
389  0x0000978e 0x0040978e 4   5    .text   ascii   wxyz
390  0x00009795 0x00409795 4   5    .text   ascii   0123
391  0x0000979c 0x0040979c 4   5    .text   ascii   4567
392  0x000097a3 0x004097a3 4   5    .text   ascii   89+/
393  0x00009877 0x00409877 7   8    .text   ascii   +E\b_^@[
394  0x0000989a 0x0040989a 4   6    .text   utf8    M\fVǅ blocks=Basic Latin,Latin Extended-B
395  0x000098a3 0x004098a3 5   7    .text   utf8    @@@@ǅ blocks=Basic Latin,Latin Extended-B
396  0x000098ad 0x004098ad 6   8    .text   utf8    @@@@ǅ\b blocks=Basic Latin,Latin Extended-B
397  0x000098b7 0x004098b7 6   8    .text   utf8    @@@@ǅ\f blocks=Basic Latin,Latin Extended-B
398  0x000098c1 0x004098c1 5   7    .text   utf8    @@@@ǅ blocks=Basic Latin,Latin Extended-B
399  0x000098cb 0x004098cb 5   7    .text   utf8    @@@@ǅ blocks=Basic Latin,Latin Extended-B
400  0x000098d5 0x004098d5 5   7    .text   utf8    @@@@ǅ blocks=Basic Latin,Latin Extended-B
401  0x000098df 0x004098df 5   7    .text   utf8    @@@@ǅ blocks=Basic Latin,Latin Extended-B
402  0x000098e9 0x004098e9 6   8    .text   utf8    @@@@ǅ  blocks=Basic Latin,Latin Extended-B
403  0x000098f3 0x004098f3 6   8    .text   utf8    @@@@ǅ$ blocks=Basic Latin,Latin Extended-B
404  0x000098fd 0x004098fd 6   8    .text   utf8    @@@@ǅ( blocks=Basic Latin,Latin Extended-B
405  0x00009907 0x00409907 4   5    .text   ascii   @@@>
406  0x00009913 0x00409913 6   8    .text   utf8    @@@?ǅ0 blocks=Basic Latin,Latin Extended-B
407  0x0000991d 0x0040991d 6   8    .text   utf8    4567ǅ4 blocks=Basic Latin,Latin Extended-B
408  0x00009927 0x00409927 6   8    .text   utf8    89:;ǅ8 blocks=Basic Latin,Latin Extended-B
409  0x00009931 0x00409931 6   8    .text   utf8    <=@@ǅ< blocks=Basic Latin,Latin Extended-B
410  0x0000993b 0x0040993b 6   8    .text   utf8    @@@@ǅ@ blocks=Basic Latin,Latin Extended-B
411  0x00009959 0x00409959 6   8    .text   utf8    \a\b\t\nǅL blocks=Basic Latin,Latin Extended-B
412  0x0000998b 0x0040998b 6   8    .text   utf8    @@@@ǅ` blocks=Basic Latin,Latin Extended-B
413  0x000099a9 0x004099a9 6   8    .text   utf8    !"#$ǅl blocks=Basic Latin,Latin Extended-B
414  0x000099b3 0x004099b3 6   8    .text   utf8    %&'(ǅp blocks=Basic Latin,Latin Extended-B
415  0x000099bd 0x004099bd 6   8    .text   utf8    )*+,ǅt blocks=Basic Latin,Latin Extended-B
416  0x000099c7 0x004099c7 6   8    .text   utf8    -./0ǅx blocks=Basic Latin,Latin Extended-B
417  0x000099d1 0x004099d1 6   8    .text   utf8    123@ǅ| blocks=Basic Latin,Latin Extended-B
418  0x000099db 0x004099db 4   5    .text   ascii   @@@@
419  0x000099e2 0x004099e2 4   5    .text   ascii   @@@@
420  0x000099e9 0x004099e9 4   5    .text   ascii   @@@@
421  0x000099f0 0x004099f0 4   5    .text   ascii   @@@@
422  0x000099f7 0x004099f7 4   5    .text   ascii   @@@@
423  0x000099fe 0x004099fe 4   5    .text   ascii   @@@@
424  0x00009a05 0x00409a05 4   5    .text   ascii   @@@@
425  0x00009a0c 0x00409a0c 4   5    .text   ascii   @@@@
426  0x00009a13 0x00409a13 4   5    .text   ascii   @@@@
427  0x00009a1a 0x00409a1a 4   5    .text   ascii   @@@@
428  0x00009a21 0x00409a21 4   5    .text   ascii   @@@@
429  0x00009a28 0x00409a28 4   5    .text   ascii   @@@@
430  0x00009a2f 0x00409a2f 4   5    .text   ascii   @@@@
431  0x00009a36 0x00409a36 4   5    .text   ascii   @@@@
432  0x00009a3d 0x00409a3d 4   5    .text   ascii   @@@@
433  0x00009a44 0x00409a44 4   5    .text   ascii   @@@@
434  0x00009a4b 0x00409a4b 4   5    .text   ascii   @@@@
435  0x00009a52 0x00409a52 4   5    .text   ascii   @@@@
436  0x00009a59 0x00409a59 4   5    .text   ascii   @@@@
437  0x00009a60 0x00409a60 4   5    .text   ascii   @@@@
438  0x00009a67 0x00409a67 4   5    .text   ascii   @@@@
439  0x00009a6e 0x00409a6e 4   5    .text   ascii   @@@@
440  0x00009a75 0x00409a75 4   5    .text   ascii   @@@@
441  0x00009a7c 0x00409a7c 4   5    .text   ascii   @@@@
442  0x00009a83 0x00409a83 4   5    .text   ascii   @@@@
443  0x00009a8a 0x00409a8a 4   5    .text   ascii   @@@@
444  0x00009a91 0x00409a91 4   5    .text   ascii   @@@@
445  0x00009a98 0x00409a98 4   5    .text   ascii   @@@@
446  0x00009a9f 0x00409a9f 4   5    .text   ascii   @@@@
447  0x00009aa6 0x00409aa6 4   5    .text   ascii   @@@@
448  0x00009aad 0x00409aad 4   5    .text   ascii   @@@@
449  0x00009ab4 0x00409ab4 4   5    .text   ascii   @@@@
450  0x00009abb 0x00409abb 4   5    .text   ascii   @@@@
451  0x00009ad0 0x00409ad0 5   7    .text   utf8    u\b+Mx
452  0x00009c55 0x00409c55 4   6    .text   utf8    u\f3Ʌ blocks=Basic Latin,Latin Extended-B
453  0x00009c63 0x00409c63 11  12   .text   ascii   <+t\f</t\b<=t
454  0x00009c90 0x00409c90 6   8    .text   utf8    3ɸgfff blocks=Basic Latin,IPA Extensions
455  0x00009d24 0x00409d24 5   6    .text   ascii   9E\fvx
456  0x00009d95 0x00409d95 4   6    .text   utf8    2ʈL8 blocks=Basic Latin,IPA Extensions
457  0x00009d9b 0x00409d9b 4   5    .text   ascii   ;E\fr
458  0x00009dbf 0x00409dbf 5   7    .text   utf8    ^]Ã~` blocks=Basic Latin,Latin-1 Supplement
459  0x00009df7 0x00409df7 4   5    .text   ascii   uKSW
460  0x00009e1d 0x00409e1d 4   5    .text   ascii   F\u\b
461  0x00009e2b 0x00409e2b 4   5    .text   ascii   @u\tV
462  0x00009e3f 0x00409e3f 4   5    .text   ascii   _[^]
463  0x0000a054 0x0040a054 5   6    .text   ascii   \t\a;F
464  0x0000a10a 0x0040a10a 5   7    .text   utf8    ]ËE\bj blocks=Basic Latin,Latin-1 Supplement
465  0x0000a29b 0x0040a29b 4   5    .text   ascii   E\fVP
466  0x0000a32f 0x0040a32f 4   5    .text   ascii   ]\bVW
467  0x0000a358 0x0040a358 4   5    .text   ascii   E\fVP
468  0x0000a439 0x0040a439 4   5    .text   ascii   SVW3
469  0x0000a54c 0x0040a54c 4   5    .text   ascii   E\f_3
470  0x0000a559 0x0040a559 5   7    .text   utf8    ]ËU\f3 blocks=Basic Latin,Latin-1 Supplement
471  0x0000a579 0x0040a579 4   5    .text   ascii   SVWh
472  0x0000a5e0 0x0040a5e0 4   5    .text   ascii   </t\f
473  0x0000a6b6 0x0040a6b6 6   8    .text   utf8    rȋE\f_3 blocks=Basic Latin,Latin Extended-B
474  0x0000a6c6 0x0040a6c6 6   8    .text   utf8    ]ËU\f_3 blocks=Basic Latin,Latin-1 Supplement
475  0x0000a6eb 0x0040a6eb 4   5    .text   ascii   u\fWj
476  0x0000a7ae 0x0040a7ae 5   7    .text   utf8    SV3ۉE blocks=Basic Latin,Arabic
477  0x0000a844 0x0040a844 5   6    .text   ascii   DESTf
478  0x0000a867 0x0040a867 6   9    .text   utf8    Mċ}ċM\f blocks=Basic Latin,Latin Extended-A
479  0x0000a8a3 0x0040a8a3 5   8    .text   utf8    Eċ}čE blocks=Basic Latin,Latin Extended-A
480  0x0000a976 0x0040a976 5   8    .text   utf8    Uċ}ĉ8 blocks=Basic Latin,Latin Extended-A
481  0x0000a98c 0x0040a98c 4   6    .text   utf8    UЉP\f blocks=Basic Latin,Cyrillic
482  0x0000abd4 0x0040abd4 4   5    .text   ascii   j@Sj
483  0x0000abec 0x0040abec 4   5    .text   ascii   RPQV
484  0x0000accf 0x0040accf 4   5    .text   ascii   j@Sj
485  0x0000ace7 0x0040ace7 4   5    .text   ascii   RPQV
486  0x0000adc2 0x0040adc2 5   6    .text   ascii   M\fj@j
487  0x0000ae5d 0x0040ae5d 4   5    .text   ascii   M\bPQ
488  0x0000ae7c 0x0040ae7c 4   6    .text   utf8    +Ƌu\b blocks=Basic Latin,Latin Extended-B
489  0x0000af8d 0x0040af8d 4   7    .text   utf8    M쉏(\n blocks=Basic Latin,Hangul Syllables
490  0x0000afce 0x0040afce 4   5    .text   ascii   }\bPj
491  0x0000b001 0x0040b001 5   6    .text   ascii   QRPVW
492  0x0000b0a4 0x0040b0a4 4   5    .text   ascii   U\bRV
493  0x0000b0bd 0x0040b0bd 7   11   .text   utf8    ]ԉ]܉]؉] blocks=Basic Latin,Cyrillic Supplement,Syriac,Arabic
494  0x0000b0e8 0x0040b0e8 4   5    .text   ascii   M\bSj
495  0x0000b146 0x0040b146 4   5    .text   ascii   PQRV
496  0x0000b16d 0x0040b16d 4   5    .text   ascii   U\bRV
497  0x0000b180 0x0040b180 8   9    .text   ascii   U\fSWPQRV
498  0x0000b1a8 0x0040b1a8 4   5    .text   ascii   \b_^[
499  0x0000b1c0 0x0040b1c0 4   5    .text   ascii   E\bj 
500  0x0000b1d8 0x0040b1d8 4   5    .text   ascii   M\bQV
501  0x0000b1e3 0x0040b1e3 4   5    .text   ascii   \b_^[
502  0x0000b1e9 0x0040b1e9 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
503  0x0000b20e 0x0040b20e 5   6    .text   ascii   U\bRWV
504  0x0000b247 0x0040b247 4   5    .text   ascii   M\bQV
505  0x0000b292 0x0040b292 6   7    .text   ascii   SSSPQV
506  0x0000b2ac 0x0040b2ac 4   5    .text   ascii   E\bPV
507  0x0000b2e4 0x0040b2e4 4   5    .text   ascii   \b_^[
508  0x0000b4cb 0x0040b4cb 6   7    .text   ascii   u!j@j+
509  0x0000b5d0 0x0040b5d0 5   6    .text   ascii   jZjAf
510  0x0000b75b 0x0040b75b 6   7    .text   ascii   ?XrgkU
511  0x0000b794 0x0040b794 5   6    .text   ascii   Rj\bPV
512  0x0000b815 0x0040b815 5   7    .text   utf8    ]ào,* blocks=Basic Latin,Latin-1 Supplement
513  0x0000b876 0x0040b876 4   9    .text   utf16le jjjj
514  0x0000b88c 0x0040b88c 5   6    .text   ascii   U\fQRP
515  0x0000b911 0x0040b911 4   5    .text   ascii   Dj\fj
516  0x0000b972 0x0040b972 4   5    .text   ascii   U\bQR
517  0x0000b999 0x0040b999 4   5    .text   ascii   SVW3
518  0x0000b9e5 0x0040b9e5 4   6    .text   utf8    Q3\tE
519  0x0000baaa 0x0040baaa 4   5    .text   ascii   \b_^3
520  0x0000bb0b 0x0040bb0b 5   6    .text   ascii   \fhYd8
521  0x0000bcc6 0x0040bcc6 4   5    .text   ascii   j\vj\n
522  0x0000bd11 0x0040bd11 4   5    .text   ascii   U\bRV
523  0x0000bd26 0x0040bd26 4   5    .text   ascii   E\bPV
524  0x0000bd60 0x0040bd60 4   5    .text   ascii   M\bQV
525  0x0000bd6a 0x0040bd6a 4   5    .text   ascii   U\bRV
526  0x0000bda4 0x0040bda4 4   5    .text   ascii   E\bPV
527  0x0000bdae 0x0040bdae 4   5    .text   ascii   M\fQj
528  0x0000bdb4 0x0040bdb4 4   5    .text   ascii   U\bRV
529  0x0000bdbe 0x0040bdbe 4   5    .text   ascii   E\bPV
530  0x0000be00 0x0040be00 4   5    .text   ascii   M\bQV
531  0x0000be0a 0x0040be0a 4   5    .text   ascii   U\fRj
532  0x0000be10 0x0040be10 4   5    .text   ascii   E\bPV
533  0x0000be4b 0x0040be4b 4   5    .text   ascii   M\bQV
534  0x0000bf80 0x0040bf80 4   5    .text   ascii   j\nWV
535  0x0000bf93 0x0040bf93 4   5    .text   ascii   E\bPV
536  0x0000c02b 0x0040c02b 4   5    .text   ascii   j\vWV
537  0x0000c041 0x0040c041 4   5    .text   ascii   U\bRV
538  0x0000c056 0x0040c056 4   5    .text   ascii   E\bPV
539  0x0000c090 0x0040c090 4   5    .text   ascii   M\bQV
540  0x0000c09a 0x0040c09a 4   5    .text   ascii   U\bRV
541  0x0000c0d4 0x0040c0d4 4   5    .text   ascii   E\bPV
542  0x0000c0ea 0x0040c0ea 4   5    .text   ascii   U\bRV
543  0x0000c167 0x0040c167 4   5    .text   ascii   t\WV
544  0x0000c175 0x0040c175 4   5    .text   ascii   j WV
545  0x0000c183 0x0040c183 4   5    .text   ascii   j\aWV
546  0x0000c191 0x0040c191 4   5    .text   ascii   u\nWV
547  0x0000c19f 0x0040c19f 4   5    .text   ascii   j\bWV
548  0x0000c2f7 0x0040c2f7 4   5    .text   ascii   Wj?V
549  0x0000c533 0x0040c533 4   5    .text   ascii   LjBV
550  0x0000c5b2 0x0040c5b2 4   5    .text   ascii   t\aHf
551  0x0000c6d5 0x0040c6d5 5   6    .text   ascii   \fSVWD
552  0x0000c6dd 0x0040c6dd 4   5    .text   ascii   Ltd0
553  0x0000c6f0 0x0040c6f0 10  11   .text   ascii   9B[C6VAqQd
554  0x0000c6ff 0x0040c6ff 4   5    .text   ascii   \e&iY
555  0x0000c72f 0x0040c72f 4   5    .text   ascii   ]` *
556  0x0000c75e 0x0040c75e 4   7    .text   utf8    ũP)͋ blocks=Latin Extended-A,Basic Latin,Combining Diacritical Marks
557  0x0000c76d 0x0040c76d 5   6    .text   ascii   \vDUl\t
558  0x0000c774 0x0040c774 4   5    .text   ascii   */-_
559  0x0000c79c 0x0040c79c 6   7    .text   ascii   \vED&Hl
560  0x0000c7af 0x0040c7af 4   5    .text   ascii   a\fq<
561  0x0000c7d4 0x0040c7d4 4   5    .text   ascii   #FN:
562  0x0000c7e0 0x0040c7e0 6   7    .text   ascii   :6sN\n-
563  0x0000c847 0x0040c847 5   6    .text   ascii   @\bVW3
564  0x0000c8ac 0x0040c8ac 4   6    .text   utf8    _^]Ã blocks=Basic Latin,Latin-1 Supplement
565  0x0000c8d0 0x0040c8d0 4   5    .text   ascii   u\bj\f
566  0x0000c8f9 0x0040c8f9 4   5    .text   ascii   u\bj\f
567  0x0000c925 0x0040c925 4   5    .text   ascii   u\bj\f
568  0x0000c9c7 0x0040c9c7 4   6    .text   utf8    ZvLƆ blocks=Basic Latin,Latin Extended-B
569  0x0000ca16 0x0040ca16 4   5    .text   ascii   _^[]
570  0x0000ca30 0x0040ca30 5   6    .text   ascii   u\fWt\t
571  0x0000cb73 0x0040cb73 4   5    .text   ascii   ,_^[
572  0x0000cb85 0x0040cb85 4   5    .text   ascii   \b_^[
573  0x0000cbac 0x0040cbac 5   7    .text   utf8    \b^]ËU blocks=Basic Latin,Latin-1 Supplement
574  0x0000cbce 0x0040cbce 4   5    .text   ascii   PRVQ
575  0x0000cbf2 0x0040cbf2 5   8    .text   utf8    PRVQ腢 blocks=Basic Latin,CJK Unified Ideographs
576  0x0000cbfe 0x0040cbfe 4   6    .text   utf8    ^]äX blocks=Basic Latin,Latin-1 Supplement
577  0x0000cc08 0x0040cc08 9   10   .text   ascii   )x{\r1(M0U
578  0x0000cc88 0x0040cc88 4   5    .text   ascii   u\bWV
579  0x0000cdba 0x0040cdba 7   9    .text   utf8    \frjjDVǆ blocks=Basic Latin,Latin Extended-B
580  0x0000cdfa 0x0040cdfa 4   5    .text   ascii   hO\bu
581  0x0000ce85 0x0040ce85 4   6    .text   utf8    Rǆ,\n blocks=Basic Latin,Latin Extended-B
582  0x0000cea6 0x0040cea6 4   5    .text   ascii   M\bQV
583  0x0000cfa2 0x0040cfa2 4   5    .text   ascii   M\bQV
584  0x0000d042 0x0040d042 5   7    .text   utf8    RWǆD  blocks=Basic Latin,Latin Extended-B
585  0x0000d07a 0x0040d07a 7   8    .text   ascii   'Ej-@'U
586  0x0000d094 0x0040d094 6   7    .text   ascii   t?Vhts
587  0x0000d09c 0x0040d09c 4   6    .text   utf8    Wǀ8  blocks=Basic Latin,Latin Extended-B
588  0x0000d0d3 0x0040d0d3 5   7    .text   utf8     ^_]Ã blocks=Basic Latin,Latin-1 Supplement
589  0x0000d0dd 0x0040d0dd 4   5    .text   ascii   m>iU
590  0x0000d0e5 0x0040d0e5 4   6    .text   utf8    u\bVǆ blocks=Basic Latin,Latin Extended-B
591  0x0000d127 0x0040d127 4   6    .text   utf8    ^]Á  blocks=Basic Latin,Latin-1 Supplement
592  0x0000d143 0x0040d143 6   8    .text   utf8    W3ɉE\b3 blocks=Basic Latin,Latin Extended-B
593  0x0000d216 0x0040d216 5   7    .text   utf8    t\nǃ4  blocks=Basic Latin,Latin Extended-B
594  0x0000d222 0x0040d222 4   5    .text   ascii   _^[]
595  0x0000d22a 0x0040d22a 4   6    .text   utf8    ҢKoX blocks=Cyrillic,Basic Latin
596  0x0000d234 0x0040d234 5   6    .text   ascii   M\fSVW
597  0x0000d2cc 0x0040d2cc 4   6    .text   utf8    Y'ǽU blocks=Basic Latin,Latin Extended-B
598  0x0000d388 0x0040d388 4   5    .text   ascii   in\ar
599  0x0000d3c1 0x0040d3c1 5   6    .text   ascii   Qj(RV
600  0x0000d420 0x0040d420 4   6    .text   utf8    ]ÚXJ blocks=Basic Latin,Latin-1 Supplement
601  0x0000d43f 0x0040d43f 5   6    .text   ascii   Pj\bQV
602  0x0000d492 0x0040d492 5   6    .text   ascii   _^H#E
603  0x0000d4ab 0x0040d4ab 4   5    .text   ascii   ]\fW3
604  0x0000d565 0x0040d565 4   5    .text   ascii   M\fQV
605  0x0000d5eb 0x0040d5eb 4   5    .text   ascii   t\nPV
606  0x0000d609 0x0040d609 5   8    .text   utf8    u\nPV辵 blocks=Basic Latin,CJK Unified Ideographs
607  0x0000d683 0x0040d683 5   6    .text   ascii   y\t_^3
608  0x0000d692 0x0040d692 4   5    .text   ascii   E\fVj
609  0x0000d6a6 0x0040d6a6 4   7    .text   utf8    PQS袰 blocks=Basic Latin,CJK Unified Ideographs
610  0x0000d707 0x0040d707 4   9    .text   utf16le jjjj
611  0x0000d726 0x0040d726 5   6    .text   ascii   u\a_^3
612  0x0000d755 0x0040d755 4   5    .text   ascii   \bPQW
613  0x0000d77b 0x0040d77b 4   5    .text   ascii   ]\bVW
614  0x0000d7bc 0x0040d7bc 4   5    .text   ascii   \aVPS
615  0x0000d7d7 0x0040d7d7 4   5    .text   ascii   \b_^3
616  0x0000d7f7 0x0040d7f7 5   7    .text   utf8    E\f3ɉM blocks=Basic Latin,Latin Extended-B
617  0x0000d826 0x0040d826 4   7    .text   utf8    M\bQ袭 blocks=Basic Latin,CJK Unified Ideographs
618  0x0000d85c 0x0040d85c 4   5    .text   ascii   h&M4
619  0x0000d882 0x0040d882 5   8    .text   utf8    07uЉv blocks=Basic Latin,Cyrillic
620  0x0000d8b6 0x0040d8b6 6   9    .text   utf8    }\bjqW萵 blocks=Basic Latin,CJK Unified Ideographs
621  0x0000d96c 0x0040d96c 6   7    .text   ascii   )v\fj)j
622  0x0000d9b6 0x0040d9b6 4   5    .text   ascii   um9]
623  0x0000d9bb 0x0040d9bb 4   5    .text   ascii   ttSj
624  0x0000da4f 0x0040da4f 4   5    .text   ascii   xlCo
625  0x0000da56 0x0040da56 5   6    .text   ascii   okief
626  0x0000db6e 0x0040db6e 4   6    .text   utf8    Qǆt  blocks=Basic Latin,Latin Extended-B
627  0x0000dd49 0x0040dd49 4   5    .text   ascii   VWh\b
628  0x0000dda7 0x0040dda7 4   5    .text   ascii   u\b_3
629  0x0000de17 0x0040de17 4   5    .text   ascii   G QP
630  0x0000ded6 0x0040ded6 6   7    .text   ascii   h+Q0$j
631  0x0000df6d 0x0040df6d 4   5    .text   ascii   W2\U
632  0x0000e18b 0x0040e18b 4   6    .text   utf8    ]Ëu\f blocks=Basic Latin,Latin-1 Supplement
633  0x0000e20e 0x0040e20e 4   5    .text   ascii   F RP
634  0x0000e240 0x0040e240 4   5    .text   ascii   }\fSj
635  0x0000e271 0x0040e271 13  16   .text   utf8    QSSj\fSSSSWSV螫 blocks=Basic Latin,CJK Unified Ideographs
636  0x0000e32b 0x0040e32b 5   6    .text   ascii   uw9~$
637  0x0000e39c 0x0040e39c 4   5    .text   ascii   \b_^[
638  0x0000e44a 0x0040e44a 4   5    .text   ascii   QRPV
639  0x0000e4f3 0x0040e4f3 4   7    .text   utf8    QRV襢 blocks=Basic Latin,CJK Unified Ideographs
640  0x0000e501 0x0040e501 4   5    .text   ascii   j@Sj
641  0x0000e519 0x0040e519 4   5    .text   ascii   QRPV
642  0x0000e532 0x0040e532 5   6    .text   ascii   U\b_^[
643  0x0000e57c 0x0040e57c 4   5    .text   ascii   \b_^[
644  0x0000e59e 0x0040e59e 4   5    .text   ascii   \b_^[
645  0x0000e62d 0x0040e62d 5   6    .text   ascii   FHSPR
646  0x0000e684 0x0040e684 4   5    .text   ascii   FHPW
647  0x0000e6b4 0x0040e6b4 4   7    .text   utf8    _ S褸 blocks=Basic Latin,CJK Unified Ideographs
648  0x0000e71f 0x0040e71f 4   6    .text   utf8    t҃~  blocks=Basic Latin,Cyrillic
649  0x0000e725 0x0040e725 4   6    .text   utf8    t̃~$ blocks=Basic Latin,Combining Diacritical Marks
650  0x0000e72b 0x0040e72b 4   6    .text   utf8    tƃ~( blocks=Basic Latin,Latin Extended-B
651  0x0000e782 0x0040e782 4   5    .text   ascii   M\fPj
652  0x0000e79c 0x0040e79c 4   5    .text   ascii   FD^[
653  0x0000e7b5 0x0040e7b5 4   5    .text   ascii   <SVW
654  0x0000e7ef 0x0040e7ef 4   7    .text   utf8    ۉE߈E blocks=Arabic,Basic Latin,NKo
655  0x0000e883 0x0040e883 4   5    .text   ascii   M\bPj
656  0x0000e8b5 0x0040e8b5 4   5    .text   ascii   U\bQj
657  0x0000e8c5 0x0040e8c5 4   5    .text   ascii    _^3
658  0x0000e8fa 0x0040e8fa 4   5    .text   ascii   guid
659  0x0000e933 0x0040e933 4   5    .text   ascii   host
660  0x0000e93a 0x0040e93a 4   5    .text   ascii   name
661  0x0000e95b 0x0040e95b 4   5    .text   ascii   http
662  0x0000e962 0x0040e962 5   6    .text   ascii   Realf
663  0x0000e973 0x0040e973 5   8    .text   utf8    EƉEʉE blocks=Basic Latin,Latin Extended-B,IPA Extensions
664  0x0000e9ac 0x0040e9ac 4   6    .text   utf8    QSƅp blocks=Basic Latin,Latin Extended-B
665  0x0000ea92 0x0040ea92 4   5    .text   ascii   M\bPj
666  0x0000eaf0 0x0040eaf0 4   5    .text   ascii   U\bQj
667  0x0000eb05 0x0040eb05 6   7    .text   ascii   U\bPWQR
668  0x0000eb4e 0x0040eb4e 4   5    .text   ascii   @PQV
669  0x0000eb5a 0x0040eb5a 4   5    .text   ascii   E\bRj
670  0x0000eb6f 0x0040eb6f 6   7    .text   ascii   E\bQWRP
671  0x0000eb9b 0x0040eb9b 4   5    .text   ascii   E\bRP
672  0x0000ebc8 0x0040ebc8 4   5    .text   ascii   ]\bV3
673  0x0000ebda 0x0040ebda 4   5    .text   ascii   \r\nUR
674  0x0000ec23 0x0040ec23 5   8    .text   utf8    EIEŉE blocks=Basic Latin,Latin Extended-A
675  0x0000ec6f 0x0040ec6f 4   5    .text   ascii   ~hWS
676  0x0000ec7c 0x0040ec7c 5   6    .text   ascii   >2u\ej
