[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000d6 0x000000d6 6   7            ascii   i%Rich
2     0x000001f0 0x000001f0 5   6            ascii   .text
3     0x00000217 0x00000217 7   8            ascii   `.rdata
4     0x0000023f 0x0000023f 6   7            ascii   @.data
5     0x00000268 0x00000268 5   6            ascii   .rsrc
6     0x0000028f 0x0000028f 7   8            ascii   @.reloc
7     0x0000044a 0x0040104a 4   5    .text   ascii   SVW3
8     0x000004a8 0x004010a8 5   6    .text   ascii   D$\f\r$
9     0x000004ca 0x004010ca 4   5    .text   ascii   D$\fT
10    0x000005a8 0x004011a8 5   6    .text   ascii   D$\f8i
11    0x000005ca 0x004011ca 4   5    .text   ascii   D$\fm
12    0x00000641 0x00401241 5   6    .text   ascii   D$\fPQ
13    0x00000652 0x00401252 5   6    .text   ascii   D$\f{2
14    0x00000663 0x00401263 5   6    .text   ascii   D$\f"k
15    0x00000696 0x00401296 5   6    .text   ascii   D$\fzr
16    0x000006da 0x004012da 4   5    .text   ascii   D$\fA
17    0x000006fc 0x004012fc 5   6    .text   ascii   D$\f=Z
18    0x0000071e 0x0040131e 5   6    .text   ascii   D$\fDG
19    0x00000773 0x00401373 5   6    .text   ascii   D$\f?\n
20    0x00000784 0x00401384 5   6    .text   ascii   D$\f3H
21    0x000007a2 0x004013a2 5   6    .text   ascii   D$\f9X
22    0x0000082a 0x0040142a 5   6    .text   ascii   D$\fBU
23    0x0000083b 0x0040143b 4   5    .text   ascii   D$\f,
24    0x0000084c 0x0040144c 4   5    .text   ascii   D$\f/
25    0x000008b2 0x004014b2 4   5    .text   ascii   D$\fz
26    0x000008c3 0x004014c3 5   6    .text   ascii   D$\ft{
27    0x000008f6 0x004014f6 5   6    .text   ascii   D$\f'f
28    0x0000096d 0x0040156d 4   5    .text   ascii   D$\fv
29    0x000009a0 0x004015a0 5   6    .text   ascii   D$\f)\a
30    0x000009f5 0x004015f5 5   6    .text   ascii   D$\fP\r
31    0x00000a39 0x00401639 5   6    .text   ascii   D$\f#)
32    0x00000a8e 0x0040168e 4   5    .text   ascii   D$\fH
33    0x00000ac1 0x004016c1 5   6    .text   ascii   D$\f-2
34    0x00000ae3 0x004016e3 5   6    .text   ascii   D$\f`\f
35    0x00000b16 0x00401716 5   6    .text   ascii   YY9|$
36    0x00000b55 0x00401755 4   5    .text   ascii   =tqA
37    0x00000b6a 0x0040176a 4   5    .text   ascii   D$0;
38    0x00000b9c 0x0040179c 6   7    .text   ascii   ;D$0w.
39    0x00000bd2 0x004017d2 6   7    .text   ascii   9|$ t\v
40    0x00000c1e 0x0040181e 6   7    .text   ascii   \f9t$\ft
41    0x00000c3a 0x0040183a 4   5    .text   ascii   D$TP
42    0x00000c46 0x00401846 7   8    .text   ascii   |$T\tt\bf
43    0x00000c7d 0x0040187d 5   6    .text   ascii   D$|VP
44    0x00000c95 0x00401895 4   5    .text   ascii   D$DP
45    0x00000c9a 0x0040189a 11  12   .text   ascii   D$|PVVj@VVV
46    0x00000cac 0x004018ac 4   6    .text   utf8    PVǄ$ blocks=Basic Latin,Latin Extended-B
47    0x00000cc8 0x004018c8 4   5    .text   ascii   5dqA
48    0x00000cde 0x004018de 4   5    .text   ascii   _^[3
49    0x00000d03 0x00401903 5   6    .text   ascii   ;F\bu\a
50    0x00000d1d 0x0040191d 5   6    .text   ascii   ;F\bu\a
51    0x00000d4c 0x0040194c 4   5    .text   ascii   ?v\nh
52    0x00000d96 0x00401996 4   5    .text   ascii   ?v\nh
53    0x00000dad 0x004019ad 4   5    .text   ascii   sFSW
54    0x00000e7b 0x00401a7b 4   5    .text   ascii   =tqA
55    0x00000f75 0x00401b75 4   5    .text   ascii   ]\bVS
56    0x00000fde 0x00401bde 4   5    .text   ascii   _^[]
57    0x00001026 0x00401c26 4   5    .text   ascii   M\fW;
