[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000d8 0x000000d8 4    5            ascii   Rich
2     0x000001f0 0x000001f0 5    6            ascii   .text
3     0x00000217 0x00000217 7    8            ascii   `.rdata
4     0x00000240 0x00000240 5    6            ascii   .data
5     0x00000268 0x00000268 5    6            ascii   .rsrc
6     0x0000028f 0x0000028f 7    8            ascii   @.reloc
7     0x00000407 0x10001007 12   13   .text   ascii   0f;1u\v@@AAJu
8     0x00000807 0x10001407 5    6    .text   ascii   QQSVW
9     0x000008cd 0x100014cd 6    7    .text   ascii   9|$\bt\n
10    0x000008d7 0x100014d7 5    6    .text   ascii   9D$\bt
11    0x000008e2 0x100014e2 6    7    .text   ascii   9t$\ftq
12    0x00000969 0x10001569 5    6    .text   ascii   L$<_d
13    0x000009a9 0x100015a9 4    5    .text   ascii   \fSVW
14    0x000009fb 0x100015fb 4    6    .text   utf8    Ë]\bS blocks=Latin-1 Supplement,Basic Latin
15    0x00000ab0 0x100016b0 4    5    .text   ascii    SVW
16    0x00000af8 0x100016f8 5    6    .text   ascii   \bPWQW
17    0x00000b1f 0x1000171f 5    6    .text   ascii   E\f_^d
18    0x00000b54 0x10001754 4    5    .text   ascii   D$tP
19    0x00000b6b 0x1000176b 4    5    .text   ascii   D$xP
20    0x00000b92 0x10001792 4    5    .text   ascii   +L$ 
21    0x00000b9f 0x1000179f 4    5    .text   ascii   9D$ 
22    0x00000ba4 0x100017a4 4    5    .text   ascii   D$,v
23    0x00000baf 0x100017af 8    9    .text   ascii   |$ ;|$$v
24    0x00000be0 0x100017e0 4    5    .text   ascii   ;|$,
25    0x00000bf3 0x100017f3 4    5    .text   ascii   ;~\br
26    0x00000bfe 0x100017fe 4    5    .text   ascii   D$8P
27    0x00000c10 0x10001810 4    5    .text   ascii   D$8P
28    0x00000c35 0x10001835 4    5    .text   ascii   \$4;
29    0x00000c6a 0x1000186a 4    5    .text   ascii   ;s\bv
30    0x00000c96 0x10001896 4    5    .text   ascii   ;{\br
31    0x00000ca1 0x100018a1 4    6    .text   utf8    Ǎt$X blocks=Latin Extended-B,Basic Latin
32    0x00000cc9 0x100018c9 4    5    .text   ascii   D$<P
33    0x00000d07 0x10001907 4    5    .text   ascii   u\bPj
34    0x00000d5b 0x1000195b 4    5    .text   ascii   ;{\br
35    0x00000d71 0x10001971 5    6    .text   ascii   D$8Pj
36    0x00000d8f 0x1000198f 4    5    .text   ascii   D$8P
37    0x00000da0 0x100019a0 4    5    .text   ascii   ;H\br
38    0x00000e86 0x10001a86 4    5    .text   ascii   \tu%f
39    0x000010be 0x10001cbe 4    6    .text   utf8    Ë@\b+ blocks=Latin-1 Supplement,Basic Latin
40    0x000010ec 0x10001cec 5    6    .text   ascii   E\fSVW
41    0x000010f2 0x10001cf2 4    5    .text   ascii   }\b9G
42    0x000011f8 0x10001df8 4    5    .text   ascii   9}\fs
43    0x00001248 0x10001e48 4    5    .text   ascii   XPRQ
44    0x00001260 0x10001e60 5    6    .text   ascii   E\b_^]
45    0x00001282 0x10001e82 4    5    .text   ascii   Wj\bP
46    0x000012c1 0x10001ec1 4    5    .text   ascii   9}\bt
47    0x000012cb 0x10001ecb 5    6    .text   ascii   9u\fuC
48    0x00001325 0x10001f25 4    5    .text   ascii   E\f;E
49    0x0000132b 0x10001f2b 4    5    .text   ascii   M\bt 
50    0x00001384 0x10001f84 4    5    .text   ascii   8Y)t
51    0x0000138f 0x10001f8f 7    10   .text   utf8    v\b_^[Ëʋ blocks=Basic Latin,Latin-1 Supplement,IPA Extensions
52    0x00001399 0x10001f99 4    5    .text   ascii   8Z)t
53    0x000013a9 0x10001fa9 7    9    .text   utf8    ȋA\b8X)t blocks=Latin Extended-B,Basic Latin
54    0x000013de 0x10001fde 4    5    .text   ascii   QQSW
55    0x000013e8 0x10001fe8 5    6    .text   ascii   \bPWQW
56    0x0000145a 0x1000205a 4    5    .text   ascii   QQSW
57    0x00001464 0x10002064 5    6    .text   ascii   \bPWQW
58    0x000014bd 0x100020bd 5    6    .text   ascii   8X)t\a
59    0x000014ca 0x100020ca 7    8    .text   ascii   H\b8Y)u\e
60    0x000014d7 0x100020d7 4    5    .text   ascii   8X)t
61    0x000014e4 0x100020e4 5    6    .text   ascii   ;H\bu\v
62    0x000014ef 0x100020ef 4    5    .text   ascii   8X)t
63    0x0000154e 0x1000214e 5    6    .text   ascii   u\fWQP
64    0x00001586 0x10002186 4    5    .text   ascii   ;E\fs
65    0x000015b3 0x100021b3 5    6    .text   ascii   ]\fPS+
66    0x000016be 0x100022be 4    5    .text   ascii   QQ9~
67    0x000016cf 0x100022cf 4    5    .text   ascii   ;E\bs
68    0x000017a7 0x100023a7 6    7    .text   ascii   VWt+h4
69    0x000017fb 0x100023fb 6    8    .text   utf8    ;Ëx\buv blocks=Basic Latin,Latin-1 Supplement
70    0x00001852 0x10002452 5    6    .text   ascii   9Z\bu{
71    0x0000187e 0x1000247e 5    6    .text   ascii   \b;C\bu
72    0x00001a34 0x10002634 4    5    .text   ascii   \fSVW
73    0x00001a55 0x10002655 4    5    .text   ascii   N\fQP
74    0x00001ac5 0x100026c5 5    6    .text   ascii   QQSVW
75    0x00001b34 0x10002734 4    5    .text   ascii   9}\bt
76    0x00001b3e 0x1000273e 5    6    .text   ascii   9u\fuC
77    0x00001b98 0x10002798 4    5    .text   ascii   E\f;E
78    0x00001b9e 0x1000279e 4    5    .text   ascii   M\bt 
79    0x00001bd8 0x100027d8 5    6    .text   ascii   QQSVW
80    0x00001c42 0x10002842 6    7    .text   ascii    ;t$\bu
81    0x00001c98 0x10002898 5    7    .text   utf8    4\n3ۉ] blocks=Basic Latin,Arabic
82    0x00001ce2 0x100028e2 7    8    .text   ascii   u\b9]\fv!
83    0x00001d5f 0x1000295f 5    6    .text   ascii   9T$\br
84    0x00001d71 0x10002971 5    6    .text   ascii   ;L$\bv
