[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x00433160 NONE FUNC KERNEL32.DLL CloseHandle
2   0x00433164 NONE FUNC KERNEL32.DLL CreateFileA
3   0x00433168 NONE FUNC KERNEL32.DLL CreateProcessA
4   0x0043316c NONE FUNC KERNEL32.DLL CreateToolhelp32Snapshot
5   0x00433170 NONE FUNC KERNEL32.DLL EnterCriticalSection
6   0x00433174 NONE FUNC KERNEL32.DLL ExitProcess
7   0x00433178 NONE FUNC KERNEL32.DLL GetACP
8   0x0043317c NONE FUNC KERNEL32.DLL GetCPInfo
9   0x00433180 NONE FUNC KERNEL32.DLL GetCommandLineA
10  0x00433184 NONE FUNC KERNEL32.DLL GetCurrentDirectoryA
11  0x00433188 NONE FUNC KERNEL32.DLL GetCurrentThreadId
12  0x0043318c NONE FUNC KERNEL32.DLL GetDriveTypeA
13  0x00433190 NONE FUNC KERNEL32.DLL GetEnvironmentStrings
14  0x00433194 NONE FUNC KERNEL32.DLL GetExitCodeProcess
15  0x00433198 NONE FUNC KERNEL32.DLL GetFileAttributesA
16  0x0043319c NONE FUNC KERNEL32.DLL GetFileType
17  0x004331a0 NONE FUNC KERNEL32.DLL GetFullPathNameA
18  0x004331a4 NONE FUNC KERNEL32.DLL GetLastError
19  0x004331a8 NONE FUNC KERNEL32.DLL GetLocalTime
20  0x004331ac NONE FUNC KERNEL32.DLL GetLocaleInfoA
21  0x004331b0 NONE FUNC KERNEL32.DLL GetLogicalDrives
22  0x004331b4 NONE FUNC KERNEL32.DLL GetModuleFileNameA
23  0x004331b8 NONE FUNC KERNEL32.DLL GetModuleHandleA
24  0x004331bc NONE FUNC KERNEL32.DLL GetOEMCP
25  0x004331c0 NONE FUNC KERNEL32.DLL GetProcAddress
26  0x004331c4 NONE FUNC KERNEL32.DLL GetProcessHeap
27  0x004331c8 NONE FUNC KERNEL32.DLL GetShortPathNameA
28  0x004331cc NONE FUNC KERNEL32.DLL GetStartupInfoA
29  0x004331d0 NONE FUNC KERNEL32.DLL GetStdHandle
30  0x004331d4 NONE FUNC KERNEL32.DLL GetStringTypeA
31  0x004331d8 NONE FUNC KERNEL32.DLL GetStringTypeW
32  0x004331dc NONE FUNC KERNEL32.DLL GetSystemDefaultLangID
33  0x004331e0 NONE FUNC KERNEL32.DLL GetSystemInfo
34  0x004331e4 NONE FUNC KERNEL32.DLL GetTimeZoneInformation
35  0x004331e8 NONE FUNC KERNEL32.DLL GetUserDefaultLCID
36  0x004331ec NONE FUNC KERNEL32.DLL GetVersion
37  0x004331f0 NONE FUNC KERNEL32.DLL GetVersionExA
38  0x004331f4 NONE FUNC KERNEL32.DLL GlobalMemoryStatus
39  0x004331f8 NONE FUNC KERNEL32.DLL HeapAlloc
40  0x004331fc NONE FUNC KERNEL32.DLL HeapFree
41  0x00433200 NONE FUNC KERNEL32.DLL IsValidLocale
42  0x00433204 NONE FUNC KERNEL32.DLL LCMapStringA
43  0x00433208 NONE FUNC KERNEL32.DLL LeaveCriticalSection
44  0x0043320c NONE FUNC KERNEL32.DLL LoadLibraryA
45  0x00433210 NONE FUNC KERNEL32.DLL Module32First
46  0x00433214 NONE FUNC KERNEL32.DLL MultiByteToWideChar
47  0x00433218 NONE FUNC KERNEL32.DLL OpenProcess
48  0x0043321c NONE FUNC KERNEL32.DLL RaiseException
49  0x00433220 NONE FUNC KERNEL32.DLL ReadFile
50  0x00433224 NONE FUNC KERNEL32.DLL ReadProcessMemory
51  0x00433228 NONE FUNC KERNEL32.DLL RtlUnwind
52  0x0043322c NONE FUNC KERNEL32.DLL SetConsoleCtrlHandler
53  0x00433230 NONE FUNC KERNEL32.DLL SetFilePointer
54  0x00433234 NONE FUNC KERNEL32.DLL SetHandleCount
55  0x00433238 NONE FUNC KERNEL32.DLL SetLastError
56  0x0043323c NONE FUNC KERNEL32.DLL SetThreadLocale
57  0x00433240 NONE FUNC KERNEL32.DLL TlsAlloc
58  0x00433244 NONE FUNC KERNEL32.DLL TlsFree
59  0x00433248 NONE FUNC KERNEL32.DLL TlsGetValue
60  0x0043324c NONE FUNC KERNEL32.DLL TlsSetValue
61  0x00433250 NONE FUNC KERNEL32.DLL UnhandledExceptionFilter
62  0x00433254 NONE FUNC KERNEL32.DLL VirtualAlloc
63  0x00433258 NONE FUNC KERNEL32.DLL VirtualFree
64  0x0043325c NONE FUNC KERNEL32.DLL VirtualQueryEx
65  0x00433260 NONE FUNC KERNEL32.DLL WaitForSingleObject
66  0x00433264 NONE FUNC KERNEL32.DLL WideCharToMultiByte
67  0x00433268 NONE FUNC KERNEL32.DLL WriteFile
1   0x00433280 NONE FUNC USER32.DLL   EnumThreadWindows
2   0x00433284 NONE FUNC USER32.DLL   MessageBoxA
3   0x00433288 NONE FUNC USER32.DLL   wsprintfA
1   0x004332a0 NONE FUNC PSAPI.DLL    EnumProcessModules
2   0x004332a4 NONE FUNC PSAPI.DLL    EnumProcesses
3   0x004332a8 NONE FUNC PSAPI.DLL    GetModuleBaseNameA


