Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c7 0x000000c7 5   6            ascii   ]",{]
2    0x00000117 0x00000117 5   6            ascii   ]Rich
3    0x00000228 0x00000228 5   6            ascii   .text
4    0x0000024f 0x0000024f 7   8            ascii   `.rdata
5    0x00000277 0x00000277 6   7            ascii   @.data
6    0x000002a0 0x000002a0 5   6            ascii   .rsrc
7    0x000002c7 0x000002c7 7   8            ascii   @.reloc
33   0x00002c59 0x00403859 4   5    .text   ascii   j@hd
34   0x00002cb2 0x004038b2 4   6    .text   utf8    PhėA blocks=Basic Latin,Latin Extended-A
35   0x00002cbf 0x004038bf 5   6    .text   ascii   \fj\h:
36   0x000030fa 0x00403cfa 4   6    .text   utf8    RhėA blocks=Basic Latin,Latin Extended-A
37   0x0000365c 0x0040425c 5   6    .text   ascii   Php)@
38   0x0000366c 0x0040426c 5   7    .text   utf8    uThėA blocks=Basic Latin,Latin Extended-A
39   0x00003713 0x00404313 5   6    .text   ascii   \n\n\n\n\n
40   0x00003719 0x00404319 6   7    .text   ascii   \n\n\n\n\n\n
41   0x00003727 0x00404327 29  30   .text   ascii   \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\a\n\n\n\n\n\n\n\n\n\b\t
42   0x00003855 0x00404455 4   5    .text   ascii   hPnA
43   0x000039d0 0x004045d0 4   5    .text   ascii   WVS3
44   0x00003a5b 0x0040465b 7   8    .text   ascii   w\br\a;D$
45   0x00003a7b 0x0040467b 4   5    .text   ascii   %$"A
46   0x00003a97 0x00404697 4   5    .text   ascii   E\fPj
47   0x00003b07 0x00404707 4   5    .text   ascii   E\fPj
48   0x00003b3e 0x0040473e 4   6    .text   utf8    3ɋU\f blocks=Basic Latin,Latin Extended-B
49   0x00003b5f 0x0040475f 4   6    .text   utf8    \f3ҋE blocks=Basic Latin,Cyrillic
50   0x00003d74 0x00404974 5   6    .text   ascii   }\b u\a
51   0x00003d94 0x00404994 5   6    .text   ascii   }\b0|\r
52   0x00003eb5 0x00404ab5 5   6    .text   ascii   E\bPj\b
53   0x00003f18 0x00404b18 4   5    .text   ascii   U\fRj
54   0x00003fba 0x00404bba 5   6    .text   ascii   ;U\fs\b
55   0x0000405b 0x00404c5b 7   8    .text   ascii   M\b;M\fv\v
56   0x00004068 0x00404c68 5   6    .text   ascii   9U\br0
57   0x000041ec 0x00404dec 4   5    .text   ascii   E\bPj
58   0x0000445a 0x0040505a 4   5    .text   ascii   \rH"A
59   0x000045f5 0x004051f5 4   5    .text   ascii   HjDj
60   0x00004632 0x00405232 4   5    .text   ascii   M\bQj
61   0x00004858 0x00405458 4   6    .text   utf8    E؋M\b blocks=Basic Latin,Arabic
62   0x00004af1 0x004056f1 4   5    .text   ascii   M\bQj
63   0x00004b4c 0x0040574c 4   5    .text   ascii   M\bQj
64   0x00004b8f 0x0040578f 4   5    .text   ascii   M\bQj
65   0x00004bd0 0x004057d0 4   5    .text   ascii   M\fQj
66   0x00004bd6 0x004057d6 4   5    .text   ascii   U\bRj
67   0x00004c09 0x00405809 4   5    .text   ascii   M\fQj
68   0x00004c0f 0x0040580f 4   5    .text   ascii   U\bRj
69   0x00004c29 0x00405829 5   7    .text   utf8    v\f3\vM
70   0x0000532b 0x00405f2b 5   6    .text   ascii   M\fQht
71   0x00006163 0x00406d63 4   6    .text   utf8    E܋M\b blocks=Basic Latin,Syriac
72   0x000061a7 0x00406da7 4   6    .text   utf8    E؋HP blocks=Basic Latin,Arabic
73   0x000061ff 0x00406dff 5   6    .text   ascii   t1j@h
74   0x00006261 0x00406e61 4   6    .text   utf8    E܋H< blocks=Basic Latin,Syriac
75   0x00006296 0x00406e96 4   6    .text   utf8    M܋Q< blocks=Basic Latin,Syriac
76   0x000062a9 0x00406ea9 5   7    .text   utf8    U؋BTP blocks=Basic Latin,Arabic
77   0x000062c0 0x00406ec0 4   6    .text   utf8    E؋HT blocks=Basic Latin,Arabic
78   0x0000633b 0x00406f3b 4   5    .text   ascii   D\n\fP
79   0x00006581 0x00407181 6   10   .text   utf8    UЋEЋMЋ blocks=Basic Latin,Cyrillic
80   0x000065dd 0x004071dd 6   10   .text   utf8    ŰE̋M̋ blocks=Basic Latin,Combining Diacritical Marks
81   0x00006639 0x00407239 6   10   .text   utf8    UȋEȋMȋ blocks=Basic Latin,Latin Extended-B
82   0x00006695 0x00407295 6   10   .text   utf8    UċEċMċ blocks=Basic Latin,Latin Extended-A
83   0x000066f1 0x004072f1 6   10   .text   utf8    U\vE\vM\v
84   0x000068f4 0x004074f4 6   7    .text   ascii   j\fh0#A
85   0x00006917 0x00407517 5   6    .text   ascii   Ph #A
86   0x00006924 0x00407524 4   5    .text   ascii   \fj h
87   0x0000693d 0x0040753d 4   5    .text   ascii   \fj h
88   0x00006956 0x00407556 4   5    .text   ascii   \fj h
89   0x000069e2 0x004075e2 4   5    .text   ascii   U\bRj
90   0x00006af2 0x004076f2 4   5    .text   ascii   U\bRj
91   0x00006bbc 0x004077bc 5   6    .text   ascii   M\b+H4
92   0x00006c24 0x00407824 5   9    .text   utf8    U؋E؋M blocks=Basic Latin,Arabic
93   0x00006c6b 0x0040786b 4   7    .text   utf8    E܋Mԉ blocks=Basic Latin,Syriac,Cyrillic Supplement
94   0x00006c83 0x00407883 5   8    .text   utf8    M܋Uԉ\n blocks=Basic Latin,Syriac,Cyrillic Supplement
95   0x00006db3 0x004079b3 4   7    .text   utf8    U\vEȃ blocks=Basic Latin,Latin Extended-B
96   0x00006dfb 0x004079fb 4   5    .text   ascii   E\fPj
97   0x00006fce 0x00407bce 7   8    .text   ascii   M\fQh<#A
98   0x0000702c 0x00407c2c 4   5    .text   ascii   E\bPj
99   0x0000708c 0x00407c8c 4   5    .text   ascii   E\bPj
100  0x0000710c 0x00407d0c 4   5    .text   ascii   E\bPj
101  0x000071a5 0x00407da5 4   5    .text   ascii   E\bPj
102  0x0000734d 0x00407f4d 4   5    .text   ascii   M\bQj
103  0x00007370 0x00407f70 5   8    .text   utf8    U܉UЋE blocks=Basic Latin,Syriac,Cyrillic
104  0x00007379 0x00407f79 4   6    .text   utf8    Eԃ}\f blocks=Basic Latin,Cyrillic Supplement
105  0x00007399 0x00407f99 5   8    .text   utf8    M܉MЋU blocks=Basic Latin,Syriac,Cyrillic
106  0x0000758a 0x0040818a 6   14   .text   utf16le jjjjjj
107  0x000075d4 0x004081d4 4   5    .text   ascii   ;\bs$
108  0x00007659 0x00408259 7   15   .text   utf16le jjjjjjj
109  0x0000782d 0x0040842d 8   17   .text   utf16le jjjjjjjj
110  0x0000787f 0x0040847f 4   6    .text   utf8    Mă=$ blocks=Basic Latin,Latin Extended-A
111  0x000078a0 0x004084a0 6   13   .text   utf16le jjjjjj
112  0x00007ae8 0x004086e8 5   6    .text   ascii   ;T\b\bu
113  0x00007c39 0x00408839 5   6    .text   ascii   E\bPhH
114  0x00007c84 0x00408884 4   9    .text   utf16le Ajjj
115  0x00007cde 0x004088de 4   5    .text   ascii   h`#A
116  0x00007d19 0x00408919 4   5    .text   ascii   \rX#A
117  0x00007d36 0x00408936 4   5    .text   ascii   \rD#A
118  0x00007f3c 0x00408b3c 4   6    .text   utf8    ËU\bR blocks=Latin-1 Supplement,Basic Latin
119  0x00008067 0x00408c67 4   7    .text   utf8    \fB뾋E blocks=Basic Latin,Hangul Syllables
120  0x000081d7 0x00408dd7 4   6    .text   utf8    PhėA blocks=Basic Latin,Latin Extended-A
121  0x000081f7 0x00408df7 5   6    .text   ascii   Qj\fj\n
122  0x00008247 0x00408e47 7   8    .text   ascii   E\bPh0fA
123  0x00008311 0x00408f11 5   6    .text   ascii   s;j2j
124  0x00008573 0x00409173 4   5    .text   ascii   E\fPj
125  0x0000887c 0x0040947c 4   5    .text   ascii   E\f3L
126  0x00008ab1 0x004096b1 4   5    .text   ascii   58fA
127  0x00008c87 0x00409887 4   6    .text   utf8    \b3\vM
128  0x00008f18 0x00409b18 7   8    .text   ascii   E\fPhHfA
129  0x00008f4b 0x00409b4b 4   5    .text   ascii   hDfA
130  0x00008f79 0x00409b79 4   5    .text   ascii   h@fA
131  0x00008fea 0x00409bea 4   5    .text   ascii   M\fQj
132  0x0000904f 0x00409c4f 4   5    .text   ascii   \nt\b3
133  0x000091d2 0x00409dd2 4   5    .text   ascii   hDfA
134  0x00009281 0x00409e81 4   5    .text   ascii   M\fQj
135  0x00009410 0x0040a010 5   6    .text   ascii   PhHfA
136  0x000096d2 0x0040a2d2 5   8    .text   utf8    3ɉMȉM blocks=Basic Latin,Latin Extended-B
137  0x000096e8 0x0040a2e8 5   8    .text   utf8    3҉U؉U blocks=Basic Latin,Cyrillic,Arabic
138  0x00009898 0x0040a498 4   5    .text   ascii   \tu\b3
139  0x000098ed 0x0040a4ed 4   5    .text   ascii   hXfA
140  0x000098f2 0x0040a4f2 4   5    .text   ascii   hLfA
141  0x00009931 0x0040a531 4   5    .text   ascii   j\hp
142  0x0000997c 0x0040a57c 5   6    .text   ascii   U\bRh 
143  0x00009a71 0x0040a671 4   6    .text   utf8    U\bǂ\b blocks=Basic Latin,Latin Extended-B
144  0x00009a8f 0x0040a68f 4   6    .text   utf8    M\bǁ\b blocks=Basic Latin,Latin Extended-B
145  0x00009aa4 0x0040a6a4 4   6    .text   utf8    E\bǀ\b blocks=Basic Latin,Latin Extended-B
146  0x00009c52 0x0040a852 4   5    .text   ascii   j@j\
147  0x00009c88 0x0040a888 5   7    .text   utf8    3ɋU\bf blocks=Basic Latin,Latin Extended-B
148  0x00009cec 0x0040a8ec 4   5    .text   ascii   h0fA
149  0x00009de7 0x0040a9e7 4   5    .text   ascii   hXfA
150  0x00009dec 0x0040a9ec 4   5    .text   ascii   hLfA
151  0x00009f03 0x0040ab03 5   6    .text   ascii   RhxfA
152  0x00009f22 0x0040ab22 5   6    .text   ascii   QhxfA
153  0x00009f36 0x0040ab36 5   6    .text   ascii   RhlfA
154  0x00009f4c 0x0040ab4c 4   5    .text   ascii   hhfA
155  0x00009f51 0x0040ab51 4   5    .text   ascii   hlfA
156  0x0000a067 0x0040ac67 4   5    .text   ascii   \fj\bj
157  0x0000a152 0x0040ad52 4   5    .text   ascii   \bj\fj
158  0x0000a260 0x0040ae60 4   7    .text   utf8    M\fQ舞 blocks=Basic Latin,CJK Unified Ideographs
159  0x0000a2be 0x0040aebe 5   6    .text   ascii   Rh\bgA
160  0x0000a481 0x0040b081 4   7    .text   utf8    E\bP跧 blocks=Basic Latin,CJK Unified Ideographs
161  0x0000a4ce 0x0040b0ce 5   6    .text   ascii   Qj(j 
162  0x0000a536 0x0040b136 5   8    .text   utf8    3ɉM݉M blocks=Basic Latin,Latin Extended-B,Syriac
163  0x0000a615 0x0040b215 4   5    .text   ascii   h`nA
164  0x0000a64a 0x0040b24a 5   6    .text   ascii   PSQRf
165  0x0000a653 0x0040b253 4   5    .text   ascii   hXMV
166  0x0000a662 0x0040b262 4   5    .text   ascii   ZY[X
167  0x0000a809 0x0040b409 4   6    .text   utf8    tlǅt blocks=Basic Latin,Latin Extended-B
168  0x0000a896 0x0040b496 4   6    .text   utf8    tiǅt blocks=Basic Latin,Latin Extended-B
169  0x0000ae35 0x0040ba35 4   5    .text   ascii   hpnA
170  0x0000ae6a 0x0040ba6a 16  17   .text   ascii   >>>>>>>>>>>>>>>>
171  0x0000aefa 0x0040bafa 20  21   .text   ascii   >>>>>>>>>>>>>>>>>>>>
172  0x0000b091 0x0040bc91 5   6    .text   ascii   PSQRf
173  0x0000b09a 0x0040bc9a 4   5    .text   ascii   hXMV
174  0x0000b0ac 0x0040bcac 4   5    .text   ascii   ZY[X
175  0x0000b0d9 0x0040bcd9 5   6    .text   ascii   hXMVu
176  0x0000b2c7 0x0040bec7 4   5    .text   ascii   E\f+E
177  0x0000b2cd 0x0040becd 4   6    .text   utf8    E܋M\b blocks=Basic Latin,Syriac
178  0x0000b390 0x0040bf90 4   6    .text   utf8    E؋U\b blocks=Basic Latin,Arabic
179  0x0000b39b 0x0040bf9b 4   6    .text   utf8    E܋M\b blocks=Basic Latin,Syriac
180  0x0000ba2e 0x0040c62e 4   5    .text   ascii   E\b+E
181  0x0000bb92 0x0040c792 5   6    .text   ascii   E\bPhP
182  0x0000bf0c 0x0040cb0c 4   5    .text   ascii   hdgA
183  0x0000bf11 0x0040cb11 4   5    .text   ascii   h0#A
184  0x0000bf26 0x0040cb26 4   5    .text   ascii   hPgA
185  0x0000bf2b 0x0040cb2b 4   5    .text   ascii   h0#A
186  0x0000bf40 0x0040cb40 4   5    .text   ascii   h@gA
187  0x0000bf45 0x0040cb45 4   5    .text   ascii   h0#A
188  0x0000c05e 0x0040cc5e 4   7    .text   utf8    E\bP誊 blocks=Basic Latin,CJK Unified Ideographs
189  0x0000c131 0x0040cd31 4   5    .text   ascii   h4gA
190  0x0000c366 0x0040cf66 4   7    .text   utf8    MċUȋ blocks=Basic Latin,Latin Extended-A,Latin Extended-B
191  0x0000c37f 0x0040cf7f 5   8    .text   utf8    UċEȋ\f blocks=Basic Latin,Latin Extended-A,Latin Extended-B
192  0x0000c39c 0x0040cf9c 4   7    .text   utf8    MċUȋ blocks=Basic Latin,Latin Extended-A,Latin Extended-B
193  0x0000c3b9 0x0040cfb9 4   5    .text   ascii   h0fA
194  0x0000c3bf 0x0040cfbf 4   7    .text   utf8    MċUȋ blocks=Basic Latin,Latin Extended-A,Latin Extended-B
195  0x0000c494 0x0040d094 5   6    .text   ascii   U\bRhL
196  0x0000c4c6 0x0040d0c6 4   5    .text   ascii   E\bPh
197  0x0000c4e2 0x0040d0e2 4   5    .text   ascii   U\bRh
198  0x0000c6b8 0x0040d2b8 4   9    .text   utf16le jjjj
199  0x0000c892 0x0040d492 5   6    .text   ascii   @\fvT2
200  0x0000c9ce 0x0040d5ce 5   6    .text   ascii   x\@u\f
201  0x0000cf67 0x0040db67 5   6    .text   ascii   x\7~{
202  0x0000cf8d 0x0040db8d 4   5    .text   ascii   y\@}
203  0x0000cfb0 0x0040dbb0 4   6    .text   utf8    ؋U\bR blocks=Arabic,Basic Latin
204  0x0000cfc1 0x0040dbc1 4   5    .text   ascii   x\8}
205  0x0000d008 0x0040dc08 4   5    .text   ascii   y\8}
206  0x0000d24e 0x0040de4e 4   7    .text   utf8    E܋M܃ blocks=Basic Latin,Syriac
207  0x0000d273 0x0040de73 4   5    .text   ascii   lau>
208  0x0000d2d1 0x0040ded1 4   7    .text   utf8    EԋU܃ blocks=Basic Latin,Cyrillic Supplement,Syriac
209  0x0000d39c 0x0040df9c 5   7    .text   utf8    E؍\fPQ blocks=Basic Latin,Arabic
210  0x0000d3f9 0x0040dff9 5   8    .text   utf8    UԋE܍L blocks=Basic Latin,Cyrillic Supplement,Syriac
211  0x0000d64c 0x0040e24c 4   5    .text   ascii   y\aH\r
212  0x0000d66c 0x0040e26c 4   6    .text   utf8    3KM\b
213  0x0000d80b 0x0040e40b 4   5    .text   ascii   w$r\t
214  0x0000d8a4 0x0040e4a4 5   6    .text   ascii   ;E\fs=
215  0x0000d951 0x0040e551 4   6    .text   utf8    ыU\fR blocks=Cyrillic,Basic Latin
216  0x0000da76 0x0040e676 4   5    .text   ascii   U\bRj
217  0x0000dded 0x0040e9ed 4   5    .text   ascii   u:hL
218  0x0000de2d 0x0040ea2d 4   5    .text   ascii   uGhL
219  0x0000deb8 0x0040eab8 4   5    .text   ascii   h,hA
220  0x0000df44 0x0040eb44 5   6    .text   ascii   Rh\bhA
221  0x0000df71 0x0040eb71 4   5    .text   ascii   hL"A
222  0x0000dfd0 0x0040ebd0 4   5    .text   ascii   hl"A
223  0x0000e3b9 0x0040efb9 5   6    .text   ascii   Ph0fA
224  0x0000e3c2 0x0040efc2 5   6    .text   ascii   Qh0fA
225  0x0000e443 0x0040f043 4   5    .text   ascii   h`hA
226  0x0000e448 0x0040f048 4   5    .text   ascii   h0fA
227  0x0000e55d 0x0040f15d 5   6    .text   ascii   Ph0fA
228  0x0000e569 0x0040f169 5   6    .text   ascii   Qh0fA
229  0x0000e59c 0x0040f19c 6   7    .text   ascii   \fPhHhA
230  0x0000e5a9 0x0040f1a9 5   6    .text   ascii   PhH"A
231  0x0000e71b 0x0040f31b 6   7    .text   ascii   ;H\fs03
232  0x0000e775 0x0040f375 5   6    .text   ascii   U\bRh(
233  0x0000e8c5 0x0040f4c5 5   6    .text   ascii   HhH"A
234  0x0000e9c0 0x0040f5c0 5   6    .text   ascii   QhxhA
235  0x0000e9fc 0x0040f5fc 4   5    .text   ascii   E\bPj
236  0x0000ec29 0x0040f829 5   6    .text   ascii   Qh0fA
237  0x0000ec49 0x0040f849 5   6    .text   ascii   Ph0fA
238  0x0000eedf 0x0040fadf 4   7    .text   utf8    Pj\n號 blocks=Basic Latin,CJK Unified Ideographs
239  0x0000ef0d 0x0040fb0d 5   6    .text   ascii   QhHfA
240  0x0000f18b 0x0040fd8b 4   5    .text   ascii   E\bPh
241  0x0000f487 0x00410087 4   6    .text   utf8    E؋\r( blocks=Basic Latin,Arabic
242  0x0000f713 0x00410313 4   5    .text   ascii   j\nj\a
243  0x0000f887 0x00410487 4   5    .text   ascii   u4hd
244  0x0000f8d8 0x004104d8 4   6    .text   utf8    PhȖA blocks=Basic Latin,Latin Extended-B
245  0x0000f9b1 0x004105b1 5   6    .text   ascii   Qh0fA
246  0x0000fc66 0x00410866 4   7    .text   utf8    M\fQ肊 blocks=Basic Latin,CJK Unified Ideographs
247  0x0000fe3c 0x00410a3c 5   6    .text   ascii   Ph0fA
248  0x0000ff7b 0x00410b7b 4   7    .text   utf8    M\fQ荡 blocks=Basic Latin,CJK Unified Ideographs
249  0x0000ffa7 0x00410ba7 5   6    .text   ascii   Ph0fA
250  0x0000ffb3 0x00410bb3 5   6    .text   ascii   Qh0fA
251  0x0000ffbf 0x00410bbf 5   6    .text   ascii   Rh0fA
252  0x0001002f 0x00410c2f 4   5    .text   ascii   %$ A
253  0x0001003b 0x00410c3b 4   5    .text   ascii   % "A
254  0x00010041 0x00410c41 4   5    .text   ascii   %\f"A
255  0x0001006c 0x00410c6c 4   5    .text   ascii   E\bPh
256  0x00010160 0x00410d60 4   5    .text   ascii   h0fA
257  0x00010210 0x00410e10 4   7    .text   utf8    E\fP訃 blocks=Basic Latin,CJK Unified Ideographs
258  0x0001042d 0x0041102d 5   6    .text   ascii   E\bPjr
259  0x000105a8 0x004111a8 6   14   .text   utf16le jjjjjj
260  0x00010742 0x00411342 4   5    .text   ascii   M\bQj
261  0x0001093d 0x0041153d 5   6    .text   ascii   Qh lA
262  0x00010b38 0x00411738 4   5    .text   ascii   \r(lA
263  0x0001103a 0x0041243a 4   9    .rdata  utf16le jjjj
264  0x00011253 0x00412653 4   5    .rdata  ascii   M\bQj
265  0x00011440 0x00412840 8   13   .rdata  utf8    UЋEЉE܋M܃ blocks=Basic Latin,Cyrillic,Syriac
266  0x00011554 0x00412954 4   5    .rdata  ascii   E\fPj
267  0x000121b4 0x004135b4 5   6    .rdata  ascii   q|QsK
268  0x000121ba 0x004135ba 6   8    .rdata  utf8    KsħKs} blocks=Basic Latin,Latin Extended-A
269  0x000121c8 0x004135c8 4   7    .rdata  utf8    螁sq< blocks=CJK Unified Ideographs,Basic Latin
270  0x00012232 0x00413632 5   7    .rdata  utf8    XrӆXr blocks=Basic Latin,Cyrillic
271  0x00012239 0x00413639 7   8    .rdata  ascii   ^UrYrVr
272  0x0001224c 0x0041364c 30  31   .rdata  ascii   Wow64DisableWow64FsRedirection
273  0x0001226c 0x0041366c 29  30   .rdata  ascii   Wow64EnableWow64FsRedirection
274  0x00012290 0x00413690 26  27   .rdata  ascii   abcdefghijklmnopqrstuvwxyz
275  0x000122ac 0x004136ac 62  63   .rdata  ascii   abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ1234567890
276  0x000122ec 0x004136ec 16  17   .rdata  ascii   GetModuleHandleA
277  0x00012300 0x00413700 14  15   .rdata  ascii   GetProcAddress
278  0x00012310 0x00413710 12  13   .rdata  ascii   LoadLibraryA
279  0x00012320 0x00413720 12  13   .rdata  ascii   kernel32.dll
280  0x00012330 0x00413730 9   10   .rdata  ascii   ntdll.dll
281  0x0001233c 0x0041373c 4   5    .rdata  ascii   %s%u
282  0x0001237e 0x0041377e 4   5    .rdata  ascii   a.S;
283  0x00012384 0x00413784 4   5    .rdata  ascii   |z8Y
284  0x000123a2 0x004137a2 4   6    .rdata  utf8    %1ŹE blocks=Basic Latin,Latin Extended-A
285  0x000123ce 0x004137ce 4   5    .rdata  ascii   +jy<
286  0x000123fe 0x004137fe 4   5    .rdata  ascii   p@c6
287  0x0001240e 0x0041380e 4   5    .rdata  ascii   ;r_\e
288  0x0001243e 0x0041383e 4   5    .rdata  ascii   +lDc
289  0x00012455 0x00413855 4   5    .rdata  ascii   nQn'
290  0x0001245f 0x0041385f 6   9    .rdata  utf8    ߇E\t:ڑR blocks=NKo,Basic Latin,Arabic
291  0x00012484 0x00413884 4   5    .rdata  ascii   OdxX
292  0x000124a1 0x004138a1 5   7    .rdata  utf8    )/'˧T blocks=Basic Latin,Spacing Modifier Letters
293  0x000124c4 0x004138c4 4   5    .rdata  ascii   Na8X
294  0x000124ce 0x004138ce 6   7    .rdata  ascii   !uS83]
295  0x000124fe 0x004138fe 4   5    .rdata  ascii   KqC?
296  0x0001250e 0x0041390e 4   5    .rdata  ascii   !}_.
297  0x00012521 0x00413921 5   7    .rdata  utf8    -@0\aA
298  0x0001253e 0x0041393e 4   5    .rdata  ascii   kOw7
299  0x00012544 0x00413944 4   5    .rdata  ascii   +@9[
300  0x0001257e 0x0041397e 4   5    .rdata  ascii   +.L<
301  0x00012584 0x00413984 4   5    .rdata  ascii   gz4O
302  0x00012590 0x00413990 4   5    .rdata  ascii   ]8YO
303  0x000125be 0x004139be 4   5    .rdata  ascii   vZe0
304  0x00012604 0x00413a04 4   5    .rdata  ascii   O|!m
305  0x0001260e 0x00413a0e 4   5    .rdata  ascii   'p^\n
306  0x00012621 0x00413a21 6   8    .rdata  utf8    -!&˱N\a blocks=Basic Latin,Spacing Modifier Letters
307  0x0001263e 0x00413a3e 4   5    .rdata  ascii   JAc8
308  0x00012661 0x00413a61 6   8    .rdata  utf8    6/2ڨw\e blocks=Basic Latin,Arabic
309  0x0001267e 0x00413a7e 4   5    .rdata  ascii   wGn 
310  0x000126be 0x00413abe 4   5    .rdata  ascii   JKt'
311  0x000126c4 0x00413ac4 4   5    .rdata  ascii   L`\na
312  0x000126d0 0x00413ad0 4   5    .rdata  ascii   j\e.`
313  0x000126ff 0x00413aff 7   9    .rdata  utf8    s 'آ+6% blocks=Basic Latin,Arabic
314  0x0001270e 0x00413b0e 4   5    .rdata  ascii    mNs
315  0x0001273e 0x00413b3e 9   11   .rdata  utf8    nYi=˜SvV~ blocks=Basic Latin,Spacing Modifier Letters
316  0x0001274e 0x00413b4e 4   5    .rdata  ascii   <hS>
317  0x0001277e 0x00413b7e 4   5    .rdata  ascii   KKa7
318  0x00012784 0x00413b84 4   5    .rdata  ascii   GvVU
319  0x0001278e 0x00413b8e 6   7    .rdata  ascii   "{\to0L
320  0x000127be 0x00413bbe 4   5    .rdata  ascii   }Lg%
321  0x000127c4 0x00413bc4 4   5    .rdata  ascii   \=3E
322  0x000127ce 0x00413bce 4   5    .rdata  ascii   *|]s
323  0x000127e2 0x00413be2 5   7    .rdata  utf8    2;֝F\e blocks=Basic Latin,Hebrew
324  0x00012804 0x00413c04 4   5    .rdata  ascii   N`xX
325  0x00012821 0x00413c21 5   7    .rdata  utf8     @5ϑB blocks=Basic Latin,Greek and Coptic
326  0x0001283e 0x00413c3e 4   5    .rdata  ascii   m[u*
327  0x00012844 0x00413c44 4   5    .rdata  ascii   Sj/\
328  0x00012855 0x00413c55 4   5    .rdata  ascii   }7j2
329  0x0001287e 0x00413c7e 4   5    .rdata  ascii   zOc;
330  0x00012884 0x00413c84 4   5    .rdata  ascii   ]~7^
331  0x0001288e 0x00413c8e 4   5    .rdata  ascii   6{:\v
332  0x000128ce 0x00413cce 4   5    .rdata  ascii   u0R4
333  0x00012904 0x00413d04 4   5    .rdata  ascii   L|9Z
334  0x0001290e 0x00413d0e 4   5    .rdata  ascii   -qT)
335  0x0001293e 0x00413d3e 4   5    .rdata  ascii   mAr2
336  0x0001294b 0x00413d4b 6   8    .rdata  utf8    {Ş#{I. blocks=Basic Latin,Latin Extended-A
337  0x00012961 0x00413d61 6   8    .rdata  utf8    k4#ǙG\ blocks=Basic Latin,Latin Extended-B
338  0x0001297e 0x00413d7e 4   5    .rdata  ascii   7Io<
339  0x00012984 0x00413d84 4   5    .rdata  ascii   N=5R
340  0x0001298e 0x00413d8e 5   6    .rdata  ascii   )0Y2\e
341  0x000129a1 0x00413da1 5   7    .rdata  utf8    k-;ԝL blocks=Basic Latin,Cyrillic Supplement
342  0x000129be 0x00413dbe 4   5    .rdata  ascii   {Or}
343  0x000129c4 0x00413dc4 4   5    .rdata  ascii   F(:M
344  0x000129ce 0x00413dce 4   5    .rdata  ascii   #%Y2
