[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000ee 0x000000ee  6   7            ascii   MiRich
2    0x00000210 0x00000210  5   6            ascii   .text
3    0x00000237 0x00000237  7   8            ascii   `.rdata
4    0x0000025f 0x0000025f  6   7            ascii   @.data
5    0x00000288 0x00000288  6   7            ascii   .pdata
6    0x000002af 0x000002af  7   8            ascii   @.gfids
7    0x000002d7 0x000002d7  6   7            ascii   @.rsrc
8    0x000002ff 0x000002ff  7   8            ascii   @.reloc
9    0x00001236 0x140001e36 4   5    .text   ascii   seat
10   0x00001240 0x140001e40 4   5    .text   ascii   wowa
11   0x0000124a 0x140001e4a 5   6    .text   ascii   ve.cf
12   0x00001266 0x140001e66 4   5    .text   ascii   c2wa
13   0x00001286 0x140001e86 4   5    .text   ascii   data
14   0x0000152c 0x14000212c 14  30   .text   utf16le 'bs쳃쳌쳌쳌쳌쳌쳌쀳赈뜕￪ blocks=Basic Latin,Hangul Syllables,CJK Unified Ideographs,Halfwidth and Fullwidth Forms
15   0x000015e2 0x1400021e2 4   5    .text   ascii   \$\bH
16   0x000015f1 0x1400021f1 12  13   .text   ascii   |$ ATAUAVAWA
17   0x00001814 0x140002414 4   5    .text   ascii   \$(A
18   0x000018ca 0x1400024ca 4   5    .text   ascii   t$8f
19   0x000018d6 0x1400024d6 4   5    .text   ascii   |$@f
20   0x000019eb 0x1400025eb 7   8    .text   ascii   _A^A]A\
21   0x00001a51 0x140002651 5   6    .text   ascii   memsf
22   0x00001a64 0x140002664 4   5    .text   ascii   msvc
23   0x00001a6e 0x14000266e 5   6    .text   ascii   rt.df
24   0x00001a9e 0x14000269e 5   6    .text   ascii   memcH
25   0x00001ab8 0x1400026b8 4   5    .text   ascii   msvc
26   0x00001ac2 0x1400026c2 5   6    .text   ascii   rt.df
27   0x00001af2 0x1400026f2 5   6    .text   ascii   recvH
28   0x00001b03 0x140002703 4   5    .text   ascii   ws2_
29   0x00001b0d 0x14000270d 5   6    .text   ascii   32.df
30   0x00001b3d 0x14000273d 5   6    .text   ascii   sendH
31   0x00001b4e 0x14000274e 4   5    .text   ascii   ws2_
32   0x00001b58 0x140002758 5   6    .text   ascii   32.df
33   0x00001b88 0x140002788 5   6    .text   ascii   spriH
34   0x00001ba9 0x1400027a9 4   5    .text   ascii   msvc
35   0x00001bb3 0x1400027b3 5   6    .text   ascii   rt.df
36   0x00001be3 0x1400027e3 5   6    .text   ascii   strcH
37   0x00001bfd 0x1400027fd 4   5    .text   ascii   msvc
38   0x00001c07 0x140002807 5   6    .text   ascii   rt.df
39   0x00001c37 0x140002837 5   6    .text   ascii   strcH
40   0x00001c51 0x140002851 4   5    .text   ascii   msvc
41   0x00001c5b 0x14000285b 5   6    .text   ascii   rt.df
42   0x00001c8b 0x14000288b 5   6    .text   ascii   strsf
43   0x00001c9e 0x14000289e 4   5    .text   ascii   msvc
44   0x00001ca8 0x1400028a8 5   6    .text   ascii   rt.df
45   0x00001cdf 0x1400028df 5   6    .text   ascii   wcscH
46   0x00001cf9 0x1400028f9 4   5    .text   ascii   msvc
47   0x00001d03 0x140002903 5   6    .text   ascii   rt.df
48   0x00001d33 0x140002933 5   6    .text   ascii   wcscH
49   0x00001d4d 0x14000294d 4   5    .text   ascii   msvc
50   0x00001d57 0x140002957 5   6    .text   ascii   rt.df
51   0x00001d92 0x140002992 5   6    .text   ascii   \$\bWH
52   0x00001dc5 0x1400029c5 5   6    .text   ascii   L$ H+
53   0x00001e22 0x140002a22 4   5    .text   ascii   D$ t
54   0x00001e48 0x140002a48 5   6    .text   ascii   memsH
55   0x00001e7b 0x140002a7b 5   6    .text   ascii   memcH
56   0x00001eae 0x140002aae 5   6    .text   ascii   recvH
57   0x00001ed8 0x140002ad8 5   6    .text   ascii   sendH
58   0x00001f02 0x140002b02 5   6    .text   ascii   spriH
59   0x00001f3c 0x140002b3c 5   6    .text   ascii   strcH
60   0x00001f6f 0x140002b6f 5   6    .text   ascii   strcH
61   0x00001fa2 0x140002ba2 5   6    .text   ascii   strsH
62   0x00001fd2 0x140002bd2 5   6    .text   ascii   wcscH
63   0x00002002 0x140002c02 5   6    .text   ascii   wcscH
64   0x0000209c 0x140002c9c 7   8    .text   ascii   L$ SVWH
65   0x000020ab 0x140002cab 4   5    .text   ascii   t$`H
