[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000091 0x00000091 5   8            utf8    rۧ|rۧ blocks=Basic Latin,Arabic
2    0x000000b9 0x000000b9 5   8            utf8    rۧyrۧ blocks=Basic Latin,Arabic
3    0x000000cd 0x000000cd 6   8            utf8    rۧRich blocks=Basic Latin,Arabic
4    0x000001e0 0x000001e0 5   6            ascii   .text
5    0x00000207 0x00000207 7   8            ascii   `.rdata
6    0x0000022f 0x0000022f 6   7            ascii   @.data
7    0x00000258 0x00000258 5   6            ascii   .rsrc
8    0x00001020 0x00401020 6   7    .text   ascii   utLeo$
9    0x00001061 0x00401061 5   6    .text   ascii   Pr$][
10   0x0000106a 0x0040106a 4   5    .text   ascii   Er3t
11   0x00001092 0x00401092 4   5    .text   ascii   r@3e
12   0x000010af 0x004010af 4   5    .text   ascii   HIO~
13   0x0000143d 0x0040143d 4   5    .text   ascii   vfOk
14   0x000014ed 0x004014ed 4   5    .text   ascii   B{-N
15   0x00001699 0x00401699 4   5    .text   ascii   axMB
16   0x0000182b 0x0040182b 4   6    .text   utf8    vS3σ blocks=Basic Latin,Greek and Coptic
17   0x0000183a 0x0040183a 4   6    .text   utf8    BA}Ł blocks=Basic Latin,Latin Extended-A
18   0x000018c8 0x004018c8 4   5    .text   ascii   Apyk
19   0x00001adc 0x00401adc 6   7    .text   ascii   vrBt_#
20   0x00001b83 0x00401b83 4   5    .text   ascii   Fza\v
21   0x00001b9f 0x00401b9f 4   7    .text   utf8    BK鲐= blocks=Basic Latin,CJK Unified Ideographs
22   0x00001e25 0x00401e25 4   7    .text   utf8    Hq߁ߕ blocks=Basic Latin,NKo
23   0x000024bd 0x004024bd 4   5    .text   ascii   ~XC\e
24   0x00002662 0x00402662 4   5    .text   ascii   v;A\e
25   0x0000298b 0x0040298b 4   5    .text   ascii   vFBH
26   0x00002c58 0x00402c58 4   6    .text   utf8    zG#ȋ blocks=Basic Latin,Latin Extended-B
27   0x00002e83 0x00402e83 5   7    .text   utf8    u\t+ӓ\v blocks=Basic Latin,Cyrillic
28   0x00003042 0x00403042 4   5    .text   ascii   \rxX\v
29   0x000030d5 0x004030d5 4   5    .text   ascii   Qt]#
30   0x000031de 0x004031de 4   5    .text   ascii   "|]\v
31   0x00003255 0x00403255 4   5    .text   ascii   5q\r\v
32   0x00003372 0x00403372 5   6    .text   ascii   KCy,3
33   0x00003510 0x00403510 4   5    .text   ascii   Nu\e+
34   0x0000367f 0x0040367f 5   6    .text   ascii   GHvo+
