[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000092 0x00000092 4   5            ascii   C!;\n
2    0x0000009a 0x0000009a 4   5            ascii   v!:\n
3    0x000000af 0x000000af 7   8            ascii   !;r{!7\n
4    0x000000ba 0x000000ba 4   5            ascii   G!3\n
5    0x000000c2 0x000000c2 4   5            ascii   s!3\n
6    0x000000ca 0x000000ca 4   5            ascii   u!3\n
7    0x000000cf 0x000000cf 7   8            ascii   !Rich2\n
8    0x000001e8 0x000001e8 5   6            ascii   .text
9    0x00000210 0x00000210 6   7            ascii   .rdata
10   0x00000237 0x00000237 6   7            ascii   @.data
11   0x00000260 0x00000260 6   7            ascii   .reloc
12   0x00000401 0x10001001 4   6    .text   utf8    3X6ɹ blocks=Basic Latin,IPA Extensions
13   0x00000471 0x10001071 5   6    .text   ascii   (\n2]5
14   0x00000528 0x10001128 7   8    .text   ascii   car4\t=*
15   0x00000532 0x10001132 6   7    .text   ascii   Ca,{>5
16   0x00000582 0x10001182 4   6    .text   utf8    ԁ}vC blocks=Cyrillic Supplement,Basic Latin
17   0x0000058e 0x1000118e 4   6    .text   utf8    maԏ\v blocks=Basic Latin,Cyrillic Supplement
18   0x000005c0 0x100011c0 5   6    .text   ascii   dKHsh
19   0x000005d4 0x100011d4 6   8    .text   utf8    ݿJQ"oJ blocks=Arabic Supplement,Basic Latin
20   0x000005e9 0x100011e9 4   5    .text   ascii   3M0\a
21   0x00000615 0x10001215 5   7    .text   utf8    s9tDۑ blocks=Basic Latin,Arabic
22   0x00000621 0x10001221 4   5    .text   ascii   \X5S
23   0x00000626 0x10001226 5   6    .text   ascii   .=\rsp
24   0x00000648 0x10001248 4   6    .text   utf8    ^ٞS^ blocks=Basic Latin,Arabic
25   0x000006d9 0x100012d9 4   5    .text   ascii   + 2#
26   0x000006ea 0x100012ea 13  14   .text   ascii   JR*JTZ3\r0.~V>
27   0x0000071a 0x1000131a 4   5    .text   ascii   =o5b
28   0x00000736 0x10001336 4   5    .text   ascii   |hxP
29   0x00000758 0x10001358 4   5    .text   ascii   m^\aC
30   0x00000777 0x10001377 4   5    .text   ascii   fxG(
31   0x00000785 0x10001385 4   7    .text   utf8    јD}ݠ blocks=Cyrillic,Basic Latin,Arabic Supplement
32   0x000007b8 0x100013b8 4   6    .text   utf8    NϬwI blocks=Basic Latin,Greek and Coptic
33   0x000007c8 0x100013c8 12  13   .text   ascii   ?,65@-/Y%}h%
34   0x000007fa 0x100013fa 4   5    .text   ascii   uGl 
35   0x0000080b 0x1000140b 5   6    .text   ascii   ^R\r\vY
36   0x0000082e 0x1000142e 4   5    .text   ascii   SGF\
37   0x000008fe 0x100014fe 4   5    .text   ascii   #sg^
38   0x000009ad 0x100015ad 7   10   .text   utf8    Gd-踅-y< blocks=Basic Latin,CJK Unified Ideographs
39   0x000009d6 0x100015d6 5   6    .text   ascii   ,vu[-
40   0x000009f1 0x100015f1 4   5    .text   ascii   \v\axx
41   0x00000a02 0x10001602 6   8    .text   utf8    @3X6ɹs blocks=Basic Latin,IPA Extensions
42   0x00000a43 0x10001643 6   7    .text   ascii   %1\e261
43   0x00000a59 0x10001659 4   5    .text   ascii   P/x<
44   0x00000aaa 0x100016aa 7   8    .text   ascii   ZC\tOs@Q
45   0x00000b1e 0x1000171e 4   5    .text   ascii   =\bnp
