Error parsing resource directory
[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000d0 0x000000d0 4   5            ascii   Rich
2     0x000001e0 0x000001e0 5   6            ascii   .text
3     0x00000207 0x00000207 6   7            ascii   `.data
4     0x00000230 0x00000230 5   6            ascii   .rsrc
5     0x00000257 0x00000257 7   8            ascii   @.reloc
49    0x00000daf 0x004019af 95  96   .text   ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
50    0x00000e3d 0x00401a3d 5   6    .text   ascii   ('8PW
51    0x00000e46 0x00401a46 5   6    .text   ascii   700PP
52    0x00000e58 0x00401a58 17  18   .text   ascii   `h`hhh\b\b\axppwpp\b\b
53    0x00000e74 0x00401a74 23  24   .text   ascii   GetProcessWindowStation
54    0x00000e8c 0x00401a8c 25  26   .text   ascii   GetUserObjectInformationA
55    0x00000ea8 0x00401aa8 18  19   .text   ascii   GetLastActivePopup
56    0x00000ebc 0x00401abc 15  16   .text   ascii   GetActiveWindow
57    0x00000ecc 0x00401acc 11  12   .text   ascii   MessageBoxA
58    0x00000ed8 0x00401ad8 10  11   .text   ascii   USER32.DLL
59    0x00000fe8 0x00401be8 33  68   .text   utf16le          (((((                  H
60    0x000011ea 0x00401dea 33  68   .text   utf16le          h((((                  H
61    0x000012e8 0x00401ee8 34  70   .text   utf16le                                  H
62    0x00001477 0x00402077 7   8    .text   ascii   \a\b\t\n\v\f\r
63    0x00001490 0x00402090 95  96   .text   ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
64    0x000015f7 0x004021f7 7   8    .text   ascii   \a\b\t\n\v\f\r
65    0x00001610 0x00402210 95  96   .text   ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
66    0x000016f0 0x004022f0 8   9    .text   ascii   HH:mm:ss
67    0x000016fc 0x004022fc 19  20   .text   ascii   dddd, MMMM dd, yyyy
68    0x00001710 0x00402310 8   9    .text   ascii   MM/dd/yy
69    0x00001724 0x00402324 8   9    .text   ascii   December
70    0x00001730 0x00402330 8   9    .text   ascii   November
71    0x0000173c 0x0040233c 7   8    .text   ascii   October
72    0x00001744 0x00402344 9   10   .text   ascii   September
73    0x00001750 0x00402350 6   7    .text   ascii   August
74    0x00001758 0x00402358 4   5    .text   ascii   July
75    0x00001760 0x00402360 4   5    .text   ascii   June
76    0x00001768 0x00402368 5   6    .text   ascii   April
77    0x00001770 0x00402370 5   6    .text   ascii   March
78    0x00001778 0x00402378 8   9    .text   ascii   February
79    0x00001784 0x00402384 7   8    .text   ascii   January
80    0x000017bc 0x004023bc 8   9    .text   ascii   Saturday
81    0x000017c8 0x004023c8 6   7    .text   ascii   Friday
82    0x000017d0 0x004023d0 8   9    .text   ascii   Thursday
83    0x000017dc 0x004023dc 9   10   .text   ascii   Wednesday
84    0x000017e8 0x004023e8 7   8    .text   ascii   Tuesday
85    0x000017f0 0x004023f0 6   7    .text   ascii   Monday
86    0x000017f8 0x004023f8 6   7    .text   ascii   Sunday
87    0x00001824 0x00402424 25  26   .text   ascii    Complete Object Locator'
88    0x00001840 0x00402440 28  29   .text   ascii    Class Hierarchy Descriptor'
89    0x00001860 0x00402460 18  19   .text   ascii    Base Class Array'
90    0x00001874 0x00402474 27  28   .text   ascii    Base Class Descriptor at (
91    0x00001890 0x00402490 17  18   .text   ascii    Type Descriptor'
92    0x000018a4 0x004024a4 27  28   .text   ascii   `local static thread guard'
93    0x000018c0 0x004024c0 42  43   .text   ascii   `managed vector copy constructor iterator'
94    0x000018ec 0x004024ec 40  41   .text   ascii   `vector vbase copy constructor iterator'
95    0x00001918 0x00402518 34  35   .text   ascii   `vector copy constructor iterator'
96    0x0000193c 0x0040253c 32  33   .text   ascii   `dynamic atexit destructor for '
97    0x00001960 0x00402560 26  27   .text   ascii   `dynamic initializer for '
98    0x0000197c 0x0040257c 43  44   .text   ascii   `eh vector vbase copy constructor iterator'
99    0x000019a8 0x004025a8 37  38   .text   ascii   `eh vector copy constructor iterator'
100   0x000019d0 0x004025d0 36  37   .text   ascii   `managed vector destructor iterator'
101   0x000019f8 0x004025f8 37  38   .text   ascii   `managed vector constructor iterator'
102   0x00001a20 0x00402620 28  29   .text   ascii   `placement delete[] closure'
103   0x00001a40 0x00402640 26  27   .text   ascii   `placement delete closure'
104   0x00001a5c 0x0040265c 14  15   .text   ascii   `omni callsig'
105   0x00001a6c 0x0040266c 9   10   .text   ascii    delete[]
106   0x00001a78 0x00402678 6   7    .text   ascii    new[]
107   0x00001a80 0x00402680 35  36   .text   ascii   `local vftable constructor closure'
108   0x00001aa4 0x004026a4 15  16   .text   ascii   `local vftable'
109   0x00001ab4 0x004026b4 5   6    .text   ascii   `RTTI
110   0x00001ac0 0x004026c0 15  16   .text   ascii   `udt returning'
111   0x00001ad0 0x004026d0 26  27   .text   ascii   `copy constructor closure'
112   0x00001aec 0x004026ec 38  39   .text   ascii   `eh vector vbase constructor iterator'
113   0x00001b14 0x00402714 31  32   .text   ascii   `eh vector destructor iterator'
114   0x00001b34 0x00402734 32  33   .text   ascii   `eh vector constructor iterator'
115   0x00001b58 0x00402758 26  27   .text   ascii   `virtual displacement map'
116   0x00001b74 0x00402774 35  36   .text   ascii   `vector vbase constructor iterator'
117   0x00001b98 0x00402798 28  29   .text   ascii   `vector destructor iterator'
118   0x00001bb8 0x004027b8 29  30   .text   ascii   `vector constructor iterator'
119   0x00001bd8 0x004027d8 28  29   .text   ascii   `scalar deleting destructor'
120   0x00001bf8 0x004027f8 29  30   .text   ascii   `default constructor closure'
121   0x00001c18 0x00402818 28  29   .text   ascii   `vector deleting destructor'
122   0x00001c38 0x00402838 18  19   .text   ascii   `vbase destructor'
123   0x00001c4c 0x0040284c 8   9    .text   ascii   `string'
124   0x00001c58 0x00402858 20  21   .text   ascii   `local static guard'
125   0x00001c70 0x00402870 8   9    .text   ascii   `typeof'
126   0x00001c7c 0x0040287c 7   8    .text   ascii   `vcall'
127   0x00001c84 0x00402884 9   10   .text   ascii   `vbtable'
128   0x00001c90 0x00402890 9   10   .text   ascii   `vftable'
129   0x00001ccc 0x004028cc 11  48   .text   utf32le |^~⤨,㴾>㴼<%/ blocks=Basic Latin,Supplemental Arrows-B,CJK Unified Ideographs Extension A
130   0x00001cfc 0x004028fc 7   32   .text   utf32le &+-ⴭ⬫*㸭 blocks=Basic Latin,Georgian Supplement,Miscellaneous Symbols and Arrows,CJK Unified Ideographs Extension A
131   0x00001d1c 0x0040291c 4   5    .text   ascii   ator
132   0x00001d3c 0x0040293c 7   8    .text   ascii    delete
133   0x00001d44 0x00402944 4   5    .text   ascii    new
134   0x00001d4c 0x0040294c 11  12   .text   ascii   __unaligned
135   0x00001d58 0x00402958 10  11   .text   ascii   __restrict
136   0x00001d64 0x00402964 7   8    .text   ascii   __ptr64
137   0x00001d6c 0x0040296c 9   10   .text   ascii   __clrcall
138   0x00001d78 0x00402978 10  11   .text   ascii   __fastcall
139   0x00001d84 0x00402984 10  11   .text   ascii   __thiscall
140   0x00001d90 0x00402990 9   10   .text   ascii   __stdcall
141   0x00001d9c 0x0040299c 8   9    .text   ascii   __pascal
142   0x00001da8 0x004029a8 7   8    .text   ascii   __cdecl
143   0x00001db0 0x004029b0 8   9    .text   ascii   __based(
144   0x00001f40 0x00402b40 7   8    .text   ascii   CONOUT$
145   0x00001f48 0x00402b48 21  22   .text   ascii   SunMonTueWedThuFriSat
146   0x00001f60 0x00402b60 36  37   .text   ascii   JanFebMarAprMayJunJulAugSepOctNovDec
147   0x00001f88 0x00402b88 14  15   .text   ascii   bad allocation
148   0x00001f98 0x00402b98 29  30   .text   ascii   pirajuxoxajixayijumaholecuyew
149   0x00001fb8 0x00402bb8 22  46   .text   utf16le revogilumezoyiwecidafo
150   0x00001fe8 0x00402be8 12  26   .text   utf16le kernel32.dll
151   0x00002004 0x00402c04 26  54   .text   utf16le yesorokovojotahakogimonexa
152   0x0000203c 0x00402c3c 13  28   .text   utf16le siwoposizewup
153   0x00002058 0x00402c58 14  30   .text   utf16le piduwarijezugu
154   0x00002078 0x00402c78 58  59   .text   ascii   defawavugofocoretuyuwujofuga yoyahipaxigugezopifipagecupoy
155   0x000020cc 0x00402ccc 13  14   .text   ascii   bad exception
156   0x00002160 0x00402d60 6   9    .text   utf8    RSDSj女 blocks=Basic Latin,CJK Compatibility Ideographs
157   0x00002178 0x00402d78 19  20   .text   ascii   C:\gozujivajo-l.pdb
158   0x00002444 0x00403044 6   7    .text   ascii   D$ 1D$
159   0x00002467 0x00403067 4   9    .text   utf16le @jjj
160   0x00002473 0x00403073 4   9    .text   utf16le @jjj
161   0x0000247f 0x0040307f 5   11   .text   utf16le @jjjj
162   0x0000248d 0x0040308d 4   9    .text   utf16le @jjj
163   0x0000249c 0x0040309c 6   7    .text   ascii   T$@+t$
164   0x000024a8 0x004030a8 4   6    .text   utf8    Ɖt$4 blocks=Latin Extended-B,Basic Latin
165   0x000024e3 0x004030e3 6   7    .text   ascii   D$ 1D$
166   0x00002500 0x00403100 6   7    .text   ascii   D$8)D$
167   0x0000255d 0x0040315d 5   6    .text   ascii   D$\fPj
168   0x00002579 0x00403179 4   5    .text   ascii   _[^Y
169   0x000026cf 0x004032cf 8   17   .text   utf16le jjjjjjjj
170   0x000026e3 0x004032e3 11  23   .text   utf16le @jjjjjjjjjj
171   0x0000270c 0x0040330c 6   13   .text   utf16le @jjjjj
172   0x00002778 0x00403378 5   12   .text   utf16le jjjjj
173   0x000027a4 0x004033a4 4   5    .text   ascii   95$z
174   0x000027e2 0x004033e2 5   6    .text   ascii   F;5$z
175   0x000027e9 0x004033e9 4   6    .text   utf8    rǋ5d blocks=Basic Latin,Latin Extended-B
176   0x000027fd 0x004033fd 4   6    .text   utf8    3\tEt
177   0x00002813 0x00403413 4   10   .text   utf16le jjjj
178   0x0000281d 0x0040341d 4   5    .text   ascii   h<,@
179   0x0000283b 0x0040343b 4   9    .text   utf16le jjjj
180   0x00002847 0x00403447 4   9    .text   utf16le @jjj
181   0x00002853 0x00403453 4   9    .text   utf16le @jjj
182   0x00002863 0x00403463 4   5    .text   ascii   hX,@
183   0x00002885 0x00403485 4   5    .text   ascii   Et@=
184   0x000028c7 0x004034c7 5   6    .text   ascii   E hd~
185   0x000028ce 0x004034ce 4   5    .text   ascii   E8Bx
186   0x000028f3 0x004034f3 4   5    .text   ascii   8-3H
187   0x000028fa 0x004034fa 4   5    .text   ascii   -*\fD
188   0x00002929 0x00403529 5   7    .text   utf8    E`Ͽ`K blocks=Basic Latin,Greek and Coptic
189   0x0000296a 0x0040356a 4   5    .text   ascii   I"2H
190   0x0000298b 0x0040358b 5   6    .text   ascii   Ep@y`
191   0x00002999 0x00403599 4   5    .text   ascii   E<VU
192   0x000029a7 0x004035a7 4   5    .text   ascii   Eh+0
193   0x000029b5 0x004035b5 4   5    .text   ascii   EP >
194   0x00002a07 0x00403607 4   5    .text   ascii   E@QV
195   0x00002a5a 0x0040365a 4   6    .text   utf8    E כ- blocks=Basic Latin,Hebrew
196   0x00002ac1 0x004036c1 4   5    .text   ascii   E\SU
197   0x00002baf 0x004037af 4   5    .text   ascii   :oWa
198   0x00002bc8 0x004037c8 4   5    .text   ascii   bp\av
199   0x00002c23 0x00403823 4   5    .text   ascii   UpRj
200   0x00002c38 0x00403838 4   5    .text   ascii   MlQj
201   0x00002c43 0x00403843 4   6    .text   utf8    uˋ5< blocks=Basic Latin,Spacing Modifier Letters
202   0x00002c6c 0x0040386c 4   5    .text   ascii   UpRj
203   0x00002c9e 0x0040389e 5   6    .text   ascii   Rhx,@
204   0x00002cb5 0x004038b5 4   9    .text   utf16le jjjj
205   0x00002d23 0x00403923 4   5    .text   ascii   D$0*
206   0x00002d29 0x00403929 4   6    .text   utf8    MǄ$D blocks=Basic Latin,Latin Extended-B
207   0x00002d3e 0x0040393e 5   7    .text   utf8    ZSǄ$  blocks=Basic Latin,Latin Extended-B
208   0x00002db5 0x004039b5 4   6    .text   utf8    GǄ$@ blocks=Basic Latin,Latin Extended-B
209   0x00002dbe 0x004039be 5   7    .text   utf8    Zv@Ǆ$ blocks=Basic Latin,Latin Extended-B
210   0x00002ddd 0x004039dd 4   6    .text   utf8    sDǄ$ blocks=Basic Latin,Latin Extended-B
211   0x00002df3 0x004039f3 4   6    .text   utf8    VUǄ$ blocks=Basic Latin,Latin Extended-B
212   0x00002e01 0x00403a01 4   5    .text   ascii   D$\fB
213   0x00002e06 0x00403a06 4   6    .text   utf8    &{Ǆ$ blocks=Basic Latin,Latin Extended-B
214   0x00002e27 0x00403a27 7   8    .text   ascii   D$ "vqC
215   0x00002e3d 0x00403a3d 6   8    .text   utf8    rl"NǄ$ blocks=Basic Latin,Latin Extended-B
216   0x00002e53 0x00403a53 6   8    .text   utf8    \\tx!Ǆ$ blocks=Basic Latin,Latin Extended-B
217   0x00002e69 0x00403a69 6   9    .text   utf8    \tͭ]Ǆ$8 blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
218   0x00002e7f 0x00403a7f 4   6    .text   utf8    WǄ$\b blocks=Basic Latin,Latin Extended-B
219   0x00002e89 0x00403a89 5   7    .text   utf8    J7Ǆ$< blocks=Basic Latin,Latin Extended-B
220   0x00002e97 0x00403a97 9   11   .text   utf8    D$toJ\b@Ǆ$ blocks=Basic Latin,Latin Extended-B
221   0x00002eb3 0x00403ab3 4   6    .text   utf8    GǄ$$ blocks=Basic Latin,Latin Extended-B
222   0x00002ec0 0x00403ac0 4   5    .text   ascii   D$h\b
223   0x00002ed0 0x00403ad0 4   6    .text   utf8    :IǄ$ blocks=Basic Latin,Latin Extended-B
224   0x00002ef1 0x00403af1 4   5    .text   ascii   D$`?
225   0x00002f27 0x00403b27 5   6    .text   ascii   l$<6\t
226   0x00002f35 0x00403b35 4   5    .text   ascii   A|x\a
227   0x00002f40 0x00403b40 4   5    .text   ascii   qQ\r\v
228   0x00002fa6 0x00403ba6 4   5    .text   ascii   l$<\r
229   0x00003012 0x00403c12 5   6    .text   ascii   D$0\nN
230   0x00003022 0x00403c22 4   5    .text   ascii   D$0&
231   0x00003050 0x00403c50 4   5    .text   ascii   :QN3
232   0x00003119 0x00403d19 4   5    .text   ascii   _8#5
233   0x000031c4 0x00403dc4 6   8    .text   utf8    D$|ݼDq blocks=Basic Latin,Arabic Supplement
234   0x00003319 0x00403f19 4   5    .text   ascii   l$ 9
235   0x0000342f 0x0040402f 5   7    .text   utf8    SPǄ$, blocks=Basic Latin,Latin Extended-B
236   0x0000346d 0x0040406d 6   8    .text   utf8    SPǄ$L\n blocks=Basic Latin,Latin Extended-B
237   0x000034a1 0x004040a1 4   6    .text   utf8    HǄ$  blocks=Basic Latin,Latin Extended-B
238   0x000034e0 0x004040e0 4   6    .text   utf8    [Ǆ$l blocks=Basic Latin,Latin Extended-B
239   0x000034f1 0x004040f1 5   7    .text   utf8    y.kǄ$ blocks=Basic Latin,Latin Extended-B
240   0x00003507 0x00404107 6   8    .text   utf8    zu:Ǆ$L blocks=Basic Latin,Latin Extended-B
241   0x0000351f 0x0040411f 4   6    .text   utf8    EǄ$4 blocks=Basic Latin,Latin Extended-B
242   0x00003537 0x00404137 4   5    .text   ascii   D$d/
243   0x00003547 0x00404147 4   6    .text   utf8    #@Ǆ$ blocks=Basic Latin,Latin Extended-B
244   0x00003551 0x00404151 5   7    .text   utf8    :KnǄ$ blocks=Basic Latin,Latin Extended-B
245   0x0000357e 0x0040417e 4   6    .text   utf8    h)Ǆ$ blocks=Basic Latin,Latin Extended-B
246   0x0000358c 0x0040418c 4   5    .text   ascii   D$,b
247   0x000035c5 0x004041c5 4   6    .text   utf8    m\fǄ$ blocks=Basic Latin,Latin Extended-B
248   0x000035d0 0x004041d0 4   6    .text   utf8    R9Ǆ$ blocks=Basic Latin,Latin Extended-B
249   0x000035e4 0x004041e4 4   6    .text   utf8    yǄ$0 blocks=Basic Latin,Latin Extended-B
250   0x000035ed 0x004041ed 5   7    .text   utf8    hamǄ$ blocks=Basic Latin,Latin Extended-B
251   0x0000360f 0x0040420f 4   6    .text   utf8    3_Ǆ$ blocks=Basic Latin,Latin Extended-B
252   0x0000361d 0x0040421d 5   7    .text   utf8    D$\blՑ blocks=Basic Latin,Armenian
253   0x00003641 0x00404241 4   6    .text   utf8    wǄ$, blocks=Basic Latin,Latin Extended-B
254   0x00003653 0x00404253 4   6    .text   utf8    ,'Ǆ$ blocks=Basic Latin,Latin Extended-B
255   0x0000365c 0x0040425c 6   8    .text   utf8    =-k,Ǆ$ blocks=Basic Latin,Latin Extended-B
256   0x00003675 0x00404275 4   6    .text   utf8    XǄ$| blocks=Basic Latin,Latin Extended-B
257   0x00003682 0x00404282 5   6    .text   ascii   D$P09
258   0x00003691 0x00404291 4   7    .text   utf8    Վ&Ǆ$ blocks=Armenian,Basic Latin,Latin Extended-B
259   0x000036c5 0x004042c5 5   6    .text   ascii   D$T}f
260   0x000036df 0x004042df 6   8    .text   utf8    %Y3Ǆ$h blocks=Basic Latin,Latin Extended-B
261   0x000036ea 0x004042ea 5   7    .text   utf8    SCnǄ$ blocks=Basic Latin,Latin Extended-B
262   0x00003715 0x00404315 5   8    .text   utf8    YɅOǄ$ blocks=Basic Latin,Latin Extended-B
263   0x00003730 0x00404330 6   7    .text   ascii   D$H1}:
264   0x00003740 0x00404340 5   7    .text   utf8    \n>Ǆ$` blocks=Basic Latin,Latin Extended-B
265   0x00003749 0x00404349 4   5    .text   ascii   "Fft
266   0x0000375e 0x0040435e 5   7    .text   utf8    2,Ǆ$\f blocks=Basic Latin,Latin Extended-B
267   0x00003772 0x00404372 5   9    .text   utf8    欀HǄ$X blocks=CJK Unified Ideographs,Basic Latin,Latin Extended-B
268   0x00003782 0x00404382 5   6    .text   ascii   D$@^p
269   0x00003795 0x00404395 4   5    .text   ascii   D$Di
270   0x000037ac 0x004043ac 6   8    .text   utf8    wg Ǆ$P blocks=Basic Latin,Latin Extended-B
271   0x000037b8 0x004043b8 4   6    .text   utf8    fRǄ$ blocks=Basic Latin,Latin Extended-B
272   0x000037dd 0x004043dd 6   8    .text   utf8    1M8Ǆ$T blocks=Basic Latin,Latin Extended-B
273   0x000037e8 0x004043e8 4   7    .text   utf8    ҕCǄ$ blocks=Cyrillic,Basic Latin,Latin Extended-B
274   0x000037f4 0x004043f4 4   6    .text   utf8    ^rǄ$ blocks=Basic Latin,Latin Extended-B
275   0x000038c0 0x004044c0 7   8    .text   ascii   l$dCkl.
276   0x00003b29 0x00404729 4   5    .text   ascii   D$,|
277   0x00003b75 0x00404775 4   5    .text   ascii   F",x
278   0x00003c3c 0x0040483c 4   5    .text   ascii   D$X6
279   0x00003c9e 0x0040489e 4   5    .text   ascii   +QO8
280   0x00003d75 0x00404975 4   5    .text   ascii   l$$-
281   0x00003dcc 0x004049cc 5   6    .text   ascii   l$,O!
282   0x00003dd4 0x004049d4 5   6    .text   ascii   l$XkS
283   0x00003def 0x004049ef 4   5    .text   ascii   D$T$
284   0x00003edd 0x00404add 4   5    .text   ascii   9]\fu
285   0x00003ee7 0x00404ae7 5   6    .text   ascii   SSSSS
286   0x00003f68 0x00404b68 4   7    .text   utf8    ]ËC` blocks=Basic Latin,Latin-1 Supplement
287   0x00003f82 0x00404b82 4   5    .text   ascii   ]\bVW
288   0x00003fc7 0x00404bc7 4   5    .text   ascii   _^[]
289   0x0000406f 0x00404c6f 4   5    .text   ascii   j\fh 
290   0x00004080 0x00404c80 5   7    .text   utf8    3\vu\f;
291   0x00004099 0x00404c99 5   6    .text   ascii   WWWWW
292   0x000040b9 0x00404cb9 6   7    .text   ascii   F\f@uwV
293   0x00004124 0x00404d24 5   6    .text   ascii   WWWWW
294   0x0000416f 0x00404d6f 4   6    .text   utf8    Ëu\fV blocks=Latin-1 Supplement,Basic Latin
295   0x00004197 0x00404d97 5   6    .text   ascii   u\fj\nj
296   0x000041ca 0x00404dca 5   6    .text   ascii   SSSSS
297   0x000041fa 0x00404dfa 5   6    .text   ascii   SSSSS
298   0x000042a6 0x00404ea6 5   6    .text   ascii   HH_^[
299   0x0000430b 0x00404f0b 4   5    .text   ascii   jXh@
300   0x000043ab 0x00404fab 4   5    .text   ascii   }\bj\e
301   0x000043d0 0x00404fd0 4   5    .text   ascii   }\bj\b
302   0x000043e1 0x00404fe1 4   5    .text   ascii   }\bj\t
303   0x0000440d 0x0040500d 7   8    .text   ascii   j\nYQPVh
304   0x00004446 0x00405046 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
305   0x0000462d 0x0040522d 4   5    .text   ascii   Hpu\a
306   0x0000464d 0x0040524d 4   5    .text   ascii   Hpu\b
307   0x0000467e 0x0040527e 4   5    .text   ascii   A\f@t
308   0x000046dc 0x004052dc 5   6    .text   ascii   G\f@SV
309   0x0000471f 0x0040531f 4   6    .text   utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
310   0x0000479b 0x0040539b 5   6    .text   ascii   PPPPP
311   0x000047c4 0x004053c4 6   7    .text   ascii   F\f@u^V
312   0x00004869 0x00405469 5   6    .text   ascii   , <Xw
313   0x000048e6 0x004054e6 6   7    .text   ascii   \bt%HHt
314   0x00004971 0x00405571 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
315   0x000049c2 0x004055c2 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
316   0x00004b26 0x00405726 10  11   .text   ascii   HHtXHHt\bHH
317   0x00004c16 0x00405816 5   6    .text   ascii   HHty+
318   0x00004d65 0x00405965 4   5    .text   ascii    t\ff
319   0x00004dbf 0x004059bf 4   6    .text   utf8    gueǅ blocks=Basic Latin,Latin Extended-B
320   0x00004f98 0x00405b98 4   5    .text   ascii   @t\e;
321   0x00005023 0x00405c23 4   5    .text   ascii   RPSW
322   0x0000506e 0x00405c6e 4   5    .text   ascii   90tV
323   0x00005083 0x00405c83 6   7    .text   ascii   >If90t
324   0x00005166 0x00405d66 4   5    .text   ascii   \bYt\e
325   0x00005173 0x00405d73 4   5    .text   ascii   WSj0
326   0x0000521f 0x00405e1f 4   5    .text   ascii   WSj 
327   0x00005439 0x00406039 5   7    .text   utf8    j\rX]Ë blocks=Basic Latin,Latin-1 Supplement
328   0x0000549f 0x0040609f 4   6    .text   utf8    0^]Ë blocks=Basic Latin,Latin-1 Supplement
329   0x000054fa 0x004060fa 4   5    .text   ascii   M\bS3
330   0x00005515 0x00406115 6   7    .text   ascii   0SSSSS
331   0x00005557 0x00406157 4   5    .text   ascii   _^[]
332   0x0000555c 0x0040615c 4   5    .text   ascii   j\fhh
333   0x0000556d 0x0040616d 4   6    .text   utf8    u\b;5
334   0x00005628 0x00406228 6   7    .text   ascii   u.j\f^9
335   0x0000573f 0x0040633f 4   5    .text   ascii   t\tVP
336   0x000057ef 0x004063ef 4   7    .text   utf8    3ҹ!H blocks=Basic Latin,Cyrillic
337   0x00005810 0x00406410 5   8    .text   utf8    ^3ҹСH blocks=Basic Latin,Cyrillic
