[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c7 0x000000c7 5   6            ascii   ARich
2    0x000001d0 0x000001d0 5   6            ascii   .text
3    0x000001f7 0x000001f7 7   8            ascii   `.rdata
4    0x0000021f 0x0000021f 6   7            ascii   @.data
5    0x00000248 0x00000248 6   7            ascii   .reloc
103  0x0000371a 0x0040431a 9   10   .text   ascii   DDDDVh:C@
104  0x0000373a 0x0040433a 9   10   .text   ascii   DDDDVhxC@
105  0x00003778 0x00404378 6   7    .text   ascii   DDDDVh
106  0x000037a6 0x004043a6 6   7    .text   ascii   DDDDVh
107  0x000037c6 0x004043c6 6   7    .text   ascii   DDDDVh
108  0x000037e6 0x004043e6 6   7    .text   ascii   DDDDVh
109  0x00003800 0x00404400 9   10   .text   ascii   DDDDVh D@
110  0x00003820 0x00404420 9   10   .text   ascii   DDDDVh@D@
111  0x00003840 0x00404440 9   10   .text   ascii   DDDDVh`D@
112  0x00003860 0x00404460 9   10   .text   ascii   DDDDVhzD@
113  0x0000387a 0x0040447a 6   7    .text   ascii   DDDDVh
114  0x0000389a 0x0040449a 6   7    .text   ascii   DDDDVh
115  0x000038c8 0x004044c8 6   7    .text   ascii   DDDDVh
116  0x000038fa 0x004044fa 9   10   .text   ascii   DDDDVh$E@
117  0x00003924 0x00404524 9   10   .text   ascii   DDDDVh^E@
118  0x0000395e 0x0040455e 9   10   .text   ascii   DDDDVhxE@
119  0x00003978 0x00404578 6   7    .text   ascii   DDDDVh
120  0x000039ae 0x004045ae 6   7    .text   ascii   DDDDVh
121  0x000039e4 0x004045e4 9   10   .text   ascii   DDDDVh"F@
122  0x00003a22 0x00404622 9   10   .text   ascii   DDDDVhBF@
123  0x00003a42 0x00404642 9   10   .text   ascii   DDDDVhbF@
124  0x00003a62 0x00404662 6   7    .text   ascii   DDDDVh
125  0x00003a82 0x00404682 8   9    .text   ascii   DDDD^_[]
126  0x00003a90 0x00404690 4   5    .text   ascii   USWV
127  0x00003ad8 0x004046d8 4   5    .text   ascii   h\tG@
128  0x00003b0b 0x0040470b 8   9    .text   ascii   DDDDDDDD
129  0x00003b34 0x00404734 4   5    .text   ascii   3D/\b
130  0x00003b40 0x00404740 4   5    .text   ascii   3D/\f
131  0x00003b49 0x00404749 6   7    .text   ascii   D$ 3D/
132  0x00003b55 0x00404755 6   7    .text   ascii   D$$3D/
133  0x00003b61 0x00404761 6   7    .text   ascii   D$(3D/
134  0x00003b6d 0x0040476d 6   7    .text   ascii   D$,3D/
135  0x00003b79 0x00404779 7   8    .text   ascii   D$03D/ 
136  0x00003b85 0x00404785 7   8    .text   ascii   D$43D/$
137  0x00003b91 0x00404791 7   8    .text   ascii   D$83D/(
138  0x00003b9d 0x0040479d 7   8    .text   ascii   D$<3D/,
139  0x00003ba9 0x004047a9 7   8    .text   ascii   D$@3D/0
140  0x00003bb5 0x004047b5 7   8    .text   ascii   D$D3D/4
141  0x00003bc1 0x004047c1 7   8    .text   ascii   D$H3D/8
142  0x00003bcd 0x004047cd 7   8    .text   ascii   D$L3D/<
143  0x00003bec 0x004047ec 6   7    .text   ascii   \$\f+D$
144  0x00003c14 0x00404814 6   7    .text   ascii   PQh7H@
145  0x00003c37 0x00404837 9   11   .text   utf8    DDDDDDDD1
146  0x00003c9c 0x0040489c 5   6    .text   ascii   P^_[]
147  0x00003dad 0x004049ad 4   5    .text   ascii   ^_[]
148  0x00003e4a 0x00404a4a 4   5    .text   ascii   ^_[]
149  0x00003fea 0x00404bea 4   5    .text   ascii   h`K@
150  0x0000402a 0x00404c2a 4   5    .text   ascii   hpK@
151  0x00004122 0x00404d22 4   6    .text   utf8    ȋt$\b blocks=Latin Extended-B,Basic Latin
152  0x00004143 0x00404d43 4   6    .text   utf8    ϋt$\f blocks=Greek and Coptic,Basic Latin
153  0x000041c0 0x00404dc0 4   5    .text   ascii   SWVP
154  0x00004220 0x00404e20 4   5    .text   ascii   USWV
155  0x00004291 0x00404e91 5   6    .text   ascii   \b^_[]
156  0x000042a5 0x00404ea5 4   5    .text   ascii   |$\fW
157  0x00004490 0x00405090 4   5    .text   ascii   USWV
158  0x00004512 0x00405112 4   5    .text   ascii   ^_[]
159  0x0000452f 0x0040512f 4   5    .text   ascii   rJ9~
160  0x000045b4 0x004051b4 5   6    .text   ascii   D$\b9A
161  0x000045e0 0x004051e0 4   5    .text   ascii   USWV
162  0x0000462b 0x0040522b 4   5    .text   ascii   ^_[]
163  0x0000471c 0x0040531c 5   9    .text   utf8    ʍu؉]܉ blocks=IPA Extensions,Basic Latin,Arabic,Syriac
164  0x00004743 0x00405343 4   6    .text   utf8    Eԋ}\f blocks=Basic Latin,Cyrillic Supplement
165  0x000047ac 0x004053ac 5   6    .text   ascii   $^_[]
166  0x0000492f 0x0040552f 4   6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
167  0x000049cf 0x004055cf 4   6    .text   utf8    ̸L$A blocks=Combining Diacritical Marks,Basic Latin
168  0x000049f0 0x004055f0 4   5    .text   ascii   hU$A
169  0x00004adf 0x004056df 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
170  0x00004afc 0x004056fc 4   5    .text   ascii   L$\fW
171  0x00004b2f 0x0040572f 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
172  0x00004b66 0x00405766 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
173  0x00004c3a 0x0040583a 4   5    .text   ascii   oF f
174  0x00004c96 0x00405896 4   5    .text   ascii   oF f
175  0x00004cee 0x004058ee 4   5    .text   ascii   oF f
176  0x00004eb9 0x00405ab9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
177  0x00004ec5 0x00405ac5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
178  0x00004ed7 0x00405ad7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
179  0x00004ef1 0x00405af1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
180  0x00005055 0x00405c55 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
181  0x00005063 0x00405c63 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
182  0x00005079 0x00405c79 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
183  0x00005093 0x00405c93 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
184  0x000050cb 0x00405ccb 4   5    .text   ascii   oV f
185  0x000050d0 0x00405cd0 4   5    .text   ascii   o^0f
186  0x000050e8 0x00405ce8 4   5    .text   ascii   of@f
187  0x000050ed 0x00405ced 4   5    .text   ascii   onPf
188  0x000050f2 0x00405cf2 4   5    .text   ascii   ov`f
189  0x000050f7 0x00405cf7 4   5    .text   ascii   o~pf
190  0x00005164 0x00405d64 5   6    .text   ascii   \aFGIu
191  0x00005170 0x00405d70 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
192  0x00005197 0x00405d97 4   5    .text   ascii   FGIu
193  0x000051bf 0x00405dbf 4   6    .text   utf8    ̋L$\b blocks=Combining Diacritical Marks,Basic Latin
194  0x0000527e 0x00405e7e 4   6    .text   utf8    u9#ځ blocks=Basic Latin,Arabic
195  0x000052d0 0x00405ed0 4   5    .text   ascii   H^[_
196  0x000052d7 0x00405ed7 5   7    .text   utf8    ^[_À9 blocks=Basic Latin,Latin-1 Supplement
197  0x000053d5 0x00405fd5 4   5    .text   ascii   ^[_3
198  0x00005419 0x00406019 4   6    .text   utf8    ^[_Ë blocks=Basic Latin,Latin-1 Supplement
199  0x000054ca 0x004060ca 4   5    .text   ascii   h@{A
200  0x0000552a 0x0040612a 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
201  0x000055d3 0x004061d3 4   5    .text   ascii   r\rPS
202  0x000055e7 0x004061e7 4   5    .text   ascii   r>PS
203  0x000057aa 0x004063aa 4   5    .text   ascii   oF f
204  0x00005806 0x00406406 4   5    .text   ascii   oF f
205  0x0000585e 0x0040645e 4   5    .text   ascii   oF f
206  0x00005a29 0x00406629 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
207  0x00005a35 0x00406635 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
208  0x00005a47 0x00406647 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
209  0x00005a61 0x00406661 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
210  0x00005bc5 0x004067c5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
211  0x00005bd3 0x004067d3 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
212  0x00005be9 0x004067e9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
213  0x00005c03 0x00406803 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
214  0x00005c3b 0x0040683b 4   5    .text   ascii   oV f
215  0x00005c40 0x00406840 4   5    .text   ascii   o^0f
216  0x00005c58 0x00406858 4   5    .text   ascii   of@f
217  0x00005c5d 0x0040685d 4   5    .text   ascii   onPf
218  0x00005c62 0x00406862 4   5    .text   ascii   ov`f
219  0x00005c67 0x00406867 4   5    .text   ascii   o~pf
220  0x00005cd4 0x004068d4 5   6    .text   ascii   \aFGIu
221  0x00005ce0 0x004068e0 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
222  0x00005d07 0x00406907 4   5    .text   ascii   FGIu
223  0x00005d5f 0x0040695f 5   6    .text   ascii   H\b3M\f
224  0x00005dc3 0x004069c3 5   11   .text   utf16le jjjjj
225  0x00005e06 0x00406a06 4   6    .text   utf8    3KM\b
226  0x00005e90 0x00406a90 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
227  0x00005e99 0x00406a99 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
228  0x00005ea5 0x00406aa5 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
229  0x00005f6f 0x00406b6f 5   6    .text   ascii   ;T\b\b~
230  0x00005f91 0x00406b91 6   7    .text   ascii   E\b;x\fw
231  0x00005fe5 0x00406be5 6   7    .text   ascii   QQSVWd
232  0x000060c4 0x00406cc4 6   7    .text   ascii   M\b9\bt\f
233  0x000060df 0x00406cdf 4   5    .text   ascii   \bSVW
234  0x0000621d 0x00406e1d 4   5    .text   ascii   y\bj\e
235  0x00006243 0x00406e43 4   5    .text   ascii   y\bj\b
236  0x00006254 0x00406e54 4   5    .text   ascii   y\bj\t
237  0x000062ab 0x00406eab 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
238  0x000062fa 0x00406efa 4   6    .text   utf8    YY]Å blocks=Basic Latin,Latin-1 Supplement
239  0x0000632b 0x00406f2b 4   5    .text   ascii   \at0f
240  0x0000641c 0x0040701c 4   5    .text   ascii   ineI
241  0x00006423 0x00407023 5   6    .text   ascii   5ntel
242  0x00006433 0x00407033 6   7    .text   ascii   5Genu\v
243  0x00006468 0x00407068 4   5    .text   ascii   t#=`
244  0x00006484 0x00407084 4   5    .text   ascii   t\a=p
245  0x000064a7 0x004070a7 8   10   .text   utf8    \a|5j\a3ɍu blocks=Basic Latin,Latin Extended-B
246  0x000065a8 0x004071a8 6   8    .text   utf8    3\nD$\bS
247  0x000065dd 0x004071dd 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
248  0x0000661c 0x0040721c 4   5    .text   ascii   ^_[3
249  0x00006659 0x00407259 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
250  0x00006660 0x00407260 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
251  0x00006675 0x00407275 4   5    .text   ascii   woSW
252  0x000066b8 0x004072b8 6   7    .text   ascii   u&j\f[9
253  0x000067eb 0x004073eb 4   5    .text   ascii   u\bWP
254  0x00006862 0x00407462 6   7    .text   ascii    VWj\bY
255  0x000068c7 0x004074c7 5   6    .text   ascii   PhX%A
256  0x000068d9 0x004074d9 4   5    .text   ascii   hp%A
257  0x00006948 0x00407548 4   5    .text   ascii   =\bhA
258  0x00006950 0x00407550 4   5    .text   ascii   h\bhA
259  0x00006973 0x00407573 4   5    .text   ascii   hx!A
260  0x00006981 0x00407581 5   7    .text   utf8    uChҘ@ blocks=Basic Latin,Cyrillic
261  0x0000698f 0x0040758f 4   5    .text   ascii   $t!A
262  0x00006994 0x00407594 4   5    .text   ascii   hd!A
263  0x000069a5 0x004075a5 5   6    .text   ascii   YYt\eh
264  0x00006a18 0x00407618 4   5    .text   ascii   E\fSV
265  0x00006a29 0x00407629 5   6    .text   ascii   9u\fW\e
266  0x00006a45 0x00407645 4   5    .text   ascii   _^[]
267  0x00006a64 0x00407664 4   5    .text   ascii   ;u\fr
268  0x00006b3f 0x0040773f 4   7    .text   utf8    ى]ԉE blocks=Arabic,Basic Latin,Cyrillic Supplement
269  0x00006b9c 0x0040779c 4   5    .text   ascii   t\bj\b
270  0x00006c99 0x00407899 8   9    .text   ascii   u*9E\ft%9
271  0x00006cd0 0x004078d0 4   5    .text   ascii   h0y@
272  0x00006d1f 0x0040791f 5   6    .text   ascii   Y__^[
273  0x00006d38 0x00407938 4   5    .text   ascii   ]\fVW
274  0x00006dd2 0x004079d2 4   5    .text   ascii   8csm
275  0x00006e12 0x00407a12 4   5    .text   ascii   9P\ft
276  0x00006fe1 0x00407be1 4   5    .text   ascii   Y;=|
277  0x0000701a 0x00407c1a 4   5    .text   ascii   u\bj\r
278  0x00007023 0x00407c23 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
279  0x000070b8 0x00407cb8 6   7    .text   ascii   j\bh |A
280  0x000070d9 0x00407cd9 6   7    .text   ascii   ~pjCXf
281  0x00007157 0x00407d57 4   5    .text   ascii   u\bj\r
282  0x0000724c 0x00407e4c 6   7    .text   ascii   j\bhh|A
283  0x00007284 0x00407e84 6   7    .text   ascii   j\bhH|A
284  0x000072ff 0x00407eff 4   5    .text   ascii   8csm
285  0x000073d3 0x00407fd3 6   9    .text   utf8    3ۉ]ȋ}\f blocks=Basic Latin,Arabic,Latin Extended-B
286  0x000073df 0x00407fdf 4   6    .text   utf8    E؋u\b blocks=Basic Latin,Arabic
287  0x00007493 0x00408093 6   7    .text   ascii   9J\fv:k
288  0x000074a3 0x004080a3 4   5    .text   ascii   }\f~"
289  0x000074aa 0x004080aa 4   5    .text   ascii   ;D7\b
290  0x000074cd 0x004080cd 4   5    .text   ascii   ;J\fr
291  0x000074d2 0x004080d2 4   5    .text   ascii   PRSW
292  0x00007534 0x00408134 4   5    .text   ascii   >csm
293  0x00007636 0x00408236 4   5    .text   ascii   t\aWP
294  0x0000764b 0x0040824b 4   5    .text   ascii   8csm
295  0x00007696 0x00408296 5   6    .text   ascii   E\fSVW
296  0x0000769e 0x0040829e 5   8    .text   utf8    3ۈ]܈] blocks=Basic Latin,Arabic,Syriac
297  0x000076ce 0x004082ce 4   5    .text   ascii   >csm
298  0x0000774d 0x0040834d 4   5    .text   ascii   >csm
299  0x00007773 0x00408373 4   5    .text   ascii   u\n9^
300  0x000077fc 0x004083fc 4   5    .text   ascii   >csm
301  0x00007869 0x00408469 6   8    .text   utf8    ]ԋ]\f9B blocks=Basic Latin,Cyrillic Supplement
302  0x00007901 0x00408501 4   5    .text   ascii   u\bSV
303  0x00007996 0x00408596 4   5    .text   ascii   9_\fv
304  0x000079fe 0x004085fe 4   6    .text   utf8    EĈ%A blocks=Basic Latin,Latin Extended-A
305  0x00007a6c 0x0040866c 4   5    .text   ascii   ?MOC
306  0x00007a74 0x00408674 4   5    .text   ascii   ?RCC
307  0x00007ad1 0x004086d1 4   5    .text   ascii   |c;F
308  0x00007b08 0x00408708 4   5    .text   ascii   @u(j
309  0x00007b14 0x00408714 4   5    .text   ascii   u Qj
310  0x00007b4b 0x0040874b 4   5    .text   ascii   QQSV
311  0x00007b55 0x00408755 4   6    .text   utf8    tn3ۋ blocks=Basic Latin,Arabic
312  0x00007bb6 0x004087b6 5   6    .text   ascii   M\f;>|
313  0x00007c32 0x00408832 4   5    .text   ascii   Hu4j
314  0x00007c83 0x00408883 6   7    .text   ascii   j\fhp}A
315  0x00007d10 0x00408910 4   5    .text   ascii   F\bPQ
316  0x00007dde 0x004089de 4   5    .text   ascii   YYPW
317  0x00007e4e 0x00408a4e 4   5    .text   ascii   8RCC
318  0x00007e56 0x00408a56 4   5    .text   ascii   8MOC
319  0x00007e5e 0x00408a5e 4   5    .text   ascii   8csm
320  0x00007fb5 0x00408bb5 5   6    .text   ascii   ft!9q
321  0x00007fd8 0x00408bd8 5   6    .text   ascii   l9q\fu
322  0x00007fea 0x00408bea 4   5    .text   ascii   rY9q
323  0x00007ff9 0x00408bf9 4   5    .text   ascii   r.9z
324  0x00008047 0x00408c47 5   6    .text   ascii   @_^[]
325  0x00008079 0x00408c79 4   5    .text   ascii   B\bPQ
326  0x000080af 0x00408caf 4   5    .text   ascii   @_^]
327  0x000080d8 0x00408cd8 4   5    .text   ascii   t&:a
328  0x000081c9 0x00408dc9 4   6    .text   utf8    ҋM\b# blocks=Cyrillic,Basic Latin
329  0x000081cf 0x00408dcf 5   7    .text   utf8    #M\f\vщ blocks=Basic Latin,Cyrillic
330  0x00008235 0x00408e35 4   5    .text   ascii   8csm
331  0x0000824a 0x00408e4a 4   5    .text   ascii   t\e=!
332  0x00008295 0x00408e95 6   7    .text   ascii   }\b99t\r
333  0x00008318 0x00408f18 5   7    .text   utf8    \v~du\f
334  0x000083b1 0x00408fb1 4   5    .text   ascii   vdj\b
335  0x000083fe 0x00408ffe 4   6    .text   utf8    Y3ۉ] blocks=Basic Latin,Arabic
336  0x00008404 0x00409004 6   7    .text   ascii   j@j _W
337  0x00008463 0x00409063 4   5    .text   ascii   A%\n\n
338  0x000084c4 0x004090c4 5   6    .text   ascii   } j@W
339  0x000085a0 0x004091a0 4   5    .text   ascii   A%\n\n
340  0x000086b2 0x004092b2 4   5    .text   ascii   SVWh
341  0x000086ec 0x004092ec 4   5    .text   ascii   PSSV
342  0x0000877a 0x0040937a 6   8    .text   utf8    E\f3ɉM\b blocks=Basic Latin,Latin Extended-B
343  0x00008829 0x00409429 4   5    .text   ascii   >"u3
344  0x00008868 0x00409468 4   5    .text   ascii   tA9M
345  0x0000886d 0x0040946d 10  11   .text   ascii   u\b< t8<\tt4
346  0x000088bb 0x004094bb 5   6    .text   ascii   U\f_^[
347  0x0000891e 0x0040951e 4   6    .text   utf8    tʋ5@ blocks=Basic Latin,IPA Extensions
348  0x00008949 0x00409549 5   6    .text   ascii   t@VSP
349  0x00008962 0x00409562 4   6    .text   utf8    uȋ5@ blocks=Basic Latin,Latin Extended-B
350  0x00008986 0x00409586 4   5    .text   ascii   Y[_^
351  0x000089a4 0x004095a4 5   6    .text   ascii   PPPPP
352  0x00008a21 0x00409621 4   5    .text   ascii   u\bWV
353  0x00008ad6 0x004096d6 4   5    .text   ascii   <v5h
354  0x00008ae5 0x004096e5 4   5    .text   ascii   hD0A
355  0x00008aeb 0x004096eb 5   6    .text   ascii   \fEt\bG
356  0x00008b0e 0x0040970e 4   5    .text   ascii   hL0A
357  0x00008b46 0x00409746 4   5    .text   ascii   hX0A
