[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000df 0x000000df 6    8            utf8    \bRichі blocks=Basic Latin,Cyrillic
2    0x000001e8 0x000001e8 5    6            ascii   .text
3    0x0000020f 0x0000020f 7    8            ascii   `.rdata
4    0x00000237 0x00000237 6    7            ascii   @.data
5    0x00000260 0x00000260 5    6            ascii   .rsrc
6    0x00000287 0x00000287 7    8            ascii   @.reloc
7    0x00000415 0x00401015 4    5    .text   ascii   D$\fP
8    0x00000463 0x00401063 4    6    .text   utf8    ؉\$\f blocks=Arabic,Basic Latin
9    0x000004d5 0x004010d5 4    5    .text   ascii   u.ht
10   0x00000534 0x00401134 7    8    .text   ascii   L$\f;N\bu
11   0x00000547 0x00401147 4    5    .text   ascii   u\nVU
12   0x000006a3 0x004012a3 4    6    .text   utf8    1ɍT$ blocks=Basic Latin,Latin Extended-B
13   0x00000821 0x00401421 4    5    .text   ascii   USWV
14   0x0000085c 0x0040145c 4    5    .text   ascii   ^_[]
15   0x00000861 0x00401461 5    6    .text   ascii   USWVP
16   0x000008a0 0x004014a0 4    5    .text   ascii   ^_[]
17   0x000008b0 0x004014b0 4    5    .text   ascii   t$\f1
18   0x000008c7 0x004014c7 4    5    .text   ascii   USWV
19   0x000008fc 0x004014fc 5    6    .text   ascii   t@Hj 
20   0x00000907 0x00401507 5    7    .text   utf8    KD$ 1
21   0x0000091e 0x0040151e 4    5    .text   ascii   C;|$
22   0x0000093b 0x0040153b 5    8    .text   utf8    G먃|$  blocks=Basic Latin,Hangul Syllables
23   0x00000958 0x00401558 4    5    .text   ascii   ;\$ 
24   0x00000971 0x00401571 7    9    .text   utf8    ^_[]ËD$ blocks=Basic Latin,Latin-1 Supplement
25   0x000009a8 0x004015a8 5    7    .text   utf8    E\bǄ$$ blocks=Basic Latin,Latin Extended-B
26   0x00000bd6 0x004017d6 5    7    .text   utf8    1ɉD$l blocks=Basic Latin,Latin Extended-B
27   0x00000c2f 0x0040182f 5    7    .text   utf8    -u\vǄ$ blocks=Basic Latin,Latin Extended-B
28   0x00000dc7 0x004019c7 6    8    .text   utf8    D$PfǄD blocks=Basic Latin,Latin Extended-B
29   0x00000fde 0x00401bde 5    7    .text   utf8    1\rD$<
30   0x0000103c 0x00401c3c 5    7    .text   utf8    1\rD$<
31   0x0000107a 0x00401c7a 5    7    .text   utf8    1\rD$<
32   0x000010b8 0x00401cb8 5    7    .text   utf8    1\rD$<
33   0x00001145 0x00401d45 5    7    .text   utf8    1\rD$<
34   0x00001183 0x00401d83 5    7    .text   utf8    1\rD$<
35   0x000011c1 0x00401dc1 5    7    .text   utf8    1\rD$<
36   0x000011ff 0x00401dff 5    7    .text   utf8    1\rD$<
37   0x00001278 0x00401e78 5    7    .text   utf8    1\rD$<
38   0x000012b6 0x00401eb6 5    7    .text   utf8    1\rD$<
39   0x000012fe 0x00401efe 7    9    .text   utf8    u91\rD$<
40   0x00001349 0x00401f49 4    6    .text   utf8    1\vE\b
41   0x00001431 0x00402031 7    8    .text   ascii   D$h;D$p
42   0x0000143f 0x0040203f 7    8    .text   ascii   L$p+L$h
43   0x0000148c 0x0040208c 5    7    .text   utf8    1\vD$L
44   0x000014fb 0x004020fb 5    7    .text   utf8    1\vD$L
45   0x00001546 0x00402146 5    7    .text   utf8    1\vD$L
46   0x00001591 0x00402191 5    7    .text   utf8    1\vD$L
47   0x00001627 0x00402227 5    7    .text   utf8    1\vD$L
48   0x00001672 0x00402272 5    7    .text   utf8    1\vD$L
49   0x000016bd 0x004022bd 5    7    .text   utf8    1\vD$L
50   0x00001743 0x00402343 5    7    .text   utf8    1\vD$L
51   0x0000178e 0x0040238e 5    7    .text   utf8    1\vD$L
52   0x000017e3 0x004023e3 7    9    .text   utf8    uF1\vD$L
53   0x00001876 0x00402476 6    8    .text   utf8    uy1\t\f$
54   0x000018b3 0x004024b3 4    6    .text   utf8    1\t\f$
55   0x000018d2 0x004024d2 4    6    .text   utf8    1\t\f$
56   0x000018f1 0x004024f1 4    6    .text   utf8    1\t\f$
57   0x0000192a 0x0040252a 4    6    .text   utf8    1\t\f$
58   0x00001961 0x00402561 4    6    .text   utf8    1\t\f$
59   0x00001996 0x00402596 4    6    .text   utf8    1\t\f$
60   0x000019cb 0x004025cb 4    6    .text   utf8    IL$h
61   0x00001e0f 0x00402a0f 4    6    .text   utf8    u718
62   0x00001e8d 0x00402a8d 13   15   .text   utf8    L$d;A\rsI1\vL$`
63   0x00001ed9 0x00402ad9 4    7    .text   utf8    D$P몋 blocks=Basic Latin,Hangul Syllables
64   0x00001ef4 0x00402af4 5    7    .text   utf8    1\vL$4
65   0x00001efb 0x00402afb 5    6    .text   ascii   T$d+B
66   0x00002233 0x00402e33 5    7    .text   utf8    1\rD$0
67   0x0000228f 0x00402e8f 5    7    .text   utf8    1\rD$0
68   0x000022eb 0x00402eeb 5    7    .text   utf8    1\rD$0
69   0x00002347 0x00402f47 5    7    .text   utf8    1\rD$0
70   0x000023a3 0x00402fa3 5    7    .text   utf8    1\rD$0
71   0x000023ff 0x00402fff 5    7    .text   utf8    1\rD$0
72   0x0000245b 0x0040305b 5    7    .text   utf8    1\rD$0
73   0x000024c0 0x004030c0 7    9    .text   utf8    u\1\rD$0
74   0x0000251e 0x0040311e 5    7    .text   utf8    1\rD$0
75   0x000025b5 0x004031b5 5    7    .text   utf8    1\rD$0
76   0x00002611 0x00403211 5    7    .text   utf8    1\rD$0
77   0x0000266d 0x0040326d 5    7    .text   utf8    1\rD$0
78   0x0000272f 0x0040332f 5    7    .text   utf8    1\rD$0
79   0x0000278b 0x0040338b 5    7    .text   utf8    1\rD$0
80   0x000027e7 0x004033e7 5    7    .text   utf8    1\rD$0
81   0x00002843 0x00403443 5    7    .text   utf8    1\rD$0
82   0x0000289f 0x0040349f 5    7    .text   utf8    1\rD$0
83   0x000028fb 0x004034fb 5    7    .text   utf8    1\rD$0
