[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
301  0x00004c68 0x00405868 4   5    .text   ascii   t1;z
302  0x00004c6d 0x0040586d 5   6    .text   ascii   u,j@j
303  0x00004cb1 0x004058b1 5   6    .text   ascii   t$\bt#
304  0x00004cc0 0x004058c0 4   5    .text   ascii   5l(B
305  0x00004ccd 0x004058cd 4   5    .text   ascii   t\n;p
306  0x00004cda 0x004058da 4   5    .text   ascii   t$\fV
307  0x00004cf5 0x004058f5 4   5    .text   ascii   }\bt7
308  0x00004d03 0x00405903 4   5    .text   ascii   5l(B
309  0x00004d4c 0x0040594c 5   6    .text   ascii   t$\bt&
310  0x00004d5b 0x0040595b 4   5    .text   ascii   5l(B
311  0x00004d68 0x00405968 4   5    .text   ascii   t\r;p
312  0x00004d8b 0x0040598b 5   6    .text   ascii   t$\bt&
313  0x00004d9a 0x0040599a 4   5    .text   ascii   5l(B
314  0x00004da7 0x004059a7 4   5    .text   ascii   t\r;p
315  0x00004dca 0x004059ca 5   6    .text   ascii   t$\ft#
316  0x00004dd9 0x004059d9 4   5    .text   ascii   5l(B
317  0x00004de6 0x004059e6 6   7    .text   ascii   t\n;p\bu
318  0x00004e0d 0x00405a0d 5   6    .text   ascii   ]\bVto
319  0x00004e1c 0x00405a1c 4   5    .text   ascii   5l(B
320  0x00004e2b 0x00405a2b 4   5    .text   ascii   tT;^
321  0x00004ea0 0x00405aa0 5   6    .text   ascii   ]\bVtp
322  0x00004eaf 0x00405aaf 4   5    .text   ascii   5l(B
323  0x00004ebe 0x00405abe 4   5    .text   ascii   tU;^
324  0x00004f7d 0x00405b7d 5   6    .text   ascii   jDZRW
325  0x00004ffe 0x00405bfe 4   5    .text   ascii    VWj
326  0x00005011 0x00405c11 4   5    .text   ascii   5t(B
327  0x0000504d 0x00405c4d 4   5    .text   ascii   hh(B
328  0x00005058 0x00405c58 4   5    .text   ascii   \rx(B
329  0x00005064 0x00405c64 4   5    .text   ascii   5t(B
330  0x000051bb 0x00405dbb 4   5    .text   ascii   @u5W
331  0x00005331 0x00405f31 4   5    .text   ascii   =d.B
332  0x0000535f 0x00405f5f 4   5    .text   ascii   QSVW
333  0x000054f4 0x004060f4 5   6    .text   ascii   PWh\e'
334  0x00005537 0x00406137 5   6    .text   ascii   E\f\btL
335  0x00005548 0x00406148 4   5    .text   ascii   E\bWh
336  0x00005573 0x00406173 4   5    .text   ascii   E\bWh
337  0x00005619 0x00406219 6   7    .text   ascii   E\f t%j
338  0x000056ab 0x004062ab 6   7    .text   ascii   D$JPVh
339  0x00005780 0x00406380 4   5    .text   ascii   @_^[
340  0x00005850 0x00406450 6   7    .text   ascii   D$ Lb@
341  0x00005887 0x00406487 5   6    .text   ascii   t\eHu2
342  0x00005916 0x00406516 5   7    .text   utf8    \eۍD$@ blocks=Basic Latin,Arabic
