[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000080 0x00000080 5   6            ascii   3ds\aw
2    0x000000d7 0x000000d7 6   7            ascii   TRichw
3    0x000001f0 0x000001f0 5   6            ascii   .text
4    0x00000217 0x00000217 7   8            ascii   `.rdata
5    0x0000023f 0x0000023f 6   7            ascii   @.data
6    0x00000268 0x00000268 6   7            ascii   .41hfa
7    0x00000290 0x00000290 6   7            ascii   .reloc
8    0x0000043c 0x1000103c 5   6    .text   ascii   .AzRI
9    0x00000442 0x10001042 4   6    .text   utf8    ϧ4vA blocks=Greek and Coptic,Basic Latin
10   0x00000489 0x10001089 4   5    .text   ascii   uh@D
11   0x000004d4 0x100010d4 5   6    .text   ascii   \fFgmR
12   0x000004df 0x100010df 4   6    .text   utf8    CӤB5 blocks=Basic Latin,Cyrillic
13   0x000004f0 0x100010f0 5   6    .text   ascii   H_F_D
14   0x000004fb 0x100010fb 5   6    .text   ascii   +Ab& 
15   0x00000502 0x10001102 4   5    .text   ascii   EkXE
16   0x0000050a 0x1000110a 5   6    .text   ascii   F6h#S
17   0x00000516 0x10001116 4   5    .text   ascii   :9_(
18   0x00000563 0x10001163 5   6    .text   ascii   m%\f(-
19   0x0000059b 0x1000119b 4   7    .text   utf8    đGŨp blocks=Latin Extended-A,Basic Latin
20   0x000005b3 0x100011b3 4   6    .text   utf8    iݴ35 blocks=Basic Latin,Arabic Supplement
21   0x000005de 0x100011de 5   6    .text   ascii   )\n\b(+
22   0x000005ed 0x100011ed 6   7    .text   ascii    |)MSe
23   0x0000065c 0x1000125c 4   6    .text   utf8    Uu7´ blocks=Basic Latin,Latin-1 Supplement
24   0x0000067a 0x1000127a 4   5    .text   ascii   k#\nj
25   0x0000068d 0x1000128d 5   7    .text   utf8    <'dYŢ blocks=Basic Latin,Latin Extended-A
26   0x0000069a 0x1000129a 4   5    .text   ascii   p_\ra
27   0x000006a0 0x100012a0 5   8    .text   utf8    ښpMҨ? blocks=Arabic,Basic Latin,Cyrillic
28   0x000006be 0x100012be 5   6    .text   ascii   l1vm{
29   0x000006d9 0x100012d9 7   8    .text   ascii   "wAA:c,
30   0x00000731 0x10001331 4   7    .text   utf8    qNߡ, blocks=Basic Latin,NKo
31   0x00000752 0x10001352 9   10   .text   ascii   ]'\t\f1R:b&
32   0x00000778 0x10001378 5   6    .text   ascii   GX%Av
33   0x000007b2 0x100013b2 4   6    .text   utf8    إpkk blocks=Arabic,Basic Latin
34   0x000007f3 0x100013f3 4   5    .text   ascii   C@}s
35   0x00000829 0x10001429 4   7    .text   utf8    (ᮟZ# blocks=Basic Latin,Sundanese
36   0x00000878 0x10001478 4   6    .text   utf8    \8бv blocks=Basic Latin,Cyrillic
37   0x000008cc 0x100014cc 4   6    .text   utf8    \vvjȚ blocks=Basic Latin,Latin Extended-B
38   0x000008fd 0x100014fd 4   5    .text   ascii   3ScL
39   0x00000955 0x10001555 4   5    .text   ascii   f_o(
40   0x0000096d 0x1000156d 4   7    .text   utf8    ~⥠{\a blocks=Basic Latin,Supplemental Arrows-B
41   0x000009a9 0x100015a9 5   6    .text   ascii   \r.\biP
42   0x000009df 0x100015df 4   5    .text   ascii   r]nI
43   0x00000a04 0x10001604 4   5    .text   ascii   +B+`
44   0x00000a19 0x10001619 4   5    .text   ascii   :iji
45   0x00000a71 0x10001671 8   9    .text   ascii   Ns<yd?fG
46   0x00000a8c 0x1000168c 5   6    .text   ascii   yrEFQ
47   0x00000b04 0x10001704 4   5    .text   ascii   \tn+5
48   0x00000b68 0x10001768 5   6    .text   ascii   VZ'B}
49   0x00000b75 0x10001775 4   5    .text   ascii   Z\nS/
50   0x00000b8f 0x1000178f 7   10   .text   utf8    'ִ3˸Aif blocks=Basic Latin,Hebrew,Spacing Modifier Letters
51   0x00000bad 0x100017ad 4   5    .text   ascii   GO5`
52   0x00000be0 0x100017e0 5   6    .text   ascii   ?'M^!
53   0x00000beb 0x100017eb 4   5    .text   ascii   nPV8
54   0x00000caa 0x100018aa 4   5    .text   ascii   E(\eQ
55   0x00000cb2 0x100018b2 4   6    .text   utf8    +3Ţ* blocks=Basic Latin,Latin Extended-A
56   0x00000cda 0x100018da 4   5    .text   ascii    ieb
57   0x00000ce9 0x100018e9 4   5    .text   ascii   5;FY
58   0x00000d32 0x10001932 5   6    .text   ascii   t$K(~
59   0x00000d6f 0x1000196f 9   11   .text   utf8    :\v+0diDҁ\b blocks=Basic Latin,Cyrillic
60   0x00000d8c 0x1000198c 6   8    .text   utf8    _,mѮ~V blocks=Basic Latin,Cyrillic
61   0x00000da4 0x100019a4 4   6    .text   utf8    >#"ӧ blocks=Basic Latin,Cyrillic
62   0x00000db6 0x100019b6 4   5    .text   ascii   q2%\
63   0x00000dbc 0x100019bc 5   7    .text   utf8    \t4wƾ' blocks=Basic Latin,Latin Extended-B
64   0x00000e1f 0x10001a1f 5   6    .text   ascii    6\naL
65   0x00000e3a 0x10001a3a 7   8    .text   ascii   Lx4`[:~
66   0x00000e7a 0x10001a7a 4   5    .text   ascii   m0Dk
67   0x00000e96 0x10001a96 6   7    .text   ascii   r{Sl"^
68   0x00000ecf 0x10001acf 5   6    .text   ascii   |<k)<
69   0x00000f28 0x10001b28 6   7    .text   ascii   a%\n)3g
70   0x00000f31 0x10001b31 7   8    .text   ascii   t N(|y`
71   0x00000f7e 0x10001b7e 4   6    .text   utf8    eyدu blocks=Basic Latin,Arabic
72   0x00000f9d 0x10001b9d 5   7    .text   utf8    c5Ƅ:S blocks=Basic Latin,Latin Extended-B
73   0x00000fb4 0x10001bb4 6   9    .text   utf8    휹\eG6O& blocks=Hangul Syllables,Basic Latin
74   0x00000fff 0x10001bff 4   5    .text   ascii   \r\vlS
75   0x00001006 0x10001c06 4   6    .text   utf8    9ˈ[y blocks=Basic Latin,Spacing Modifier Letters
76   0x0000102a 0x10001c2a 5   8    .text   utf8    \fHw伇O blocks=Basic Latin,CJK Unified Ideographs
77   0x00001097 0x10001c97 4   6    .text   utf8    T5\bϴ blocks=Basic Latin,Greek and Coptic
78   0x000010c9 0x10001cc9 9   10   .text   ascii   3=\aA'pMy6
79   0x000010fb 0x10001cfb 4   5    .text   ascii   \cLH
80   0x00001109 0x10001d09 5   6    .text   ascii   e2n\b\r
81   0x00001117 0x10001d17 5   7    .text   utf8    8Вj\tX blocks=Basic Latin,Cyrillic
82   0x0000115d 0x10001d5d 4   6    .text   utf8    ͅv3s blocks=Combining Diacritical Marks,Basic Latin
83   0x000011bb 0x10001dbb 5   6    .text   ascii   aY^*k
84   0x000011ee 0x10001dee 4   5    .text   ascii   3@L2
85   0x0000127d 0x10001e7d 4   5    .text   ascii   3x%p
86   0x00001286 0x10001e86 4   5    .text   ascii   @w~u
87   0x000012d2 0x10001ed2 4   6    .text   utf8    `ڑ`= blocks=Basic Latin,Arabic
88   0x00001305 0x10001f05 4   5    .text   ascii   0Qw.
89   0x0000135b 0x10001f5b 5   8    .text   utf8    GL\rЍy blocks=Basic Latin,Cyrillic
90   0x00001368 0x10001f68 5   6    .text   ascii   )\txPh
91   0x00001389 0x10001f89 5   6    .text   ascii   G|?].
92   0x00001391 0x10001f91 4   5    .text   ascii   _g $
93   0x000013a3 0x10001fa3 4   5    .text   ascii   &NlS
94   0x000013aa 0x10001faa 5   6    .text   ascii   la3u}
95   0x000013b5 0x10001fb5 4   5    .text   ascii   5V}%
96   0x000013bb 0x10001fbb 5   7    .text   utf8    ȩ0!1u blocks=Latin Extended-B,Basic Latin
97   0x00001413 0x10002013 4   5    .text   ascii   j7H\t
98   0x0000142b 0x1000202b 4   5    .text   ascii   u_T{
